run_id,frame,elapsed_seconds,simulation_time,round_number,paused,ai_enabled,ai_mode,ai_last_action,manual_override,root_tip_count,active_tip_count,root_segment_count,branch_count,attachment_count,detach_count,collision_count,wrap_count,mark_count,spill_count,transfer_count,absorption_events,total_absorbed,water_remaining,depleted_water_pockets,droplet_count,fragment_count,nearest_water_x,nearest_water_y,nearest_water_z,lead_tip_x,lead_tip_y,lead_tip_z,lead_tip_dir_x,lead_tip_dir_y,lead_tip_dir_z,lead_tip_radius,active_rock_wrap_scores,stagnation_seconds,completion_seconds
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1217,40.323,40.567,2,0,1,curious_branch,switch_to_curious_branch,0,10,4,1191,8,8,0,0,0,100,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.9437,-3.3144,-1.8959,-0.4322,0.7850,-0.4439,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1225,40.590,40.833,2,0,1,curious_branch,switch_to_curious_branch,0,10,4,1223,8,8,0,0,0,106,0,444,444,5.71871,1.21869,4,0,0,-1.0709,-2.5062,-2.0147,-1.0729,-2.4608,-2.0142,0.0545,0.9979,0.0336,0.14632,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1233,40.858,41.100,2,0,1,curious_branch,switch_to_curious_branch,0,10,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1241,41.124,41.367,2,0,1,curious_branch,switch_to_curious_branch,0,10,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,0.000,0.267
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1249,41.390,41.633,2,0,1,curious_branch,switch_to_curious_branch,0,11,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,0.000,0.167
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1257,41.656,41.900,2,0,1,curious_branch,switch_to_curious_branch,0,13,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,0.000,0.033
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1265,41.922,42.167,2,0,1,curious_branch,switch_to_curious_branch,0,13,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,0.000,0.300
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1273,42.189,42.433,2,0,1,curious_branch,switch_to_curious_branch,0,13,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,0.000,0.567
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1281,42.456,42.700,2,0,1,curious_branch,switch_to_curious_branch,0,14,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,1.033,0.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1289,42.723,42.967,2,0,1,curious_branch,switch_to_curious_branch,0,15,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,1.033,0.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1297,42.990,43.233,2,0,1,curious_branch,switch_to_curious_branch,0,15,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,1.033,0.333
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1305,43.256,43.500,2,0,1,curious_branch,switch_to_curious_branch,0,15,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,1.033,0.600
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1313,43.523,43.767,2,0,1,curious_branch,switch_to_curious_branch,0,15,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,2.067,0.867
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1321,43.790,44.033,2,0,1,curious_branch,switch_to_curious_branch,0,15,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,2.067,1.133
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1329,44.057,44.300,2,0,1,curious_branch,switch_to_curious_branch,0,15,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,2.067,1.400
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1337,44.324,44.567,2,0,1,curious_branch,switch_to_curious_branch,0,15,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,2.067,1.667
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1345,44.591,44.833,2,0,1,curious_branch,switch_to_curious_branch,0,16,1,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,0.0000,5.6500,0.0000,-0.0452,-0.9987,-0.0243,0.10500,0.00000,3.100,1.933
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1353,44.859,45.100,2,0,1,curious_branch,switch_to_curious_branch,0,16,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,3.100,0.233
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1361,45.126,45.367,2,0,1,curious_branch,switch_to_curious_branch,0,16,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,3.100,0.500
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1369,45.393,45.633,2,0,1,curious_branch,switch_to_curious_branch,0,19,1,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,0.0000,5.6500,0.0000,0.0130,-0.9980,0.0616,0.10500,0.00000,3.100,0.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1377,45.660,45.900,2,0,1,curious_branch,switch_to_curious_branch,0,22,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,4.133,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1385,45.927,46.167,2,0,1,curious_branch,switch_to_curious_branch,0,22,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,4.133,0.267
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1393,46.194,46.433,2,0,1,curious_branch,switch_to_curious_branch,0,24,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,4.133,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1401,46.461,46.700,2,0,1,curious_branch,switch_to_curious_branch,0,24,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,4.133,0.267
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1409,46.728,46.967,2,0,1,curious_branch,switch_to_curious_branch,0,24,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,5.167,0.533
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1417,46.995,47.233,2,0,1,curious_branch,switch_to_curious_branch,0,24,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,5.167,0.800
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1425,47.261,47.500,2,0,1,curious_branch,switch_to_curious_branch,0,24,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,5.167,1.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1433,47.528,47.767,2,0,1,curious_branch,switch_to_curious_branch,0,24,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,6.200,1.333
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1441,47.795,48.033,2,0,1,curious_branch,switch_to_curious_branch,0,26,1,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,0.0000,5.6500,0.0000,-0.0649,-0.9963,0.0569,0.10500,0.00000,6.200,0.033
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1449,48.062,48.300,2,0,1,curious_branch,switch_to_curious_branch,0,27,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,6.200,0.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1457,48.328,48.567,2,0,1,curious_branch,switch_to_curious_branch,0,27,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,6.200,0.333
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1465,48.595,48.833,2,0,1,curious_branch,switch_to_curious_branch,0,27,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,7.233,0.600
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1473,48.861,49.100,2,0,1,curious_branch,switch_to_curious_branch,0,27,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,7.233,0.867
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1481,49.128,49.367,2,0,1,curious_branch,switch_to_curious_branch,0,27,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,7.233,1.133
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1489,49.395,49.633,2,0,1,curious_branch,switch_to_curious_branch,0,27,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,7.233,1.400
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1497,49.662,49.900,2,0,1,curious_branch,switch_to_curious_branch,0,29,1,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,0.0000,5.6500,0.0000,0.0176,-0.9975,0.0682,0.10500,0.00000,8.267,0.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1505,49.928,50.167,2,0,1,curious_branch,switch_to_curious_branch,0,30,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,8.267,0.167
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1513,50.195,50.433,2,0,1,curious_branch,switch_to_curious_branch,0,30,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,8.267,0.433
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1521,50.462,50.700,2,0,1,curious_branch,switch_to_curious_branch,0,31,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,8.267,0.100
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1529,50.729,50.967,2,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,9.300,0.167
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1537,50.996,51.233,2,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,9.300,0.433
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1545,51.263,51.500,2,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,9.300,0.700
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1553,51.529,51.767,2,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,9.300,0.967
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1561,51.796,52.033,2,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,10.333,1.233
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1569,52.063,52.300,2,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,10.333,1.500
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1577,52.330,52.567,2,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,10.333,1.767
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1585,52.597,52.833,2,0,1,curious_branch,switch_to_curious_branch,0,33,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,10.333,0.100
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1593,52.864,53.100,2,0,1,curious_branch,switch_to_curious_branch,0,33,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,11.367,0.367
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1601,53.131,53.367,2,0,1,curious_branch,switch_to_curious_branch,0,33,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,11.367,0.633
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1609,53.397,53.633,2,0,1,curious_branch,switch_to_curious_branch,0,33,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,11.367,0.900
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1617,53.664,53.900,2,0,1,curious_branch,switch_to_curious_branch,0,34,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,11.367,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1625,53.930,54.167,2,0,1,curious_branch,switch_to_curious_branch,0,34,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,12.400,0.267
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1633,54.197,54.433,2,0,1,curious_branch,switch_to_curious_branch,0,35,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,12.400,0.133
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1641,54.464,54.700,2,0,1,curious_branch,switch_to_curious_branch,0,36,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,12.400,0.033
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1649,54.731,54.967,2,0,1,curious_branch,switch_to_curious_branch,0,36,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,12.400,0.300
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1657,54.998,55.233,2,0,1,curious_branch,switch_to_curious_branch,0,38,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,13.433,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1665,55.265,55.500,2,0,1,curious_branch,switch_to_curious_branch,0,38,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,13.433,0.267
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1673,55.532,55.767,2,0,1,curious_branch,switch_to_curious_branch,0,38,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,13.433,0.533
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1681,55.799,56.033,2,0,1,curious_branch,switch_to_curious_branch,0,38,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,14.467,0.800
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1689,56.066,56.300,2,0,1,curious_branch,switch_to_curious_branch,0,38,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,14.467,1.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1697,56.332,56.567,2,0,1,curious_branch,switch_to_curious_branch,0,38,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,14.467,1.333
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1705,56.599,56.833,2,0,1,curious_branch,switch_to_curious_branch,0,38,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,14.467,1.600
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1713,56.866,57.100,2,0,1,curious_branch,switch_to_curious_branch,0,39,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,15.500,0.100
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1721,57.133,57.367,2,0,1,curious_branch,switch_to_curious_branch,0,40,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,15.500,0.167
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1729,57.400,57.633,2,0,1,curious_branch,switch_to_curious_branch,0,40,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,15.500,0.433
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1737,57.667,57.900,2,0,1,curious_branch,switch_to_curious_branch,0,40,0,1250,8,8,0,0,0,112,0,471,471,5.97616,0.96124,4,0,0,-1.0709,-2.5062,-2.0147,1.6323,-5.2963,0.6107,-0.3716,-0.8911,0.2603,0.19154,0.00000,15.500,0.700
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1745,57.934,58.167,3,0,1,artistic_mark,new_round,0,1,1,3,0,0,0,0,0,8,0,0,0,0.00000,8.12064,0,0,0,1.3189,3.2422,1.0812,0.0368,5.4058,0.0353,0.1338,-0.9852,0.1073,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1753,58.201,58.433,3,0,1,artistic_mark,new_round,0,1,1,11,0,0,0,0,0,8,0,0,0,0.00000,8.12064,0,0,0,1.3189,3.2422,1.0812,-0.0318,4.7568,0.0323,0.1689,-0.9123,0.3730,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1761,58.468,58.700,3,0,1,artistic_mark,new_round,0,1,1,19,0,0,0,0,0,8,0,0,0,0.00000,8.12064,0,0,0,1.3189,3.2422,1.0812,0.2402,4.2693,0.4357,0.3048,-0.7287,0.6132,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1769,58.735,58.967,3,0,1,artistic_mark,new_round,0,1,1,27,0,0,0,0,0,8,0,0,0,0.00000,8.12064,0,0,0,1.3189,3.2422,1.0812,0.5063,3.7940,0.8027,0.5267,-0.7731,0.3535,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1777,59.002,59.233,3,0,1,artistic_mark,new_round,0,1,1,35,0,0,0,0,0,11,0,3,3,0.03269,8.08795,0,0,0,1.3189,3.2422,1.0812,0.9283,3.3680,0.9555,0.8260,-0.5307,0.1900,0.11947,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1785,59.270,59.500,3,0,1,artistic_mark,new_round,0,1,1,43,0,0,0,0,0,12,0,11,11,0.10432,8.01632,0,0,0,1.3189,3.2422,1.0812,1.2968,3.1951,1.0640,-0.3567,-0.9057,0.2293,0.12269,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1793,59.537,59.767,3,0,1,artistic_mark,new_round,0,1,1,51,0,0,0,0,0,13,0,19,19,0.18071,7.93993,0,0,0,1.3189,3.2422,1.0812,1.3708,3.1841,1.0903,0.2302,-0.2916,-0.9284,0.12613,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1801,59.804,60.033,3,0,1,artistic_mark,new_round,0,1,1,59,0,0,0,0,0,14,0,27,27,0.25399,7.86665,0,0,0,1.3189,3.2422,1.0812,1.3601,3.1562,1.0680,-0.0052,-0.8021,-0.5971,0.12943,0.00000,0.000,0.000
