run_id,frame,wall_timestamp,elapsed_seconds,sim_time,round_index,paused,ai_enabled,ai_mode,ai_mode_time,ai_mode_duration,human_override_active,stagnation_timer,completion_timer,cell_x,cell_y,cell_z,leading_dir_x,leading_dir_y,leading_dir_z,progress_x,displacement_since_sample,filament_count,live_filament_count,total_filament_points,avg_filament_length,total_filament_length,longest_filament_length,front_tip_count,rear_root_count,adhesion_count,attached_adhesion_count,detached_adhesion_count,monomer_count,mark_count,trail_count,growth_drive,shrink_drive,branch_drive,detach_drive,retrograde_rate,flex_noise,growth_scale,contractility,shape_bulge,dip,base_radius,max_filaments,max_points_per_filament
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1001,1779842997.918414,29.529442,22.244444,1,0,1,DESTRUCTIVE,3.088889,9.586909,0,0.0,0.0,-0.140317,-0.449405,1.267857,0.904463,-0.426553,0.0,-0.140317,0.041958,64,64,1507,1.593809,102.003782,1.986745,63,1,13,13,0,81,9,9,2.361554,3.59196,0.658154,1.94718,0.055,0.980015,1.0,1.84695,1.4,0.000657,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1004,1779842998.07647,29.687272,22.311111,1,0,1,DESTRUCTIVE,3.155556,9.586909,0,0.0,0.0,-0.130304,-0.454127,1.267828,0.904463,-0.426553,0.0,-0.130304,0.053029,64,64,1503,1.586466,101.533849,2.016091,63,1,13,13,0,81,9,9,2.350054,3.59196,0.652678,1.97109,0.055,0.975943,1.0,1.8603,1.4,0.000628,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1005,1779842998.089903,29.700926,22.333333,1,0,1,DESTRUCTIVE,3.177778,9.586909,0,0.0,0.0,-0.126966,-0.455702,1.267819,0.904463,-0.426553,0.0,-0.126966,0.05672,64,64,1507,1.591235,101.83906,2.016091,63,1,13,13,0,80,9,9,2.346244,3.59196,0.650868,1.979012,0.055,0.974591,1.0,1.864724,1.4,0.000619,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1008,1779842998.201406,29.812462,22.4,1,0,1,DESTRUCTIVE,3.244444,9.586909,0,0.0,0.0,-0.116951,-0.460425,1.267791,0.904463,-0.426553,0.0,-0.116951,0.067793,64,64,1503,1.587925,101.627223,2.016091,63,1,13,13,0,81,9,9,2.334882,3.59196,0.645479,2.002637,0.055,0.970551,1.0,1.877915,1.4,0.000591,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1010,1779842998.29212,29.903059,22.444444,1,0,1,DESTRUCTIVE,3.288889,9.586909,0,0.0,0.0,-0.110273,-0.463574,1.267774,0.904463,-0.426553,0.0,-0.110273,0.075176,64,64,1504,1.58849,101.663362,2.016091,63,1,13,13,0,80,9,9,2.327364,3.59196,0.641922,2.018269,0.055,0.967872,1.0,1.886643,1.4,0.000574,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1013,1779842998.399474,30.010489,22.511111,1,0,1,DESTRUCTIVE,3.355556,9.586909,0,0.0,0.0,-0.10109,-0.467905,1.267748,0.904463,-0.426553,0.0,-0.10109,0.08533,64,64,1506,1.590494,101.791631,2.016091,63,1,13,13,0,81,9,9,2.316171,3.59196,0.63664,2.041541,0.055,0.963873,1.0,1.899638,1.4,0.000548,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1016,1779842998.517055,30.128048,22.577778,1,0,1,DESTRUCTIVE,3.422222,9.586909,0,0.0,0.0,-0.092322,-0.47204,1.267724,0.904463,-0.426553,0.0,-0.092322,0.095023,64,64,1502,1.584104,101.382627,2.016091,63,1,13,8,5,80,9,9,2.305079,3.59196,0.631421,2.064604,0.055,0.959897,1.0,1.912516,1.4,0.000524,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1019,1779842998.630209,30.241273,22.644444,1,0,1,DESTRUCTIVE,3.488889,9.586909,0,0.0,0.0,-0.083553,-0.476176,1.267701,0.904463,-0.426553,0.0,-0.083553,0.104718,64,64,1498,1.579367,101.079464,2.016091,63,1,13,8,5,81,9,9,2.294087,3.59196,0.626265,2.087461,0.055,0.955946,1.0,1.925278,1.4,0.000501,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1021,1779842998.696973,30.308029,22.688889,1,0,1,DESTRUCTIVE,3.533333,9.586909,0,0.0,0.0,-0.077707,-0.478933,1.267686,0.904463,-0.426553,0.0,-0.077707,0.111182,64,64,1504,1.586686,101.547875,2.016091,63,1,13,8,5,80,9,9,2.286813,3.59196,0.622862,2.102585,0.055,0.953325,1.0,1.933723,1.4,0.000486,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1023,1779842998.795224,30.406242,22.733333,1,0,1,DESTRUCTIVE,3.577778,9.586909,0,0.0,0.0,-0.071859,-0.481691,1.267671,0.904463,-0.426553,0.0,-0.071859,0.117648,64,64,1506,1.586824,101.556731,2.016091,63,1,13,8,5,81,9,9,2.279583,3.59196,0.619486,2.117618,0.055,0.950714,1.0,1.942116,1.4,0.000471,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1026,1779842998.904764,30.515778,22.8,1,0,1,DESTRUCTIVE,3.644444,9.586909,0,0.0,0.0,-0.063087,-0.485828,1.26765,0.904463,-0.426553,0.0,-0.063087,0.127346,64,64,1506,1.583667,101.354711,2.016091,63,1,13,8,5,79,9,9,2.268819,3.59196,0.614472,2.139998,0.055,0.946818,1.0,1.954613,1.4,0.00045,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1029,1779842998.990087,30.601146,22.866667,1,0,1,DESTRUCTIVE,3.711111,9.586909,0,0.0,0.0,-0.054313,-0.489965,1.26763,0.904463,-0.426553,0.0,-0.054313,0.137047,64,64,1505,1.578599,101.030316,2.016091,63,1,13,8,5,81,9,9,2.258152,3.59196,0.609518,2.162178,0.055,0.942944,1.0,1.966998,1.4,0.00043,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1032,1779842999.103612,30.714708,22.933333,1,0,1,DESTRUCTIVE,3.777778,9.586909,0,0.0,0.0,-0.045538,-0.494104,1.267611,0.904463,-0.426553,0.0,-0.045538,0.146749,64,64,1502,1.574454,100.765077,2.022332,63,1,13,8,5,82,9,9,2.24758,3.59196,0.604624,2.184159,0.055,0.939094,1.0,1.979271,1.4,0.000411,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1034,1779842999.204861,30.815988,22.977778,1,0,1,DESTRUCTIVE,3.822222,9.586909,0,0.0,0.0,-0.03984,-0.496791,1.267599,0.904463,-0.426553,0.0,-0.03984,0.153049,64,64,1507,1.583627,101.352145,2.022332,64,0,13,8,5,81,9,9,2.240585,3.59196,0.601393,2.198704,0.055,0.936541,1.0,1.987392,1.4,0.000399,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1037,1779842999.305184,30.916275,23.044444,1,0,1,DESTRUCTIVE,3.888889,9.586909,0,0.0,0.0,-0.032107,-0.500438,1.267581,0.904463,-0.426553,0.0,-0.032107,0.161599,64,64,1513,1.58957,101.732484,2.115953,64,0,13,8,5,81,9,9,2.230171,3.59196,0.596596,2.220357,0.055,0.932729,1.0,1.99625,1.4,0.000381,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1040,1779842999.406096,31.017145,23.111111,1,0,1,DESTRUCTIVE,3.955556,9.586909,0,0.0,0.0,-0.025188,-0.503701,1.267565,0.904463,-0.426553,0.0,-0.025188,0.169249,64,64,1509,1.580021,101.121328,2.033957,64,0,13,8,5,80,9,9,2.219851,3.59196,0.591855,2.241816,0.055,0.92894,1.0,1.99625,1.4,0.000365,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1043,1779842999.510807,31.12181,23.177778,1,0,1,DESTRUCTIVE,4.022222,9.586909,0,0.0,0.0,-0.019083,-0.506581,1.267548,0.904463,-0.426553,0.0,-0.019083,0.175999,64,64,1503,1.571858,100.598935,2.022332,64,0,13,8,5,82,9,9,2.209623,3.59196,0.587172,2.263082,0.055,0.925174,1.0,1.99625,1.4,0.000348,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1046,1779842999.604846,31.215876,23.244444,1,0,1,DESTRUCTIVE,4.088889,9.586909,0,0.0,0.0,-0.012978,-0.50946,1.267533,0.904463,-0.426553,0.0,-0.012978,0.182749,64,64,1504,1.574072,100.740595,2.022332,64,0,13,8,5,81,9,9,2.199487,3.59196,0.582544,2.284158,0.055,0.921431,1.0,1.99625,1.4,0.000333,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1050,1779842999.719169,31.330178,23.333333,1,0,1,DESTRUCTIVE,4.177778,9.586909,0,0.0,0.0,-0.004837,-0.513299,1.267513,0.904463,-0.426553,0.0,-0.004837,0.191749,64,64,1506,1.572911,100.666273,2.022332,64,0,13,8,5,81,10,9,2.186113,3.59196,0.57646,2.311965,0.055,0.916474,1.0,1.99625,1.4,0.000313,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1053,1779842999.801634,31.41252,23.4,1,0,1,DESTRUCTIVE,4.244444,9.586909,0,0.0,0.0,0.001268,-0.516178,1.2675,0.904463,-0.426553,0.0,0.001268,0.198499,64,64,1510,1.576336,100.885524,2.022332,64,0,13,8,5,81,10,9,2.176188,3.59196,0.571961,2.332602,0.055,0.912783,1.0,1.99625,1.4,0.0003,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1056,1779842999.900192,31.51119,23.466667,1,0,1,DESTRUCTIVE,4.311111,9.586909,0,0.0,0.0,0.007373,-0.519057,1.267486,0.904463,-0.426553,0.0,0.007373,0.205249,64,64,1510,1.576019,100.865197,2.038563,64,0,13,8,5,81,10,9,2.166352,3.59196,0.567515,2.353054,0.055,0.909113,1.0,1.99625,1.4,0.000286,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1060,1779843000.03137,31.642276,23.555556,1,0,1,DESTRUCTIVE,4.4,9.586909,0,0.0,0.0,0.015513,-0.522896,1.267469,0.904463,-0.426553,0.0,0.015513,0.214249,64,64,1510,1.571137,100.552758,2.038563,64,0,13,8,5,80,10,9,2.153374,3.59196,0.56167,2.380037,0.055,0.904255,1.0,1.99625,1.4,0.000269,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1062,1779843000.096293,31.707285,23.6,1,0,1,DESTRUCTIVE,4.444444,9.586909,0,0.0,0.0,0.019583,-0.524816,1.267461,0.904463,-0.426553,0.0,0.019583,0.218749,64,64,1508,1.569389,100.440873,2.038563,64,0,13,8,5,81,10,9,2.146944,3.59196,0.558783,2.393408,0.055,0.90184,1.0,1.99625,1.4,0.000261,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1066,1779843000.192915,31.803942,23.688889,1,0,1,DESTRUCTIVE,4.533333,9.586909,0,0.0,0.0,0.027723,-0.528655,1.267446,0.904463,-0.426553,0.0,0.027723,0.227749,64,64,1515,1.573075,100.676783,2.022332,64,0,13,8,5,80,10,9,2.134198,3.59196,0.553076,2.39445,0.055,0.89704,1.0,1.99625,1.4,0.000246,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1069,1779843000.298133,31.909177,23.755556,1,0,1,DESTRUCTIVE,4.6,9.586909,0,0.0,0.0,0.033828,-0.531534,1.267435,0.904463,-0.426553,0.0,0.033828,0.234499,64,64,1511,1.56765,100.329591,2.022332,64,0,13,8,5,81,10,9,2.124738,3.59196,0.548856,2.39445,0.055,0.893465,1.0,1.99625,1.4,0.000235,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1073,1779843000.410861,32.021859,23.844444,1,0,1,DESTRUCTIVE,4.688889,9.586909,0,0.0,0.0,0.041969,-0.535373,1.267421,0.904463,-0.426553,0.0,0.041969,0.243499,64,64,1512,1.562226,99.982451,2.109378,64,0,13,8,5,81,10,9,2.112258,3.59196,0.543308,2.39445,0.055,0.888731,1.0,1.99625,1.4,0.000221,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1076,1779843000.512894,32.123843,23.911111,1,0,1,DESTRUCTIVE,4.755556,9.586909,0,0.0,0.0,0.048074,-0.538252,1.267412,0.904463,-0.426553,0.0,0.048074,0.250249,64,64,1512,1.560072,99.844584,2.007474,64,0,13,8,5,81,10,9,2.102995,3.59196,0.539205,2.39445,0.055,0.885206,1.0,1.99625,1.4,0.000212,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1079,1779843000.607216,32.204364,23.977778,1,0,1,DESTRUCTIVE,4.822222,9.586909,0,0.0,0.0,0.053772,-0.540939,1.267402,0.904463,-0.426553,0.0,0.053772,0.256549,64,64,1512,1.558364,99.735271,2.007474,64,0,13,8,5,81,10,9,2.093816,3.59196,0.535151,2.39445,0.055,0.881702,1.0,1.99625,1.4,0.000202,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1082,1779843000.704349,32.315307,24.044444,1,0,1,DESTRUCTIVE,4.888889,9.586909,0,0.0,0.0,0.058656,-0.543243,1.267393,0.904463,-0.426553,0.0,0.058656,0.0036,64,64,1514,1.554811,99.507881,2.007474,64,0,13,4,9,81,10,9,2.084719,3.59196,0.531145,2.39445,0.055,0.878219,1.0,1.99625,1.4,0.000193,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1086,1779843000.83369,32.444749,24.133333,1,0,1,DESTRUCTIVE,4.977778,9.586909,0,0.0,0.0,0.065575,-0.546506,1.267382,0.904463,-0.426553,0.0,0.065575,0.01125,64,64,1510,1.544054,98.819467,2.007474,64,0,14,5,9,80,10,9,2.072717,3.59196,0.525878,2.39445,0.055,0.873607,1.0,1.99625,1.4,0.000182,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1089,1779843000.928572,32.539521,24.2,1,0,1,DESTRUCTIVE,5.044444,9.586909,0,0.0,0.0,0.070459,-0.548809,1.267374,0.904463,-0.426553,0.0,0.070459,0.01665,64,64,1509,1.538837,98.485541,2.007474,64,0,14,5,9,80,10,9,2.063809,3.59196,0.521983,2.39445,0.055,0.870172,1.0,1.99625,1.4,0.000174,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1092,1779843001.025163,32.636101,24.266667,1,0,1,DESTRUCTIVE,5.111111,9.586909,0,0.0,0.0,0.075343,-0.551113,1.267366,0.904463,-0.426553,0.0,0.075343,0.02205,64,64,1509,1.535412,98.266348,2.007474,64,0,13,5,8,81,10,9,2.054981,3.59196,0.518135,2.39445,0.055,0.866758,1.0,1.99625,1.4,0.000166,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1095,1779843001.112234,32.723034,24.333333,1,0,1,DESTRUCTIVE,5.177778,9.586909,0,0.0,0.0,0.080227,-0.553416,1.267359,0.904463,-0.426553,0.0,0.080227,0.02745,64,64,1509,1.531454,98.013049,2.095549,64,0,9,5,4,81,10,9,2.046233,3.59196,0.514333,2.39445,0.055,0.863364,1.0,1.99625,1.4,0.000159,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1098,1779843001.214288,32.825131,24.4,1,0,1,DESTRUCTIVE,5.244444,9.586909,0,0.0,0.0,0.085111,-0.555719,1.267352,0.904463,-0.426553,0.0,0.085111,0.03285,64,64,1502,1.520713,97.325652,2.03706,64,0,9,5,4,80,10,9,2.037563,3.59196,0.510576,2.39445,0.055,0.859991,1.0,1.99625,1.4,0.000152,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1101,1779843001.295417,32.90646,24.466667,1,0,1,DESTRUCTIVE,5.311111,9.586909,0,0.0,0.0,0.089996,-0.558023,1.267345,0.904463,-0.426553,0.0,0.089996,0.03825,64,64,1496,1.510985,96.703013,2.007474,64,0,9,5,4,81,10,9,2.02897,3.59196,0.506864,2.39445,0.055,0.856637,1.0,1.99625,1.4,0.000145,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1105,1779843001.440983,33.052071,24.555556,1,0,1,DESTRUCTIVE,5.4,9.586909,0,0.0,0.0,0.096508,-0.561094,1.267336,0.904463,-0.426553,0.0,0.096508,0.04545,64,64,1500,1.514203,96.908985,2.007474,64,0,9,5,4,81,10,9,2.017634,3.59196,0.501983,2.39445,0.055,0.852198,1.0,1.99625,1.4,0.000136,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1107,1779843001.495512,33.106557,24.6,1,0,1,DESTRUCTIVE,5.444444,9.586909,0,0.0,0.0,0.099764,-0.56263,1.267332,0.904463,-0.426553,0.0,0.099764,0.04905,64,64,1505,1.516719,97.070004,2.007474,64,0,9,5,4,81,10,9,2.012016,3.59196,0.499572,2.39445,0.055,0.849991,1.0,1.99625,1.4,0.000132,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1111,1779843001.614288,33.225336,24.688889,1,0,1,DESTRUCTIVE,5.533333,9.586909,0,0.0,0.0,0.107904,-0.566469,1.267325,0.904463,-0.426553,0.0,0.107904,0.05805,64,64,1499,1.506186,96.395925,2.007474,64,0,10,6,4,81,10,9,2.000883,3.59196,0.494808,2.39445,0.055,0.845604,1.0,1.99625,1.4,0.000125,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1113,1779843001.691562,33.302565,24.733333,1,0,1,DESTRUCTIVE,5.577778,9.586909,0,0.0,0.0,0.111974,-0.568388,1.267321,0.904463,-0.426553,0.0,0.111974,0.06255,64,64,1497,1.501753,96.11222,2.007474,64,0,10,6,4,79,10,9,1.995366,3.59196,0.492454,2.39445,0.055,0.843424,1.0,1.99625,1.4,0.000121,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1118,1779843001.827139,33.438045,24.844444,1,0,1,DESTRUCTIVE,5.688889,9.586909,0,0.0,0.0,0.122149,-0.573187,1.267312,0.904463,-0.426553,0.0,0.122149,0.0738,64,64,1495,1.49368,95.595543,2.000228,64,0,10,6,4,80,10,9,1.981717,3.59196,0.486652,2.39445,0.055,0.838012,1.0,1.99625,1.4,0.000112,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1121,1779843001.911281,33.522351,24.911111,1,0,1,DESTRUCTIVE,5.755556,9.586909,0,0.0,0.0,0.128254,-0.576066,1.267307,0.904463,-0.426553,0.0,0.128254,0.08055,64,64,1499,1.494357,95.638875,2.000228,64,0,10,6,4,81,10,9,1.973626,3.59196,0.483225,2.39445,0.055,0.83479,1.0,1.99625,1.4,0.000107,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1124,1779843002.021999,33.63302,24.977778,1,0,1,DESTRUCTIVE,5.822222,9.586909,0,0.0,0.0,0.134359,-0.578945,1.267302,0.904463,-0.426553,0.0,0.134359,0.0873,64,64,1499,1.491219,95.438037,2.000228,64,0,10,6,4,82,10,9,1.965607,3.59196,0.47984,2.39445,0.055,0.831588,1.0,1.99625,1.4,0.000102,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1128,1779843002.13335,33.744374,25.066667,1,0,1,DESTRUCTIVE,5.911111,9.586909,0,0.0,0.0,0.1425,-0.582784,1.267296,0.904463,-0.426553,0.0,0.1425,0.0963,64,64,1508,1.498353,95.89457,2.103149,64,0,10,6,4,80,10,9,1.955028,3.59196,0.47539,2.39445,0.055,0.827348,1.0,1.99625,1.4,9.6e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1130,1779843002.194887,33.805751,25.111111,1,0,1,DESTRUCTIVE,5.955556,9.586909,0,0.0,0.0,0.14657,-0.584704,1.267294,0.904463,-0.426553,0.0,0.14657,0.1008,64,64,1507,1.494868,95.671538,2.040478,64,0,10,6,4,81,10,9,1.949786,3.59196,0.473191,2.39445,0.055,0.82524,1.0,1.99625,1.4,9.4e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1134,1779843002.30592,33.916998,25.2,1,0,1,DESTRUCTIVE,6.044444,9.586909,0,0.0,0.0,0.15471,-0.588543,1.267288,0.904463,-0.426553,0.0,0.15471,0.1098,64,64,1501,1.484784,95.026188,1.98805,64,0,10,6,4,80,10,9,1.939395,3.59196,0.468846,2.39445,0.055,0.821051,1.0,1.99625,1.4,8.8e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1137,1779843002.415271,34.026165,25.266667,1,0,1,DESTRUCTIVE,6.111111,9.586909,0,0.0,0.0,0.160815,-0.591422,1.267284,0.904463,-0.426553,0.0,0.160815,0.11655,64,64,1509,1.491056,95.427572,1.98805,64,0,10,6,4,79,10,9,1.931684,3.59196,0.465633,2.39445,0.055,0.817931,1.0,1.99625,1.4,8.4e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1140,1779843002.505247,34.11626,25.333333,1,0,1,DESTRUCTIVE,6.177778,9.586909,0,0.0,0.0,0.166106,-0.593917,1.26728,0.904463,-0.426553,0.0,0.166106,0.1224,64,64,1504,1.484891,95.032997,1.98805,64,0,10,6,4,81,10,9,1.924042,3.59196,0.462458,2.39445,0.055,0.81483,1.0,1.99625,1.4,8e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1144,1779843002.621189,34.232199,25.422222,1,0,1,DESTRUCTIVE,6.266667,9.586909,0,0.0,0.0,0.172618,-0.596988,1.267276,0.904463,-0.426553,0.0,0.172618,0.1296,64,64,1506,1.478565,94.628142,1.950366,64,0,10,6,4,80,10,9,1.913959,3.59196,0.458284,2.39445,0.055,0.810723,1.0,1.99625,1.4,7.6e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1146,1779843002.696027,34.307044,25.466667,1,0,1,DESTRUCTIVE,6.311111,9.586909,0,0.0,0.0,0.175874,-0.598524,1.267273,0.904463,-0.426553,0.0,0.175874,0.1332,64,64,1511,1.481743,94.831531,1.950366,64,0,10,6,4,81,10,9,1.908962,3.59196,0.456222,2.39445,0.055,0.808682,1.0,1.99625,1.4,7.3e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1150,1779843002.795724,34.406716,25.555556,1,0,1,DESTRUCTIVE,6.4,9.586909,0,0.0,0.0,0.182386,-0.601595,1.267269,0.904463,-0.426553,0.0,0.182386,0.1404,64,64,1508,1.475997,94.463834,1.950366,64,0,10,6,4,81,10,9,1.899059,3.59196,0.452147,2.39445,0.055,0.804625,1.0,1.99625,1.4,6.9e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1154,1779843002.906269,34.511003,25.644444,1,0,1,DESTRUCTIVE,6.488889,9.586909,0,0.0,0.0,0.189306,-0.604858,1.267265,0.904463,-0.426553,0.0,0.189306,0.14805,64,64,1506,1.470496,94.111733,1.950366,64,0,11,7,4,82,10,9,1.889275,3.59196,0.448136,2.39445,0.055,0.8006,1.0,1.99625,1.4,6.5e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1156,1779843002.996956,34.60793,25.688889,1,0,1,DESTRUCTIVE,6.533333,9.586909,0,0.0,0.0,0.193376,-0.606778,1.267263,0.904463,-0.426553,0.0,0.193376,0.15255,64,64,1505,1.469057,94.019659,1.950366,64,0,11,7,4,80,10,9,1.884426,3.59196,0.446155,2.39445,0.055,0.7986,1.0,1.99625,1.4,6.3e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1160,1779843003.097096,34.708153,25.777778,1,0,1,DESTRUCTIVE,6.622222,9.586909,0,0.0,0.0,0.201516,-0.610617,1.267259,0.904463,-0.426553,0.0,0.201516,0.16155,64,64,1504,1.466087,93.829584,1.950366,64,0,7,7,0,80,10,9,1.874817,3.59196,0.44224,2.39445,0.055,0.794623,1.0,1.99625,1.4,5.9e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1163,1779843003.20449,34.815442,25.844444,1,0,1,DESTRUCTIVE,6.688889,9.586909,0,0.0,0.0,0.207621,-0.613496,1.267257,0.904463,-0.426553,0.0,0.207621,0.1683,64,64,1513,1.47427,94.353255,1.950366,64,0,7,7,0,81,10,9,1.867685,3.59196,0.439345,2.39445,0.055,0.791661,1.0,1.99625,1.4,5.7e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1164,1779843003.301305,34.912037,25.866667,1,0,1,DESTRUCTIVE,6.711111,9.586909,0,0.0,0.0,0.209656,-0.614456,1.267256,0.904463,-0.426553,0.0,0.209656,0.17055,64,64,1513,1.473173,94.283087,1.950366,64,0,7,7,0,79,10,9,1.865322,3.59196,0.438388,2.39445,0.055,0.790678,1.0,1.99625,1.4,5.6e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1166,1779843003.410489,35.021541,25.911111,1,0,1,DESTRUCTIVE,6.755556,9.586909,0,0.0,0.0,0.213726,-0.616375,1.267254,0.904463,-0.426553,0.0,0.213726,0.17505,64,64,1507,1.463775,93.6816,1.950366,64,0,7,7,0,80,10,9,1.860617,3.59196,0.436484,2.39445,0.055,0.788717,1.0,1.99625,1.4,5.4e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1168,1779843003.503849,35.114851,25.955556,1,0,1,DESTRUCTIVE,6.8,9.586909,0,0.0,0.0,0.217796,-0.618295,1.267253,0.904463,-0.426553,0.0,0.217796,0.17955,64,64,1506,1.459659,93.418205,1.950366,64,0,7,7,0,80,10,10,1.85594,3.59196,0.434596,2.39445,0.055,0.786764,1.0,1.99625,1.4,5.3e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1171,1779843003.62522,35.236113,26.022222,1,0,1,DESTRUCTIVE,6.866667,9.586909,0,0.0,0.0,0.223901,-0.621174,1.26725,0.904463,-0.426553,0.0,0.223901,0.00225,64,64,1506,1.456957,93.245255,1.950366,64,0,7,7,0,81,10,10,1.848978,3.59196,0.431792,2.39445,0.055,0.78385,1.0,1.99625,1.4,5e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1173,1779843003.705673,35.316685,26.066667,1,0,1,DESTRUCTIVE,6.911111,9.586909,0,0.0,0.0,0.227971,-0.623094,1.267249,0.904463,-0.426553,0.0,0.227971,0.00675,64,64,1505,1.454764,93.104878,1.950366,64,0,7,7,0,81,10,10,1.844371,3.59196,0.429942,2.39445,0.055,0.781916,1.0,1.99625,1.4,4.9e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1175,1779843003.805714,35.4167,26.111111,1,0,1,DESTRUCTIVE,6.955556,9.586909,0,0.0,0.0,0.232041,-0.625013,1.267247,0.904463,-0.426553,0.0,0.232041,0.01125,64,64,1504,1.45072,92.846104,1.950366,64,0,7,7,0,81,10,10,1.839791,3.59196,0.428106,2.39445,0.055,0.77999,1.0,1.99625,1.4,4.7e-05,1.32,64,24
20260526-194927-sentence-script-a-cell-sphere-is-filled-38e823,1178,1779843003.926392,35.537399,26.177778,1,0,1,DESTRUCTIVE,7.022222,9.586909,0,0.0,0.0,0.238147,-0.627892,1.267245,0.904463,-0.426553,0.0,0.238147,0.018,64,64,1509,1.454527,93.08974,1.976834,64,0,7,7,0,81,10,10,1.832974,3.59196,0.42538,2.39445,0.055,0.777116,1.0,1.99625,1.4,4.5e-05,1.32,64,24
