run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,384,6.511,1,0,1,careful,human override,0.51005,3.03244,-3.03244,0.00000,0.00000,3.03244,0.00000,0.00000,0.51188,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,4,-3.05699,-0.09149,-0.52668,1,3.05699,-0.53347,0.03391,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,398,6.772,1,0,1,careful,human override,0.52755,3.15188,-3.15188,0.00000,0.00000,3.15188,0.00000,0.00000,0.51188,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,4,-3.17643,0.23547,-0.47969,1,3.17643,-0.45132,-0.28612,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,411,7.022,1,0,1,careful,human override,0.54380,3.26279,-3.26279,0.00000,0.00000,3.26279,0.00000,0.00000,0.51188,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,4,-3.28733,0.46146,-0.26893,1,3.28733,-0.21886,-0.48748,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,425,7.283,1,0,1,careful,careful,0.56130,3.38034,-3.38034,0.00000,0.00000,3.38034,0.00000,0.00000,0.49176,0.07500,0.45204,0.07500,0.00000,10,1,10,0,0,1,0,4,-3.40601,0.53095,0.05664,1,3.40601,0.10971,-0.52296,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,439,7.537,1,0,1,careful,careful,0.57880,3.49203,-3.49203,0.00000,0.00000,3.49203,0.00000,0.00000,0.46799,0.07500,0.43466,0.07500,0.00000,10,0,10,0,0,2,0,4,-3.52018,0.39368,0.36056,1,3.52018,0.39668,-0.35784,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,453,7.797,1,0,1,careful,careful,0.59630,3.59863,-3.59863,0.00000,0.00000,3.59863,0.00000,0.00000,0.44755,0.07500,0.41794,0.07500,0.00000,10,0,10,0,0,2,0,4,-3.62911,0.10215,0.52388,1,3.62911,0.53130,-0.05375,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,467,8.057,1,0,1,careful,careful,0.61380,3.70072,-3.70072,0.00000,0.00000,3.70072,0.00000,0.00000,0.42920,0.07500,0.40278,0.07500,0.00000,10,0,10,0,0,2,0,4,-3.73330,-0.22966,0.48175,1,3.73330,0.45979,0.27144,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,481,8.317,1,0,1,careful,human override,0.63130,3.79879,-3.79879,0.00000,0.00000,3.79879,0.00000,0.00000,0.41306,0.07500,0.39209,0.07500,0.00000,10,2,10,0,0,2,0,6,-3.83324,-0.47129,0.25040,1,3.83324,0.20885,0.49127,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,496,8.573,1,0,1,careful,human override,0.65005,3.90051,-3.90051,0.00000,0.00000,3.90051,0.00000,0.00000,0.40260,0.07500,0.39209,0.07500,0.00000,10,2,10,0,4,2,0,6,-3.93642,-0.52351,-0.10348,1,3.93642,-0.14768,0.51289,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,514,8.829,1,0,1,careful,human override,0.67255,4.02023,-4.02023,0.00000,0.00000,4.02023,0.00000,0.00000,0.39668,0.07500,0.39209,0.07500,0.00000,10,2,10,0,4,2,0,6,-4.05704,-0.28130,-0.45349,1,4.05704,-0.47559,0.24214,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,533,9.087,1,0,1,careful,human override,0.69630,4.14534,-4.14534,0.00000,0.00000,4.14534,0.00000,0.00000,0.39400,0.07500,0.39209,0.07500,0.00000,10,3,10,0,4,2,0,7,-4.18256,0.16309,-0.50807,1,4.18256,-0.49239,-0.20559,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,549,9.337,1,0,1,careful,human override,0.71630,4.25025,-4.25025,0.00000,0.00000,4.25025,0.00000,0.00000,0.39300,0.07500,0.39209,0.07500,0.00000,10,2,10,0,4,2,0,7,-4.28763,0.46064,-0.26913,1,4.28763,-0.22953,-0.48165,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,566,9.588,1,0,1,careful,human override,0.73755,4.36151,-4.36151,0.00000,0.00000,4.36151,0.00000,0.00000,0.39251,0.07500,0.39209,0.07500,0.00000,10,2,10,0,4,3,0,8,-4.39897,0.51695,0.13152,1,4.39897,0.17375,-0.50445,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,586,9.851,1,0,1,careful,human override,0.76255,4.49230,-4.49230,0.00000,0.00000,4.49230,0.00000,0.00000,0.39225,0.07500,0.39209,0.07500,0.00000,10,2,10,0,4,3,0,8,-4.52980,0.21025,0.49017,1,4.52980,0.50565,-0.16987,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,605,10.117,1,0,1,careful,human override,0.78630,4.61649,-4.61649,0.00000,0.00000,4.61649,0.00000,0.00000,0.39216,0.07500,0.39209,0.07500,0.00000,10,1,10,0,4,3,0,8,-4.65401,-0.23951,0.47657,1,4.65401,0.45544,0.27751,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,620,10.380,1,0,1,careful,human override,0.80505,4.71453,-4.71453,0.00000,0.00000,4.71453,0.00000,0.00000,0.39212,0.07500,0.39209,0.07500,0.00000,10,1,10,0,4,3,0,8,-4.75205,-0.48758,0.21610,1,4.75205,0.17584,0.50355,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,634,10.636,1,0,1,careful,human override,0.82255,4.80602,-4.80602,0.00000,0.00000,4.80602,0.00000,0.00000,0.39210,0.07500,0.39209,0.07500,0.00000,10,1,10,0,4,3,0,8,-4.84354,-0.51979,-0.11918,1,4.84354,-0.16034,0.50872,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,646,10.898,1,0,1,careful,human override,0.83755,4.88444,-4.88444,0.00000,0.00000,4.88444,0.00000,0.00000,0.39210,0.07500,0.39209,0.07500,0.00000,10,2,10,0,4,3,0,9,-4.92196,-0.38008,-0.37394,1,4.92196,-0.40240,0.35015,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,654,11.149,1,0,1,careful,human override,0.84755,4.93672,-4.93672,0.00000,0.00000,4.93672,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,4,4,0,9,-4.97424,-0.22002,-0.48565,1,4.97424,-0.50111,0.18280,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,663,11.415,1,0,1,careful,human override,0.85880,4.99553,-4.99553,0.00000,0.00000,4.99553,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,4,0,9,-5.03306,-0.00565,-0.53306,1,5.03306,-0.53231,-0.03345,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,672,11.676,1,0,1,careful,human override,0.87005,5.05435,-5.05435,0.00000,0.00000,5.05435,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,4,0,9,-5.09187,0.21008,-0.48985,1,5.09187,-0.47396,-0.24442,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,686,11.934,1,0,1,careful,human override,0.88755,5.14583,-5.14583,0.00000,0.00000,5.14583,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,4,0,9,-5.18336,0.46274,-0.26452,1,5.18336,-0.23191,-0.48005,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,704,12.197,1,0,1,careful,human override,0.91005,5.26346,-5.26346,0.00000,0.00000,5.26346,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,4,0,9,-5.30098,0.50702,0.16404,1,5.30098,0.19750,-0.49515,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,723,12.450,1,0,1,careful,human override,0.93380,5.38762,-5.38762,0.00000,0.00000,5.38762,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,0,10,0,7,4,0,9,-5.42515,0.19677,0.49520,1,5.42515,0.50677,-0.16528,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,739,12.703,1,0,1,careful,human override,0.95380,5.49218,-5.49218,0.00000,0.00000,5.49218,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,0,10,0,7,4,0,9,-5.52970,-0.18864,0.49842,1,5.52970,0.48625,0.21849,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,757,12.959,1,0,1,careful,human override,0.97630,5.60980,-5.60980,0.00000,0.00000,5.60980,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,0,10,0,7,4,0,9,-5.64733,-0.49535,0.19680,1,5.64733,0.16661,0.50631,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,775,13.214,1,0,1,careful,human override,0.99880,5.72743,-5.72743,0.00000,0.00000,5.72743,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,0,10,0,7,4,0,9,-5.76495,-0.47924,-0.23325,1,5.76495,-0.26193,0.46413,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,791,13.468,1,0,1,careful,human override,1.00000,5.83199,-5.83199,0.00000,0.00000,5.83199,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,4,0,10,-5.86951,-0.19694,-0.49522,1,5.86951,-0.50635,0.16618,1,0.00000,0.23333
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,807,13.722,1,0,1,careful,human override,1.00000,5.93654,-5.93654,0.00000,0.00000,5.93654,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,4,0,10,-5.97407,0.18836,-0.49852,1,5.97407,-0.48625,-0.21826,1,0.00000,0.50000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,825,13.979,1,0,1,careful,human override,1.00000,6.05417,-6.05417,0.00000,0.00000,6.05417,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,0,10,0,7,5,0,10,-6.09169,0.49565,-0.19556,1,6.09169,-0.16599,-0.50639,1,0.00000,0.80000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,843,14.246,1,0,1,careful,human override,1.00000,6.17179,-6.17179,0.00000,0.00000,6.17179,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,5,0,11,-6.20932,0.47817,0.23520,1,6.20932,0.26335,-0.46320,1,0.00000,1.10000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,857,14.497,1,0,1,careful,human override,1.00000,6.26328,-6.26328,0.00000,0.00000,6.26328,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,5,0,11,-6.30080,0.23917,0.47616,1,6.30080,0.48970,-0.20993,1,0.00000,1.33333
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,871,14.765,1,0,1,careful,human override,1.00000,6.35477,-6.35477,0.00000,0.00000,6.35477,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,5,0,11,-6.39229,-0.09719,0.52385,1,6.39229,0.51693,0.12890,1,0.00000,1.56667
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,884,15.015,1,0,1,careful,human override,1.00000,6.43972,-6.43972,0.00000,0.00000,6.43972,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,1,10,0,7,5,0,11,-6.47724,-0.37731,0.37605,1,6.47724,0.35264,0.39934,1,0.00000,1.78333
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,897,15.273,1,0,1,careful,human override,1.00000,6.52467,-6.52467,0.00000,0.00000,6.52467,0.00000,0.00000,0.39209,0.07500,0.39209,0.07500,0.00000,10,0,10,0,7,6,0,11,-6.56220,-0.52411,0.09519,1,6.56220,0.06391,0.52891,1,0.00000,2.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,912,15.533,1,0,1,careful,careful,1.00000,6.62861,-6.62861,0.00000,0.00000,6.62861,0.00000,0.00000,0.45874,0.07500,0.58684,0.07500,0.00000,10,0,10,0,7,6,0,11,-6.66252,-0.46319,-0.26314,1,6.66252,-0.29007,0.44683,1,0.00000,2.25000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,932,15.788,1,0,1,careful,careful,1.00000,6.79651,-6.79651,0.00000,0.00000,6.79651,0.00000,0.00000,0.53242,0.07500,0.57727,0.07500,0.00000,10,0,10,0,7,6,0,11,-6.82098,-0.06734,-0.52853,1,6.82098,-0.53156,0.03508,1,0.00000,2.29167
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,956,16.050,1,0,1,careful,careful,1.00000,7.01606,-7.01606,0.00000,0.00000,7.01606,0.00000,0.00000,0.55756,0.07500,0.56509,0.07500,0.00000,10,0,10,0,7,6,0,11,-7.03618,0.44365,-0.29524,1,7.03618,-0.26649,-0.46135,1,0.00000,1.99167
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,973,16.310,1,0,1,careful,careful,1.00000,7.17428,-7.17428,0.00000,0.00000,7.17428,0.00000,0.00000,0.55737,0.07500,0.55089,0.07500,0.00000,10,0,10,0,7,6,0,11,-7.19386,0.52243,0.10529,1,7.19386,0.13936,-0.51420,1,0.00000,1.77917
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,990,16.570,1,0,1,careful,careful,1.00000,7.33105,-7.33105,0.00000,0.00000,7.33105,0.00000,0.00000,0.54878,0.07500,0.53500,0.07500,0.00000,10,0,10,0,7,6,0,11,-7.35123,0.29469,0.44402,1,7.35123,0.46307,-0.26340,1,0.00000,1.56667
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1008,16.829,1,0,1,careful,careful,1.00000,7.49362,-7.49362,0.00000,0.00000,7.49362,0.00000,0.00000,0.53527,0.07500,0.51785,0.07500,0.00000,10,1,10,0,7,6,0,12,-7.51509,-0.13059,0.51659,1,7.51509,0.50606,0.16654,1,0.00000,1.34167
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1025,17.092,1,0,1,careful,careful,1.00000,7.64309,-7.64309,0.00000,0.00000,7.64309,0.00000,0.00000,0.52026,0.07500,0.49944,0.07500,0.00000,10,1,10,0,7,6,0,12,-7.66609,-0.45828,0.27178,1,7.66609,0.23882,0.47625,1,0.00000,1.12917
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1038,17.351,1,0,1,careful,careful,1.00000,7.75421,-7.75421,0.00000,0.00000,7.75421,0.00000,0.00000,0.50616,0.07500,0.48088,0.07500,0.00000,10,2,10,0,7,6,0,13,-7.77862,-0.53152,-0.03613,1,7.77862,-0.07349,0.52766,1,0.00000,0.96667
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1050,17.615,1,0,1,careful,careful,1.00000,7.85384,-7.85384,0.00000,0.00000,7.85384,0.00000,0.00000,0.49097,0.07500,0.46196,0.07500,0.00000,10,1,10,0,7,7,0,13,-7.87977,-0.43213,-0.31158,1,7.87977,-0.34134,0.40900,1,0.00000,1.10833
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1061,17.877,1,0,1,careful,careful,1.00000,7.94232,-7.94232,0.00000,0.00000,7.94232,0.00000,0.00000,0.47545,0.07500,0.44359,0.07500,0.00000,10,1,10,0,7,7,0,13,-7.96983,-0.22491,-0.48295,1,7.96983,-0.49773,0.18978,1,0.00000,1.29167
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1072,18.140,1,0,1,careful,careful,1.00000,8.02782,-8.02782,0.00000,0.00000,8.02782,0.00000,0.00000,0.45871,0.07500,0.42608,0.07500,0.00000,10,1,10,0,7,8,0,14,-8.05707,0.04004,-0.53118,1,8.05707,-0.52682,-0.07831,1,0.00000,1.47500
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1085,18.401,1,0,1,careful,careful,1.00000,8.12494,-8.12494,0.00000,0.00000,8.12494,0.00000,0.00000,0.43957,0.07500,0.41002,0.07500,0.00000,10,1,10,0,7,8,0,14,-8.15629,0.33494,-0.41410,1,8.15629,-0.38837,-0.36434,1,0.00000,1.69167
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1101,18.656,1,0,1,careful,careful,1.00000,8.23924,-8.23924,0.00000,0.00000,8.23924,0.00000,0.00000,0.41968,0.07500,0.39600,0.07500,0.00000,10,2,10,0,7,8,0,15,-8.27292,0.52693,-0.07701,1,8.27292,-0.03752,-0.53111,1,0.00000,1.95833
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,1118,18.908,1,0,1,careful,careful,1.00000,8.35553,-8.35553,0.00000,0.00000,8.35553,0.00000,0.00000,0.40284,0.07500,0.38406,0.07500,0.00000,10,2,10,0,8,8,0,15,-8.39121,0.42455,0.32136,1,8.39121,0.35266,-0.39881,1,0.00000,2.24167
