run_id,time_seconds,frame,row_type,object_id,parent_id,state,mode,round_index,selected_index,ai_enabled,ai_mode,ai_override_timer,ai_mode_timer,ai_stagnant_timer,ai_completion_timer,fusion_count,active_count,attached_count,detached_count,fused_count,track_count,vesicle_count,particle_count,fusion_effect_count,x,y,z,vx,vy,vz,radius,color_r,color_g,color_b,opacity,track_index,track_s,direction,speed_multiplier,intent,orbiting,cargo_r,cargo_g,cargo_b,age,lifetime,extra
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,0,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.01999767052318606,-1.9231567548688644,0.2781256891008246,-0.17270553370307695,0.0,0.0,0.18812568910082458,0.9442869545280188,0.3280957865761704,0.29662059427592136,0.97,29,1.9231567548688644,1,0.9472403596380071,,0,0.9442869545280188,0.3280957865761704,0.29662059427592136,,,step_timer=0.1791;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,1,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-1.7589706564197958,1.8807056672776765,-0.6032639773449915,-0.04628084369384666,-0.04476123730556836,-0.008186429596102052,0.19766123410145625,0.9476185584726927,0.6820381128021079,0.2576117192884617,0.97,4,2.6288970844550317,1,0.904063492489679,,0,0.9476185584726927,0.6820381128021079,0.2576117192884617,,,step_timer=0.1322;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,2,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.8631158093306459,-0.5508842837446785,0.24313997964604048,0.02864247163336664,-0.05773529314812009,-0.019928685730030704,0.2033694500200599,0.9939497913916697,0.7183578730253618,0.290132125542517,0.97,22,1.0101450376872945,1,0.9199993472385026,,0,0.9939497913916697,0.7183578730253618,0.290132125542517,,,step_timer=0.0485;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,3,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.5231726906291027,0.3052801002943974,0.5013977789535286,0.06331060004993727,-0.13440132342690259,0.023120929596665007,0.2015051681965345,0.7138354097551752,0.5094658646370641,1.0,0.97,8,0.72988311416427,1,0.9423639183204872,,0,0.7138354097551752,0.5094658646370641,1.0,,,step_timer=0.1873;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,4,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.48464020891768617,-0.6947246050837079,-0.8429267405574846,0.022939483929840243,0.14444635922927773,-0.10196830597086759,0.19781636195556884,0.3055557590279237,0.8483430810649164,0.44266012404608657,0.97,23,1.1596839870018458,1,1.0946498261346653,,0,0.3055557590279237,0.8483430810649164,0.44266012404608657,,,step_timer=0.1518;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,5,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,1.5914010397199303,-0.27285485173105123,1.7187022078923644,0.007732314108110927,0.09722719892391041,0.006516802516509657,0.19863031814728965,0.9492107928429022,0.4769809964488425,0.7784089788878124,0.97,16,2.3402308263613056,1,1.3466766670351018,,0,0.9492107928429022,0.4769809964488425,0.7784089788878124,,,step_timer=0.0766;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,6,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.3381154535094231,1.4587165548634429,-0.8193581862989133,-0.015161564491883439,0.10195103602095301,0.1727582073802747,0.17518784001500892,0.9615258348027044,0.6937039370267617,0.22272777738884084,0.97,2,1.6861483965082842,1,0.905046860090832,,0,0.9615258348027044,0.6937039370267617,0.22272777738884084,,,step_timer=0.0404;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,7,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,1.02272026902788,-0.27194903324834174,-0.6213166444607655,-0.0314321898415848,-0.17827787894153513,0.031279227095004636,0.19099885001979572,0.3547834075560784,0.8088015874675302,0.5126612096294404,0.97,18,1.1944465827112738,1,1.303616562395195,,0,0.3547834075560784,0.8088015874675302,0.5126612096294404,,,step_timer=0.1109;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,8,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.6308901153758132,1.8744647215663832,1.2869984301293622,0.0634421509256855,-0.08007748321947616,0.08274905149407985,0.19238498936474327,0.6652204352105483,0.4450134242579133,1.0,0.97,3,2.342546206577842,1,1.1348842315550338,,0,0.6652204352105483,0.4450134242579133,1.0,,,step_timer=0.1151;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,9,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-1.3318101212228097,-0.9802102807990469,-2.0590012545508922,0.04505517150543703,-0.17153679342407635,0.05399115341786498,0.2066788466934195,0.3939672948506431,0.8415978614552219,0.5151247079810204,0.97,20,2.6240676411454333,1,1.009547517275097,,0,0.3939672948506431,0.8415978614552219,0.5151247079810204,,,step_timer=0.1519;collision_cooldown=0.0000
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,vesicle,10,,attached,CURIOUS_SWITCH,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-2.309670661449751,0.9762522048184925,0.6410944087365158,0.07361781389292332,0.19427732818488863,-0.03038836340163442,0.19867687456230573,0.9886163911019556,0.3282948436459584,0.31960409598212053,0.97,9,2.5720252976026163,1,0.9204799891960382,,0,0.9886163911019556,0.3282948436459584,0.31960409598212053,,,step_timer=0.1495;collision_cooldown=0.0000
