run_id,elapsed_seconds,wall_time_utc,step_index,round_index,paused,ai_enabled,ai_mode,ai_previous_mode,ai_mode_timer,ai_mode_duration,ai_stagnant_timer,ai_completion_timer,ai_override_timer,active_count,attached_count,detached_count,fused_count,orbiting_count,fusion_count,fusion_effect_count,particle_count,avg_track_position_s,avg_radius_from_centrosome,mean_speed,max_speed,near_membrane_count,inner_count,outer_count,clustered_score,motion_score,detach_events,attach_events,track_switch_events,orbit_events,force_outward_events,collision_events,manual_events,reset_events,selected_vesicle_id,selected_state,selected_track,selected_s,selected_speed_multiplier,selected_direction,selected_radius_from_centrosome,selected_x,selected_y,selected_z,selected_vx,selected_vy,selected_vz,selected_intent
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,13.7111,2026-05-27T00:46:45.546139+00:00,834,1,0,1,DELIVER,CURIOUS_SWITCH,1.9144,7.3247,0.0,0.0,0.0,13,12,1,9,0,9,9,54,4.183963,4.056129,1.668646,19.721362,2,3,2,0.012821,0.220495,55,58,93,0,1,174,0,1,0,attached,4,4.904291,0.962455,1,4.912481,-3.276818,3.555611,-0.867503,-0.145869,-0.14108,-0.025802,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,13.8115,2026-05-27T00:46:45.645178+00:00,840,1,0,1,DELIVER,CURIOUS_SWITCH,2.0148,7.3247,0.0,0.0,0.0,13,12,1,9,0,9,9,51,4.507285,4.345785,1.039589,11.634143,2,3,2,0.0,0.048551,55,58,93,0,2,174,0,1,0,attached,4,4.904291,0.962455,1,4.912498,-3.291514,3.541398,-0.870103,-0.139204,-0.134634,-0.024623,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,13.913,2026-05-27T00:46:45.746655+00:00,846,1,0,1,DELIVER,CURIOUS_SWITCH,2.1163,7.3247,0.0,0.0,0.0,12,11,1,10,0,10,10,65,4.406951,4.231514,0.138167,0.199602,1,3,2,0.0,0.533148,55,58,93,0,2,174,0,1,0,attached,4,5.077533,0.962455,1,5.085529,-3.420303,3.656076,-0.892884,-0.082772,-0.080054,-0.014641,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.0138,2026-05-27T00:46:45.847405+00:00,852,1,0,1,DELIVER,CURIOUS_SWITCH,2.2171,7.3247,0.0,0.0,0.0,12,11,1,10,0,10,10,62,4.51918,4.32696,0.111023,0.209419,1,3,3,0.0,0.295074,55,58,93,0,2,174,0,1,0,attached,4,5.077533,0.962455,1,5.08556,-3.423738,3.652754,-0.893491,0.002781,0.002689,0.000492,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.1149,2026-05-27T00:46:45.948617+00:00,858,1,0,1,DELIVER,CURIOUS_SWITCH,2.3182,7.3247,0.0,0.0,0.0,12,12,0,10,0,10,10,60,4.434468,4.445059,0.108347,0.20991,1,3,3,0.0,0.366071,55,59,93,0,2,174,0,1,0,attached,4,5.250775,0.962455,1,5.258492,-3.535959,3.783457,-0.913342,0.087647,0.084769,0.015503,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.2168,2026-05-27T00:46:46.051735+00:00,864,1,0,1,DELIVER,CURIOUS_SWITCH,2.4201,7.3247,0.0,0.0,0.0,12,12,0,10,0,10,10,57,4.579677,4.589843,1.652322,15.759303,1,3,3,0.0,0.028841,55,60,93,0,2,174,0,1,0,attached,4,5.250775,0.962455,1,5.258431,-3.523474,3.795532,-0.911133,0.141403,0.13676,0.025012,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.3012,2026-05-27T00:46:46.134824+00:00,869,1,0,1,DELIVER,CURIOUS_SWITCH,2.5045,7.3247,0.0169,0.0,0.0,12,12,0,10,0,10,10,52,4.483589,4.499604,3.247703,19.675333,2,3,4,0.0,0.03041,55,62,94,0,2,174,0,1,0,attached,4,5.424017,0.962455,1,5.431425,-3.628625,3.933072,-0.929733,0.147464,0.142622,0.026084,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.4028,2026-05-27T00:46:46.236386+00:00,875,1,0,1,DELIVER,CURIOUS_SWITCH,2.6061,7.3247,0.0,0.0,0.0,12,12,0,10,0,10,10,50,4.607081,4.621073,3.073601,13.88118,2,3,4,0.0,0.468642,55,62,94,0,2,174,0,1,0,attached,4,5.597259,0.962455,1,5.604492,-3.733337,4.071038,-0.948255,-6.87069,7.542223,-1.215328,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.5038,2026-05-27T00:46:46.337479+00:00,881,1,0,1,DELIVER,CURIOUS_SWITCH,2.7071,7.3247,0.0169,0.0,0.0,12,12,0,10,0,10,10,48,4.780797,4.792495,0.860676,9.165661,2,3,4,0.0,0.021593,55,64,95,0,2,174,0,1,0,attached,4,5.597259,0.962455,1,5.60454,-3.727053,4.077114,-0.947144,0.027227,0.026333,0.004816,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.6049,2026-05-27T00:46:46.438569+00:00,887,1,0,1,DELIVER,CURIOUS_SWITCH,2.8082,7.3247,0.0168,0.0,0.0,11,11,0,11,0,11,11,63,4.571325,4.583672,3.088485,19.151992,1,3,4,0.0,0.020437,55,65,95,0,2,174,0,1,0,attached,4,5.597259,0.962455,1,5.604519,-3.72959,4.074661,-0.947592,-0.06155,-0.059529,-0.010887,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.7059,2026-05-27T00:46:46.540949+00:00,893,1,0,1,DELIVER,CURIOUS_SWITCH,2.9093,7.3247,0.0,0.0,0.0,11,11,0,11,0,11,11,60,4.766492,4.777475,2.654352,15.500419,2,3,5,0.0,0.029547,55,66,95,0,2,174,0,1,0,attached,4,5.770501,0.962455,1,5.777483,-3.857696,4.19,-0.970252,-0.128336,-0.124122,-0.022701,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.8073,2026-05-27T00:46:46.641191+00:00,899,1,0,1,DELIVER,CURIOUS_SWITCH,3.0106,7.3247,0.0,0.0,0.0,11,11,0,11,0,11,11,57,4.875517,4.886408,3.427191,14.753032,3,1,5,0.0,0.346259,55,68,95,0,2,174,0,1,0,attached,4,5.943743,0.962455,1,5.9505,-3.990038,4.301243,-0.993662,-7.113357,7.281296,-1.258253,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,14.9082,2026-05-27T00:46:46.741881+00:00,905,1,0,1,DELIVER,CURIOUS_SWITCH,3.1115,7.3247,0.0167,0.0,0.0,11,11,0,11,0,11,11,53,5.041241,5.051816,3.698246,19.260344,3,1,5,0.0,0.020933,55,69,95,0,2,174,0,1,0,attached,4,5.943743,0.962455,1,5.950544,-4.003612,4.288114,-0.996063,-0.117036,-0.113193,-0.020702,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.0087,2026-05-27T00:46:46.842292+00:00,911,1,0,1,DELIVER,CURIOUS_SWITCH,3.212,7.3247,0.0,0.0,0.0,10,10,0,12,0,12,12,66,4.964086,4.974229,0.093403,0.207278,3,1,5,0.0,0.01561,55,69,95,0,2,174,0,1,0,attached,4,6.116985,0.962455,1,6.123644,-4.128961,4.40612,-1.018235,-0.043489,-0.042061,-0.007693,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.1096,2026-05-27T00:46:46.943233+00:00,917,1,0,1,DELIVER,CURIOUS_SWITCH,3.3129,7.3247,0.0,0.0,0.0,10,10,0,12,0,12,12,60,5.135263,5.144698,2.613617,14.809876,3,1,5,0.0,0.535388,55,69,95,0,2,174,0,1,0,attached,4,6.290227,0.962455,1,6.296696,-4.245745,4.532409,-1.038893,-6.945624,7.499097,-1.228583,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.2105,2026-05-27T00:46:47.044158+00:00,923,1,0,1,DELIVER,CURIOUS_SWITCH,3.4138,7.3247,0.0,0.0,0.0,10,10,0,12,0,12,12,59,5.200748,5.20999,2.927435,17.537035,3,1,5,0.0,0.029209,55,70,95,0,2,174,0,1,0,attached,4,6.463469,0.962455,1,6.469713,-4.354234,4.666722,-1.058083,-6.880084,7.577608,-1.21699,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.3115,2026-05-27T00:46:47.145114+00:00,929,1,0,1,DELIVER,CURIOUS_SWITCH,3.5148,7.3247,0.0,0.0,0.0,10,10,0,12,0,12,12,55,5.393829,5.402476,2.902916,17.49228,4,1,5,0.0,0.589807,55,72,95,0,2,174,0,1,0,attached,4,6.63671,0.962455,1,6.642762,-4.457657,4.805934,-1.076377,-6.83482,7.591976,-1.208983,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.4128,2026-05-27T00:46:47.246579+00:00,935,1,0,1,DELIVER,CURIOUS_SWITCH,3.6161,7.3247,0.0,0.0,0.0,10,10,0,12,0,12,12,55,5.494001,5.502394,0.097624,0.206803,5,1,5,0.0,0.548076,55,74,95,0,2,174,0,1,0,attached,4,6.63671,0.962455,1,6.642792,-4.443412,4.81971,-1.073857,0.126913,0.122746,0.022449,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.5146,2026-05-27T00:46:47.349838+00:00,941,1,0,1,DELIVER,CURIOUS_SWITCH,3.7179,7.3247,0.0,0.0,0.0,9,9,0,13,0,13,13,71,5.450115,5.458619,1.195106,10.196491,4,1,5,0.0,0.010199,55,74,95,0,2,174,0,1,0,attached,4,6.809952,0.962455,1,6.815929,-4.551909,4.954015,-1.093049,-6.865846,7.440003,-1.214472,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.6168,2026-05-27T00:46:47.450479+00:00,947,1,0,1,DELIVER,CURIOUS_SWITCH,3.8201,7.3247,0.0,0.0,0.0,9,9,0,13,0,13,13,66,5.642067,5.650074,0.13231,0.204423,4,1,5,0.0,0.311755,55,74,95,0,2,174,0,1,0,attached,4,6.809952,0.962455,1,6.815934,-4.551246,4.954656,-1.092932,-0.031422,-0.03039,-0.005558,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.7019,2026-05-27T00:46:47.535530+00:00,952,1,0,1,DELIVER,CURIOUS_SWITCH,3.9052,7.3247,0.0,0.0,0.0,7,7,0,15,0,15,15,97,5.178217,5.186995,2.147528,14.039961,2,1,3,0.0,0.019167,55,74,95,0,2,174,0,1,0,attached,4,6.983194,0.962455,1,6.988991,-4.675134,5.074075,-1.114846,-0.098908,-0.095661,-0.017496,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.8039,2026-05-27T00:46:47.637557+00:00,958,1,0,1,DELIVER,CURIOUS_SWITCH,4.0072,7.3247,0.0,0.0,0.0,7,7,0,15,0,15,15,93,5.258599,5.267287,4.386449,16.246867,2,0,3,0.0,0.051668,55,76,95,0,2,174,0,1,0,attached,4,6.983194,0.962455,1,6.988949,-4.688396,5.061248,-1.117192,-0.145509,-0.140731,-0.025738,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,15.9059,2026-05-27T00:46:47.739594+00:00,964,1,0,1,DELIVER,CURIOUS_SWITCH,4.1093,7.3247,0.0,0.0,0.0,7,7,0,15,0,15,15,87,5.421149,5.429454,2.236066,14.881573,2,0,3,0.0,0.016282,55,77,95,0,2,174,0,1,0,attached,4,7.156436,0.962455,1,7.162063,-4.82098,5.172256,-1.140644,-0.139184,-0.134614,-0.02462,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.0064,2026-05-27T00:46:47.840126+00:00,970,1,0,1,DELIVER,CURIOUS_SWITCH,4.2097,7.3247,0.0,0.0,0.0,7,7,0,15,0,15,15,84,5.603964,5.61186,0.471429,2.295142,3,0,3,0.0,0.228943,55,78,95,0,2,174,0,1,0,attached,4,7.156436,0.962455,1,7.162112,-4.83204,5.161559,-1.1426,-0.083471,-0.080731,-0.014765,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.1072,2026-05-27T00:46:47.940833+00:00,976,1,0,1,DELIVER,CURIOUS_SWITCH,4.3105,7.3247,0.0,0.0,0.0,7,7,0,15,0,15,15,81,5.742996,5.750686,0.11826,0.196646,3,0,3,0.0,0.319353,55,80,95,0,2,174,0,1,0,attached,4,7.329678,0.962455,1,7.335241,-4.953208,5.283609,-1.164033,0.001943,0.001879,0.000344,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.2079,2026-05-27T00:46:48.041567+00:00,982,1,0,1,DELIVER,CURIOUS_SWITCH,4.4112,7.3247,0.0,0.0,0.0,7,7,0,15,0,15,15,78,5.824103,5.831729,2.820273,19.252419,3,0,4,0.0,0.330351,55,81,95,0,2,174,0,1,0,attached,4,7.329678,0.962455,1,7.33521,-4.947896,5.288746,-1.163093,0.086654,0.083809,0.015328,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.309,2026-05-27T00:46:48.142592+00:00,988,1,0,1,DELIVER,CURIOUS_SWITCH,4.5123,7.3247,0.0,0.0,0.0,7,7,0,15,0,15,15,76,6.004772,6.012071,0.149252,0.205968,3,0,4,0.0,0.340028,55,83,95,0,2,174,0,1,0,attached,4,7.50292,0.962455,1,7.508281,-5.053244,5.426096,-1.181728,0.140757,0.136135,0.024898,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.41,2026-05-27T00:46:48.244128+00:00,994,1,0,1,DELIVER,CURIOUS_SWITCH,4.6133,7.3247,0.0,0.0,0.0,7,7,0,15,0,16,16,89,6.164788,6.171846,2.793875,14.72753,3,0,3,0.0,0.017701,55,84,95,0,3,174,0,1,0,attached,4,7.50292,1.680519,1,7.508353,-5.021338,5.456955,-1.176084,1.155242,1.11731,0.204346,attached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.5111,2026-05-27T00:46:48.344796+00:00,1000,1,0,1,DELIVER,CURIOUS_SWITCH,4.7144,7.3247,0.0,0.0,0.0,5,5,0,17,0,17,17,106,5.817993,5.825299,0.141231,0.196375,2,0,3,0.0,0.010973,55,85,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.6125,2026-05-27T00:46:48.446093+00:00,1006,1,0,1,DELIVER,CURIOUS_SWITCH,4.8158,7.3247,0.0,0.0,0.0,5,5,0,17,0,17,17,101,6.037492,6.044468,0.172939,0.209092,2,0,4,0.0,0.014519,55,85,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.7137,2026-05-27T00:46:48.547368+00:00,1012,1,0,1,DELIVER,CURIOUS_SWITCH,4.917,7.3247,0.0,0.0,0.0,5,5,0,17,0,17,17,97,6.095564,6.102495,0.637437,2.447845,2,0,4,0.0,0.012983,55,86,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.8153,2026-05-27T00:46:48.649034+00:00,1018,1,0,1,DELIVER,CURIOUS_SWITCH,5.0186,7.3247,0.0,0.0,0.0,5,5,0,17,0,17,17,92,6.265476,6.272204,3.090063,15.154766,3,0,4,0.0,0.008434,55,87,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,16.9165,2026-05-27T00:46:48.750505+00:00,1024,1,0,1,DELIVER,CURIOUS_SWITCH,5.1198,7.3247,0.0,0.0,0.0,5,5,0,17,0,18,18,102,6.488239,6.494722,0.127642,0.180731,3,0,3,0.0,0.008892,55,89,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.0003,2026-05-27T00:46:48.833922+00:00,1029,1,0,1,DELIVER,CURIOUS_SWITCH,5.2037,7.3247,0.0168,0.0,0.0,4,4,0,18,0,18,18,95,6.266,6.272783,0.167465,0.196094,3,0,3,0.0,0.010938,55,91,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.1011,2026-05-27T00:46:48.934752+00:00,1035,1,0,1,DELIVER,CURIOUS_SWITCH,5.3044,7.3247,0.0,0.0,0.0,4,4,0,18,0,18,18,90,6.471601,6.478156,4.647081,18.134008,3,0,3,0.0,0.054544,55,93,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.202,2026-05-27T00:46:49.036830+00:00,1041,1,0,1,DELIVER,CURIOUS_SWITCH,5.4053,7.3247,0.0,0.0,0.0,4,4,0,18,0,18,18,82,6.616627,6.623075,0.142186,0.172912,3,0,3,0.0,0.009876,55,93,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.3033,2026-05-27T00:46:49.136914+00:00,1047,1,0,1,DELIVER,CURIOUS_SWITCH,5.5066,7.3247,0.0,0.0,0.0,3,3,0,19,0,19,19,97,6.564185,6.570694,0.108729,0.178714,2,0,2,0.0,0.308676,55,93,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.4044,2026-05-27T00:46:49.238089+00:00,1053,1,0,1,DELIVER,CURIOUS_SWITCH,5.6078,7.3247,0.0842,0.0,0.0,3,3,0,19,0,19,19,90,6.564185,6.570689,0.104234,0.209595,2,0,2,0.0,0.004567,55,93,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.5052,2026-05-27T00:46:49.338762+00:00,1059,1,0,1,DELIVER,CURIOUS_SWITCH,5.7085,7.3247,0.0168,0.0,0.0,3,3,0,19,0,19,19,83,6.825775,6.83201,0.326677,0.695699,2,0,2,0.0,0.007779,55,95,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.6059,2026-05-27T00:46:49.439673+00:00,1065,1,0,1,DELIVER,CURIOUS_SWITCH,5.8092,7.3247,0.0503,0.0,0.0,3,3,0,19,0,19,19,75,6.907353,6.913491,6.110026,18.145851,2,0,3,0.0,0.006679,55,95,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.7066,2026-05-27T00:46:49.541484+00:00,1071,1,0,1,DELIVER,CURIOUS_SWITCH,5.9099,7.3247,0.0,0.0336,0.0,2,2,0,20,0,20,20,92,6.864504,6.870542,0.701357,1.192874,1,0,2,0.0,0.006782,55,97,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.8075,2026-05-27T00:46:49.641167+00:00,1077,1,0,1,DELIVER,CURIOUS_SWITCH,6.0108,7.3247,0.0,0.1346,0.0,1,1,0,21,0,21,21,106,6.093424,6.099796,0.074117,0.074117,0,0,1,0.0,0.003044,55,98,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,17.9083,2026-05-27T00:46:49.741962+00:00,1083,1,0,1,DELIVER,CURIOUS_SWITCH,6.1117,7.3247,0.0167,0.2354,0.0,1,1,0,21,0,21,21,99,6.369698,6.375857,0.033637,0.033637,0,0,1,0.0,0.000902,55,99,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.0086,2026-05-27T00:46:49.842214+00:00,1089,1,0,1,DELIVER,CURIOUS_SWITCH,6.2119,7.3247,0.0167,0.3357,0.0,1,1,0,21,0,21,21,94,6.612698,6.618556,2.394977,2.394977,1,0,1,0.0,0.02015,55,101,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.109,2026-05-27T00:46:49.944051+00:00,1095,1,0,1,DELIVER,CURIOUS_SWITCH,6.3123,7.3247,0.0,0.436,0.0,1,1,0,21,0,21,21,91,6.855698,6.861389,0.440839,0.440839,1,0,1,0.0,0.033297,55,104,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.2097,2026-05-27T00:46:50.043252+00:00,1101,1,0,1,DELIVER,CURIOUS_SWITCH,6.413,7.3247,0.0503,0.5367,0.0,1,1,0,21,0,21,21,84,6.855698,6.861384,0.133758,0.133758,1,0,1,0.0,0.002504,55,105,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.3103,2026-05-27T00:46:50.143848+00:00,1107,1,0,1,DELIVER,CURIOUS_SWITCH,6.5136,7.3247,0.0168,0.6373,0.0,1,1,0,21,0,21,21,80,7.147475,7.152966,0.018255,0.018255,1,0,1,0.0,0.000657,55,105,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.4111,2026-05-27T00:46:50.245982+00:00,1113,1,0,1,DELIVER,CURIOUS_SWITCH,6.6144,7.3247,0.0336,0.7381,0.0,1,1,0,21,0,21,21,71,7.147475,7.152906,0.172989,0.172989,1,0,1,0.0,0.003091,55,106,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.512,2026-05-27T00:46:50.345737+00:00,1119,1,0,1,DELIVER,CURIOUS_SWITCH,6.7153,7.3247,0.0336,0.839,0.0,1,1,0,21,0,21,21,65,7.442054,7.44725,0.207699,0.207699,1,0,1,0.0,0.003418,55,107,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.6127,2026-05-27T00:46:50.446238+00:00,1125,1,0,1,DELIVER,CURIOUS_SWITCH,6.816,7.3247,0.0,0.9397,0.0,1,1,0,21,0,21,21,62,7.698789,7.703878,0.066974,0.066974,1,0,1,0.0,0.256739,55,108,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.7135,2026-05-27T00:46:50.546987+00:00,1131,1,0,1,DELIVER,CURIOUS_SWITCH,6.9168,7.3247,0.084,1.0405,0.0,1,1,0,21,0,21,21,57,7.698789,7.703885,0.058002,0.058002,1,0,1,0.0,0.000628,55,108,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.8142,2026-05-27T00:46:50.647741+00:00,1137,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.0336,1.1413,0.0,0,0,0,22,0,22,22,70,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,18.9151,2026-05-27T00:46:50.748568+00:00,1143,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.1345,1.2421,0.0,0,0,0,22,0,22,22,61,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.001,2026-05-27T00:46:50.834502+00:00,1148,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.2204,1.328,0.0,0,0,0,22,0,22,22,58,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.1198,2026-05-27T00:46:50.953445+00:00,1154,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.3392,1.4469,0.0,0,0,0,22,0,22,22,52,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.2031,2026-05-27T00:46:51.036795+00:00,1158,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.4225,1.5302,0.0,0,0,0,22,0,22,22,50,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.3171,2026-05-27T00:46:51.151009+00:00,1164,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.5365,1.6442,0.0,0,0,0,22,0,22,22,43,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.4165,2026-05-27T00:46:51.250413+00:00,1169,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.6359,1.7435,0.0,0,0,0,22,0,22,22,41,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.5054,2026-05-27T00:46:51.338938+00:00,1174,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.7248,1.8324,0.0,0,0,0,22,0,22,22,36,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.6106,2026-05-27T00:46:51.444045+00:00,1180,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.83,1.9376,0.0,0,0,0,22,0,22,22,35,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.7113,2026-05-27T00:46:51.544781+00:00,1186,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,0.9307,2.0384,0.0,0,0,0,22,0,22,22,33,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.8117,2026-05-27T00:46:51.645152+00:00,1192,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,1.0311,2.1388,0.0,0,0,0,22,0,22,22,29,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,19.9118,2026-05-27T00:46:51.745242+00:00,1198,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,1.1312,2.2388,0.0,0,0,0,22,0,22,22,26,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,20.012,2026-05-27T00:46:51.846759+00:00,1204,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,1.2314,2.339,0.0,0,0,0,22,0,22,22,22,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,20.1124,2026-05-27T00:46:51.945882+00:00,1210,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,1.3318,2.4394,0.0,0,0,0,22,0,22,22,19,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,20.2127,2026-05-27T00:46:52.046158+00:00,1216,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,1.4321,2.5398,0.0,0,0,0,22,0,22,22,17,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,20.313,2026-05-27T00:46:52.146479+00:00,1222,1,0,1,RESETTING,CURIOUS_SWITCH,6.9671,7.3247,1.5324,2.64,0.0,0,0,0,22,0,22,22,13,0.0,0.0,0.0,0,0,0,0,0.0,0,55,109,95,0,3,174,0,1,,,,,,,,,,,,,,
