csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_index,paused,help_visible,ai_enabled,ai_mode,ai_last_mode,ai_mode_timer,ai_override_until,ai_stagnant_time,ai_completion_active,ai_loop_rounds,active_organelle_count,free_organelle_count,marked_organelle_count,wrapped_organelle_count,dissolving_organelle_count,recycled_organelle_count,particle_count,enzyme_particle_count,recycle_particle_count,autophagosome_state,autophagosome_active,autophagosome_target_id,autophagosome_radius,autophagosome_closure,autophagosome_fuse_timer,lysosome_orbit_mode,name,kind,state,id,target_id,x,y,z,vx,vy,vz,radius,damage,age,mark_strength,dissolve_amount,opacity,life,captured,center_x,center_y,center_z,lysosome_x,lysosome_y,lysosome_z,distance_to_lysosome
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_2,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.375022717481358,-0.6997902079993569,1.1815246224481835,-0.20980433882258373,-0.3321648440400017,-0.008991414719634123,0.0669957150219131,,0.13333333333333333,,,0.9,11.434601476916438,True,,,,4.8,-1.1,1.2,0.5840504326218837
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_3,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,5.521221477783575,-1.1305592948272052,1.1183477860473074,0.2715113456076738,-0.6591352369319143,0.23506861191356462,0.06110865382494113,,0.13333333333333333,,,0.9,14.43421303773185,True,,,,4.8,-1.1,1.2,0.726471867700351
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_4,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.407155981196036,-0.7392317515337037,1.929591842129652,0.40768779713213354,0.47430476078066974,-0.40469897857656356,0.059349429156076314,,0.13333333333333333,,,0.9,7.945033784718486,True,,,,4.8,-1.1,1.2,0.903761256258326
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_5,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,5.288502727002558,-1.1578447685039683,1.2520177198187117,0.31426182246258394,-0.45430398502333996,-0.12897239301160565,0.049320332139971064,,0.13333333333333333,,,0.9,11.691121923423363,True,,,,4.8,-1.1,1.2,0.4946582403107741
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_6,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,5.270848866293595,-0.4722381035413119,0.5839389698813886,-0.4695674744228583,-0.3446664190076684,0.37877531452093494,0.05440094450337874,,0.13333333333333333,,,0.9,9.419775128587656,True,,,,4.8,-1.1,1.2,0.9976546729034937
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_7,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.1585752530689195,-0.7434577933240419,1.7395174797423227,0.5616889365550444,-0.2960008331591706,-0.4469549014742271,0.07198701735199146,,0.13333333333333333,,,0.9,9.125325497731147,True,,,,4.8,-1.1,1.2,0.9108387135297169
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_8,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.63011413809078,-1.7507110219863171,0.5623936906650443,0.4104310167798063,-0.1780226292845621,-0.12547511045884052,0.058918812365311275,,0.13333333333333333,,,0.9,11.308354140779677,True,,,,4.8,-1.1,1.2,0.9267296509310893
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_9,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.360899799930133,-1.4466038139854438,0.9913314188417155,0.29705668781892974,0.15829929446861565,-0.23761666719091526,0.04951226334351612,,0.13333333333333333,,,0.9,13.286498221397334,True,,,,4.8,-1.1,1.2,0.5970642899498051
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,summary,autophagy,summary,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.25,0.25,15,lysosome,lysosome,lysosome,0,False,True,True,SURVEY,,0.7499999999999992,0,0,False,True,6,5,1,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,lysosome,recycling_center,stationary,,,4.8,-1.1,1.2,,,,1.18,,,,,,,,,,,,,,
