csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_number,round_goal,spawned_this_round,completed_products,active_count,raw_count,blueprint_count,protein_count,product_count,avg_speed,avg_energy_charge,ai_enabled,ai_mode,ai_stagnant_time,ai_completion_time,paused,drone_x,drone_y,drone_z,drone_vx,drone_vy,drone_vz,drone_target_x,drone_target_y,drone_target_z,attached_count,particle_count,effect_count,station_count,energy_stream_count,particle_id,kind,alive,attached,marked,age,processing_cooldown,x,y,z,vx,vy,vz,target_x,target_y,target_z,radius,last_speed,station_name,station_type,station_charge,station_touch_count,station_last_touched,effect_type
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_3,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,3,product,True,False,False,18.700200315475463,0,1.9386623821334181,1.3588090179431724,0.7718432472703469,1.0895114798909125,0.05865563200955988,0.31178508224680046,10.2,-0.38362162694746893,-0.028789992042191848,0.2,1.1347623916451282,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_4,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,4,product,True,False,False,18.700200315475463,0,6.575109278098941,0.799794434719954,-2.6577181407648296,1.0097357623989869,-0.2719722021953269,0.764982989935602,10.2,-0.1521973887211981,0.12455089501664346,0.2,1.295659740643836,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_5,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,5,product,True,False,False,17.95086411476135,0,6.376728630734979,1.1494347698255298,1.0712002486920438,1.1466812688237116,-0.34185594074557835,-0.1895597196243821,10.2,0.14214192820837496,0.11867340251985808,0.2,1.2114769101383136,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_6,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,6,product,True,False,False,17.19822410583496,0,2.5478987318761264,1.5506379834649915,-2.945265930629192,1.179093746415405,-0.29656893445911553,0.4396985024655167,10.2,-0.403082879360904,-0.10689892132480283,0.2,1.2928843601778732,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_7,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,7,product,True,False,False,16.449095726013184,0,2.6821349237094,1.8387687616208026,1.1183336297545792,1.1560471118671207,-0.28545637399896423,-0.039097962287340804,10.2,0.06153642614038429,0.4306145666301026,0.2,1.1914104737528413,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_8,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,8,product,True,False,False,15.908961772918701,0,3.4364118660016234,0.6945805682000696,-1.7816431386678067,1.3833551207446877,-0.18856857215834397,0.32133229177162803,10.2,-0.32387767959265024,0.3491263965290898,0.2,1.432649272582649,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_9,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,9,product,True,False,False,15.690410852432251,0,1.4786835328843098,1.651325750760507,0.3543364966340757,0.5811587100128237,-0.21839362352614036,0.2013129728590706,10.2,-0.18919422143379733,-0.0937282208016521,0.2,0.6526623430702923,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_10,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,10,product,True,False,False,14.925583839416504,0,0.17103658966095114,2.672169037802192,-0.6648391589195217,-0.12139893214692038,-0.6993996754341759,2.083923890542766,10.2,0.2154070400867259,0.15717938844087526,0.2,2.201507753404185,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_11,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,11,product,True,False,True,14.159961700439453,0,0.4607679942500307,1.8433257790112703,-0.37744702356092574,0.45720808433564275,-1.03266783904974,1.3175079086581356,10.2,-0.29633277248258905,-0.3423052941522264,0.2,1.7353008925158375,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_12,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,12,protein,True,False,True,13.093466758728027,0,0.36579126406716794,-1.7293747618163053,1.5269163368428988,0.961881141739511,0.12441970799268848,0.13780544397018699,2.946721541553143,-2.1463071064660233,0.8324944913758084,0.18,0.9796356133577991,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_13,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,13,protein,True,False,True,10.279138803482056,0,-2.4986727983637733,3.1325761982085147,-0.7427034549086553,1.0365636745307512,0.35384481475706253,-0.6706695501627007,0.35,3.15,-2.15,0.18,1.284316179841472,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_14,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,14,blueprint,True,False,False,5.223580837249756,0,-3.2571466590274256,1.142408542442999,1.5454414166490602,-1.3139907141094236,0.934941747061865,1.405527462716836,-4.3790757577500505,0.2129315468207253,1.1457025011527133,0.14,2.139204318342713,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_15,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,15,blueprint,True,False,True,5.223580837249756,0,-4.330438442528567,-2.7507521581519963,0.3034025460165754,-0.7382011031988245,0.20592534226425505,-0.0860501939543156,-4.921728882839321,-0.3743313986400094,-0.0038386664891338325,0.14,0.7712008501228376,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_16,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,16,blueprint,True,False,False,5.223580837249756,0,-5.065994066746509,0.04057820205291732,1.4214122484261982,0.4849851938827942,0.49052908220988045,-0.25719658018977015,-4.3790757577500505,0.2129315468207253,1.1457025011527133,0.14,0.7361925696721694,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_17,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,17,protein,True,False,True,5.206673860549927,0.363485050201416,-5.367866468392606,-0.7845926325829181,-0.03685203440070878,0.8577466946804976,1.1112470966891532,-0.4402543121382258,0.35,3.15,-2.15,0.18,1.471197934165112,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_18,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,18,protein,True,False,False,5.206673860549927,0,-3.495040040417098,2.505531281458903,0.23801457728566638,0.8416632702455114,0.9406337107966639,-0.696241322712524,0.35,3.15,-2.15,0.18,1.4415064404365163,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,particle,particle_19,particle,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,19,blueprint,True,False,True,5.206673860549927,0,-2.362698126323752,-1.426556425448771,2.947313587735987,-0.3041229664352775,0.027390841058603278,1.114940995143578,-2.6486439647684663,-0.19304001464745996,2.841894895359424,0.14,1.1559993337104666,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_0,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-2.0,0.05,0.0,,,,,,,1.75,,Nucleus blueprint office,nucleus,4.878317642211914,207,1779847633.355637,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_1,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,2.8,2.15,-0.25,,,,,,,1.05,,Mitochondrion power station,mitochondrion,0,3,1779847632.223126,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_2,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,3.1,-2.25,1.15,,,,,,,1.05,,Mitochondrion power station,mitochondrion,0,0,0.0,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_3,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,0.35,3.15,-2.15,,,,,,,1.05,,Mitochondrion power station,mitochondrion,4.902653312683106,288,1779847633.390294,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_4,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,1.1344227172674914,0.45048706803270894,0.0,,,,,,,0.45,,Ribosome,ribosome,0,4,1779847632.463634,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_5,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,0.7696847360947783,0.43448015707305215,1.3338098710018733,,,,,,,0.45,,Ribosome,ribosome,0,0,0.0,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_6,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-0.5025351295060929,0.6017619197214069,1.8777615546425768,,,,,,,0.45,,Ribosome,ribosome,0,0,0.0,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_7,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-1.3675463992868508,0.014410685380770796,2.770960275657472,,,,,,,0.45,,Ribosome,ribosome,0,0,0.0,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_8,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-2.6486439647684663,-0.19304001464745996,2.841894895359424,,,,,,,0.45,,Ribosome,ribosome,0,0,0.0,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_9,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-3.7891683082739673,-0.39425809538907847,2.2435460959786333,,,,,,,0.45,,Ribosome,ribosome,0,30,1779847629.437213,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_10,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-4.3790757577500505,0.2129315468207253,1.1457025011527133,,,,,,,0.45,,Ribosome,ribosome,4.217614269256593,96,1779847632.4118452,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_11,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-4.964746939854756,-0.5257941379860347,3.6307678501750375e-16,,,,,,,0.45,,Ribosome,ribosome,0.9394395351409912,46,1779847633.442979,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_12,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-4.525451655087275,0.3081660470023842,-1.2161934181154965,,,,,,,0.45,,Ribosome,ribosome,0,52,1779847626.1712809,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_13,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-3.669884997967544,0.5886706908811489,-2.093969555909264,,,,,,,0.45,,Ribosome,ribosome,0,9,1779847624.642943,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_14,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-2.5874443779985876,-0.37283769693435975,-2.5737619862657466,,,,,,,0.45,,Ribosome,ribosome,0,0,0.0,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_15,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-1.349634586135525,0.3756454770063074,-2.8494370566440406,,,,,,,0.45,,Ribosome,ribosome,0,0,0.0,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_16,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,-0.4483196269694001,0.668840557823921,-1.9457456445100423,,,,,,,0.45,,Ribosome,ribosome,0,14,1779847631.569545,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,station,station_17,station,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,0.4170438836215431,0.36966374532723895,-1.1639869868961112,,,,,,,0.45,,Ribosome,ribosome,0,6,1779847631.148664,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,effect,effect_0,effect,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,3.1913399696350098,,,,,,,,,,,0.336,,,,,,,MarkEffect
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,effect,effect_1,effect,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,3.1913399696350098,,,,,,,,,,,0.336,,,,,,,MarkEffect
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,effect,effect_2,effect,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,3.1913399696350098,,,,,,,,,,,0.336,,,,,,,MarkEffect
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,effect,effect_3,effect,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,1.1869118213653564,,,,,,,,,,,0.378,,,,,,,MarkEffect
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,effect,effect_4,effect,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,0.9279558658599854,,,,,,,,,,,,,,,,,,BurstEffect
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,effect,effect_5,effect,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,0.7759857177734375,,,,,,,,,,,,,,,,,,BurstEffect
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.7002,18.7002,1137,effect,effect_6,effect,1,12,20,0,20,0,4,4,12,1.2961196807269384,1.6342177708943686,True,PLAYFUL,3.699190092086792,0.0,False,2.037701160300969,-3.329811214821476,1.673231978014463,1.2361650153153805,1.1651428770726775,2.443595155230241,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,0.10390663146972656,,,,,,,,,,,,,,,,,,BurstEffect
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.8034,18.8034,1143,summary,cell_factory,summary,1,12,20,0,20,0,4,4,12,1.2686018373705674,1.6101405620574953,True,PLAYFUL,3.8023781299591066,0.0,False,2.164082296168997,-3.2065869298697782,1.9271924881269102,1.2170427542166442,1.213109699052233,2.4722967045214173,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,,,,,,,,,,,,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.8034,18.8034,1143,drone,ai_enzyme_drone,drone,1,12,20,0,20,0,4,4,12,1.2686018373705674,1.6101405620574953,True,PLAYFUL,3.8023781299591066,0.0,False,2.164082296168997,-3.2065869298697782,1.9271924881269102,1.2170427542166442,1.213109699052233,2.4722967045214173,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,,,,,,,,2.164082296168997,-3.2065869298697782,1.9271924881269102,1.2170427542166442,1.213109699052233,2.4722967045214173,3.2345750377324802,-1.9771645856323847,4.265434821054847,,,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.8034,18.8034,1143,particle,particle_0,particle,1,12,20,0,20,0,4,4,12,1.2686018373705674,1.6101405620574953,True,PLAYFUL,3.8023781299591066,0.0,False,2.164082296168997,-3.2065869298697782,1.9271924881269102,1.2170427542166442,1.213109699052233,2.4722967045214173,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,0,product,True,False,False,18.803388353347778,0,3.4621622835724466,1.9010293337031754,-2.7051318275065657,1.1938957063980706,-0.2969346375911043,0.4130004631222741,10.2,0.13913509921019623,-0.43077362714693246,0.2,1.2977390027645472,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.8034,18.8034,1143,particle,particle_1,particle,1,12,20,0,20,0,4,4,12,1.2686018373705674,1.6101405620574953,True,PLAYFUL,3.8023781299591066,0.0,False,2.164082296168997,-3.2065869298697782,1.9271924881269102,1.2170427542166442,1.213109699052233,2.4722967045214173,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,1,product,True,False,False,18.803388353347778,0,1.9996064093969443,2.1191954954885768,-1.4076778426599492,1.2541102715679557,-0.07750961328799492,0.18400394699919828,10.2,0.11376484679948168,-0.4487247679495529,0.2,1.2699046286692517,,,,,,
20260526-210653-sentence-script-a-stylized-cell-shows-mi-f8c03f,18.8034,18.8034,1143,particle,particle_2,particle,1,12,20,0,20,0,4,4,12,1.2686018373705674,1.6101405620574953,True,PLAYFUL,3.8023781299591066,0.0,False,2.164082296168997,-3.2065869298697782,1.9271924881269102,1.2170427542166442,1.213109699052233,2.4722967045214173,3.2345750377324802,-1.9771645856323847,4.265434821054847,0,20,7,18,12,2,product,True,False,False,18.803388353347778,0,5.4319918043119175,1.4206752501176996,1.0139419360946105,1.1616707602167098,-0.3670606790007048,-0.1346462974828766,10.2,-0.10666788452812032,0.1795837002471234,0.2,1.2257006660016034,,,,,,
