run_id,frame,elapsed_seconds,ai_enabled,ai_mode,ai_round,paused,selected_alveolus,probe_x,probe_y,probe_z,probe_vx,probe_vy,probe_vz,breathing_phase,breathing_rate,breathing_amplitude,blood_flow_speed,membrane_permeability,avg_capillary_saturation,avg_carrier_saturation,air_o2_count,air_co2_count,blood_o2_count,blood_co2_count,o2_to_blood_transfers,co2_to_air_transfers,attach_count,detach_count,collision_count,spill_count,mark_count,reset_count,tissue_exchange_count,exhaled_count,stagnation_timer,completion_timer,alveolus_1_radius,alveolus_2_radius,alveolus_3_radius,alveolus_4_radius,alveolus_5_radius,path_1_saturation,path_2_saturation,path_3_saturation,path_4_saturation,path_5_saturation
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2022,33.0681,1,careful_breath,2,0,2,1.99522,0.69289,-1.57297,1.46689,0.38006,0.59768,27.74959,0.7202,0.105,1.0,1.14969,0.28478,0.27514,90,52,13,10,5,42,5,42,845,0,4,1,2,15,3.83189,0.0,0.905,0.94436,1.06451,0.92078,0.9919,0.2703,0.31539,0.232,0.28766,0.31856
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2037,33.3312,1,careful_breath,2,0,2,2.31687,0.7635,-1.3127,1.00285,0.16369,1.19213,28.94044,0.72016,0.105,1.0,1.14976,0.28714,0.27514,96,49,13,7,5,45,5,45,922,0,4,1,2,21,3.93684,0.0,0.80399,0.83895,0.9457,0.81801,0.88119,0.26807,0.31454,0.23629,0.29134,0.32547
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2052,33.5918,1,careful_breath,2,0,2,2.55903,0.77435,-1.00156,0.94504,-0.06884,1.10781,30.11941,0.72013,0.105,1.0,1.14981,0.2842,0.27514,97,48,13,7,5,45,5,45,1226,0,4,1,2,22,4.1974,0.0,0.77287,0.80648,0.90909,0.78635,0.84708,0.26637,0.31389,0.23149,0.28562,0.32362
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2067,33.8507,1,careful_breath,2,0,2,2.83572,0.72575,-0.75186,1.21178,-0.28905,0.92901,31.29094,0.7201,0.105,1.0,1.14985,0.28196,0.27514,97,48,13,7,5,45,5,45,1226,0,4,1,2,22,4.45632,0.0,0.84852,0.88542,0.99808,0.86332,0.92999,0.26507,0.31339,0.22783,0.28127,0.32222
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2082,34.1129,1,careful_breath,2,0,2,3.15218,0.62478,-0.47444,1.09616,-0.46547,1.24641,32.47701,0.72008,0.105,1.0,1.14988,0.28344,0.27514,97,50,13,5,5,47,5,47,1226,0,4,1,2,22,4.61465,0.0,0.93858,0.97939,1.104,0.95494,1.02869,0.26409,0.31301,0.22505,0.28679,0.32826
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2097,34.374,1,careful_breath,2,0,2,3.32339,0.4885,-0.09877,0.18741,-0.56072,1.56008,33.65838,0.72007,0.105,1.0,1.1499,0.28138,0.27514,97,50,13,5,5,47,5,47,1226,0,4,1,2,22,4.87577,0.0,0.93044,0.9709,1.09444,0.94667,1.01978,0.26334,0.31273,0.22293,0.28216,0.32575
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2112,34.6335,1,careful_breath,2,0,2,3.2333,0.3392,0.29845,-0.72558,-0.56667,1.42224,34.83273,0.72005,0.105,1.0,1.14992,0.27981,0.27514,102,45,13,5,5,47,5,47,1240,0,4,1,2,27,5.13533,0.0,0.83524,0.87156,0.98246,0.84981,0.91544,0.26277,0.31251,0.22132,0.27863,0.32384
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2127,34.8927,1,careful_breath,2,0,2,3.00826,0.20262,0.62867,-0.86177,-0.47759,1.18064,36.00546,0.72004,0.105,1.0,1.14994,0.27798,0.27247,103,44,13,5,5,47,5,47,1660,0,4,1,2,28,5.34266,0.0,0.77018,0.80367,0.90593,0.78361,0.84413,0.26233,0.31234,0.22009,0.27594,0.3192
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2142,35.158,1,careful_breath,2,0,2,2.8238,0.09863,0.95357,-0.56952,-0.31277,1.33991,37.2057,0.72003,0.105,1.0,1.14995,0.27658,0.27247,103,44,13,5,5,47,5,47,1718,0,4,1,2,28,5.60795,0.0,0.81702,0.85255,0.96102,0.83126,0.89546,0.262,0.31221,0.21915,0.27389,0.31567
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2157,35.425,1,constructive_oxygenation,2,0,2,2.6579,0.04677,1.34713,-0.91623,-0.0791,1.66803,38.42264,0.77426,0.11329,1.03314,1.22529,0.28233,0.2759,102,44,14,5,6,47,6,47,1718,0,4,1,2,28,5.82177,0.0,0.92315,0.96329,1.08586,0.93924,1.01179,0.2958,0.31212,0.21843,0.27233,0.31298
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2172,35.6869,1,constructive_oxygenation,2,0,2,2.26178,0.08122,1.74565,-2.02555,0.33295,1.05673,39.81472,0.91426,0.13468,1.11871,1.41977,0.28222,0.2759,102,45,14,4,6,48,6,48,1718,0,4,1,2,28,6.03375,0.0,0.95803,0.99969,1.12688,0.97473,1.05001,0.29157,0.31955,0.21789,0.27115,0.31093
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2187,35.9457,1,constructive_oxygenation,2,0,2,1.69616,0.21809,1.74983,-2.1122,0.6741,-0.80178,41.36577,0.99016,0.14627,1.16509,1.5252,0.28208,0.2759,112,39,14,3,6,49,6,49,1798,3,4,1,2,35,6.2412,0.0,0.79698,0.83164,0.93745,0.81088,0.8735,0.28836,0.32494,0.21748,0.27024,0.30938
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2202,36.2106,1,constructive_oxygenation,2,0,2,1.18903,0.42233,1.49605,-1.89145,0.81315,-0.72615,43.04896,1.0313,0.15256,1.19023,1.58235,0.27997,0.27127,112,39,14,3,6,49,6,49,2273,3,4,1,2,35,6.45318,0.0,0.75458,0.7874,0.88758,0.76774,0.82703,0.2859,0.32181,0.21716,0.26956,0.30543
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2216,36.4621,1,constructive_oxygenation,2,0,2,0.63371,0.61219,1.39244,-2.4719,0.67369,-0.42841,44.69563,1.0525,0.1558,1.20319,1.6118,0.27657,0.26049,115,39,14,3,6,49,6,49,2273,6,4,1,2,35,6.54301,0.0,0.94733,0.98852,1.1143,0.96385,1.03829,0.28415,0.31763,0.21694,0.267,0.29716
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2231,36.724,1,constructive_oxygenation,2,0,2,0.09262,0.74295,1.0783,-1.24613,0.31074,-1.96102,46.43842,1.06509,0.15772,1.21089,1.62929,0.27408,0.26049,119,39,14,2,6,50,6,50,2273,9,4,1,2,36,6.75143,0.0,0.94557,0.98669,1.11223,0.96205,1.03636,0.2827,0.31177,0.22386,0.26437,0.28769
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2246,36.981,1,constructive_oxygenation,2,0,2,0.07413,0.75556,0.5045,0.59109,-0.17586,-2.19802,48.1636,1.07192,0.15877,1.21506,1.63877,0.27221,0.26049,121,38,14,1,6,51,6,51,2385,9,4,1,2,38,6.95779,0.0,0.74211,0.77438,0.87291,0.75505,0.81337,0.2816,0.31455,0.22202,0.26237,0.28048
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2261,37.2421,1,constructive_oxygenation,2,0,2,0.14666,0.64867,-0.03611,-0.23861,-0.5933,-2.14314,49.92565,1.07562,0.15933,1.21732,1.64391,0.26933,0.26049,124,38,14,1,6,51,6,51,2635,12,4,1,2,38,7.21894,0.0,0.81412,0.84952,0.95761,0.82832,0.89229,0.28076,0.30943,0.22062,0.26085,0.27499
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2276,37.5052,1,constructive_oxygenation,2,0,2,0.07267,0.4582,-0.67355,0.17612,-0.74444,-2.31496,51.70565,1.07763,0.15964,1.21855,1.6467,0.26714,0.26049,127,38,14,1,6,51,6,51,2635,15,4,1,2,38,7.48207,0.0,0.99584,1.03915,1.17137,1.01321,1.09146,0.28012,0.30553,0.21956,0.25969,0.27081
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2291,37.7655,1,constructive_oxygenation,2,0,2,0.42001,0.24849,-1.13645,2.21052,-0.77117,-0.91354,53.46881,1.07871,0.1598,1.21921,1.64821,0.26468,0.25673,129,36,13,2,6,51,6,51,2635,15,4,1,3,40,7.68937,0.0,0.8513,0.88832,1.00134,0.86614,0.93304,0.27568,0.30256,0.21875,0.2588,0.26762
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2307,38.0188,1,constructive_oxygenation,2,0,2,1.00792,0.09533,-1.20577,2.13066,-0.42117,-0.20676,55.186,1.07933,0.1599,1.21959,1.64907,0.2626,0.25673,134,34,13,2,6,51,6,51,2937,18,4,1,3,42,7.94265,0.0,0.72527,0.75681,0.8531,0.73791,0.79491,0.27156,0.30018,0.2181,0.2581,0.26507
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2324,38.2833,1,constructive_oxygenation,2,0,2,1.54919,0.05313,-1.43149,2.21708,0.07855,-1.26342,56.97985,1.07967,0.15995,1.2198,1.64954,0.26096,0.25673,134,34,13,2,6,51,6,51,2937,18,4,1,3,42,8.20712,0.0,0.91725,0.95714,1.07892,0.93324,1.00532,0.26831,0.2983,0.2176,0.25755,0.26306
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2341,38.5441,1,constructive_oxygenation,2,0,2,2.17358,0.13932,-1.57183,2.27374,0.53761,0.56861,58.74974,1.07983,0.15997,1.2199,1.64977,0.25976,0.25673,137,34,13,2,6,51,6,51,2937,21,4,1,3,42,8.468,0.0,0.97089,1.01311,1.14201,0.98782,1.06411,0.26592,0.29692,0.21723,0.25714,0.26158
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2356,38.8067,1,constructive_oxygenation,2,0,2,2.54351,0.31127,-1.15081,0.86696,0.77422,2.15546,60.53128,1.07991,0.15999,1.21994,1.64987,0.25817,0.25093,145,29,12,3,6,51,6,51,2943,24,4,1,4,47,8.67889,0.0,0.75725,0.79018,0.89072,0.77046,0.82996,0.26434,0.29601,0.21697,0.25294,0.2606
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2371,39.0706,1,constructive_oxygenation,2,0,2,2.78708,0.52086,-0.652,1.35445,0.78479,1.62716,62.32206,1.07995,0.15999,1.21997,1.64993,0.25636,0.25093,145,29,12,3,6,51,6,51,3193,24,4,1,4,47,8.94281,0.0,0.79265,0.82712,0.93235,0.80647,0.86875,0.26314,0.29531,0.21678,0.24675,0.25985
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2386,39.3356,1,constructive_oxygenation,2,0,2,3.23152,0.69295,-0.19162,1.50778,0.50604,2.06676,64.11983,1.07997,0.16,1.21998,1.64996,0.25367,0.24541,148,29,12,3,6,51,6,51,3193,27,4,1,4,47,9.15577,0.0,0.99187,1.035,1.16669,1.00916,1.08711,0.26222,0.29477,0.21663,0.23545,0.25928
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2401,39.6023,1,constructive_oxygenation,2,0,2,3.28526,0.76428,0.39065,-1.03656,0.04616,2.01618,65.93007,1.07999,0.16,1.21999,1.64998,0.25162,0.24541,152,25,12,3,6,51,6,51,3193,27,4,1,4,51,9.42254,0.0,0.86574,0.90339,1.01833,0.88083,0.94886,0.26152,0.29437,0.21652,0.22684,0.25884
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2416,39.861,1,constructive_oxygenation,2,0,2,2.86261,0.70931,0.80944,-1.60731,-0.4268,1.43141,67.68501,1.07999,0.16,1.22,1.64999,0.25006,0.24541,159,21,12,3,6,51,6,51,3455,30,4,1,4,55,9.68116,0.0,0.72357,0.75504,0.8511,0.73619,0.79305,0.26099,0.29406,0.21643,0.22029,0.25851
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2431,40.1132,1,constructive_oxygenation,2,0,3,1.38411,-0.02589,1.24331,-9.84545,-5.10383,1.96106,69.39665,1.08,0.16,1.22,1.64999,0.24817,0.24007,162,21,12,3,6,51,6,51,3455,33,4,1,4,55,9.83258,0.0,0.898,0.93706,1.05628,0.91366,0.98423,0.26059,0.29383,0.21637,0.2118,0.25826
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2446,40.3677,1,ritual_reset,2,0,1,0.22966,-0.29431,1.79784,0.38284,6.2673,3.30901,71.12643,1.10372,0.17565,1.24651,1.69278,0.24769,0.24007,162,22,12,2,6,52,6,52,3455,33,5,1,4,55,10.037,0.0,1.03232,1.06514,1.14172,0.96719,1.08296,0.26792,0.29365,0.21632,0.20246,0.25807
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2461,40.6251,1,ritual_reset,2,0,3,0.59741,-0.09735,2.13218,-14.66247,-6.84982,-2.21221,72.97286,1.17403,0.21833,1.33969,1.83083,0.24547,0.23544,165,19,12,2,6,52,6,52,3540,33,5,1,4,58,10.24277,0.0,0.7644,0.74522,0.81846,0.74729,0.85184,0.26587,0.29352,0.21628,0.19535,0.25631
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2476,40.8859,1,ritual_reset,2,0,4,-1.19801,-0.86471,1.40213,1.60522,-0.94329,-3.57449,74.92049,1.20183,0.2327,1.3902,1.89479,0.24299,0.23544,165,19,12,2,6,52,6,52,3919,33,5,1,4,58,10.50353,0.0,0.74281,0.75862,0.90258,0.82268,0.87053,0.2643,0.29341,0.21626,0.18994,0.25107
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2491,41.1442,1,ritual_reset,2,0,0,-2.29328,-0.2976,0.34927,-11.08116,6.86547,-4.65303,76.88117,1.21282,0.23754,1.41758,1.92442,0.23969,0.22868,165,19,12,2,6,52,6,52,3919,33,5,1,4,58,10.71014,0.0,1.02264,1.11047,1.29882,1.10684,1.1372,0.26311,0.28877,0.21369,0.18581,0.24708
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2506,41.4073,1,ritual_reset,2,0,1,-2.54866,0.79131,-0.942,7.2658,2.96607,-4.53394,78.89,1.21716,0.23917,1.43243,1.93815,0.23841,0.22868,166,19,12,1,6,53,6,53,3928,33,5,1,4,59,10.92025,0.0,0.79315,0.86724,0.95481,0.77485,0.82124,0.2622,0.28462,0.21139,0.18978,0.24404
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2521,41.6727,1,ritual_reset,2,0,2,-0.25657,0.8589,-1.52922,10.1047,-1.65269,-1.49618,80.92133,1.21888,0.23972,1.44047,1.94451,0.24906,0.23101,164,19,14,1,8,53,8,53,4133,33,5,1,4,59,11.02629,0.0,0.76027,0.76949,0.80889,0.69101,0.793,0.2615,0.28066,0.27573,0.18569,0.24172
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2536,41.9323,1,ritual_reset,2,0,3,0.37646,-0.26109,-1.90013,0.04196,-5.06121,-0.53777,82.9098,1.21956,0.23991,1.44484,1.94746,0.24462,0.22772,164,19,14,1,8,53,8,53,4133,33,5,1,4,59,11.28586,0.0,1.07167,1.06686,1.19564,1.08054,1.20196,0.26068,0.27305,0.26682,0.18258,0.23996
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2551,42.185,1,ritual_reset,2,0,4,2.00405,-1.00036,-1.59857,6.00457,-1.4953,3.69648,84.84649,1.21982,0.23997,1.4472,1.94882,0.23992,0.22446,165,18,14,1,8,53,8,53,4133,33,5,1,4,60,11.43607,0.0,0.82288,0.85319,1.01565,0.91325,0.95716,0.25643,0.26726,0.26003,0.18021,0.23566
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2566,42.4362,1,ritual_reset,2,0,0,0.80112,-0.22003,-0.41384,-6.52064,4.13723,4.41727,86.77175,1.21993,0.23999,1.44848,1.94945,0.23587,0.22239,165,18,14,1,8,53,8,53,4305,33,5,1,4,60,11.63655,0.0,0.63083,0.70621,0.83597,0.69812,0.69788,0.2518,0.26285,0.25486,0.17841,0.23145
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2581,42.6862,1,ritual_reset,2,0,1,1.39337,0.68557,0.71199,3.26416,2.74973,5.41202,88.68811,1.21997,0.24,1.44918,1.94975,0.23258,0.22239,165,18,14,1,8,53,8,53,4305,33,5,1,4,60,11.88656,0.0,1.00514,1.08427,1.19336,0.98196,1.05054,0.24721,0.25949,0.25093,0.17704,0.22825
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2596,42.9512,1,ritual_reset,2,0,2,2.23467,0.8337,2.1591,-1.02585,0.01831,2.60717,90.7192,1.21999,0.24,1.44955,1.94988,0.23083,0.21816,165,19,14,0,8,54,8,54,4305,33,5,1,4,60,12.05026,0.0,0.98059,0.99444,1.06378,0.91704,1.03903,0.25068,0.25692,0.24793,0.17599,0.22261
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2611,43.2157,1,ritual_reset,2,0,3,-0.28137,-0.16072,1.95432,-7.15373,-2.8449,-1.51558,92.74652,1.22,0.24,1.44976,1.94995,0.22772,0.21816,166,18,14,0,8,54,8,54,4561,33,5,1,4,61,12.31474,0.0,0.66663,0.64596,0.72831,0.67861,0.76383,0.24635,0.25497,0.24564,0.17519,0.21646
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2626,43.4822,1,ritual_reset,2,0,4,-0.71497,-0.80856,1.49279,-3.70683,-1.82426,-2.03323,94.78994,1.22,0.24,1.44987,1.94997,0.22536,0.21816,166,18,14,0,8,54,8,54,4562,33,5,1,4,61,12.58131,0.0,0.92921,0.97446,1.15608,1.02671,1.07045,0.24305,0.25349,0.2439,0.17458,0.21178
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2641,43.7493,1,ritual_reset,2,0,1,-2.99747,0.04617,0.43123,3.77915,2.92944,-6.06879,96.83709,1.22,0.24,1.44993,1.94999,0.22356,0.21816,166,18,14,0,8,54,8,54,4562,33,5,1,4,61,12.84837,0.0,0.93821,1.03097,1.18855,0.9918,1.01916,0.24054,0.25236,0.24258,0.17412,0.20821
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2658,44.0009,1,ritual_reset,2,0,2,-1.56466,0.47903,-0.83525,6.6539,-0.48938,-1.10434,98.75513,1.22,0.24,1.44996,1.95,0.22157,0.21366,167,17,13,1,8,54,8,54,4650,33,5,1,5,62,13.09859,0.0,0.6754,0.73098,0.78464,0.63169,0.6852,0.23817,0.25141,0.24147,0.1716,0.2052
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2685,44.251,1,ritual_reset,2,0,3,-0.39093,0.03999,-1.61528,-15.55157,-9.89696,-2.42172,100.67252,1.22,0.24,1.44999,1.95,0.21657,0.208,167,17,12,2,8,54,8,54,4668,33,5,1,6,62,13.28536,0.0,0.93083,0.93203,0.99941,0.87484,0.99716,0.23043,0.25044,0.23101,0.16895,0.20202
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2706,44.5106,1,ritual_reset,2,0,4,0.227,-0.39619,-2.27151,12.2664,-0.57417,-2.19508,102.66268,1.22,0.24,1.44999,1.95,0.21377,0.208,167,17,12,2,8,54,8,54,4668,33,5,1,6,62,13.54499,0.0,1.03877,1.03853,1.1827,1.07385,1.18012,0.22653,0.24993,0.2244,0.1676,0.2004
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2722,44.7609,1,ritual_reset,2,0,0,0.84788,-0.00581,-1.56286,-8.75664,4.99687,5.69025,104.58129,1.22,0.24,1.45,1.95,0.21224,0.208,169,15,12,2,8,54,8,54,4696,33,5,1,6,64,13.79528,0.0,0.65769,0.69722,0.84473,0.7521,0.76995,0.2244,0.24964,0.22079,0.16686,0.19951
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2739,45.0214,1,ritual_reset,2,0,1,1.04279,0.5181,-0.52403,7.30983,0.81137,3.3274,106.57795,1.22,0.24,1.45,1.95,0.20963,0.20061,169,15,12,2,8,54,8,54,4819,33,5,1,6,64,13.96471,0.0,0.78433,0.87084,1.00357,0.82893,0.84594,0.22272,0.24309,0.21726,0.16627,0.19881
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2756,45.2789,1,ritual_reset,2,0,2,3.09401,0.27901,0.99918,5.9182,-1.43643,7.16233,108.55175,1.22,0.24,1.45,1.95,0.20716,0.20061,169,15,12,2,8,54,8,54,4819,33,5,1,6,64,14.2222,0.0,1.08773,1.15255,1.25248,1.04081,1.13581,0.22149,0.23828,0.21187,0.16584,0.1983
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2771,45.5307,1,ritual_reset,2,0,3,1.34748,-0.46534,1.82395,-11.88387,-3.14352,0.67553,110.48205,1.22,0.24,1.45,1.95,0.20691,0.20061,172,13,12,1,8,55,8,55,4830,33,5,1,6,67,14.39635,0.0,0.79731,0.79039,0.84192,0.74205,0.85443,0.22067,0.23511,0.2083,0.17253,0.19795
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2788,45.7861,1,careful_breath,3,0,2,1.65455,0.23278,1.86047,-0.08011,1.72786,0.47109,1.22015,0.79852,0.105,1.0,1.03222,0.34484,0.30084,80,36,10,39,0,11,0,11,0,0,1,2,0,0,0.01488,0.0,0.94456,0.98563,1.11104,0.96103,1.03525,0.33047,0.30799,0.2902,0.34617,0.44937
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2807,46.0376,1,careful_breath,3,0,2,1.40226,0.50324,1.88076,-1.39709,0.7393,-0.41764,2.46701,0.77892,0.105,1.0,1.06162,0.33485,0.30084,80,38,10,37,0,13,0,13,0,0,1,2,0,0,0.15844,0.0,0.91616,0.956,1.07764,0.93213,1.00412,0.30875,0.30249,0.298,0.3436,0.42142
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2825,46.304,1,careful_breath,3,0,0,-0.7048,0.69588,1.50374,-9.9079,0.6802,-1.78216,3.75802,0.76489,0.105,1.0,1.08267,0.33301,0.29672,79,39,11,36,1,14,1,14,0,0,2,2,0,0,0.27402,0.0,0.80758,0.8427,0.94992,0.82166,0.88512,0.28749,0.33183,0.30419,0.34185,0.39968
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2840,46.5556,1,careful_breath,3,0,0,-2.01107,0.81602,1.17512,-2.72443,0.32662,-0.95271,4.96045,0.75578,0.105,1.0,1.09633,0.32605,0.29672,79,40,11,35,1,15,1,15,7,0,2,2,0,0,0.47456,0.0,0.77226,0.80584,0.90838,0.78573,0.84641,0.27437,0.32234,0.30085,0.3496,0.38306
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2855,46.8095,1,careful_breath,3,0,0,-2.49672,0.86507,0.99089,-1.55187,0.07871,-0.60929,6.16045,0.74852,0.105,1.0,1.10721,0.31863,0.29339,79,40,11,35,1,15,1,15,7,0,2,2,0,0,0.67765,0.0,0.84872,0.88563,0.99831,0.86352,0.93021,0.26438,0.31511,0.2983,0.34667,0.36868
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2870,47.0649,1,careful_breath,3,0,0,-2.84808,0.85271,0.81449,-1.21026,-0.15688,-0.85169,7.35698,0.74274,0.105,1.0,1.11589,0.31573,0.29339,79,42,11,33,1,17,1,17,7,0,2,2,0,0,0.83055,0.0,0.93913,0.97997,1.10465,0.9555,1.0293,0.25677,0.30961,0.30429,0.3525,0.35548
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2885,47.3241,1,careful_breath,3,0,0,-3.06038,0.78309,0.53347,-0.42785,-0.36462,-1.27919,8.56336,0.73813,0.105,1.0,1.12281,0.31517,0.29339,79,45,11,30,1,20,1,20,7,0,2,2,0,0,0.92598,0.0,0.92827,0.96864,1.09188,0.94446,1.0174,0.25098,0.32157,0.30899,0.34887,0.34542
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2900,47.5819,1,careful_breath,3,0,0,-3.05148,0.66814,0.19164,0.36525,-0.50098,-1.28645,9.75579,0.73445,0.105,1.0,1.12833,0.31142,0.29339,80,45,11,29,1,21,1,21,7,0,2,2,0,1,1.13256,0.0,0.83043,0.86655,0.9768,0.84491,0.91017,0.24657,0.31453,0.31214,0.34611,0.33776
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2915,47.8436,1,careful_breath,3,0,0,-2.92216,0.52455,-0.12361,0.48915,-0.57596,-1.14472,10.96096,0.73152,0.105,1.0,1.13272,0.30704,0.29339,80,45,11,29,1,21,1,21,55,0,2,2,0,1,1.39423,0.0,0.76955,0.80302,0.90519,0.78297,0.84344,0.24321,0.30916,0.3069,0.344,0.33192
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2930,48.1073,1,careful_breath,3,0,0,-2.83565,0.37624,-0.429,0.20162,-0.54771,-1.24348,12.17133,0.72918,0.105,1.0,1.13623,0.30523,0.29339,80,46,11,28,1,22,1,22,57,0,2,2,0,1,1.60499,0.0,0.82503,0.86091,0.97045,0.83942,0.90425,0.24829,0.30508,0.3029,0.3424,0.32748
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2945,48.3699,1,careful_breath,3,0,0,-2.77816,0.24793,-0.77914,0.33963,-0.42902,-1.37759,13.37289,0.72732,0.105,1.0,1.13902,0.30721,0.29339,80,49,11,25,1,25,1,25,57,0,2,2,0,1,1.71232,0.0,0.92494,0.96517,1.08797,0.94107,1.01375,0.25202,0.30197,0.29986,0.34939,0.33278
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2960,48.6288,1,careful_breath,3,0,0,-2.61004,0.16225,-1.09215,0.94655,-0.23766,-0.96617,14.55511,0.72583,0.105,1.0,1.14125,0.30836,0.2886,80,52,10,23,1,28,1,28,57,0,2,2,1,1,1.81628,0.0,0.94228,0.98326,1.10836,0.95871,1.03275,0.25436,0.2996,0.30607,0.35361,0.32813
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2975,48.8928,1,careful_breath,3,0,0,-2.29661,0.13215,-1.23518,1.34532,-0.00653,-0.19258,15.75804,0.72465,0.105,1.0,1.14302,0.31196,0.29202,79,53,11,22,2,29,2,29,60,0,2,2,1,1,1.9752,0.0,0.85526,0.89245,1.006,0.87017,0.93737,0.25195,0.29779,0.33573,0.34972,0.32459
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2990,49.1561,1,careful_breath,3,0,0,-1.94757,0.16308,-1.223,1.26459,0.22287,0.14211,16.95623,0.72371,0.105,1.0,1.14444,0.30677,0.28704,80,52,11,22,2,29,2,29,189,0,2,2,1,2,2.1857,0.0,0.77415,0.80782,0.9106,0.78765,0.84848,0.24159,0.29642,0.32895,0.34675,0.32015
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3005,49.4179,1,careful_breath,3,0,0,-1.62719,0.25045,-1.21425,1.22205,0.42092,-0.10736,18.14602,0.72296,0.105,1.0,1.14557,0.30363,0.28704,80,53,11,21,2,30,2,30,250,0,2,2,1,2,2.39746,0.0,0.80137,0.83622,0.94262,0.81535,0.87832,0.2337,0.29537,0.32378,0.35271,0.31258
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,3020,49.6744,1,careful_breath,3,0,0,-1.29398,0.37673,-1.26468,1.38327,0.54404,-0.18501,19.31042,0.72236,0.105,1.0,1.14647,0.30316,0.28704,80,55,11,19,2,32,2,32,250,0,2,2,1,2,2.60298,0.0,0.89992,0.93906,1.05854,0.91561,0.98633,0.22769,0.30358,0.32869,0.34903,0.30681
