run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds,left_fork_paused,right_fork_paused
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3267,56.267,2,0,1,repair,repair,1.00000,8.79044,-8.79044,0.00000,0.00000,8.79044,0.00000,0.00000,0.33437,0.09170,0.72000,0.13000,0.00000,10,9,24,14,469,429,9,523,8.83739,0.50330,-0.16269,1,8.83739,0.34189,-0.40282,1,0.00000,3.40833,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3285,56.526,2,0,1,repair,repair,1.00000,8.79044,-8.79044,0.00000,0.00000,8.79044,0.00000,0.00000,0.03349,0.06183,0.72000,0.13000,0.00000,10,7,24,14,469,431,9,523,8.86793,0.44151,0.29138,1,8.86793,0.52827,0.01867,1,0.00000,3.70833,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3302,56.780,2,0,1,repair,repair,1.00000,8.79044,-8.79044,0.00000,0.00000,8.79044,0.00000,0.00000,0.00381,0.05888,0.72000,0.13000,0.00000,10,10,24,14,475,432,9,529,8.87022,0.07608,0.52370,1,8.87022,0.33498,0.40913,1,0.00000,3.99167,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3316,57.044,2,0,1,repair,repair,1.00000,8.79044,-8.79044,0.00000,0.00000,8.79044,0.00000,0.00000,0.00064,0.05856,0.72000,0.13000,0.00000,10,10,24,14,478,432,9,529,8.87041,-0.27675,0.45100,1,8.87041,-0.00686,0.52875,1,0.00000,4.22500,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3330,57.309,2,0,1,repair,repair,1.00000,8.79044,-8.79044,0.00000,0.00000,8.79044,0.00000,0.00000,0.00011,0.05851,0.72000,0.13000,0.00000,10,11,24,14,481,436,9,534,8.87044,-0.50136,0.16911,1,8.87044,-0.34536,0.40048,1,0.00000,4.45833,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3344,57.573,2,0,1,repair,repair,1.00000,8.79044,-8.79044,0.00000,0.00000,8.79044,0.00000,0.00000,0.00002,0.05850,0.72000,0.13000,0.00000,10,10,24,14,483,437,9,534,8.87044,-0.49336,-0.19124,1,8.87044,-0.52203,0.08437,1,0.00000,4.69167,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3358,57.837,2,0,1,repair,repair,1.00000,8.79044,-8.79044,0.00000,0.00000,8.79044,0.00000,0.00000,0.00000,0.05850,0.72000,0.13000,0.00000,10,8,24,14,486,440,9,535,8.87044,-0.25716,-0.46256,1,8.87044,-0.45440,-0.27070,1,0.00000,4.92500,0,1
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3373,58.103,2,0,1,repair,repair,1.00000,8.79359,-8.79359,0.00000,0.00000,8.79359,0.00000,0.00000,0.09289,0.06772,0.72000,0.13000,0.00000,10,12,24,14,486,441,9,540,8.87110,0.12335,-0.51470,1,8.87110,-0.14931,-0.50740,1,0.00000,5.17500,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3387,58.365,2,0,1,repair,repair,1.00000,8.85620,-8.85620,0.00000,0.00000,8.85620,0.00000,0.00000,0.39085,0.09731,0.72000,0.13000,0.00000,10,12,24,14,486,441,9,540,8.90658,0.42383,-0.31700,1,8.90658,0.21100,-0.48512,1,0.00000,5.40833,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3401,58.626,2,0,1,repair,repair,1.00000,8.96888,-8.96888,0.00000,0.00000,8.96888,0.00000,0.00000,0.54724,0.11284,0.72000,0.13000,0.00000,10,8,24,14,486,445,9,540,8.99745,0.52858,0.02699,1,8.99745,0.47283,-0.23750,1,0.00000,5.52500,0,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3415,58.886,2,0,1,repair,repair,1.00000,9.08694,-9.08694,0.00000,0.00000,9.08694,0.00000,0.00000,0.48058,0.10622,0.72000,0.13000,0.00000,10,9,24,14,486,450,9,546,9.11996,0.38913,0.35870,1,9.11996,0.51553,0.11965,1,0.00000,5.37917,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3429,59.138,2,0,1,repair,repair,1.00000,9.08694,-9.08694,0.00000,0.00000,9.08694,0.00000,0.00000,0.08026,0.06647,0.72000,0.13000,0.00000,10,7,24,14,491,451,9,546,9.16061,0.07046,0.52461,1,9.16061,0.31970,0.42172,1,0.00000,5.61250,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3446,59.395,2,0,1,repair,repair,1.00000,9.08694,-9.08694,0.00000,0.00000,9.08694,0.00000,0.00000,0.00914,0.05941,0.72000,0.13000,0.00000,10,10,24,14,494,454,9,552,9.16639,-0.34421,0.40204,1,9.16639,-0.10160,0.51944,1,0.00000,5.89583,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3464,59.654,2,0,1,repair,repair,1.00000,9.08694,-9.08694,0.00000,0.00000,9.08694,0.00000,0.00000,0.00091,0.05859,0.72000,0.13000,0.00000,10,8,24,14,502,456,9,552,9.16690,-0.52914,-0.01459,1,9.16690,-0.46766,0.24800,1,0.00000,6.19583,1,0
20260527-233239-sentence-script-a-coiled-chromosome-fibe-a410db,3482,59.924,2,0,1,repair,repair,1.00000,9.08694,-9.08694,0.00000,0.00000,9.08694,0.00000,0.00000,0.00009,0.05851,0.72000,0.13000,0.00000,10,13,24,14,504,456,9,558,9.16694,-0.32176,-0.42032,1,9.16694,-0.48730,-0.20690,1,0.00000,6.49583,1,0
