csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_number,ai_enabled,ai_mode,ai_controller_mode,selected_index,network_activity,neuron_count,branch_count,synapse_count,signal_count,free_particle_count,avg_neuron_activity,max_neuron_activity,stagnant_for,loop_cooldown,neuron_index,neuron_name,source_neuron,target_neuron,selected,x,y,z,vx,vy,vz,activity,energy,mark_count,live_branch_count,branch_index,branch_kind,branch_alive,branch_length,branch_max_len,branch_age,branch_glow,tip_x,tip_y,tip_z,synapse_index,synapse_alive,synapse_strength,synapse_age,synapse_distance,detaching,signal_index,signal_t,signal_speed,signal_forward,particle_index,particle_mode,particle_alive,particle_life,particle_max_life,particle_radius,particle_opacity
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,synapse,synapse_4,synapse,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,,,N3,N4,,-2.4513432849967693,0.27068674363529666,1.284575449108855,,,,,,,,,,,,,,,,,,4,True,0.8703526305339035,0.016666666666666666,2.856563476913699,False,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,summary,network,network,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,neuron,neuron_0,neuron,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,0,N1,,,True,3.3057631698206693,-0.32099358739730965,-0.015578862327496432,0.0,0.0,-0.11075502395681992,0.20828337256275437,0.6771975827385197,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_0_branch_0,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,0,N1,,,,,,,,,,,,,,0,dendrite,True,0.12736911372456688,1.143019852940419,0.13333333333333333,0.47025252761515224,3.2510192378984377,-0.23281302477915367,-0.0894042063837297,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_0_branch_1,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,0,N1,,,,,,,,,,,,,,1,dendrite,True,0.16895257345320674,1.495374101109251,0.13333333333333333,0.06501180508244526,3.4228613837726813,-0.28338638186809506,0.10026015725568807,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_0_branch_2,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,0,N1,,,,,,,,,,,,,,2,dendrite,True,0.19295006035168238,1.0985869390979768,0.13333333333333333,0.0944840662165681,3.4439607679301614,-0.1041400171278728,0.1684897879545872,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_0_branch_3,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,0,N1,,,,,,,,,,,,,,3,dendrite,True,0.10632541951455518,0.6659676324688031,0.13333333333333333,0.01851790895972439,3.4494752524604184,-0.05958355772971729,0.2648713589171536,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,neuron,neuron_1,neuron,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,1,N2,,,False,1.5407380154028893,-1.05575187355402,2.3998154175090423,0.04357324279333518,0.0,-0.02781840514476899,0.05868230045606873,0.44916173299724604,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_1_branch_0,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,1,N2,,,,,,,,,,,,,,0,axon,True,0.10999515471268989,1.8055167803426038,0.13333333333333333,0.021737237700197136,1.5290113836923143,-1.1571186624038718,2.440878713617156,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_1_branch_1,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,1,N2,,,,,,,,,,,,,,1,dendrite,True,0.14653190069764155,0.9539989732527685,0.13333333333333333,0.06358534547984705,1.4384805124505589,-1.2415404507267707,2.5192924938514736,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_1_branch_2,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,1,N2,,,,,,,,,,,,,,2,axon,True,0.21293396947808654,1.1955622572238327,0.13333333333333333,0.08934746951097827,1.4768340033863183,-1.0120603913388386,2.5981792423051,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_1_branch_3,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,1,N2,,,,,,,,,,,,,,3,dendrite,True,0.17958745626019948,0.8057078667950132,0.13333333333333333,0.1402710059557616,1.3378946045439717,-1.3645358690464697,2.602995878782902,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,neuron,neuron_2,neuron,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,2,N3,,,False,-1.648353987906722,0.4876601321742766,2.4136000353884235,0.08879212927406983,-0.0,0.06131865779169399,0.30705581241763896,0.49150235287396005,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_2_branch_0,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,2,N3,,,,,,,,,,,,,,0,dendrite,True,0.1299415530825944,1.5217899058186983,0.13333333333333333,0.0802926682554922,-1.6371007373676159,0.5682117209109955,2.5149391350578565,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_2_branch_1,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,2,N3,,,,,,,,,,,,,,1,axon,True,0.12168005584994085,1.4369150067010026,0.13333333333333333,0.07662131803025925,-1.5994034875670948,0.6320023228237481,2.6114570735808615,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.1333,0.1333,8,branch,neuron_2_branch_2,branch,1,True,construct,construct,0,0.1387092987072222,6,27,5,1,0,0.17634608151491515,0.32069015792686045,0.0,0.0,2,N3,,,,,,,,,,,,,,2,dendrite,True,0.10861325175980481,1.0935728103025286,0.13333333333333333,0.01681598490587124,-1.5843364199296108,0.724610289300703,2.6661707508073964,,,,,,,,,,,,,,,,,
