run_id,elapsed_seconds,step_index,round_index,ai_enabled,ai_mode,ai_previous_mode,ai_mode_timer,ai_mode_duration,ai_stagnant_timer,ai_completion_timer,active_count,attached_count,detached_count,fused_count,orbiting_count,fusion_count,fusion_effect_count,particle_count,avg_track_position_s,avg_radius_from_centrosome,mean_speed,max_speed,near_membrane_count,inner_count,outer_count,clustered_score,motion_score,total_detach_events,total_track_switch_events,total_collision_events,representative_vesicle_id,representative_state,representative_track,representative_s,representative_radius_from_centrosome,representative_x,representative_y,representative_z,representative_intent
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.0,0,1,1,ORGANIZE,,0.0167,10.9416,0.0167,0.0,22,22,0,0,0,0,0,20,1.74111,1.76692,0.11998,0.2088,0,21,0,0.03463,0.04399,0,0,4,20,attached,6,2.73832,2.75265,-0.84921,1.58929,2.08089,
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.1,6,1,1,ORGANIZE,,0.1167,10.9416,0.0,0.0,22,22,0,0,0,0,0,20,1.83764,1.8618,1.76855,13.83237,0,21,0,0.03463,0.64847,0,0,4,20,attached,6,2.73832,2.75278,-0.85118,1.57883,2.0882,
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.2,12,1,1,ORGANIZE,,0.2167,10.9416,0.0,0.0,22,21,1,0,0,0,0,20,1.97908,2.01045,1.60511,12.09252,0,19,0,0.02165,0.60425,2,0,4,20,attached,6,2.96601,2.97939,-0.8993,1.71106,2.26722,
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.3,18,1,1,ORGANIZE,,0.3167,10.9416,0.0,0.0,22,22,0,0,0,0,0,20,2.07905,2.09971,2.82673,14.31422,0,17,0,0.01732,1.03647,2,0,4,20,attached,6,2.96601,2.97928,-0.89772,1.71947,2.26134,
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.4,24,1,1,ORGANIZE,,0.4167,10.9416,0.0,0.0,22,22,0,0,0,0,0,20,2.20795,2.22688,1.13248,12.36753,0,15,0,0.00866,0.41524,2,0,4,20,attached,6,3.19371,3.20595,-0.94277,1.86807,2.42892,
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.5,30,1,1,ORGANIZE,,0.5167,10.9416,0.0,0.0,22,22,0,0,0,0,0,20,2.23277,2.25219,0.13139,0.20776,0,15,0,0.01732,0.04817,2,1,4,16,attached,19,3.26581,3.27983,-0.44487,-0.98484,3.09668,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.6,36,1,1,ORGANIZE,,0.6167,10.9416,0.0,0.0,22,22,0,0,0,0,0,20,2.32579,2.3446,1.28882,13.15655,0,13,0,0.01299,0.47257,2,1,4,20,attached,6,3.42141,3.43297,-0.98525,2.03032,2.58696,
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.7,42,1,1,ORGANIZE,,0.7167,10.9416,0.0,0.0,22,22,0,0,0,0,0,20,2.43192,2.45042,2.49427,14.22635,0,12,0,0.01299,0.91456,2,1,4,16,attached,19,3.46735,3.48043,-0.45321,-1.08138,3.27698,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.8,48,1,1,ORGANIZE,,0.8167,10.9416,0.0,0.0,22,20,2,0,0,0,0,16,2.46115,2.44965,0.77309,14.16751,0,12,0,0.01732,0.28045,4,3,6,20,attached,6,3.6491,3.65992,-1.03365,2.1611,2.76699,
20260526-194049-sentence-script-long-microtubule-tracks-723305,0.9,54,1,1,ORGANIZE,,0.9167,10.9416,0.0,0.0,22,22,0,0,0,0,0,13,2.51008,2.52936,1.14624,11.49945,0,12,0,0.02165,0.42029,4,3,6,16,attached,19,3.66889,3.68141,-0.46165,-1.17116,3.45949,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.0,60,1,1,ORGANIZE,,1.0167,10.9416,0.0,0.0,22,22,0,0,0,0,0,11,2.62744,2.64659,0.64649,9.63496,0,11,0,0.01299,0.23705,4,3,6,20,attached,6,3.8768,3.8869,-1.08731,2.26387,2.96659,
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.1,66,1,1,ORGANIZE,,1.1167,10.9416,0.0,0.0,22,22,0,0,0,0,0,9,2.67758,2.69684,0.13498,0.20978,0,10,0,0.01732,0.04949,5,3,6,20,attached,6,3.8768,3.88699,-1.08988,2.25016,2.97617,
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.2,72,1,1,ORGANIZE,,1.2167,10.9416,0.0,0.0,22,22,0,0,0,0,0,10,2.75199,2.77194,2.19784,14.1675,0,9,0,0.00866,0.80587,5,4,8,20,attached,6,4.10449,4.11417,-1.13887,2.37777,3.15841,
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.3,78,1,1,ORGANIZE,,1.3167,10.9416,0.0,0.0,22,22,0,0,0,0,0,9,2.83568,2.85371,1.23503,12.27111,0,8,0,0.01299,0.45284,5,4,8,20,attached,6,4.10449,4.11405,-1.13122,2.4185,3.12995,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.4,84,1,1,ORGANIZE,,1.4167,10.9416,0.0,0.0,22,22,0,0,0,0,0,8,2.82568,2.84367,8.77061,189.97947,0,8,0,0.00866,3.21589,5,5,8,20,attached,6,4.33219,4.34133,-1.17682,2.5642,3.29956,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.5,90,1,1,ORGANIZE,,1.5167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,2.93432,2.95134,0.60183,10.66582,0,8,0,0.01732,0.22067,5,5,8,20,attached,6,4.33219,4.34136,-1.17614,2.56782,3.29703,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.6,96,1,1,ORGANIZE,,1.6167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,2.90917,2.92672,1.14087,13.46246,0,8,0,0.00866,0.41832,5,6,8,20,attached,6,4.55988,4.56855,-1.2252,2.69504,3.47955,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.7,102,1,1,ORGANIZE,,1.7167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,3.01713,3.03363,3.43973,24.23736,0,8,0,0.00866,1.26123,5,8,8,20,attached,6,4.78758,4.79588,-1.28255,2.77818,3.69287,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.8,108,1,1,ORGANIZE,,1.8167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,3.10511,3.12117,2.74929,14.16782,0,7,0,0.00433,1.00807,5,8,8,20,attached,6,4.78758,4.79585,-1.28173,2.7825,3.68985,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,1.9,114,1,1,ORGANIZE,,1.9167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.19063,3.20636,1.22369,14.1687,0,6,0,0.0,0.44869,5,8,8,20,attached,6,5.01528,5.0231,-1.32723,2.92869,3.85911,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.0,120,1,1,ORGANIZE,,2.0167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.17688,3.19366,0.13783,0.20882,0,7,0,0.00866,0.05054,5,9,8,20,attached,6,5.24297,5.25044,-1.37199,3.07883,4.02561,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.1,126,1,1,ORGANIZE,,2.1167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.32064,3.33668,1.34468,10.08597,0,7,0,0.0,0.49305,5,10,8,20,attached,6,5.24297,5.2505,-1.36922,3.09362,4.01528,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.2,132,1,1,ORGANIZE,,2.2167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.39773,3.41349,0.12148,0.2094,0,7,1,0.00433,0.04454,5,10,8,20,attached,6,5.47067,5.47793,-1.41565,3.23484,4.18802,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.3,138,1,1,ORGANIZE,,2.3167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.54106,3.556,2.31146,14.16766,0,7,1,0.00433,0.84753,5,10,8,20,attached,6,5.47067,5.47792,-1.41603,3.23284,4.18941,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.4,144,1,1,ORGANIZE,,2.4167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.62532,3.64008,1.12037,13.15637,0,7,1,0.0,0.4108,5,10,8,20,attached,6,5.69836,5.70526,-1.46599,3.35527,4.37528,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.5,150,1,1,ORGANIZE,,2.5167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.71195,3.7258,0.68597,11.99761,0,7,1,0.00433,0.25152,5,10,8,20,attached,6,5.69836,5.70523,-1.46904,3.33904,4.38662,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.6,156,1,1,ORGANIZE,,2.6167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.70361,3.71889,2.06218,16.55841,0,7,2,0.0,0.75613,5,12,8,20,attached,6,5.92606,5.9327,-1.51989,3.45676,4.57577,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.7,162,1,1,ORGANIZE,,2.7167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.72009,3.73552,0.45769,7.35112,0,7,1,0.00433,0.16782,5,13,8,7,attached,4,5.45676,5.46275,-3.67252,3.94057,-0.90896,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.8,168,1,1,ORGANIZE,,2.8167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.7903,3.80717,0.91649,8.64251,0,7,3,0.00433,0.33605,5,14,8,7,attached,4,5.67603,5.68185,-3.83204,4.08908,-0.93717,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,2.9,174,1,1,ORGANIZE,,2.9167,10.9416,0.0,0.0,22,21,1,0,0,0,0,0,3.84047,3.89843,1.0738,12.09423,0,7,5,0.00433,0.39628,6,14,8,8,attached,25,5.72456,5.73106,-3.67366,-4.15003,-1.45825,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.0,180,1,1,ORGANIZE,,3.0167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,3.97964,3.99462,0.55617,8.64157,0,6,5,0.00433,0.20393,6,14,8,8,attached,25,5.94893,5.95523,-3.80851,-4.32507,-1.50127,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.1,186,1,1,ORGANIZE,,3.1167,10.9416,0.0,0.0,22,20,2,0,0,0,0,4,4.04382,4.05222,2.58001,14.16879,0,6,7,0.00866,4.36844,8,15,10,8,attached,25,6.17331,6.17942,-3.94939,-4.49409,-1.54622,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.2,192,1,1,ORGANIZE,,3.2167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,4.124,4.13709,2.11084,13.15786,1,6,7,0.00866,0.77397,8,15,10,8,attached,25,6.39768,6.40357,-4.09856,-4.65481,-1.59381,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.3,198,1,1,ORGANIZE,,3.3167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,4.04987,4.06299,0.76972,14.1675,1,6,7,0.00866,0.28223,8,16,10,8,attached,25,6.39768,6.40351,-4.10801,-4.64536,-1.59682,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.4,204,1,1,ORGANIZE,,3.4167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,4.1391,4.15278,4.02773,63.3186,1,6,8,0.00866,1.47683,8,17,10,8,attached,25,6.62205,6.62767,-4.26927,-4.79401,-1.64827,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.5,210,1,1,ORGANIZE,,3.5167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,4.00937,4.02348,1.50243,12.09266,1,6,9,0.01299,0.55089,8,18,10,8,attached,25,6.62205,6.6277,-4.28266,-4.78062,-1.65254,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.6,216,1,1,ORGANIZE,,3.6167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,4.12187,4.13513,0.54302,8.64023,2,5,9,0.00866,0.19911,8,19,10,8,attached,25,6.84643,6.85194,-4.43835,-4.93483,-1.70221,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.7,222,1,1,ORGANIZE,,3.7167,10.9416,0.0,0.0,22,22,0,0,0,0,0,4,4.2283,4.24085,0.8975,8.64237,3,5,9,0.00433,0.32908,8,19,10,8,attached,25,7.0708,7.07614,-4.58603,-5.09705,-1.74932,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.8,228,1,1,ORGANIZE,,3.8167,10.9416,0.0,0.0,22,21,1,0,0,0,0,4,4.31792,4.32177,0.12355,0.26675,3,4,9,0.00866,0.06398,9,19,10,8,attached,25,7.0708,7.07609,-4.57819,-5.10489,-1.74682,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,3.9,234,1,1,ORGANIZE,,3.9167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,4.43148,4.44314,1.67601,14.31333,4,4,10,0.00866,0.61454,9,20,10,8,attached,25,7.29517,7.30027,-4.7124,-5.28057,-1.78964,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.0,240,1,1,ORGANIZE,,4.0167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,4.50601,4.51719,0.99884,8.64251,4,4,10,0.01299,0.36624,9,20,10,8,attached,25,7.29517,7.30029,-4.69845,-5.29452,-1.78519,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.1,246,1,1,ORGANIZE,,4.1167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,4.62576,4.63656,2.11131,14.13759,4,4,10,0.00433,0.77415,9,20,10,8,attached,25,7.51955,7.52455,-4.83604,-5.46682,-1.82908,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.2,252,1,1,ORGANIZE,,4.2167,10.9416,0.0,0.0,22,22,0,0,0,0,0,0,4.68349,4.69406,0.68693,12.36667,5,4,10,0.00433,0.25187,9,20,10,8,attached,25,7.51955,7.52457,-4.83377,-5.46909,-1.82836,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.3,258,1,1,ORGANIZE,,4.3167,10.9416,0.0,0.0,21,21,0,1,0,1,1,18,4.67122,4.68162,1.06716,11.49777,6,4,9,0.00476,0.37351,9,20,10,7,attached,4,7.4302,7.43462,-4.98651,5.39496,-1.14138,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.4,264,1,1,ORGANIZE,,4.4167,10.9416,0.0,0.0,21,21,0,1,0,1,1,18,4.7598,4.76989,1.20469,14.31353,6,4,9,0.01429,0.42164,9,21,10,7,attached,4,7.4302,7.43466,-4.97784,5.40334,-1.13985,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.5,270,1,1,ORGANIZE,,4.5167,10.9416,0.0,0.0,21,21,0,1,0,1,1,18,4.88493,4.89459,0.8111,14.13716,7,4,9,0.00476,0.28389,9,21,10,7,attached,4,7.64947,7.65381,-5.12633,5.56253,-1.16612,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.6,276,1,1,ORGANIZE,,4.6167,10.9416,0.0,0.0,21,21,0,1,0,1,1,22,4.92984,4.93935,3.34869,40.75037,8,4,9,0.00476,1.17204,9,22,12,7,attached,4,7.64947,7.65377,-5.13431,5.55481,-1.16753,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.7,282,1,1,ORGANIZE,,4.7167,10.9416,0.0,0.0,20,18,2,2,0,2,2,40,4.90093,4.90654,0.15303,0.30174,7,4,8,0.01579,0.08527,11,22,12,16,attached,19,7.49817,7.50422,-0.63016,-2.33506,7.10379,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.8,288,1,1,ORGANIZE,,4.8167,10.9416,0.0,0.0,20,18,2,2,0,2,2,40,5.01592,5.01142,0.7149,12.09409,8,4,8,0.01053,0.26869,11,22,12,16,attached,19,7.69971,7.70561,-0.63931,-2.37797,7.30157,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,4.9,294,1,1,ORGANIZE,,4.9167,10.9416,0.0,0.0,20,18,2,2,0,2,2,40,5.08562,5.07598,0.55748,8.64046,8,4,8,0.00526,0.21404,11,22,12,16,attached,19,7.69971,7.70565,-0.63954,-2.36239,7.30666,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.0,300,1,1,ORGANIZE,,5.0167,10.9416,0.0,0.0,19,18,1,3,0,3,3,58,5.02577,5.02172,2.15907,38.6088,7,4,7,0.01754,0.69263,11,23,12,9,attached,0,7.67845,7.68265,-0.00396,7.67845,-0.25394,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.1,306,1,1,ORGANIZE,,5.1167,10.9416,0.0,0.0,19,19,0,3,0,3,3,62,5.07012,5.07916,1.05532,8.64235,7,3,7,0.01754,0.33418,11,23,14,9,attached,0,7.67845,7.68267,0.01637,7.67845,-0.25394,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.2,312,1,1,ORGANIZE,,5.2167,10.9416,0.0,0.0,17,14,3,5,0,5,5,98,4.82354,4.85192,0.66013,8.64255,5,2,5,0.01471,0.24627,15,23,14,5,attached,4,7.71829,7.72402,-5.16771,5.61069,-1.21472,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.3,318,1,1,ORGANIZE,,5.3167,10.9416,0.0,0.0,17,14,3,5,0,5,5,97,4.89004,4.90709,1.82028,11.99726,5,1,5,0.01471,0.54412,15,23,14,5,attached,4,7.71829,7.72398,-5.17791,5.60082,-1.21652,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.4,324,1,1,ORGANIZE,,5.4167,10.9416,0.0167,0.0,16,14,2,6,0,6,6,109,4.68765,4.76276,2.24393,8.64065,4,1,5,0.01667,0.61323,15,24,14,12,attached,28,7.48899,7.49366,-0.89164,-7.06722,-2.32688,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.5,330,1,1,ORGANIZE,,5.5167,10.9416,0.0,0.0,16,14,2,6,0,6,6,108,4.76263,4.83226,1.8694,10.08622,4,1,6,0.01667,0.51075,15,24,14,12,attached,28,7.65707,7.6616,-0.92373,-7.22239,-2.38411,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.6,336,1,1,ORGANIZE,,5.6167,10.9416,0.0,0.0,16,16,0,6,0,6,6,107,4.86433,4.87377,0.68148,8.64003,4,2,6,0.01667,0.18173,15,25,14,12,attached,28,7.65707,7.66157,-0.94274,-7.22017,-2.3833,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.7,342,1,1,ORGANIZE,,5.7167,10.9416,0.0,0.0,15,14,1,7,0,7,7,121,4.78166,4.7433,0.15756,0.20495,3,2,5,0.01905,0.0506,16,27,14,19,attached,10,7.583,7.58715,3.28441,2.33685,-6.42781,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.8,348,1,1,ORGANIZE,,5.8167,10.9416,0.0,0.0,15,15,0,7,0,7,7,118,4.76654,4.77591,0.14865,0.20967,3,2,5,0.01905,0.03716,16,28,16,19,attached,10,7.583,7.5872,3.28627,2.32342,-6.43178,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,5.9,354,1,1,ORGANIZE,,5.9167,10.9416,0.0,0.0,14,14,0,8,0,8,8,134,4.59387,4.60357,0.75181,8.64185,2,2,4,0.02198,0.17542,16,28,16,20,attached,1,7.60171,7.60691,-2.01815,7.15649,1.60527,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.0,360,1,1,ORGANIZE,,6.0167,10.9416,0.0,0.0,13,13,0,9,0,9,9,147,4.22143,4.23158,0.805,8.64,0,2,3,0.02564,0.17442,16,31,16,14,attached,0,6.29411,6.30092,-0.01964,6.29411,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.1,366,1,1,ORGANIZE,,6.1167,10.9416,0.0,0.0,13,13,0,9,0,9,9,144,4.22533,4.23558,0.8485,8.6416,0,2,3,0.02564,0.18384,17,32,16,14,attached,0,6.29411,6.30089,-0.00946,6.29411,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.2,372,1,1,ORGANIZE,,6.2167,10.9416,0.0,0.0,13,13,0,9,0,9,9,138,4.25445,4.26459,1.46434,8.64038,0,3,4,0.02564,0.31727,17,33,16,14,attached,0,6.29411,6.3009,0.01122,6.29411,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.3,378,1,1,ORGANIZE,,6.3167,10.9416,0.0,0.0,13,13,0,9,0,9,9,137,4.2081,4.21834,0.7824,8.64248,1,3,3,0.01282,0.16952,17,34,16,14,attached,0,6.53266,6.53925,0.02798,6.53266,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.4,384,1,1,ORGANIZE,,6.4167,10.9416,0.0,0.0,13,13,0,9,0,9,9,129,4.232,4.24221,1.01344,8.64255,1,3,3,0.01282,0.21958,17,38,16,14,attached,0,6.77121,6.7776,0.03497,6.77121,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.5,390,1,1,ORGANIZE,,6.5167,10.9416,0.0,0.0,13,13,0,9,0,9,9,120,4.28738,4.29741,0.1349,0.20939,1,3,3,0.01282,0.02923,17,38,16,14,attached,0,6.77121,6.77757,0.02974,6.77121,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.6,396,1,1,ORGANIZE,,6.6167,10.9416,0.0,0.0,13,13,0,9,0,9,9,113,4.36058,4.37047,0.77914,8.64156,1,4,5,0.01282,0.16881,17,39,16,14,attached,0,7.00976,7.01586,0.01412,7.00976,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.7,402,1,1,ORGANIZE,,6.7167,10.9416,0.0,0.0,13,13,0,9,0,9,9,99,4.43431,4.44399,2.52649,14.31446,1,2,4,0.01282,0.54741,17,39,16,14,attached,0,7.24831,7.25419,-0.00643,7.24831,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.8,408,1,1,ORGANIZE,,6.8167,10.9416,0.0,0.0,13,13,0,9,0,9,9,90,4.45647,4.46604,0.76812,8.64216,1,2,4,0.01282,0.16643,17,39,16,14,attached,0,7.24831,7.25423,-0.02473,7.24831,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,6.9,414,1,1,ORGANIZE,,6.9167,10.9416,0.0,0.0,13,13,0,9,0,9,9,82,4.51208,4.52146,0.80121,8.64028,1,1,3,0.01282,0.1736,17,40,16,14,attached,0,7.48686,7.49263,-0.0344,7.48686,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.0,420,1,1,ORGANIZE,,7.0167,10.9416,0.0,0.0,13,13,0,9,0,9,9,74,4.35495,4.36624,2.19718,18.47898,1,1,4,0.01282,0.47606,17,42,16,14,attached,0,7.48686,7.49262,-0.03204,7.48686,-0.2921,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.1,426,1,1,ORGANIZE,,7.1167,10.9416,0.0,0.0,12,12,0,10,0,10,10,80,4.16596,4.17747,0.30514,2.1111,0,1,3,0.01515,0.06103,17,42,16,21,attached,4,6.13947,6.14583,-4.14286,4.42467,-1.01503,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.2,432,1,1,ORGANIZE,,7.2167,10.9416,0.0,0.0,12,12,0,10,0,10,10,74,4.22596,4.23782,0.83221,8.64081,0,1,3,0.01515,0.16644,17,42,16,21,attached,4,6.28347,6.28971,-4.24362,4.52608,-1.03285,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.3,438,1,1,ORGANIZE,,7.3167,10.9416,0.0,0.0,12,12,0,10,0,10,10,66,4.18689,4.19918,0.82271,8.64,0,2,3,0.01515,0.16454,17,43,16,21,attached,4,6.28347,6.28967,-4.23791,4.5316,-1.03184,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.4,444,1,1,ORGANIZE,,7.4167,10.9416,0.0,0.0,12,12,0,10,0,10,10,54,4.21089,4.22371,0.84017,8.64025,1,2,3,0.01515,0.16803,17,43,16,21,attached,4,6.42747,6.43348,-4.32331,4.64786,-1.04695,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.5,450,1,1,ORGANIZE,,7.5167,10.9416,0.0,0.0,12,12,0,10,0,10,10,44,4.27089,4.28431,2.39064,8.64214,1,2,5,0.0,0.47813,17,43,16,21,attached,4,6.57147,6.57735,-4.40635,4.7664,-1.06164,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.6,456,1,1,ORGANIZE,,7.6167,10.9416,0.0,0.0,12,12,0,10,0,10,10,38,4.22106,4.23676,0.16174,0.20927,1,2,5,0.01515,0.03235,17,44,16,21,attached,4,6.57147,6.5774,-4.39441,4.77795,-1.05953,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.7,462,1,1,ORGANIZE,,7.7167,10.9416,0.0,0.0,12,12,0,10,0,10,10,36,4.28106,4.29645,0.12251,0.20915,2,2,5,0.0,0.0245,17,44,16,21,attached,4,6.71547,6.72131,-4.48722,4.88704,-1.07594,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.8,468,1,1,ORGANIZE,,7.8167,10.9416,0.0,0.0,12,12,0,10,0,10,10,34,4.37437,4.3898,0.10564,0.20991,2,2,5,0.01515,0.02113,17,44,16,21,attached,4,6.71547,6.72128,-4.49096,4.88343,-1.0766,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,7.9,474,1,1,ORGANIZE,,7.9167,10.9416,0.0,0.0,12,12,0,10,0,10,10,29,4.43849,4.45365,0.85538,8.64252,2,2,5,0.0,0.17108,17,45,16,21,attached,4,6.85947,6.86511,-4.59989,4.97693,-1.09587,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,8.0,480,1,1,ORGANIZE,,8.0167,10.9416,0.0,0.0,12,12,0,10,0,10,10,27,4.52249,4.53615,0.15042,0.20989,2,2,5,0.0,0.03008,17,45,16,21,attached,4,7.00347,7.00899,-4.71234,5.06703,-1.11576,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,8.1,486,1,1,ORGANIZE,,8.1167,10.9416,0.0,0.0,12,12,0,10,0,10,10,26,4.59449,4.60787,1.55819,8.64203,2,2,5,0.0,0.31164,17,45,16,21,attached,4,7.00347,7.00903,-4.72539,5.05441,-1.11807,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,8.2,492,1,1,ORGANIZE,,8.2167,10.9416,0.0,0.0,12,12,0,10,0,10,10,20,4.6207,4.6331,0.31458,2.34739,2,2,5,0.0,0.06292,18,46,16,21,attached,4,7.14747,7.15295,-4.83006,5.15203,-1.13659,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,8.3,498,1,1,ORGANIZE,,8.3167,10.9416,0.0,0.0,12,12,0,10,0,10,10,17,4.6602,4.67242,1.09272,8.64141,2,2,5,0.0,0.21854,18,47,16,21,attached,4,7.14747,7.1529,-4.79081,5.19,-1.12964,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,8.4,504,1,1,ORGANIZE,,8.4167,10.9416,0.0,0.0,12,12,0,10,0,10,10,15,4.26966,4.2885,33.8709,396.74015,2,3,4,0.0,6.77418,18,48,16,21,attached,4,7.29147,7.29684,-4.87979,5.30279,-1.14538,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,8.5,510,1,1,ORGANIZE,,8.5167,10.9416,0.0,0.0,12,12,0,10,0,10,10,12,4.32599,4.34333,0.85017,8.64251,2,3,4,0.0,0.17003,18,48,16,21,attached,4,7.29147,7.29684,-4.87921,5.30336,-1.14528,attached
