run_id,frame,elapsed_seconds,sim_time,round_number,ai_enabled,ai_mode,paused,director_x,director_y,director_z,active_channels,molecules_free_inside,molecules_free_outside,molecules_attached,vesicles_alive,first_vesicle_state,first_vesicle_x,first_vesicle_y,first_vesicle_z,first_molecule_kind,first_molecule_inside,first_molecule_state,first_molecule_x,first_molecule_y,first_molecule_z,first_molecule_vx,first_molecule_vy,first_molecule_vz,passes,bounces,collisions,buds,fusions,transfers,marks,spills,detaches,resets,nucleus_absorbed,golgi_absorbed,lysosome_absorbed,er_absorbed
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1789,29.6079,39.358,2,1,careful_import,0,1.2087,-3.1981,-1.5698,1,36,20,2,1,fusing,1.3301,-2.0364,-0.2485,nutrient,1,free,-2.9287,1.4014,-1.1971,0.2834,0.1569,-0.1203,1,193,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1801,29.8099,39.622,2,1,careful_import,0,1.2394,-3.0421,-1.6946,1,36,20,2,1,fusing,1.3301,-2.0364,-0.2485,nutrient,1,free,-2.8472,1.4355,-1.2404,0.3162,0.1312,-0.1477,1,195,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1813,30.0109,39.886,2,1,careful_import,0,1.3068,-2.9187,-1.8167,1,38,20,0,0,,,,,nutrient,1,free,-2.7654,1.4742,-1.274,0.3014,0.1398,-0.1163,1,197,356,13,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1825,30.2118,40.15,2,1,careful_import,0,1.4343,-2.8001,-1.8697,1,36,20,2,1,budding,-2.2122,2.8969,-3.7923,nutrient,1,free,-2.6863,1.5062,-1.3037,0.3113,0.1375,-0.1125,1,197,356,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1837,30.4134,40.414,2,1,careful_import,0,1.6554,-2.7076,-1.8636,1,36,20,2,1,budding,-2.1544,2.8213,-3.6933,nutrient,1,free,-2.6037,1.5388,-1.3326,0.3112,0.1077,-0.1039,1,200,356,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1849,30.6147,40.678,2,1,careful_import,0,1.9075,-2.6502,-1.8657,1,36,20,2,1,budding,-2.0967,2.7457,-3.5943,nutrient,1,free,-2.5262,1.5631,-1.3647,0.3023,0.0847,-0.1476,1,200,357,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1861,30.817,40.942,2,1,careful_import,0,2.0734,-2.5439,-1.8595,1,36,20,2,1,budding,-2.0389,2.6701,-3.4953,nutrient,1,free,-2.4462,1.5859,-1.4087,0.3019,0.107,-0.1805,1,205,357,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1873,31.0206,41.206,2,1,careful_import,0,2.2317,-2.4457,-1.8534,1,36,20,2,1,travel,-1.8381,2.3036,-3.0316,nutrient,1,free,-2.3648,1.6139,-1.4563,0.3444,0.0951,-0.155,1,208,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1885,31.2232,41.47,2,1,careful_import,0,2.347,-2.3518,-1.8692,1,36,20,2,1,travel,-1.4025,1.6315,-2.1241,nutrient,1,free,-2.2751,1.643,-1.4944,0.3154,0.1128,-0.1287,1,209,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1897,31.4259,41.734,2,1,careful_import,0,2.4543,-2.2396,-1.8542,1,36,20,2,1,travel,-0.9634,1.1634,-1.3974,nutrient,1,free,-2.1927,1.6766,-1.5284,0.3179,0.1643,-0.1152,1,209,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1909,31.628,41.998,2,1,careful_import,0,2.5206,-2.1316,-1.86,1,36,20,2,1,travel,-0.4613,0.8443,-0.7606,nutrient,1,free,-2.1067,1.7236,-1.5566,0.3358,0.18,-0.1087,1,209,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1921,31.8302,42.262,2,1,careful_import,0,2.5841,-1.9991,-1.8333,1,36,20,2,1,travel,0.0283,0.7188,-0.3063,nutrient,1,free,-2.0137,1.7731,-1.5844,0.3542,0.1625,-0.1324,1,211,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1933,32.0313,42.526,2,1,careful_import,0,2.6409,-1.9058,-1.8354,1,36,20,2,1,travel,0.5767,0.7649,0.035,nutrient,1,free,-1.909,1.8149,-1.6176,0.399,0.1561,-0.1178,1,213,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1945,32.2327,42.79,2,1,careful_import,0,2.6618,-1.7809,-1.8286,1,36,20,2,1,travel,1.1436,0.9893,0.2289,nutrient,1,free,-1.8049,1.8668,-1.6494,0.3814,0.2194,-0.1309,1,214,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1957,32.4349,43.054,2,1,careful_import,0,2.7169,-1.6654,-1.7966,1,36,20,2,1,fusing,1.6268,1.3042,0.2833,nutrient,1,free,-1.7071,1.9284,-1.6872,0.3395,0.2514,-0.145,1,215,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1969,32.6376,43.318,2,1,careful_import,0,2.7628,-1.5888,-1.7934,1,36,20,2,1,fusing,1.6268,1.3042,0.2833,nutrient,1,free,-1.6198,1.9947,-1.7229,0.354,0.2559,-0.1351,1,216,360,14,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1981,32.8399,43.582,2,1,careful_import,0,2.8056,-1.5166,-1.7884,1,33,20,5,2,fusing,1.6268,1.3042,0.2833,nutrient,1,free,-1.525,2.0575,-1.7631,0.37,0.2195,-0.1521,1,218,360,15,12,27,709,0,0,2,0,0,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1993,33.0413,43.846,2,1,careful_import,0,2.8456,-1.4485,-1.7818,1,35,20,3,1,budding,5.0249,0.402,0.603,nutrient,1,free,-1.4302,2.1194,-1.8044,0.3555,0.2258,-0.1387,1,219,360,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2005,33.2449,44.11,2,1,careful_import,0,2.883,-1.3839,-1.7737,1,35,20,3,1,budding,4.889,0.3911,0.5867,nutrient,1,free,-1.3326,2.1797,-1.8397,0.3799,0.2172,-0.172,1,220,360,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2017,33.4502,44.374,2,1,careful_import,0,2.8801,-1.318,-1.7897,1,35,20,3,1,budding,4.7531,0.3803,0.5704,nutrient,1,free,-1.2393,2.2364,-1.8899,0.3637,0.1985,-0.2215,1,220,360,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2029,33.6543,44.638,2,1,careful_import,0,2.913,-1.2591,-1.7791,1,35,20,3,1,travel,3.7477,0.2545,0.4976,nutrient,1,free,-1.1475,2.3014,-1.947,0.3388,0.2801,-0.2182,1,220,360,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2041,33.8584,44.902,2,1,careful_import,0,2.8253,-1.1981,-1.7566,1,35,20,3,1,travel,2.5822,0.1422,0.3825,nutrient,1,free,-1.0669,2.3736,-1.9999,0.3037,0.2657,-0.2008,1,220,360,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2053,34.0575,45.166,2,1,careful_import,0,2.5542,-1.0893,-1.7446,1,35,20,3,1,travel,1.5537,0.0867,0.2405,nutrient,1,free,-0.9817,2.4492,-2.0509,0.326,0.2943,-0.1836,1,222,360,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2065,34.2501,45.43,2,1,careful_import,0,2.2909,-1.0028,-1.697,1,35,20,3,1,travel,0.6195,0.0882,0.0632,nutrient,1,free,-0.8952,2.5299,-2.1068,0.3175,0.3215,-0.2375,1,222,361,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2077,34.4394,45.694,2,1,careful_import,0,2.0301,-0.9542,-1.5941,1,35,20,3,1,travel,-0.1255,0.1436,-0.1285,nutrient,1,free,-0.8089,2.6121,-2.1666,0.2922,0.3171,-0.2244,1,225,361,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2089,34.6267,45.958,2,1,careful_import,0,1.7714,-0.9254,-1.4627,1,35,20,3,1,travel,-0.803,0.2647,-0.3685,nutrient,1,free,-0.7332,2.6987,-2.224,0.261,0.3328,-0.2073,1,225,361,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2101,34.8136,46.222,2,1,careful_import,0,1.5092,-0.894,-1.3406,1,35,20,3,1,travel,-1.2971,0.43,-0.615,nutrient,1,free,-0.6661,2.7946,-2.2811,0.2464,0.3787,-0.2222,1,228,361,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2113,35.0151,46.486,2,1,careful_import,0,1.2537,-0.8872,-1.1784,1,35,20,3,1,travel,-1.6887,0.6629,-0.905,nutrient,1,free,-0.5985,2.8908,-2.3381,0.2654,0.3675,-0.1936,1,229,361,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2125,35.2171,46.75,2,1,careful_import,0,0.9936,-0.8775,-1.0254,1,35,20,3,1,fusing,-1.7332,0.7007,-0.9484,nutrient,1,free,-0.5251,2.9772,-2.3929,0.3037,0.3165,-0.2394,1,230,362,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2137,35.4192,47.014,2,1,careful_import,0,0.7421,-0.8724,-0.8633,1,35,20,3,1,fusing,-1.7332,0.7007,-0.9484,nutrient,1,free,-0.4389,3.0572,-2.4514,0.3564,0.3088,-0.2136,1,232,362,15,13,29,711,0,0,2,0,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2149,35.6225,47.278,2,1,careful_import,0,0.4815,-0.8848,-0.6767,1,35,20,3,1,budding,-5.0067,-0.6392,1.5979,nutrient,1,free,-0.3401,3.1316,-2.5151,0.3456,0.292,-0.2314,1,234,362,16,14,32,714,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2161,35.8275,47.542,2,1,careful_import,0,0.2216,-0.8972,-0.4906,1,35,20,3,1,budding,-4.8769,-0.6226,1.5565,nutrient,1,free,-0.2573,3.2065,-2.5709,0.3225,0.2635,-0.2004,1,236,362,16,14,32,714,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2173,36.0289,47.806,2,1,artistic_mark,0,-0.2076,-0.5851,-0.6829,2,35,20,3,1,budding,-4.7471,-0.606,1.515,nutrient,1,free,-0.1655,3.2715,-2.6224,0.3549,0.2329,-0.2278,1,237,362,16,14,32,750,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2185,36.2313,48.07,2,1,artistic_mark,0,-0.4871,-0.249,-1.0386,1,35,20,3,1,budding,-4.6172,-0.5894,1.4736,nutrient,1,free,-0.0705,3.3385,-2.6763,0.3457,0.2811,-0.2049,1,239,363,16,14,32,786,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2197,36.4343,48.334,2,1,artistic_mark,0,-0.6021,0.0107,-1.5254,1,33,20,5,2,travel,-4.373,-0.5677,1.3981,nutrient,1,free,0.0254,3.4059,-2.7319,0.358,0.261,-0.2328,1,239,363,17,14,32,810,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2209,36.637,48.598,2,1,artistic_mark,0,-0.5,0.0627,-2.0673,1,33,20,5,2,travel,-3.5223,-0.5065,1.1323,nutrient,1,free,0.1268,3.4806,-2.7921,0.388,0.293,-0.2303,1,240,363,17,14,32,844,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2221,36.8398,48.862,2,1,artistic_mark,0,-0.1103,-0.1715,-2.3824,1,33,20,5,2,travel,-2.8923,-0.442,0.9198,nutrient,1,free,0.2221,3.5637,-2.8481,0.3504,0.3282,-0.1957,1,242,363,17,14,32,884,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2233,37.0405,49.126,2,1,artistic_mark,0,0.3612,-0.4775,-2.4483,1,33,20,5,2,travel,-2.3655,-0.3616,0.7207,nutrient,1,free,0.324,3.6541,-2.9075,0.4058,0.3554,-0.2502,1,243,363,17,14,32,919,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2245,37.2414,49.39,2,1,artistic_mark,0,0.8494,-0.7591,-2.3931,1,33,20,5,2,travel,-2.0259,-0.277,0.5658,nutrient,1,free,0.4303,3.7477,-2.9744,0.4322,0.3422,-0.2684,1,244,363,17,14,32,943,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2257,37.4423,49.654,2,1,artistic_mark,0,1.3469,-0.9029,-2.1777,1,33,20,5,2,travel,-1.8396,-0.1865,0.445,nutrient,1,free,0.5441,3.846,-3.0453,0.4094,0.3796,-0.2697,1,244,363,17,14,32,958,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2269,37.6436,49.918,2,1,artistic_mark,0,1.7739,-0.8092,-1.8219,1,33,20,5,2,travel,-1.8066,-0.0657,0.3386,nutrient,1,free,0.6477,3.9429,-3.1229,0.3866,0.3615,-0.3192,1,245,363,17,14,32,979,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2281,37.8447,50.182,2,1,artistic_mark,0,2.1035,-0.5837,-1.4204,1,33,20,5,2,travel,-1.9078,0.028,0.2884,nutrient,1,free,0.7594,4.032,-3.2126,0.4192,0.3121,-0.3396,1,246,363,17,14,32,1003,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2293,38.0468,50.446,2,1,artistic_mark,0,2.3126,-0.295,-0.9812,2,33,20,5,2,travel,-2.2181,0.1647,0.2563,nutrient,1,free,0.8747,4.1155,-3.3005,0.4683,0.3155,-0.3414,1,248,364,17,14,32,1022,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2305,38.2511,50.71,2,1,artistic_mark,0,2.3469,0.0064,-0.5047,1,33,20,5,2,fusing,-2.3648,0.2131,0.2543,nutrient,1,free,0.9968,4.1913,-3.3899,0.4944,0.2758,-0.3214,1,248,364,17,14,32,1028,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2317,38.4543,50.974,2,1,artistic_mark,0,2.2114,0.2294,-0.0037,3,33,20,5,2,fusing,-2.3648,0.2131,0.2543,nutrient,1,free,1.1356,4.2645,-3.4808,0.5043,0.2523,-0.3508,1,248,364,17,14,32,1028,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2329,38.6563,51.238,2,1,artistic_mark,0,1.962,0.2907,0.499,4,33,20,5,2,fusing,-2.3648,0.2131,0.2543,nutrient,1,free,1.27,4.3295,-3.5735,0.5152,0.2291,-0.3711,1,249,364,17,14,32,1028,0,0,2,3,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2341,38.8576,51.502,2,1,artistic_mark,0,1.6273,0.1928,0.944,4,36,20,2,1,fusing,1.6608,1.3807,0.5048,nutrient,1,free,1.3998,4.3705,-3.6481,0.2483,-0.5312,0.29,1,251,369,17,15,35,1037,0,0,2,6,2,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2353,39.0564,51.766,2,1,artistic_mark,0,1.2173,0.0031,1.285,5,38,20,0,0,,,,,nutrient,1,free,1.4563,4.238,-3.5697,0.1821,-0.5033,0.2963,1,252,369,17,16,37,1053,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2365,39.2481,52.03,2,1,artistic_mark,0,0.7456,-0.2238,1.5,5,38,20,0,0,,,,,nutrient,1,free,1.5033,4.1043,-3.4936,0.1788,-0.5055,0.2839,1,252,369,17,16,37,1078,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2377,39.4377,52.294,2,1,artistic_mark,0,0.2201,-0.4235,1.5504,5,38,20,0,0,,,,,nutrient,1,free,1.55,3.9691,-3.4187,0.1908,-0.5203,0.2941,1,252,370,17,16,37,1096,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2389,39.6261,52.558,2,1,artistic_mark,0,-0.3246,-0.4844,1.4202,5,38,20,0,0,,,,,nutrient,1,free,1.5985,3.8335,-3.3283,0.167,-0.4766,0.349,1,253,370,17,16,37,1108,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2401,39.8133,52.822,2,1,artistic_mark,0,-0.8244,-0.3776,1.1787,5,38,20,0,0,,,,,nutrient,1,free,1.6395,3.7052,-3.2432,0.1366,-0.4894,0.289,1,254,371,17,16,37,1109,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2413,40.0142,53.086,2,1,artistic_mark,0,-1.2281,-0.1612,0.8477,4,36,20,2,1,budding,5.1947,0.4156,0.6234,nutrient,1,free,1.676,3.5813,-3.1704,0.1356,-0.4437,0.2556,1,255,371,18,16,37,1121,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2425,40.2145,53.35,2,1,artistic_mark,0,-1.4638,0.0973,0.4054,4,36,20,2,1,budding,5.0589,0.4047,0.6071,nutrient,1,free,1.7071,3.4639,-3.1032,0.1278,-0.425,0.2574,1,256,371,18,16,37,1133,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2437,40.419,53.614,2,1,artistic_mark,0,-1.5125,0.3096,-0.1158,3,36,20,2,1,budding,4.923,0.3938,0.5908,nutrient,1,free,1.7474,3.3488,-3.03,0.1833,-0.461,0.2818,1,256,371,18,16,37,1142,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2449,40.6224,53.878,2,1,artistic_mark,0,-1.4173,0.4049,-0.6641,2,36,20,2,1,budding,4.7871,0.383,0.5745,nutrient,1,free,1.7989,3.2229,-2.9514,0.1917,-0.4799,0.3069,1,258,371,18,16,37,1159,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2461,40.8251,54.142,2,1,artistic_mark,0,-1.1606,0.3233,-1.1564,2,36,20,2,1,travel,4.0691,0.291,0.5259,nutrient,1,free,1.8469,3.0991,-2.8688,0.1844,-0.4688,0.3144,1,260,376,18,16,37,1189,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2473,41.0266,54.406,2,1,artistic_mark,0,-0.7538,0.0924,-1.4706,2,36,20,2,1,travel,2.937,0.1614,0.4466,nutrient,1,free,1.9001,2.9713,-2.7942,0.1972,-0.5167,0.2723,1,263,376,18,16,37,1210,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2485,41.2284,54.67,2,1,artistic_mark,0,-0.2869,-0.1831,-1.6357,1,36,20,2,1,travel,2.1081,0.0971,0.3755,nutrient,1,free,1.9552,2.8271,-2.7293,0.2289,-0.5394,0.2685,1,264,377,18,16,37,1237,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2497,41.4306,54.934,2,1,artistic_mark,0,0.2136,-0.4395,-1.7024,2,36,20,2,1,travel,1.4732,0.0931,0.3017,nutrient,1,free,2.0144,2.6868,-2.6533,0.2122,-0.5185,0.2804,1,265,377,18,16,37,1280,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2509,41.6327,55.198,2,1,artistic_mark,0,0.753,-0.5698,-1.6147,2,36,20,2,1,travel,1.16,0.1434,0.2431,nutrient,1,free,2.0771,2.5569,-2.576,0.2569,-0.4944,0.275,1,265,377,18,16,37,1316,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2521,41.8348,55.462,2,1,curious_sample,0,1.0736,-0.4671,-1.4752,3,36,20,2,1,travel,1.0651,0.274,0.1762,nutrient,1,free,2.1541,2.4185,-2.4988,0.2973,-0.529,0.3124,1,267,377,18,16,37,1349,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2533,42.0357,55.726,2,1,curious_sample,0,0.8387,-0.223,-1.6535,3,36,20,2,1,travel,1.2368,0.4499,0.1217,nutrient,1,free,2.2343,2.2801,-2.417,0.3131,-0.5246,0.3169,1,267,378,18,16,37,1349,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2545,42.2366,55.99,2,1,curious_sample,0,0.6862,-0.0915,-1.7787,6,36,20,2,1,travel,1.6558,0.6867,0.0707,nutrient,1,free,2.3232,2.1431,-2.3326,0.3568,-0.5045,0.3231,1,268,378,18,16,37,1349,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2557,42.438,56.254,2,1,curious_sample,0,0.8768,-0.0685,-1.6475,7,34,20,4,2,fusing,1.7663,0.7396,0.0612,nutrient,1,free,2.4141,2.0028,-2.239,0.3369,-0.5734,0.3286,1,269,378,19,16,37,1350,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2569,42.6418,56.518,2,1,curious_sample,0,1.2192,-0.0312,-1.4805,4,34,20,4,2,fusing,1.7663,0.7396,0.0612,nutrient,1,free,2.5001,1.8454,-2.155,0.3382,-0.6074,0.3518,1,271,378,19,16,37,1350,0,0,2,6,4,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2581,42.8472,56.782,2,1,curious_sample,0,1.5616,0.0062,-1.3134,3,36,20,2,1,budding,4.923,0.3938,0.5908,nutrient,1,free,2.6006,1.6937,-2.0565,0.3851,-0.5698,0.3791,1,273,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2593,43.0478,57.046,2,1,curious_sample,0,1.904,0.0436,-1.1464,3,36,20,2,1,budding,4.7871,0.383,0.5745,nutrient,1,free,2.7036,1.5488,-1.959,0.3769,-0.5541,0.3668,1,275,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2605,43.2476,57.31,2,1,curious_sample,0,2.2464,0.0809,-0.9794,2,36,20,2,1,travel,4.1529,0.3059,0.5328,nutrient,1,free,2.8065,1.4023,-1.8641,0.3674,-0.5538,0.3811,1,275,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2617,43.4478,57.574,2,1,curious_sample,0,2.5888,0.1183,-0.8123,2,36,20,2,1,travel,3.0533,0.2088,0.4708,nutrient,1,free,2.9063,1.2538,-1.756,0.3973,-0.5689,0.4299,1,276,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2629,43.6479,57.838,2,1,curious_sample,0,2.9312,0.1556,-0.6453,3,36,20,2,1,travel,2.0772,0.1778,0.4197,nutrient,1,free,3.013,1.1034,-1.6379,0.399,-0.5707,0.4604,1,276,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2641,43.848,58.102,2,1,curious_sample,0,3.2736,0.193,-0.4782,3,36,20,2,1,travel,1.115,0.2121,0.3742,nutrient,1,free,3.1195,0.9487,-1.5128,0.3942,-0.5623,0.4694,1,276,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2653,44.0492,58.366,2,1,curious_sample,0,3.616,0.2303,-0.3112,2,36,20,2,1,travel,0.2965,0.3055,0.3401,nutrient,1,free,3.2195,0.8008,-1.3876,0.3862,-0.5623,0.5172,1,276,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2665,44.2496,58.63,2,1,curious_sample,0,3.9584,0.2677,-0.1442,2,36,20,2,1,travel,-0.4959,0.471,0.3126,nutrient,1,free,3.3184,0.6481,-1.2475,0.3544,-0.6228,0.5286,1,278,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2677,44.4503,58.894,2,1,curious_sample,0,4.3008,0.305,0.0229,3,36,20,2,1,travel,-1.1856,0.6958,0.2945,nutrient,1,free,3.4111,0.4881,-1.1117,0.3765,-0.5925,0.5123,1,281,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2689,44.6515,59.158,2,1,curious_sample,0,4.6432,0.3424,0.1899,3,36,20,2,1,travel,-1.7914,0.98,0.285,nutrient,1,free,3.518,0.3308,-0.9829,0.4431,-0.6036,0.4597,1,285,378,19,17,39,1352,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2701,44.8529,59.422,2,1,curious_sample,0,4.6718,0.3639,0.3185,7,33,20,5,2,travel,-2.352,1.3497,0.2839,nutrient,1,free,3.6341,0.1736,-0.865,0.4369,-0.5889,0.4351,1,286,378,20,17,39,1353,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2713,45.0548,59.686,2,1,curious_sample,0,4.3996,0.0968,0.3514,7,33,20,5,2,fusing,-2.6158,1.5742,0.2871,nutrient,1,free,3.7506,0.0158,-0.7464,0.469,-0.5934,0.4675,1,286,378,20,17,39,1353,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2725,45.2578,59.95,2,1,curious_sample,0,4.1274,-0.1703,0.3842,5,33,20,5,2,fusing,-2.6158,1.5742,0.2871,nutrient,1,free,3.8756,-0.1525,-0.625,0.491,-0.6312,0.4744,1,287,378,20,17,39,1353,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2737,45.4581,60.214,2,1,curious_sample,0,3.8551,-0.4374,0.417,5,33,20,5,2,fusing,-2.6158,1.5742,0.2871,nutrient,1,free,3.9997,-0.3193,-0.4933,0.4713,-0.6306,0.5024,1,287,378,20,17,39,1353,0,0,2,6,6,2,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2749,45.6589,60.478,2,1,curious_sample,0,3.5829,-0.7045,0.4499,5,35,20,3,1,budding,-1.0604,-4.5789,0.8676,nutrient,1,free,4.1276,-0.4829,-0.3641,0.516,-0.6132,0.4789,1,287,378,20,18,41,1355,0,0,2,6,6,2,2
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2761,45.8597,60.742,2,1,curious_sample,0,3.3107,-0.9716,0.4827,4,35,20,3,1,travel,-0.9747,-3.7042,0.7479,nutrient,1,free,4.2587,-0.6415,-0.2396,0.5024,-0.5643,0.4784,1,288,378,20,18,41,1355,0,0,2,6,6,2,2
20260526-040130-sentence-script-a-transparent-spherical-2682c1,2773,46.061,61.006,2,1,curious_sample,0,3.0385,-1.2387,0.5156,3,35,20,3,1,travel,-0.9389,-2.8544,0.6509,nutrient,1,free,4.3951,-0.7849,-0.1144,0.5241,-0.5255,0.4877,1,289,378,20,18,41,1355,0,0,2,6,6,2,2
