run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds,active_loop_count
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2188,36.998,2,0,1,repair,repair,1.00000,5.42746,-5.42746,0.00000,0.00000,5.42746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,6,25,15,526,452,10,547,5.42946,0.28633,-0.44177,1,-5.42946,-0.42721,-0.30815,1,0.00000,2.30417,2
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2201,37.253,2,0,1,repair,repair,1.00000,5.58346,-5.58346,0.00000,0.00000,5.58346,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,11,25,15,527,453,10,553,5.58546,0.49945,-0.16715,1,-5.58546,-0.14448,-0.50692,1,0.00000,2.14167,2
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2214,37.508,2,0,1,repair,repair,1.00000,5.73946,-5.73946,0.00000,0.00000,5.73946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,11,25,15,528,453,10,553,5.74146,0.49530,0.17960,1,-5.74146,0.19885,-0.48854,1,0.00000,1.97917,2
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2228,37.766,2,0,1,repair,repair,1.00000,5.90746,-5.90746,0.00000,0.00000,5.90746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,6,25,15,528,457,10,553,5.90946,0.25311,0.46212,1,-5.90946,0.46993,-0.24016,1,0.00000,1.80417,3
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2245,38.023,2,0,1,repair,repair,1.00000,6.11146,-6.11146,0.00000,0.00000,6.11146,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,11,25,15,529,457,10,558,6.11346,-0.19213,0.49083,1,-6.11346,0.48814,0.20085,1,0.00000,1.59167,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2262,38.273,2,0,1,repair,repair,1.00000,6.31546,-6.31546,0.00000,0.00000,6.31546,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,8,25,15,531,460,10,558,6.31746,-0.49962,0.16812,1,-6.31746,0.16492,0.50145,1,0.00000,1.37917,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2279,38.531,2,0,1,repair,repair,1.00000,6.51946,-6.51946,0.00000,0.00000,6.51946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,8,25,15,533,465,10,563,6.52146,-0.45046,-0.27407,1,-6.52146,-0.27271,0.45214,1,0.00000,1.16667,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2294,38.795,2,0,1,repair,repair,1.00000,6.69946,-6.69946,0.00000,0.00000,6.69946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,7,25,15,535,466,10,563,6.70146,-0.13417,-0.51005,1,-6.70146,-0.50901,0.14049,1,0.00000,0.97917,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2308,39.059,2,0,1,repair,repair,1.00000,6.86746,-6.86746,0.00000,0.00000,6.86746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,11,25,15,535,468,10,569,6.86946,0.23362,-0.47279,1,-6.86946,-0.47815,-0.22416,1,0.00000,0.80417,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2321,39.313,2,0,1,repair,repair,1.00000,7.02346,-7.02346,0.00000,0.00000,7.02346,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,535,469,10,569,7.02546,0.47566,-0.22765,1,-7.02546,-0.24208,-0.46941,1,0.00000,0.64167,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2335,39.579,2,0,1,repair,repair,1.00000,7.19146,-7.19146,0.00000,0.00000,7.19146,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,540,470,10,570,7.19346,0.50820,0.14082,1,-7.19346,0.12050,-0.51428,1,0.00000,0.46667,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2349,39.838,2,0,1,repair,repair,1.00000,7.35946,-7.35946,0.00000,0.00000,7.35946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,12,25,15,545,472,10,575,7.36146,0.29213,0.43936,1,-7.36146,0.42511,-0.31369,1,0.00000,0.29167,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2363,40.089,2,0,1,repair,repair,1.00000,7.52746,-7.52746,0.00000,0.00000,7.52746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,9,25,15,545,475,10,575,7.52946,-0.06478,0.52393,1,-7.52946,0.52713,0.03613,1,0.00000,0.11667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2377,40.341,2,0,1,repair,repair,1.00000,7.69546,-7.69546,0.00000,0.00000,7.69546,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,8,25,15,546,476,10,575,7.69746,-0.38949,0.35683,1,-7.69746,0.37831,0.36884,1,0.00000,0.00000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2391,40.604,2,0,1,repair,repair,1.00000,7.86346,-7.86346,0.00000,0.00000,7.86346,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,11,25,15,547,478,10,580,7.86546,-0.52804,0.02021,1,-7.86546,0.04967,0.52606,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2405,40.864,2,0,1,repair,repair,1.00000,8.03146,-8.03146,0.00000,0.00000,8.03146,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,9,25,15,554,480,10,580,8.03346,-0.41606,-0.32588,1,-8.03346,-0.30227,0.43349,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2419,41.115,2,0,1,repair,repair,1.00000,8.19946,-8.19946,0.00000,0.00000,8.19946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,6,25,15,554,483,10,580,8.20146,-0.10763,-0.51755,1,-8.20146,-0.51085,0.13539,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2433,41.378,2,0,1,chaotic,chaotic,1.00000,8.37584,-8.37584,0.00000,0.00000,8.37584,0.00000,0.00000,0.81683,0.15258,0.95931,0.20755,1.00000,10,15,25,15,557,484,10,590,8.27328,0.34926,-0.44641,1,-8.42519,-0.38281,-0.29345,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2446,41.637,2,0,1,chaotic,chaotic,1.00000,8.55355,-8.55355,0.00000,0.00000,8.55355,0.00000,0.00000,0.79886,0.17756,0.66756,0.20416,1.00000,10,19,25,15,560,484,10,595,8.53799,0.56157,-0.10991,1,-8.44836,-0.06388,-0.59528,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2459,41.899,2,0,1,chaotic,chaotic,1.00000,8.71447,-8.71447,0.00000,0.00000,8.71447,0.00000,0.00000,0.69042,0.18207,0.50756,0.17329,1.00000,10,29,25,15,576,485,10,607,8.82730,0.19787,0.36295,1,-8.66732,0.30898,-0.30922,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2474,42.157,2,0,1,chaotic,chaotic,1.00000,8.87378,-8.87378,0.00000,0.00000,8.87378,0.00000,0.00000,0.60632,0.16554,0.55807,0.13465,1.00000,10,30,25,15,601,488,10,612,8.82411,-0.35574,0.46572,1,-9.00730,0.43717,0.36659,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2491,42.412,2,0,1,chaotic,chaotic,1.00000,9.04844,-9.04844,0.00000,0.00000,9.04844,0.00000,0.00000,0.64912,0.14017,0.78803,0.11153,1.00000,10,41,25,15,610,491,10,626,8.96570,-0.34106,-0.15775,1,-9.03778,-0.10843,0.49202,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2509,42.665,2,0,1,chaotic,chaotic,1.00000,9.26927,-9.26927,0.00000,0.00000,9.26927,0.00000,0.00000,0.82945,0.12454,1.08911,0.11700,1.00000,9,53,25,16,624,495,10,643,9.37574,0.28430,-0.47950,1,-9.14509,-0.47810,-0.26499,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2525,42.916,2,0,1,chaotic,chaotic,1.00000,9.52051,-9.52051,0.00000,0.00000,9.52051,0.00000,0.00000,1.04258,0.12903,1.32687,0.14731,1.00000,9,48,25,16,627,503,10,648,9.55865,0.38306,0.04194,1,-9.55805,0.00835,-0.55637,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2539,43.168,2,0,1,chaotic,chaotic,1.00000,9.78534,-9.78534,0.00000,0.00000,9.78534,0.00000,0.00000,1.20511,0.14841,1.39772,0.18496,1.00000,10,55,26,16,638,507,10,664,9.62943,-0.06258,0.46958,1,-9.83863,0.48741,-0.02082,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2553,43.431,2,0,1,chaotic,chaotic,1.00000,10.07661,-10.07661,0.00000,0.00000,10.07661,0.00000,0.00000,1.26513,0.17352,1.25979,0.20866,1.00000,10,42,26,16,647,521,10,669,10.01326,-0.38400,0.24787,1,-9.92805,0.27640,0.53477,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2567,43.696,2,0,1,chaotic,chaotic,1.00000,10.36464,-10.36464,0.00000,0.00000,10.36464,0.00000,0.00000,1.18639,0.18953,0.96957,0.20155,1.00000,10,53,26,16,667,525,10,684,10.42834,-0.20728,-0.34296,1,-10.26603,-0.38350,0.31104,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2580,43.949,2,0,1,chaotic,chaotic,1.00000,10.60232,-10.60232,0.00000,0.00000,10.60232,0.00000,0.00000,1.01008,0.18712,0.68148,0.16977,1.00000,9,54,26,17,677,536,10,698,10.52063,0.19381,-0.47162,1,-10.67733,-0.49587,-0.32763,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2595,44.211,2,0,1,chaotic,chaotic,1.00000,10.82416,-10.82416,0.00000,0.00000,10.82416,0.00000,0.00000,0.78727,0.16654,0.51119,0.13111,1.00000,9,51,26,17,686,541,10,703,10.71679,0.36652,0.11551,1,-10.79121,0.19481,-0.48274,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2610,44.471,2,0,1,chaotic,chaotic,1.00000,11.00038,-11.00038,0.00000,0.00000,11.00038,0.00000,0.00000,0.65228,0.14176,0.55059,0.11055,1.00000,8,59,26,18,704,550,10,721,11.10254,-0.04423,0.50858,1,-10.88926,0.54877,0.18053,1,0.00000,0.00000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2625,44.738,2,0,1,chaotic,chaotic,1.00000,11.16173,-11.16173,0.00000,0.00000,11.16173,0.00000,0.00000,0.66400,0.12794,0.78588,0.12102,1.00000,8,52,26,18,716,555,10,721,11.21284,-0.40169,0.04057,1,-11.24331,-0.06998,0.53956,1,0.00000,0.00000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2640,45.000,2,0,1,chaotic,chaotic,1.00000,11.34572,-11.34572,0.00000,0.00000,11.34572,0.00000,0.00000,0.81671,0.13420,1.09804,0.15598,1.00000,9,54,27,18,732,564,10,736,11.22377,-0.08353,-0.48902,1,-11.41604,-0.55320,-0.03898,1,0.00000,0.00000,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2654,45.253,2,0,1,chaotic,chaotic,1.00000,11.56151,-11.56151,0.00000,0.00000,11.56151,0.00000,0.00000,1.02106,0.15508,1.33283,0.19231,1.00000,9,46,27,18,747,576,10,741,11.55433,0.39090,-0.20229,1,-11.43290,-0.08146,-0.54591,1,0.00000,0.00000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2668,45.512,2,0,1,chaotic,chaotic,1.00000,11.82294,-11.82294,0.00000,0.00000,11.82294,0.00000,0.00000,1.19465,0.17873,1.39517,0.20990,1.00000,8,47,27,19,761,584,10,755,11.89395,0.26083,0.40050,1,-11.75415,0.50736,-0.19184,1,0.00000,0.00000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2682,45.770,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.25640,0.19109,1.24907,0.19705,1.00000,8,37,27,19,761,594,10,755,11.95409,-0.31808,0.35566,1,-12.13799,0.24717,0.46814,1,0.11667,0.06667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2695,46.039,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.17857,0.18467,0.95004,0.16000,1.00000,7,48,27,20,773,600,10,772,11.99336,-0.42855,-0.23273,1,-12.04316,-0.36259,0.39914,1,0.33333,0.28333,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2709,46.305,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.98215,0.16193,0.65442,0.12335,1.00000,7,44,27,20,779,608,10,777,12.18782,0.17427,-0.47599,1,-11.98545,-0.36913,-0.29678,1,0.56667,0.51667,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2723,46.559,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.77813,0.13879,0.50642,0.11004,1.00000,8,51,28,20,785,615,10,797,12.09961,0.51156,0.07401,1,-12.16865,0.22702,-0.49394,1,0.80000,0.75000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2737,46.823,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.65703,0.12885,0.56489,0.12726,1.00000,9,54,29,20,797,623,10,811,11.96261,-0.03468,0.49291,1,-12.13433,0.41024,0.14154,1,1.03333,0.98333,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2751,47.076,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.67390,0.13793,0.79889,0.16361,1.00000,9,48,29,20,807,629,10,811,12.11721,-0.53713,0.08154,1,-11.96428,-0.09362,0.54148,1,1.26667,1.21667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2765,47.340,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.82055,0.16048,1.11258,0.19885,1.00000,8,51,29,21,808,639,10,824,12.17854,-0.09850,-0.45803,1,-11.78339,-0.36874,0.38781,0,1.50000,1.45000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2786,47.596,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.09831,0.18997,1.34287,0.20968,1.00000,8,30,29,21,825,659,10,824,11.96244,0.50898,0.09410,1,-9.24574,-0.54165,0.54468,0,1.85000,1.80000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2814,47.852,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.31011,0.19705,1.39259,0.19081,1.00000,8,43,30,22,847,673,10,854,12.04493,-0.41719,-0.09873,1,-5.15985,-1.07577,-0.45874,1,2.31667,2.26667,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2833,48.118,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.31738,0.18199,1.23015,0.15207,1.00000,8,43,30,22,857,677,10,859,12.20519,0.16149,-0.28480,1,-11.53440,0.29257,0.20310,1,2.63333,2.58333,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2847,48.373,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,1.19842,0.15803,0.94240,0.11932,1.00000,9,53,31,22,857,684,10,876,12.08675,0.35704,0.27382,1,-12.11572,-0.01428,0.49437,1,2.86667,2.81667,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2861,48.635,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.99228,0.13607,0.65129,0.11093,1.00000,9,45,31,22,874,693,10,881,11.96468,-0.07351,0.36767,1,-12.11333,-0.37185,-0.07840,1,3.10000,3.05000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2874,48.902,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.79164,0.12992,0.50349,0.13385,1.00000,10,55,32,22,889,702,10,901,12.13256,-0.40831,-0.14685,1,-11.96584,-0.14451,-0.51276,1,3.31667,3.26667,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2888,49.167,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.66792,0.14327,0.57638,0.17341,1.00000,10,48,32,22,899,712,10,906,12.15724,-0.07896,-0.41960,1,-12.11263,0.35480,-0.08762,1,3.55000,3.50000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2904,49.428,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.68994,0.16904,0.82771,0.20410,1.00000,9,48,32,23,907,720,10,917,12.48728,-0.16984,0.26383,0,-12.18936,0.16527,0.53253,1,3.81667,3.76667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2922,49.686,2,0,1,chaotic,chaotic,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.87364,0.19143,1.13405,0.20763,1.00000,10,55,33,23,921,729,10,934,11.90705,0.21812,0.59062,1,-11.98102,-0.37763,-0.07104,1,4.11667,4.06667,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2941,49.941,3,0,1,constructive,constructive,0.04054,0.01358,-0.01358,0.00000,0.00000,0.01358,0.00000,0.00000,0.81480,0.11640,0.86000,0.13500,0.00000,9,0,42,33,928,733,10,934,0.70014,-0.18218,0.77273,1,-0.72963,-0.16025,-0.35288,1,0.00000,4.00417,0
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2955,50.205,3,0,1,constructive,constructive,0.06892,0.20665,-0.20665,0.00000,0.00000,0.20665,0.00000,0.00000,0.83628,0.12524,0.86000,0.13500,0.00000,9,0,42,33,928,733,10,934,-0.10175,-0.48565,0.19293,1,-0.29459,0.42194,-0.20209,1,0.00000,3.82917,0
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2969,50.470,3,0,1,constructive,constructive,0.09878,0.40333,-0.40333,0.00000,0.00000,0.40333,0.00000,0.00000,0.84755,0.12988,0.86000,0.13500,0.00000,10,4,43,33,928,733,10,938,-0.37924,-0.40721,-0.29658,1,-0.40525,0.44272,0.24121,1,0.00000,3.65417,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2983,50.736,3,0,1,constructive,constructive,0.12942,0.60191,-0.60191,0.00000,0.00000,0.60191,0.00000,0.00000,0.85346,0.13231,0.86000,0.13500,0.00000,10,5,43,33,928,733,10,939,-0.58802,0.00078,-0.50710,1,-0.59153,0.07414,0.50267,1,0.00000,3.47917,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2997,50.997,3,0,1,constructive,constructive,0.16046,0.80147,-0.80147,0.00000,0.00000,0.80147,0.00000,0.00000,0.85657,0.13359,0.86000,0.13500,0.00000,10,5,43,33,929,733,10,939,-0.78861,0.40520,-0.30832,1,-0.78908,-0.35570,0.36416,1,0.00000,3.30417,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3012,51.259,3,0,1,constructive,constructive,0.19397,1.01587,-1.01587,0.00000,0.00000,1.01587,0.00000,0.00000,0.85828,0.13429,0.86000,0.13500,0.00000,10,5,43,33,929,733,10,939,-1.00294,0.48433,0.16097,1,-1.00300,-0.50217,-0.08989,1,0.00000,3.11667,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3028,51.512,3,0,1,constructive,constructive,0.22983,1.24488,-1.24488,0.00000,0.00000,1.24488,0.00000,0.00000,0.85918,0.13466,0.86000,0.13500,0.00000,10,9,43,33,932,733,10,943,-1.23184,0.11417,0.49844,1,-1.23185,-0.18321,-0.47719,1,0.00000,2.91667,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3045,51.769,3,0,1,constructive,constructive,0.26802,1.48839,-1.48839,0.00000,0.00000,1.48839,0.00000,0.00000,0.85962,0.13485,0.86000,0.13500,0.00000,10,6,43,33,932,736,10,943,-1.47529,-0.38549,0.33741,1,-1.47529,0.33443,-0.38800,1,0.00000,2.70417,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3062,52.024,3,0,1,constructive,constructive,0.30624,1.73199,-1.73199,0.00000,0.00000,1.73199,0.00000,0.00000,0.85983,0.13493,0.86000,0.13500,0.00000,10,4,43,33,935,739,10,944,-1.71885,-0.48173,-0.17585,1,-1.71885,0.50255,0.10434,1,0.00000,2.49167,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3076,52.278,3,0,1,constructive,constructive,0.33773,1.93263,-1.93263,0.00000,0.00000,1.93263,0.00000,0.00000,0.85991,0.13496,0.86000,0.13500,0.00000,10,8,43,33,936,739,10,948,-1.91947,-0.17454,-0.48288,1,-1.91947,0.24501,0.45171,1,0.00000,2.31667,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3090,52.540,3,0,1,constructive,constructive,0.36922,2.13328,-2.13328,0.00000,0.00000,2.13328,0.00000,0.00000,0.85995,0.13498,0.86000,0.13500,0.00000,10,6,43,33,936,741,10,948,-2.12012,0.25446,-0.44698,1,-2.12012,-0.18369,0.48063,1,0.00000,2.14167,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3104,52.800,3,0,1,constructive,constructive,0.40072,2.33394,-2.33394,0.00000,0.00000,2.33394,0.00000,0.00000,0.85998,0.13499,0.86000,0.13500,0.00000,10,4,43,33,936,743,10,948,-2.32077,0.50511,-0.10089,1,-2.32077,-0.48368,0.17798,1,0.00000,1.96667,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3117,53.061,3,0,1,constructive,constructive,0.42997,2.52027,-2.52027,0.00000,0.00000,2.52027,0.00000,0.00000,0.85999,0.13499,0.86000,0.13500,0.00000,10,3,43,33,936,745,10,949,-2.50710,0.42871,0.28693,1,-2.50710,-0.46832,-0.21654,1,0.00000,1.80417,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3132,53.326,3,0,1,constructive,constructive,0.46372,2.73526,-2.73526,0.00000,0.00000,2.73526,0.00000,0.00000,0.85999,0.13500,0.86000,0.13500,0.00000,10,6,43,33,938,746,10,953,-2.72210,0.04195,0.51490,1,-2.72210,-0.12104,-0.50208,1,0.00000,1.61667,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3149,53.580,3,0,1,constructive,constructive,0.50197,2.97893,-2.97893,0.00000,0.00000,2.97893,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,43,33,938,747,10,953,-2.96576,-0.41429,0.31001,1,-2.96576,0.36240,-0.36894,1,0.00000,1.40417,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3167,53.835,3,0,1,constructive,constructive,0.54247,3.23693,-3.23693,0.00000,0.00000,3.23693,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,1,43,33,938,751,10,953,-3.22376,-0.47408,-0.20925,1,-3.22376,0.49911,0.13771,1,0.00000,1.17917,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3184,54.087,3,0,1,constructive,constructive,0.58072,3.48059,-3.48059,0.00000,0.00000,3.48059,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,43,33,938,751,10,958,-3.46743,-0.08542,-0.51179,1,-3.46743,0.15417,0.49465,1,0.00000,0.96667,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3199,54.355,3,0,1,constructive,constructive,0.61447,3.69559,-3.69559,0.00000,0.00000,3.69559,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,5,43,33,940,752,10,958,-3.68243,0.33532,-0.39656,1,-3.68243,-0.28201,0.43511,1,0.00000,0.77917,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3213,54.617,3,0,1,constructive,constructive,0.64597,3.89626,-3.89626,0.00000,0.00000,3.89626,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,4,43,33,943,753,10,958,-3.88309,0.51865,-0.03309,1,-3.88309,-0.51036,0.09386,1,0.00000,0.60417,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3227,54.885,3,0,1,constructive,constructive,0.67747,4.09693,-4.09693,0.00000,0.00000,4.09693,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,43,33,944,753,10,962,-4.08376,0.38520,0.34948,1,-4.08376,-0.41992,-0.30536,1,0.00000,0.42917,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3241,55.149,3,0,1,constructive,constructive,0.70897,4.29759,-4.29759,0.00000,0.00000,4.29759,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,8,43,33,947,753,10,962,-4.28443,0.01968,0.52014,1,-4.28443,-0.06990,-0.51478,1,0.00000,0.25417,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3255,55.407,3,0,1,constructive,constructive,0.74047,4.49826,-4.49826,0.00000,0.00000,4.49826,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,7,43,33,947,755,10,963,-4.48509,-0.35688,0.37931,1,-4.48509,0.32278,-0.40729,1,0.00000,0.07917,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,3269,55.661,3,0,1,constructive,constructive,0.77197,4.69893,-4.69893,0.00000,0.00000,4.69893,0.00000,0.00000,0.86000,0.13500,0.86000,0.13500,0.00000,10,6,43,33,947,755,10,963,-4.68576,-0.52084,0.01344,1,-4.68576,0.51735,-0.05012,1,0.00000,0.00000,8
