run_id,frame,elapsed_seconds,sim_time,phase_progress,stage,ai_enabled,ai_mode,paused,loop_count,reset_count,last_reset_reason,selected_chromosome,selected_x,selected_y,selected_z,selected_vx,selected_vy,selected_vz,left_pole_x,left_pole_y,left_pole_z,right_pole_x,right_pole_y,right_pole_z,left_daughter_membrane_x,right_daughter_membrane_x,cleavage_band_radius,alignment_error,average_chromatid_separation,attached_spindle_ends,particle_bounce_count,mark_count,stagnation_seconds,completion_timer,membrane_opacity,nucleus_opacity
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1770,29.6466,29.6476,0.65628,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,3,0.00000,-0.31025,0.31025,0.00000,0.01929,-0.01929,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20320,3.97765,16,38,16,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1776,29.7483,29.7493,0.65875,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,3,0.00000,-0.30839,0.30839,0.00000,0.01752,-0.01752,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20450,4.00101,16,39,16,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1782,29.8504,29.8513,0.66123,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,3,0.00000,-0.30671,0.30671,0.00000,0.01569,-0.01569,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20567,4.02213,16,40,16,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1788,29.9522,29.9532,0.66370,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,4,0.00000,-0.78713,0.00000,0.00000,0.03562,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20671,4.04084,16,41,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1794,30.0543,30.0552,0.66618,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,4,0.00000,-0.78379,0.00000,0.00000,0.03064,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20762,4.05712,16,44,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1800,30.1563,30.1572,0.66866,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,4,0.00000,-0.78097,0.00000,-0.00000,0.02553,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20838,4.07089,16,46,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1806,30.2573,30.2582,0.67111,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,4,0.00000,-0.77869,0.00000,0.00000,0.02034,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20900,4.08198,16,48,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1812,30.3578,30.3588,0.67355,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,4,0.00000,-0.77696,0.00000,0.00000,0.01505,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20947,4.09045,16,48,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1818,30.4590,30.4600,0.67601,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,4,0.00000,-0.77576,0.00000,0.00000,0.00960,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20980,4.09631,16,49,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1824,30.5599,30.5609,0.67846,Anaphase: spindle fibers pull chromatids apart,1,orbit,0,0,0,initial,4,0.00000,-0.77511,0.00000,0.00000,0.00404,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.20997,4.09945,16,50,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1830,30.6610,30.6620,0.68092,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.77497,0.00000,0.00000,0.00137,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21001,4.10000,16,52,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1836,30.7629,30.7639,0.68339,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.77455,0.00000,0.00000,0.00606,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21012,4.10000,16,52,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1842,30.8640,30.8650,0.68584,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.77367,0.00000,-0.00000,0.01056,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21036,4.10000,16,52,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1848,30.9749,30.9759,0.68854,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.77219,0.00000,0.00000,0.01524,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21076,4.10000,16,53,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1854,31.0777,31.0787,0.69104,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.77036,0.00000,0.00000,0.01959,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21126,4.10000,16,55,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1860,31.1811,31.1821,0.69355,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.76808,0.00000,0.00000,0.02373,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21187,4.10000,16,58,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1866,31.2821,31.2831,0.69600,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.76545,0.00000,0.00000,0.02763,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21259,4.10000,16,58,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1872,31.3825,31.3835,0.69844,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.76246,0.00000,0.00000,0.03136,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21340,4.10000,16,58,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1878,31.4831,31.4841,0.70088,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.75909,0.00000,0.00000,0.03495,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21431,4.10000,16,60,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1884,31.5843,31.5852,0.70334,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.75535,0.00000,0.00000,0.03841,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21532,4.10000,16,62,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1890,31.6854,31.6864,0.70579,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.75127,0.00000,0.00000,0.04172,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21643,4.10000,16,64,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1896,31.7867,31.7876,0.70825,Telophase: two nuclei reform,1,orbit,0,0,0,initial,4,0.00000,-0.74686,0.00000,0.00000,0.04490,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21763,4.10000,16,69,17,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1902,31.8877,31.8887,0.71071,Telophase: two nuclei reform,1,orbit,0,0,0,initial,5,-0.00000,-0.28778,-0.28778,0.00000,0.01858,0.01858,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.21890,4.10000,16,70,18,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1908,31.9888,31.9898,0.71316,Telophase: two nuclei reform,1,orbit,0,0,0,initial,5,-0.00000,-0.28583,-0.28583,0.00000,0.01970,0.01970,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.22026,4.10000,16,73,18,0.00000,0.00000,0.17600,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1914,32.0901,32.0910,0.71540,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00001,-0.28658,-0.28658,0.00027,-0.06201,-0.06201,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.22152,4.10000,16,74,18,0.00000,0.00000,0.18315,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1920,32.1911,32.1920,0.71718,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00003,-0.29217,-0.29217,0.00023,-0.04902,-0.04902,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.22269,4.10000,16,75,18,0.00000,0.00000,0.18674,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1926,32.2921,32.2930,0.71895,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00005,-0.29584,-0.29584,0.00015,-0.02651,-0.02651,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00000,0.00000,3.00000,0.22417,4.10000,16,75,18,0.00000,0.00000,0.18800,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1932,32.3925,32.3935,0.72072,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00006,-0.29681,-0.29681,0.00005,0.00286,0.00286,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00004,0.00004,3.00000,0.22583,4.10000,16,75,18,0.00000,0.00000,0.18656,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1938,32.4931,32.4941,0.72250,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00006,-0.29469,-0.29469,-0.00006,0.03391,0.03391,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00049,0.00049,3.00000,0.22759,4.10000,16,79,18,0.00000,0.00000,0.18284,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1944,32.5941,32.5951,0.72428,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00005,-0.28958,-0.28958,-0.00016,0.06176,0.06176,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00143,0.00143,3.00000,0.22930,4.10000,16,82,18,0.00000,0.00000,0.17791,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1950,32.6952,32.6962,0.72606,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00003,-0.28204,-0.28204,-0.00023,0.08236,0.08236,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00285,0.00285,3.00000,0.23086,4.10000,16,82,18,0.00000,0.00000,0.17323,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1956,32.7963,32.7972,0.72784,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00000,-0.27305,-0.27305,-0.00027,0.09219,0.09219,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00476,0.00476,3.00000,0.23219,4.10000,16,84,18,0.00000,0.00000,0.17019,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1962,32.8974,32.8984,0.72962,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,-0.00002,-0.26378,-0.26378,-0.00026,0.08989,0.08989,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.00713,0.00713,3.00000,0.23328,4.10000,16,85,18,0.00000,0.00000,0.16966,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1968,33.0038,33.0048,0.73150,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,-0.00005,-0.25544,-0.25544,-0.00020,0.07425,0.07425,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.01013,0.01013,3.00000,0.23417,4.10000,16,86,18,0.00000,0.00000,0.17191,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1974,33.1064,33.1074,0.73330,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,-0.00006,-0.24916,-0.24916,-0.00012,0.05088,0.05088,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.01350,0.01350,3.00000,0.23485,4.10000,16,89,18,0.00000,0.00000,0.17607,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1980,33.2086,33.2095,0.73510,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,-0.00007,-0.24565,-0.24565,-0.00001,0.02201,0.02201,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.01732,0.01732,3.00000,0.23547,4.10000,16,91,18,0.00000,0.00000,0.18077,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1986,33.3097,33.3107,0.73689,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,-0.00006,-0.24516,-0.24516,0.00010,-0.00717,-0.00717,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.02155,0.02155,3.00000,0.23612,4.10000,16,95,18,0.00000,0.00000,0.18447,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1992,33.4099,33.4109,0.73865,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,-0.00005,-0.24740,-0.24740,0.00020,-0.03236,-0.03236,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.02616,0.02616,3.00000,0.23693,4.10000,16,97,18,0.00000,0.00000,0.18599,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,1998,33.5106,33.5116,0.74042,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,-0.00002,-0.25171,-0.25171,0.00027,-0.04901,-0.04901,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.03123,0.03123,3.00000,0.23799,4.10000,16,98,18,0.00000,0.00000,0.18482,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2004,33.6110,33.6120,0.74219,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00000,-0.25706,-0.25706,0.00029,-0.05447,-0.05447,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.03670,0.03670,3.00000,0.23935,4.10000,16,100,18,0.00000,0.00000,0.18120,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2010,33.7117,33.7127,0.74397,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00003,-0.26226,-0.26226,0.00027,-0.04793,-0.04793,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.04259,0.04259,3.00000,0.24103,4.10000,16,101,18,0.00000,0.00000,0.17607,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2016,33.8134,33.8144,0.74576,Telophase: two nuclei reform,1,ritual,0,0,0,initial,5,0.00006,-0.26611,-0.26611,0.00020,-0.03026,-0.03026,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.04895,0.04895,3.00000,0.24299,4.10000,16,103,18,0.00000,0.00000,0.17078,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2022,33.9142,33.9152,0.74754,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,0.00003,-0.00000,-0.66395,-0.00010,0.00000,0.11809,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.05567,0.05567,3.00000,0.24514,4.10000,16,105,19,0.00000,0.00000,0.16689,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2028,34.0153,34.0163,0.74932,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,0.00002,-0.00000,-0.65022,-0.00014,0.00000,0.14661,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.06279,0.06279,3.00000,0.24738,4.10000,16,109,19,0.00000,0.00000,0.16535,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2034,34.1166,34.1175,0.75110,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,0.00000,-0.00000,-0.63444,-0.00016,0.00000,0.15995,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.07031,0.07031,3.00000,0.24958,4.10000,16,111,19,0.00000,0.00000,0.16648,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2040,34.2179,34.2189,0.75289,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,-0.00001,-0.00000,-0.61827,-0.00016,0.00000,0.15665,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.07823,0.07823,3.00000,0.25164,4.10000,16,115,19,0.00000,0.00000,0.16980,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2046,34.3189,34.3199,0.75467,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,-0.00003,-0.00000,-0.60346,-0.00013,0.00000,0.13777,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.08649,0.08649,3.00000,0.25346,4.10000,16,117,19,0.00000,0.00000,0.17410,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2052,34.4192,34.4202,0.75643,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,-0.00004,-0.00000,-0.59149,-0.00008,0.00000,0.10461,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.09506,0.09506,3.00000,0.25498,4.10000,16,117,19,0.00000,0.00000,0.17788,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2058,34.5199,34.5209,0.75821,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,-0.00004,-0.00000,-0.58336,-0.00001,0.00000,0.06311,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.10402,0.10402,3.00000,0.25622,4.10000,16,122,19,0.00000,0.00000,0.17986,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2064,34.6209,34.6219,0.75999,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,-0.00004,-0.00000,-0.57950,0.00006,0.00000,0.02087,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.11336,0.11336,3.00000,0.25722,4.10000,16,124,19,0.00000,0.00000,0.17925,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2070,34.7220,34.7230,0.76177,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,-0.00003,-0.00000,-0.57962,0.00012,-0.00000,-0.01574,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.12305,0.12305,2.99955,0.25807,4.10000,16,127,19,0.00000,0.00000,0.17599,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2076,34.8229,34.8239,0.76355,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,-0.00002,-0.00000,-0.58281,0.00016,-0.00000,-0.04105,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.13307,0.13307,2.99821,0.25887,4.10000,16,129,19,0.00000,0.00000,0.17086,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2082,34.9242,34.9251,0.76533,Telophase: two nuclei reform,1,ritual,0,0,0,initial,6,0.00000,-0.00000,-0.58764,0.00018,-0.00000,-0.05020,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.14345,0.14345,2.99599,0.25974,4.10000,16,134,19,0.00000,0.00000,0.16516,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2088,35.0308,35.0318,0.76721,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,0.00008,0.24376,-0.24376,0.00006,-0.00930,0.00930,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.15474,0.15474,2.99270,0.26090,4.10000,16,136,20,0.00000,0.00000,0.16019,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2094,35.1334,35.1343,0.76902,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,0.00008,0.24102,-0.24102,-0.00008,-0.03922,0.03922,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.16594,0.16594,2.98864,0.26223,4.10000,16,138,20,0.00000,0.00000,0.15766,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2100,35.2357,35.2366,0.77082,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,0.00006,0.23534,-0.23534,-0.00020,-0.06634,0.06634,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.17742,0.17742,2.98373,0.26386,4.10000,16,139,20,0.00000,0.00000,0.15788,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2106,35.3366,35.3376,0.77260,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,0.00004,0.22737,-0.22737,-0.00029,-0.08664,0.08664,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.18906,0.18906,2.97806,0.26573,4.10000,16,141,20,0.00000,0.00000,0.16049,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2112,35.4379,35.4389,0.77438,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,0.00000,0.21800,-0.21800,-0.00034,-0.09574,0.09574,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.20104,0.20104,2.97155,0.26781,4.10000,16,142,20,0.00000,0.00000,0.16441,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2118,35.5393,35.5402,0.77617,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,-0.00003,0.20841,-0.20841,-0.00033,-0.09219,0.09219,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.21332,0.21332,2.96423,0.27002,4.10000,16,144,20,0.00000,0.00000,0.16819,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2124,35.6409,35.6419,0.77796,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,-0.00006,0.19982,-0.19982,-0.00027,-0.07757,0.07757,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.22592,0.22592,2.95611,0.27223,4.10000,16,149,20,0.00000,0.00000,0.17042,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2130,35.7429,35.7439,0.77976,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,-0.00008,0.19330,-0.19330,-0.00016,-0.05325,0.05325,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.23885,0.23885,2.94717,0.27431,4.10000,16,151,20,0.00000,0.00000,0.17011,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2136,35.8450,35.8460,0.78155,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,-0.00009,0.18958,-0.18958,-0.00002,-0.02395,0.02395,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.25207,0.25207,2.93744,0.27617,4.10000,16,153,20,0.00000,0.00000,0.16705,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2142,35.9470,35.9480,0.78335,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,-0.00008,0.18895,-0.18895,0.00012,0.00615,-0.00615,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.26554,0.26554,2.92698,0.27773,4.10000,16,154,20,0.00000,0.00000,0.16188,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2148,36.0488,36.0498,0.78515,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,-0.00006,0.19116,-0.19116,0.00025,0.03199,-0.03199,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.27925,0.27925,2.91579,0.27897,4.10000,16,157,20,0.00000,0.00000,0.15588,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2154,36.1504,36.1514,0.78693,Telophase: two nuclei reform,1,ritual,0,0,0,initial,7,-0.00003,0.19554,-0.19554,0.00034,0.04965,-0.04965,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.29317,0.29317,2.90391,0.27991,4.10000,16,160,20,0.00000,0.00000,0.15058,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2160,36.2520,36.2529,0.78872,Telophase: two nuclei reform,1,ritual,0,0,0,initial,0,-0.00003,0.50002,0.00000,0.00015,0.03114,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.30735,0.30735,2.89131,0.28063,4.10000,16,166,21,0.00000,0.00000,0.14727,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2166,36.3528,36.3538,0.79050,Telophase: two nuclei reform,1,ritual,0,0,0,initial,0,-0.00001,0.50460,0.00000,0.00020,0.05402,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.32165,0.32165,2.87813,0.28123,4.10000,16,169,21,0.00000,0.00000,0.14662,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2172,36.4535,36.4545,0.79228,Telophase: two nuclei reform,1,ritual,0,0,0,initial,0,0.00001,0.51043,0.00000,0.00020,0.05600,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.33617,0.33617,2.86429,0.28182,4.10000,16,171,21,0.00000,0.00000,0.14846,0.00000
20260527-224411-sentence-script-a-single-cell-sphere-wit-a6b927,2178,36.5541,36.5550,0.79405,Telophase: two nuclei reform,1,ritual,0,0,0,initial,0,0.00003,0.51583,0.00000,0.00019,0.04751,-0.00000,-3.55000,0.00000,0.00000,3.55000,0.00000,0.00000,-0.35089,0.35089,2.84981,0.28253,4.10000,16,173,21,0.00000,0.00000,0.15195,0.00000
