wall_timestamp,run_id,sim_time,round_time,round_index,paused,ai_enabled,ai_mode,ai_human_override,ai_reset_countdown,ai_stagnant_timer,cell_count,max_cells,particle_count,link_count,boundary_cell_count,selected_cell_count,colony_center_x,colony_center_y,colony_center_z,colony_radius,colony_height,avg_speed,packing_score,avg_cell_radius,avg_cell_age,avg_cell_nutrient,avg_cell_z,min_cell_z,max_cell_z,avg_generation,division_multiplier,adhesion_multiplier,packing_bonus,wrap_opacity,cursor_x,cursor_y,cursor_z,cursor_target_x,cursor_target_y,cursor_target_z
2026-05-26T20:05:12.548,20260526-200419-sentence-script-starting-from-a-single-c-d95744,39.816,39.816,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,73,1,0.955729,-0.05574,0.0,2.58353,26.177027,1.204809,7.940741,0.451998,6.001831,0.628924,20.412426,7.222206,25.704971,3.511111,0.92,1.55,0.07,0.5,0.664001,0.005011,21.421854,0.657007,-0.028044,21.642899
2026-05-26T20:05:12.966,20260526-200419-sentence-script-starting-from-a-single-c-d95744,40.014,40.014,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,73,1,0.955771,-0.056027,0.0,2.557934,26.430348,1.207418,7.955556,0.452012,6.199831,0.628924,20.647809,7.266504,25.958277,3.511111,0.92,1.55,0.07,0.5,0.659146,-0.027366,21.632193,0.655806,-0.06097,21.846004
2026-05-26T20:05:13.555,20260526-200419-sentence-script-starting-from-a-single-c-d95744,40.212,40.212,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,73,1,0.955853,-0.056233,0.0,2.535042,26.682694,1.207845,7.955556,0.452021,6.397831,0.628924,20.883718,7.303918,26.210613,3.511111,0.92,1.55,0.07,0.5,0.65786,-0.060037,21.837319,0.658205,-0.093752,22.047738
2026-05-26T20:05:14.022,20260526-200419-sentence-script-starting-from-a-single-c-d95744,40.41,40.41,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,72,1,0.95585,-0.056384,0.0,2.534142,26.937191,1.212445,8.0,0.452027,6.595831,0.628924,21.120208,7.290305,26.465102,3.511111,0.92,1.55,0.07,0.5,0.660106,-0.092608,22.041015,0.664053,-0.126036,22.251164
2026-05-26T20:05:14.430,20260526-200419-sentence-script-starting-from-a-single-c-d95744,40.608,40.608,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,72,1,0.955818,-0.05655,0.0,2.53057,27.193342,1.21112,8.0,0.452032,6.793831,0.628924,21.357457,7.275867,26.721249,3.511111,0.92,1.55,0.07,0.5,0.665818,-0.124706,22.24515,0.673321,-0.157499,22.456027
2026-05-26T20:05:14.870,20260526-200419-sentence-script-starting-from-a-single-c-d95744,40.806,40.806,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,72,1,0.95584,-0.056719,0.0,2.528065,27.450897,1.214393,8.014815,0.452035,6.991831,0.628924,21.59558,7.260905,26.978801,3.511111,0.92,1.55,0.07,0.5,0.674959,-0.155993,22.449974,0.685984,-0.187772,22.661805
2026-05-26T20:05:15.248,20260526-200419-sentence-script-starting-from-a-single-c-d95744,41.004,41.004,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,72,1,0.955839,-0.056963,0.0,2.529646,27.709873,1.222319,8.0,0.452037,7.189831,0.628924,21.834882,7.245774,27.237774,3.511111,0.92,1.55,0.07,0.5,0.687442,-0.186121,22.65643,0.701831,-0.216562,22.869434
2026-05-26T20:05:15.675,20260526-200419-sentence-script-starting-from-a-single-c-d95744,41.202,41.202,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,73,1,0.955887,-0.057184,0.0,2.530771,27.963195,1.236595,8.0,0.452038,7.387831,0.628924,22.076124,7.230697,27.491094,3.511111,0.92,1.55,0.07,0.5,0.703105,-0.214752,22.861366,0.72072,-0.243453,23.071997
2026-05-26T20:05:16.252,20260526-200419-sentence-script-starting-from-a-single-c-d95744,41.4,41.4,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,73,1,0.956005,-0.057337,0.0,2.526211,28.218864,1.248303,7.955556,0.452039,7.585831,0.628924,22.319684,7.216024,27.746763,3.511111,0.92,1.55,0.07,0.5,0.721825,-0.241481,23.06542,0.742483,-0.268063,23.276221
2026-05-26T20:05:16.773,20260526-200419-sentence-script-starting-from-a-single-c-d95744,41.616,41.616,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,74,1,0.955997,-0.057604,0.0,2.529562,28.509756,1.253692,8.0,0.452039,7.801831,0.628924,22.58776,7.20127,28.037654,3.511111,0.92,1.55,0.07,0.5,0.745393,-0.26814,23.29144,0.768974,-0.292139,23.508161
2026-05-26T20:05:17.188,20260526-200419-sentence-script-starting-from-a-single-c-d95744,41.814,41.814,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,74,1,0.955796,-0.057854,0.0,2.524818,28.77808,1.25903,7.985185,0.45204,7.999831,0.628924,22.835135,7.189544,28.305977,3.511111,0.92,1.55,0.07,0.5,0.769497,-0.290017,23.503516,0.795384,-0.311333,23.723081
2026-05-26T20:05:17.578,20260526-200419-sentence-script-starting-from-a-single-c-d95744,42.012,42.012,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,74,1,0.955571,-0.058046,0.0,2.514493,29.043501,1.265046,7.97037,0.45204,8.197831,0.628924,23.083853,7.193205,28.571398,3.511111,0.92,1.55,0.07,0.5,0.795709,-0.309125,23.716313,0.823661,-0.327461,23.935561
2026-05-26T20:05:17.978,20260526-200419-sentence-script-starting-from-a-single-c-d95744,42.21,42.21,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,74,1,0.955333,-0.058221,0.0,2.508879,29.307857,1.268139,7.955556,0.45204,8.395831,0.628924,23.333596,7.21227,28.835754,3.511111,0.92,1.55,0.07,0.5,0.823769,-0.325234,23.928471,0.853488,-0.340383,24.147048
2026-05-26T20:05:18.399,20260526-200419-sentence-script-starting-from-a-single-c-d95744,42.408,42.408,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,75,1,0.95514,-0.058357,0.0,2.506462,29.572052,1.271668,7.97037,0.45204,8.593831,0.628924,23.584208,7.238235,29.099949,3.511111,0.92,1.55,0.07,0.5,0.853376,-0.338149,24.140229,0.884557,-0.349922,24.358459
2026-05-26T20:05:18.829,20260526-200419-sentence-script-starting-from-a-single-c-d95744,42.606,42.606,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,75,1,0.955011,-0.058466,0.0,2.504201,29.835892,1.274175,7.97037,0.45204,8.791831,0.628924,23.835638,7.269225,29.363789,3.511111,0.92,1.55,0.07,0.5,0.884233,-0.347715,24.351594,0.916536,-0.355977,24.569503
2026-05-26T20:05:19.245,20260526-200419-sentence-script-starting-from-a-single-c-d95744,42.804,42.804,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,75,1,0.954877,-0.058591,0.0,2.501196,30.100815,1.275906,8.0,0.45204,8.989831,0.628924,24.087638,7.302714,29.628712,3.511111,0.92,1.55,0.07,0.5,0.915959,-0.353836,24.563016,0.948967,-0.35852,24.781332
2026-05-26T20:05:19.765,20260526-200419-sentence-script-starting-from-a-single-c-d95744,43.002,43.002,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,75,1,0.95472,-0.058738,0.0,2.497963,30.367139,1.276692,7.97037,0.45204,9.187831,0.628924,24.33994,7.337747,29.895036,3.511111,0.92,1.55,0.07,0.5,0.948147,-0.356468,24.775131,0.981446,-0.357534,24.994309
2026-05-26T20:05:20.290,20260526-200419-sentence-script-starting-from-a-single-c-d95744,43.2,43.2,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,75,1,0.954572,-0.058862,0.0,2.495364,30.634315,1.277506,8.0,0.45204,9.385831,0.628924,24.59246,7.373708,30.162212,3.511111,0.92,1.55,0.07,0.5,0.980412,-0.355572,24.988052,1.013615,-0.352988,25.208
2026-05-26T20:05:20.867,20260526-200419-sentence-script-starting-from-a-single-c-d95744,43.416,43.416,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,76,1,0.954396,-0.058964,0.0,2.493603,30.926414,1.278257,8.014815,0.452041,9.601831,0.628924,24.868133,7.41359,30.454311,3.511111,0.92,1.55,0.07,0.5,1.015247,-0.350565,25.221063,1.047885,-0.344022,25.441641
2026-05-26T20:05:21.326,20260526-200419-sentence-script-starting-from-a-single-c-d95744,43.614,43.614,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,77,1,0.954218,-0.05905,0.0,2.493079,31.194603,1.279093,8.0,0.452041,9.799831,0.628924,25.121023,7.450574,30.7225,3.511111,0.92,1.55,0.07,0.5,1.04643,-0.342341,25.435159,1.078137,-0.33226,25.656167
2026-05-26T20:05:21.849,20260526-200419-sentence-script-starting-from-a-single-c-d95744,43.812,43.812,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,78,1,0.954021,-0.059136,0.0,2.49326,31.463128,1.280073,8.014815,0.452041,9.997831,0.628924,25.374126,7.487882,30.991024,3.511111,0.92,1.55,0.07,0.5,1.076507,-0.330753,25.649614,1.106903,-0.317262,25.87096
2026-05-26T20:05:22.313,20260526-200419-sentence-script-starting-from-a-single-c-d95744,44.01,44.01,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,78,1,0.953819,-0.059213,0.0,2.493373,31.732082,1.280994,8.014815,0.452041,10.195831,0.628924,25.627442,7.525458,31.259978,3.511111,0.92,1.55,0.07,0.5,1.105122,-0.315939,25.864399,1.13385,-0.299197,26.086092
2026-05-26T20:05:22.744,20260526-200419-sentence-script-starting-from-a-single-c-d95744,44.208,44.208,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,79,1,0.953624,-0.059279,0.0,2.493295,32.001332,1.281932,8.02963,0.452041,10.393831,0.628924,25.880964,7.563263,31.529228,3.511111,0.92,1.55,0.07,0.5,1.131943,-0.298074,26.079499,1.158672,-0.278278,26.301479
2026-05-26T20:05:23.156,20260526-200419-sentence-script-starting-from-a-single-c-d95744,44.406,44.406,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,80,1,0.953439,-0.059337,0.0,2.493221,32.270716,1.283093,8.02963,0.452041,10.591831,0.628924,26.134712,7.601277,31.798612,3.511111,0.92,1.55,0.07,0.5,1.156658,-0.27737,26.294813,1.181073,-0.254755,26.516973
2026-05-26T20:05:23.596,20260526-200419-sentence-script-starting-from-a-single-c-d95744,44.604,44.604,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,80,1,0.953258,-0.059392,0.0,2.493178,32.54042,1.284155,8.02963,0.452041,10.789831,0.628924,26.3887,7.639492,32.068317,3.511111,0.92,1.55,0.07,0.5,1.178974,-0.254075,26.51032,1.200783,-0.228913,26.732709
2026-05-26T20:05:24.025,20260526-200419-sentence-script-starting-from-a-single-c-d95744,44.802,44.802,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,80,1,0.953079,-0.059446,0.0,2.49335,32.81042,1.284926,8.02963,0.452041,10.987831,0.628924,26.642887,7.677904,32.338316,3.511111,0.92,1.55,0.07,0.5,1.198622,-0.228468,26.726065,1.217563,-0.201063,26.948694
2026-05-26T20:05:24.483,20260526-200419-sentence-script-starting-from-a-single-c-d95744,45.0,45.0,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,80,1,0.952902,-0.059502,0.0,2.493823,33.080527,1.285474,8.02963,0.452041,11.185831,0.628924,26.897217,7.716509,32.608424,3.511111,0.92,1.55,0.07,0.5,1.215366,-0.200858,26.941998,1.231211,-0.171537,27.164776
2026-05-26T20:05:24.941,20260526-200419-sentence-script-starting-from-a-single-c-d95744,45.216,45.216,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,80,1,0.952706,-0.059561,0.0,2.494356,33.375243,1.285786,8.044444,0.452041,11.401831,0.628924,27.174754,7.758832,32.90314,3.511111,0.92,1.55,0.07,0.5,1.230083,-0.168838,27.177677,1.242333,-0.137822,27.400544
2026-05-26T20:05:25.434,20260526-200419-sentence-script-starting-from-a-single-c-d95744,45.414,45.414,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,81,1,0.952524,-0.059615,0.0,2.494621,33.645516,1.28629,8.044444,0.452041,11.599831,0.628924,27.429261,7.797812,33.173413,3.511111,0.92,1.55,0.07,0.5,1.240144,-0.138119,27.393798,1.248942,-0.105936,27.616752
2026-05-26T20:05:25.895,20260526-200419-sentence-script-starting-from-a-single-c-d95744,45.612,45.612,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,81,1,0.952342,-0.05967,0.0,2.49479,33.915918,1.286676,8.059259,0.452041,11.797831,0.628924,27.683867,7.836963,33.443815,3.511111,0.92,1.55,0.07,0.5,1.246799,-0.106471,27.610012,1.252039,-0.073502,27.833066
2026-05-26T20:05:26.366,20260526-200419-sentence-script-starting-from-a-single-c-d95744,45.81,45.81,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,82,1,0.952161,-0.059723,0.0,2.495052,34.18638,1.287167,8.059259,0.452041,11.995831,0.628924,27.938565,7.876281,33.714277,3.511111,0.92,1.55,0.07,0.5,1.249968,-0.074266,27.826311,1.251587,-0.040903,28.049434
2026-05-26T20:05:26.787,20260526-200419-sentence-script-starting-from-a-single-c-d95744,46.008,46.008,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,83,1,0.951984,-0.059775,0.0,2.495414,34.456831,1.287755,8.059259,0.452041,12.193831,0.628924,28.19338,7.915759,33.984728,3.511111,0.92,1.55,0.07,0.5,1.249612,-0.041888,28.042651,1.24759,-0.008525,28.265797
2026-05-26T20:05:27.193,20260526-200419-sentence-script-starting-from-a-single-c-d95744,46.206,46.206,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,84,1,0.95181,-0.059823,0.0,2.495775,34.727275,1.289632,8.059259,0.452041,12.391831,0.628924,28.448383,7.955389,34.255172,3.511111,0.92,1.55,0.07,0.5,1.245736,-0.009719,28.259,1.240096,0.023248,28.482151
2026-05-26T20:05:27.609,20260526-200419-sentence-script-starting-from-a-single-c-d95744,46.404,46.404,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,84,1,0.951615,-0.059829,0.0,2.496053,34.997739,1.290999,8.088889,0.452041,12.589831,0.628924,28.703703,7.995165,34.525636,3.511111,0.92,1.55,0.07,0.5,1.238376,0.021871,28.475357,1.229169,0.054077,28.69852
2026-05-26T20:05:28.013,20260526-200419-sentence-script-starting-from-a-single-c-d95744,46.602,46.602,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,84,1,0.951389,-0.059859,0.0,2.49628,35.268244,1.291652,8.074074,0.452041,12.787831,0.628924,28.959203,8.035081,34.79614,3.511111,0.92,1.55,0.07,0.5,1.227602,0.052508,28.691733,1.214921,0.08354,28.914921
2026-05-26T20:05:28.469,20260526-200419-sentence-script-starting-from-a-single-c-d95744,46.8,46.8,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,84,1,0.951161,-0.059898,0.0,2.496508,35.538744,1.29226,8.074074,0.452041,12.985831,0.628924,29.214855,8.07513,35.06664,3.511111,0.92,1.55,0.07,0.5,1.213539,0.081805,28.908129,1.197545,0.111291,29.131325
2026-05-26T20:05:28.950,20260526-200419-sentence-script-starting-from-a-single-c-d95744,47.016,47.016,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,85,1,0.95094,-0.059944,0.0,2.496778,35.833629,1.295373,8.074074,0.452041,13.201831,0.628924,29.494054,8.118963,35.361526,3.511111,0.92,1.55,0.07,0.5,1.194667,0.111835,29.144156,1.175296,0.139239,29.367256
2026-05-26T20:05:29.391,20260526-200419-sentence-script-starting-from-a-single-c-d95744,47.214,47.214,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,85,1,0.950774,-0.06,0.0,2.497184,36.103567,1.296128,8.088889,0.452041,13.399831,0.628924,29.750311,8.159268,35.631464,3.511111,0.92,1.55,0.07,0.5,1.174364,0.137238,29.360352,1.152152,0.162387,29.583235
2026-05-26T20:05:29.813,20260526-200419-sentence-script-starting-from-a-single-c-d95744,47.412,47.412,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,85,1,0.950579,-0.060065,0.0,2.497764,36.373157,1.300603,8.074074,0.452041,13.597831,0.628924,30.006749,8.199684,35.901053,3.511111,0.92,1.55,0.07,0.5,1.151427,0.160292,29.576306,1.126599,0.182888,29.798928
2026-05-26T20:05:30.238,20260526-200419-sentence-script-starting-from-a-single-c-d95744,47.61,47.61,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,86,1,0.950467,-0.060149,0.0,2.498526,36.642502,1.306077,8.118519,0.452041,13.795831,0.628924,30.264179,8.240207,36.170399,3.511111,0.92,1.55,0.07,0.5,1.126122,0.180724,29.792021,1.099027,0.200494,30.014418
2026-05-26T20:05:30.665,20260526-200419-sentence-script-starting-from-a-single-c-d95744,47.808,47.808,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,86,1,0.950332,-0.060186,0.0,2.499241,36.911724,1.313604,8.148148,0.452041,13.993831,0.628924,30.523001,8.280829,36.439621,3.511111,0.92,1.55,0.07,0.5,1.098783,0.198313,30.007557,1.069697,0.215057,30.229803
2026-05-26T20:05:31.074,20260526-200419-sentence-script-starting-from-a-single-c-d95744,48.006,48.006,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,86,1,0.950094,-0.060267,0.0,2.4997,37.180833,1.316616,8.177778,0.452041,14.191831,0.628924,30.782844,8.321545,36.70873,3.511111,0.92,1.55,0.07,0.5,1.069647,0.212842,30.22297,1.038843,0.226324,30.4451
2026-05-26T20:05:31.487,20260526-200419-sentence-script-starting-from-a-single-c-d95744,48.204,48.204,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,87,1,0.949852,-0.060331,0.0,2.50004,37.449869,1.326721,8.162963,0.452041,14.389831,0.628924,31.043745,8.362349,36.977765,3.511111,0.92,1.55,0.07,0.5,1.039045,0.224116,30.43828,1.006922,0.234198,30.660326
2026-05-26T20:05:31.910,20260526-200419-sentence-script-starting-from-a-single-c-d95744,48.402,48.402,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,87,1,0.949656,-0.060298,0.0,2.500343,37.719032,1.32998,8.162963,0.452041,14.587831,0.628924,31.306021,8.403235,37.246928,3.511111,0.92,1.55,0.07,0.5,1.007394,0.232057,30.65357,0.974374,0.238674,30.875647
2026-05-26T20:05:32.342,20260526-200419-sentence-script-starting-from-a-single-c-d95744,48.6,48.6,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,87,1,0.949516,-0.060241,0.0,2.500637,37.988303,1.332626,8.222222,0.452041,14.785831,0.628924,31.569271,8.444198,37.516199,3.511111,0.92,1.55,0.07,0.5,0.975093,0.236602,30.868905,0.94159,0.239653,31.091037
2026-05-26T20:05:32.886,20260526-200419-sentence-script-starting-from-a-single-c-d95744,48.816,48.816,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,87,1,0.949405,-0.06033,0.0,2.50067,38.283935,1.338834,8.251852,0.452041,15.001831,0.628924,31.857333,8.488966,37.811832,3.511111,0.92,1.55,0.07,0.5,0.93957,0.237526,31.104295,0.905986,0.23653,31.327373
2026-05-26T20:05:33.390,20260526-200419-sentence-script-starting-from-a-single-c-d95744,49.014,49.014,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,88,1,0.949338,-0.060519,0.0,2.5015,38.56088,1.343008,8.266667,0.452041,15.199831,0.628924,32.122376,8.530074,38.088777,3.511111,0.92,1.55,0.07,0.5,0.90716,0.234575,31.322087,0.873915,0.229856,31.548553
2026-05-26T20:05:33.894,20260526-200419-sentence-script-starting-from-a-single-c-d95744,49.212,49.212,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,89,1,0.949241,-0.060608,0.0,2.501527,38.828095,1.344423,8.237037,0.452041,15.397831,0.628924,32.388119,8.571243,38.355991,3.511111,0.92,1.55,0.07,0.5,0.875262,0.22811,31.540469,0.842707,0.219841,31.763348
2026-05-26T20:05:34.321,20260526-200419-sentence-script-starting-from-a-single-c-d95744,49.41,49.41,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,89,1,0.949146,-0.060671,0.0,2.500368,39.094477,1.349717,8.266667,0.452041,15.595831,0.628924,32.654541,8.612471,38.622374,3.511111,0.92,1.55,0.07,0.5,0.84424,0.218262,31.754992,0.812764,0.20654,31.975984
2026-05-26T20:05:34.841,20260526-200419-sentence-script-starting-from-a-single-c-d95744,49.608,49.608,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,89,1,0.94905,-0.060775,0.0,2.498353,39.364924,1.351074,8.266667,0.452041,15.793831,0.628924,32.921667,8.653752,38.892821,3.511111,0.92,1.55,0.07,0.5,0.81446,0.205111,31.969943,0.784434,0.190031,32.192211
2026-05-26T20:05:35.353,20260526-200419-sentence-script-starting-from-a-single-c-d95744,49.806,49.806,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,89,1,0.948969,-0.060879,0.0,2.493016,39.636853,1.354091,8.281481,0.452041,15.991831,0.628924,33.189007,8.695083,39.16475,3.511111,0.92,1.55,0.07,0.5,0.786283,0.188798,32.186196,0.758072,0.170549,32.409739
2026-05-26T20:05:35.865,20260526-200419-sentence-script-starting-from-a-single-c-d95744,50.004,50.004,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,89,1,0.948809,-0.060964,0.0,2.488448,39.907648,1.357577,8.340741,0.452041,16.189831,0.628924,33.457004,8.736461,39.435545,3.511111,0.92,1.55,0.07,0.5,0.760016,0.169532,32.402939,0.733898,0.148343,32.62641
2026-05-26T20:05:36.338,20260526-200419-sentence-script-starting-from-a-single-c-d95744,50.202,50.202,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,89,1,0.948672,-0.061065,0.0,2.484634,40.180576,1.361707,8.340741,0.452041,16.387831,0.628924,33.725742,8.777881,39.708473,3.511111,0.92,1.55,0.07,0.5,0.735955,0.147538,32.619988,0.712279,0.123645,32.844475
2026-05-26T20:05:36.814,20260526-200419-sentence-script-starting-from-a-single-c-d95744,50.4,50.4,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,89,1,0.948552,-0.061203,0.0,2.487566,40.456794,1.367762,8.340741,0.452041,16.585831,0.628924,33.995486,8.819342,39.984691,3.511111,0.92,1.55,0.07,0.5,0.714426,0.123062,32.838781,0.693487,0.096727,33.065371
2026-05-26T20:05:37.299,20260526-200419-sentence-script-starting-from-a-single-c-d95744,50.616,50.616,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,91,1,0.94849,-0.061396,0.0,2.477939,40.760401,1.380957,8.4,0.452041,16.801831,0.628924,34.291566,8.864613,40.288298,3.511111,0.92,1.55,0.07,0.5,0.694146,0.093847,33.078941,0.676507,0.065193,33.307506
2026-05-26T20:05:37.808,20260526-200419-sentence-script-starting-from-a-single-c-d95744,50.814,50.814,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,91,1,0.948325,-0.06152,0.0,2.443402,41.049975,1.398843,8.37037,0.452041,16.999831,0.628924,34.564806,8.906148,40.577872,3.511111,0.92,1.55,0.07,0.5,0.678698,0.06511,33.304232,0.664206,0.03474,33.539198
2026-05-26T20:05:38.256,20260526-200419-sentence-script-starting-from-a-single-c-d95744,51.012,51.012,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,91,1,0.948116,-0.061696,0.0,2.442048,41.326959,1.399382,8.4,0.452041,17.197831,0.628924,34.839524,8.947714,40.854856,3.511111,0.92,1.55,0.07,0.5,0.666386,0.034909,33.530272,0.655215,0.00313,33.7613
2026-05-26T20:05:38.651,20260526-200419-sentence-script-starting-from-a-single-c-d95744,51.21,51.21,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,91,1,0.948002,-0.061751,0.0,2.466337,41.604221,1.407534,8.503704,0.452041,17.395831,0.628924,35.115519,8.989309,41.132118,3.511111,0.92,1.55,0.07,0.5,0.65742,0.003559,33.754055,0.649791,-0.029162,33.983686
2026-05-26T20:05:39.018,20260526-200419-sentence-script-starting-from-a-single-c-d95744,51.408,51.408,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,91,1,0.947757,-0.061879,0.0,2.485982,41.868517,1.424136,8.474074,0.452041,17.593831,0.628924,35.393661,9.030932,41.396414,3.511111,0.92,1.55,0.07,0.5,0.651881,-0.028523,33.972749,0.647775,-0.061879,34.195195
2026-05-26T20:05:39.421,20260526-200419-sentence-script-starting-from-a-single-c-d95744,51.606,51.606,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,92,1,0.947677,-0.061989,0.0,2.490533,42.158371,1.434411,8.518519,0.452041,17.791831,0.628924,35.674962,9.072579,41.686268,3.511111,0.92,1.55,0.07,0.5,0.649853,-0.061033,34.192823,0.649457,-0.094614,34.425442
2026-05-26T20:05:39.800,20260526-200419-sentence-script-starting-from-a-single-c-d95744,51.804,51.804,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,94,1,0.947689,-0.062042,0.0,2.463116,42.444056,1.444721,8.533333,0.452041,17.989831,0.628924,35.959097,9.114249,41.971953,3.511111,0.92,1.55,0.07,0.5,0.651454,-0.093498,34.419852,0.654787,-0.126874,34.654232
2026-05-26T20:05:40.211,20260526-200419-sentence-script-starting-from-a-single-c-d95744,52.002,52.002,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,94,1,0.947635,-0.062235,0.0,2.455296,42.743042,1.45428,8.518519,0.452041,18.187831,0.628924,36.245432,9.155941,42.270939,3.511111,0.92,1.55,0.07,0.5,0.656584,-0.125627,34.650923,0.66351,-0.158513,34.892787
2026-05-26T20:05:40.586,20260526-200419-sentence-script-starting-from-a-single-c-d95744,52.2,52.2,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,94,1,0.947631,-0.062393,0.0,2.412989,43.026842,1.462827,8.577778,0.452041,18.385831,0.628924,36.53354,9.197653,42.554739,3.511111,0.92,1.55,0.07,0.5,0.665189,-0.157047,34.884192,0.675663,-0.188987,35.12147
2026-05-26T20:05:41.031,20260526-200419-sentence-script-starting-from-a-single-c-d95744,52.416,52.416,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,94,1,0.947489,-0.062461,0.0,2.395713,43.333738,1.467371,8.533333,0.452041,18.601831,0.628924,36.848938,9.243177,42.861635,3.511111,0.92,1.55,0.07,0.5,0.678352,-0.189999,35.131704,0.692445,-0.220409,35.365699
2026-05-26T20:05:41.424,20260526-200419-sentence-script-starting-from-a-single-c-d95744,52.614,52.614,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,95,1,0.947493,-0.062375,0.0,2.373171,43.636445,1.46834,8.577778,0.452041,18.799831,0.628924,37.138216,9.284925,43.164342,3.511111,0.92,1.55,0.07,0.5,0.693747,-0.21854,35.363712,0.711111,-0.247114,35.607342
2026-05-26T20:05:41.789,20260526-200419-sentence-script-starting-from-a-single-c-d95744,52.812,52.812,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,95,1,0.947538,-0.0623,0.0,2.313303,43.949009,1.465874,8.622222,0.452041,18.997831,0.628924,37.427689,9.326688,43.476905,3.511111,0.92,1.55,0.07,0.5,0.712221,-0.245157,35.60335,0.732637,-0.271635,35.855712
2026-05-26T20:05:42.168,20260526-200419-sentence-script-starting-from-a-single-c-d95744,53.01,53.01,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,1,95,1,0.947456,-0.062137,0.0,2.254004,44.253321,1.458402,8.637037,0.452041,19.195831,0.628924,37.716645,9.368466,43.781218,3.511111,0.92,1.55,0.07,0.5,0.733472,-0.269565,35.849915,0.75659,-0.293599,36.101639
