run_id,wall_time_s,sim_time_s,frame,dt,round_index,paused,ai_enabled,ai_mode,ai_mode_time,ai_stagnation_time,ai_completion_countdown_s,external_free,released,captured,near_membrane,particle_count,mean_particle_speed,active_pits,captured_per_pit,vesicle_count,drifting_vesicles,moving_vesicles,endocytosis_vesicles,internal_vesicles,active_events,motion_score,swirl_strength,diffusion_boost,selected_vesicle_index,selected_x,selected_y,selected_z,selected_state,selected_origin,first_particle_x,first_particle_y,first_particle_z,cell_radius,world_radius
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,0.0033,0.001,1,0.001,1,0,1,ARTIST,0.001,0.0,,80,0,2,16,82,0.106489,1,2.0,8,8,0,0,8,0,0.009236,0.45,0.0,0,-1.10523,0.67568,1.67032,drift,internal,-0.53552,2.16939,-4.77507,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,0.2054,0.2031,18,0.01191,1,0,1,ARTIST,0.2031,0.0,,80,0,2,14,82,0.163601,1,2.0,8,8,0,0,8,0,0.165342,0.45,0.0,0,-1.09919,0.66497,1.66972,drift,internal,-0.52051,2.21595,-4.78389,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,0.408,0.4058,35,0.01181,1,0,1,ARTIST,0.4058,0.0,,80,0,2,13,82,0.18956,1,2.0,8,8,0,0,8,0,0.190606,0.45,0.0,0,-1.09226,0.65911,1.67466,drift,internal,-0.50115,2.26523,-4.78882,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,0.6107,0.6085,52,0.01204,1,0,1,ARTIST,0.6085,0.0,,80,0,2,13,82,0.200348,1,2.0,8,8,0,0,8,0,0.206293,0.45,0.0,0,-1.09143,0.65255,1.68306,drift,internal,-0.48166,2.31408,-4.7867,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,0.8201,0.818,67,0.01647,1,0,1,ARTIST,0.818,0.0,,80,0,2,13,82,0.219589,1,2.0,8,8,0,0,8,0,0.309103,0.45,0.0,0,-1.08872,0.63761,1.69347,drift,internal,-0.45474,2.36281,-4.78247,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,1.0306,1.0285,80,0.01601,1,0,1,ARTIST,1.0285,0.0,,80,0,2,12,82,0.237383,1,2.0,8,8,0,0,8,0,0.326527,0.45,0.0,0,-1.08452,0.62254,1.70526,drift,internal,-0.42567,2.40602,-4.78117,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,1.238,1.2357,93,0.01595,1,0,1,ARTIST,1.2357,0.0,,80,0,2,12,82,0.241436,1,2.0,8,8,0,0,8,0,0.334167,0.45,0.0,0,-1.07458,0.60443,1.72103,drift,internal,-0.4079,2.45471,-4.77149,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,1.447,1.4449,106,0.01601,1,0,1,ARTIST,1.4449,0.0,,80,0,2,12,82,0.246379,1,2.0,8,8,0,0,8,0,0.34126,0.45,0.0,0,-1.06248,0.58116,1.73779,drift,internal,-0.38756,2.50208,-4.77586,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,1.6538,1.6515,119,0.01583,1,0,1,ARTIST,1.6515,0.0,,80,0,2,12,82,0.245669,1,2.0,8,8,0,0,8,0,0.33844,0.45,0.0,0,-1.05405,0.55762,1.75537,drift,internal,-0.37406,2.54994,-4.79223,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,1.8719,1.8684,132,0.01739,1,0,1,ARTIST,1.8684,0.0,,80,0,2,12,82,0.263963,1,2.0,8,8,0,0,8,0,0.400382,0.45,0.0,0,-1.05041,0.53031,1.78351,drift,internal,-0.38345,2.58951,-4.80823,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,2.077,2.0748,144,0.01739,1,0,1,ARTIST,2.0748,0.0,,80,0,2,12,82,0.262984,1,2.0,8,7,1,0,8,0,0.399746,0.45,0.0,0,-1.04079,0.50955,1.8134,drift,internal,-0.39688,2.61347,-4.80773,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,2.2786,2.2763,154,0.01888,1,0,1,ARTIST,2.2763,0.0,,80,0,2,12,82,0.26432,1,2.0,8,7,1,0,8,0,0.440065,0.45,0.0,0,-1.03425,0.49068,1.84294,drift,internal,-0.41522,2.64189,-4.80763,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,2.4867,2.4843,164,0.02252,1,0,1,ARTIST,2.4843,0.0,,80,0,2,12,82,0.263001,1,2.0,8,7,1,0,8,0,0.527376,0.45,0.0,0,-1.02519,0.46827,1.86154,drift,internal,-0.42308,2.67226,-4.81858,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,2.7021,2.6936,173,0.02172,1,0,1,ARTIST,2.6936,0.0,,80,0,2,12,82,0.263244,1,2.0,8,7,1,0,8,0,0.51404,0.45,0.0,0,-1.01578,0.44708,1.88626,drift,internal,-0.42824,2.71008,-4.83287,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,2.9123,2.9093,184,0.01654,1,0,1,ARTIST,2.9093,0.0,,80,0,2,10,82,0.259991,1,2.0,8,7,1,0,8,0,0.38934,0.45,0.0,0,-0.99941,0.42313,1.91348,drift,internal,-0.42899,2.7442,-4.85464,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,3.127,3.1236,197,0.01651,1,0,1,ARTIST,3.1236,0.0,,80,0,2,10,82,0.273189,1,2.0,8,7,1,0,8,0,0.407704,0.45,0.0,0,-0.98079,0.39655,1.92674,drift,internal,-0.43474,2.751,-4.85271,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,3.3324,3.3302,210,0.01565,1,0,1,ARTIST,3.3302,0.0,,80,0,2,10,82,0.266913,1,2.0,8,7,1,0,8,0,0.380358,0.45,0.0,0,-0.96486,0.36637,1.93263,drift,internal,-0.43225,2.74757,-4.84722,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,3.5339,3.5318,223,0.01534,1,0,1,ARTIST,3.5318,0.0,,80,0,2,9,82,0.275224,1,2.0,8,7,1,0,8,0,0.385715,0.45,0.0,0,-0.94715,0.33597,1.93633,drift,internal,-0.43003,2.74517,-4.85583,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,3.7484,3.745,237,0.01539,1,0,1,ARTIST,3.745,0.0,,80,0,2,10,82,0.266734,1,2.0,8,7,1,0,8,0,0.376928,0.45,0.0,0,-0.91859,0.3072,1.93776,drift,internal,-0.44296,2.73475,-4.85749,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,3.9603,3.9582,250,0.01678,1,0,1,ARTIST,3.9582,0.0,,80,0,2,10,82,0.277546,1,2.0,8,7,1,0,8,0,0.428897,0.45,0.0,0,-0.88729,0.28662,1.94027,drift,internal,-0.46202,2.73358,-4.85879,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,4.1639,4.1614,262,0.01702,1,0,1,ARTIST,4.1614,0.0,,80,30,2,40,112,0.469803,2,1.0,7,7,0,0,7,3,0.915832,0.45,0.0,0,-0.8546,0.27325,1.94119,drift,internal,-0.4691,2.73665,-4.8579,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,4.3718,4.3693,274,0.01738,1,0,1,ARTIST,4.3693,0.0,,80,30,2,39,112,0.44588,2,1.0,7,7,0,0,7,3,0.887266,0.45,0.0,0,-0.81811,0.25891,1.95132,drift,internal,-0.47676,2.73849,-4.84752,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,4.5809,4.577,286,0.01728,1,0,1,ARTIST,4.577,0.0,,80,30,2,33,112,0.432277,2,1.0,7,7,0,0,7,3,0.857922,0.45,0.0,0,-0.7746,0.25139,1.96031,drift,internal,-0.48041,2.74823,-4.84862,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,4.7905,4.7878,298,0.01758,1,0,1,ARTIST,4.7878,0.0,,80,30,2,22,112,0.42252,2,1.0,7,7,0,0,7,3,0.856119,0.45,0.0,0,-0.72394,0.23926,1.96408,drift,internal,-0.48442,2.74934,-4.86727,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,4.9989,4.9901,310,0.01587,1,0,1,ARTIST,4.9901,0.0,,80,30,2,14,112,0.409944,2,1.0,7,7,0,0,7,3,0.752151,0.45,0.0,0,-0.67287,0.22431,1.96299,drift,internal,-0.49404,2.75702,-4.90024,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,5.2064,5.1996,323,0.01608,1,0,1,ARTIST,5.1996,0.0,,80,30,2,12,112,0.385411,2,1.0,7,7,0,0,7,0,0.719448,0.45,0.0,0,-0.62333,0.20575,1.96503,drift,internal,-0.5118,2.7736,-4.94457,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,5.4086,5.406,336,0.01603,1,0,1,ARTIST,5.406,0.0,,80,30,2,11,112,0.370685,2,1.0,7,7,0,0,7,0,0.690745,0.45,0.0,0,-0.57436,0.18534,1.96536,drift,internal,-0.52853,2.79433,-4.96355,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,5.6104,5.6079,349,0.0152,1,0,1,ARTIST,5.6079,0.0,,80,30,2,10,112,0.360636,2,1.0,7,7,0,0,7,0,0.6374,0.45,0.0,0,-0.52709,0.16299,1.96831,drift,internal,-0.54714,2.81757,-4.98292,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,5.8151,5.8126,362,0.02496,1,0,1,ARTIST,5.8126,0.0,,80,30,2,10,112,0.342485,2,1.0,7,7,0,0,7,0,0.998317,0.45,0.0,0,-0.47656,0.1474,1.9717,drift,internal,-0.57246,2.83466,-5.00547,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,6.0184,6.0158,376,0.01303,1,0,1,ARTIST,6.0158,0.0,,80,30,2,10,112,0.342096,2,1.0,7,6,1,0,7,0,0.521255,0.45,0.0,0,-0.42209,0.13303,1.9827,drift,internal,-0.6137,2.84102,-5.01679,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,6.2216,6.2191,393,0.01138,1,0,1,ARTIST,6.2191,0.0,,80,30,2,11,112,0.331634,2,1.0,7,6,1,0,7,0,0.443705,0.45,0.0,0,-0.3603,0.11353,1.9975,drift,internal,-0.66335,2.84533,-5.03349,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,6.4247,6.4222,412,0.01024,1,0,1,ARTIST,6.4222,0.0,,80,30,2,11,112,0.320792,2,1.0,7,6,1,0,7,0,0.38987,0.45,0.0,0,-0.29304,0.08793,2.01896,drift,internal,-0.7081,2.84647,-5.04127,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,6.6355,6.6329,428,0.01634,1,0,1,ARTIST,6.6329,0.0,,80,30,2,11,112,0.315616,2,1.0,7,6,1,0,7,0,0.615333,0.45,0.0,0,-0.2298,0.06536,2.04146,drift,internal,-0.74701,2.83676,-5.03595,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,6.8526,6.843,441,0.01601,1,0,1,ARTIST,6.843,0.0,,80,30,2,10,112,0.308877,2,1.0,7,6,1,0,7,0,0.593853,0.45,0.0,0,-0.1675,0.04561,2.07066,drift,internal,-0.79767,2.82118,-5.02868,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,7.0576,7.053,454,0.01596,1,0,1,ARTIST,7.053,0.0,,80,30,2,10,112,0.301359,2,1.0,7,6,1,0,7,0,0.581577,0.45,0.0,0,-0.10365,0.02048,2.09412,drift,internal,-0.84017,2.79105,-5.01862,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,7.2707,7.2598,467,0.01587,1,0,1,ARTIST,7.2598,0.0,,80,30,2,10,112,0.297217,2,1.0,7,6,1,0,7,0,0.573218,0.45,0.0,0,-0.04114,-0.00369,2.12373,drift,internal,-0.8688,2.7545,-5.01523,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,7.4717,7.4692,480,0.01599,1,0,1,ARTIST,7.4692,0.0,,80,30,2,9,112,0.301856,2,1.0,7,6,1,0,7,0,0.586158,0.45,0.0,0,0.01971,-0.02924,2.15076,drift,internal,-0.87661,2.71077,-5.01802,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,7.673,7.6705,492,0.01685,1,0,1,ARTIST,7.6705,0.0,,80,30,2,8,112,0.301063,2,1.0,7,6,1,0,7,0,0.619774,0.45,0.0,0,0.08618,-0.05267,2.17362,drift,internal,-0.8856,2.66782,-5.0178,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,7.8793,7.8756,504,0.01768,1,0,1,ARTIST,7.8756,0.0,,80,30,2,8,112,0.294752,2,1.0,7,6,1,0,7,0,0.640357,0.45,0.0,0,0.14917,-0.07797,2.19544,drift,internal,-0.90423,2.61526,-5.01107,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,8.0825,8.08,516,0.01694,1,0,1,ARTIST,8.08,0.0,,79,30,3,8,112,0.27809,3,1.0,7,6,1,0,7,0,0.584473,0.45,0.0,0,0.20845,-0.09939,2.22505,drift,internal,-0.92738,2.54352,-5.00843,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,8.2888,8.2862,528,0.01714,1,0,1,ARTIST,8.2862,0.0,,79,30,3,7,112,0.278254,3,1.0,7,6,1,0,7,0,0.595109,0.45,0.0,0,0.26849,-0.13013,2.26029,drift,internal,-0.95457,2.4618,-5.0038,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,8.4939,8.4913,540,0.01704,1,0,1,ARTIST,8.4913,0.0,,79,30,1,8,110,0.281334,2,0.5,8,7,1,1,7,1,0.591066,0.45,0.0,0,0.32973,-0.16653,2.30055,drift,internal,-0.98922,2.36688,-5.00772,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,8.6983,8.6956,552,0.01709,1,0,1,ARTIST,8.6956,0.0,,79,40,1,18,120,0.344236,2,0.5,7,7,0,1,6,2,0.736679,0.45,0.0,0,0.39237,-0.21211,2.33874,drift,internal,-1.02187,2.27412,-5.00963,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,8.9041,8.9017,564,0.01713,1,0,1,ARTIST,8.9017,0.0,,79,40,1,19,120,0.332769,2,0.5,7,7,0,1,6,2,0.715813,0.45,0.0,0,0.45698,-0.26025,2.37431,drift,internal,-1.05933,2.16538,-4.99728,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,9.1116,9.1091,576,0.01727,1,0,1,ARTIST,9.1091,0.0,,79,40,1,19,120,0.329832,2,0.5,7,7,0,1,6,2,0.71378,0.45,0.0,0,0.51733,-0.30785,2.40824,drift,internal,-1.0992,2.05898,-4.96353,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,9.3182,9.3154,588,0.01715,1,0,1,ARTIST,9.3154,0.0,,79,40,1,14,120,0.328491,1,1.0,8,8,0,2,6,2,0.704583,0.45,0.0,0,0.57191,-0.35106,2.43903,drift,internal,-1.12818,1.93937,-4.9202,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,9.5273,9.5246,600,0.0174,1,0,1,CHAOS,0.0174,0.0,,79,40,1,13,120,0.328664,1,1.0,13,13,0,7,6,7,0.72058,1.6,0.9,0,0.62434,-0.39854,2.47062,drift,internal,-1.15191,1.82778,-4.87381,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,9.7309,9.7255,612,0.01594,1,0,1,CHAOS,0.2183,0.0,,79,40,1,12,120,0.38526,1,1.0,13,13,0,7,6,7,0.776631,1.6,0.9,0,0.68255,-0.44571,2.49921,drift,internal,-1.16761,1.74339,-4.86346,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,9.9555,9.9424,626,0.01503,1,0,1,CHAOS,0.4352,0.0,,79,40,1,12,120,0.419501,1,1.0,13,13,0,7,6,6,0.801579,1.6,0.9,0,0.75894,-0.49576,2.52459,drift,internal,-1.20227,1.67438,-4.83249,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,10.157,10.1544,640,0.01475,1,0,1,CHAOS,0.6472,0.0,,79,40,1,11,120,0.45764,1,1.0,13,13,0,7,6,0,0.862447,1.6,0.9,0,0.84082,-0.54571,2.5365,drift,internal,-1.26237,1.59541,-4.76958,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,10.3629,10.3603,654,0.0148,1,0,1,CHAOS,0.8532,0.0,,79,40,1,11,120,0.526954,1,1.0,13,13,0,7,6,0,0.995943,1.6,0.9,0,0.9014,-0.57779,2.47908,drift,internal,-1.28493,1.48114,-4.6985,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,10.5673,10.5644,667,0.01677,1,0,1,CHAOS,1.0572,0.0,,79,40,1,11,120,0.577735,2,0.5,13,13,0,7,6,0,1.239955,1.6,0.9,0,0.97074,-0.61019,2.42541,drift,internal,-1.33822,1.36043,-4.58627,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,10.7731,10.7704,679,0.01729,1,0,1,CHAOS,1.2632,0.0,,79,40,1,10,120,0.616617,2,0.5,13,13,0,7,6,0,1.365001,1.6,0.9,0,1.05359,-0.64346,2.37114,drift,internal,-1.40361,1.22578,-4.48025,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,10.9793,10.9766,691,0.0171,1,0,1,CHAOS,1.4694,0.0,,79,40,1,10,120,0.614415,2,0.5,13,13,0,7,6,0,1.350633,1.6,0.9,0,1.13845,-0.67021,2.31352,drift,internal,-1.47044,1.10524,-4.38447,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,11.1873,11.1845,703,0.01728,1,0,1,CHAOS,1.6774,0.0,,79,40,1,9,120,0.624533,2,0.5,13,13,0,7,6,0,1.392145,1.6,0.9,0,1.23276,-0.69729,2.2548,drift,internal,-1.5511,0.95179,-4.2655,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,11.3911,11.3812,714,0.01727,1,0,1,CHAOS,1.874,0.0,,79,40,1,10,120,0.630042,2,0.5,13,12,1,7,6,0,1.407574,1.6,0.9,0,1.33037,-0.7231,2.19957,drift,internal,-1.6279,0.7859,-4.15612,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,11.5913,11.5886,726,0.01674,1,0,1,CHAOS,2.0814,0.0,,79,40,1,11,120,0.623583,2,0.5,13,12,1,7,6,0,1.355647,1.6,0.9,0,1.44152,-0.7523,2.13967,drift,internal,-1.70772,0.62241,-4.08792,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,11.7932,11.7906,738,0.01717,1,0,1,CHAOS,2.2834,0.0,,79,40,1,11,120,0.626852,2,0.5,13,12,1,7,6,0,1.399942,1.6,0.9,0,1.55377,-0.77482,2.08632,drift,internal,-1.77989,0.42038,-4.02448,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,11.9989,11.9963,750,0.01708,1,0,1,CHAOS,2.4891,0.0,,79,40,1,11,120,0.625643,2,0.5,13,12,1,7,6,0,1.392677,1.6,0.9,0,1.65049,-0.77792,2.00648,drift,internal,-1.85192,0.22719,-3.9597,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,12.2067,12.2028,762,0.01736,1,0,1,CHAOS,2.6956,0.0,,79,40,1,10,120,0.626054,2,0.5,13,12,1,7,6,0,1.421852,1.6,0.9,0,1.73833,-0.77041,1.90459,drift,internal,-1.93483,0.03442,-3.94089,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,12.4132,12.4106,774,0.01723,1,0,1,CHAOS,2.9034,0.0,,79,40,1,8,120,0.62147,2,0.5,14,13,1,7,7,0,1.408193,1.6,0.9,0,1.82476,-0.7644,1.80192,drift,internal,-2.0592,-0.13133,-3.94683,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,12.6186,12.6159,786,0.01668,1,0,1,CHAOS,3.1087,0.0,,79,40,1,7,120,0.640364,2,0.5,14,13,1,7,7,0,1.40647,1.6,0.9,0,1.91086,-0.76006,1.6968,drift,internal,-2.22566,-0.29502,-3.93348,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,12.8204,12.8179,798,0.01683,1,0,1,CHAOS,3.3107,0.0,,79,40,1,7,120,0.647649,2,0.5,14,13,1,7,7,0,1.439609,1.6,0.9,0,1.99828,-0.75689,1.58902,drift,internal,-2.39652,-0.4395,-3.88179,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,13.0267,13.0229,810,0.01707,1,0,1,CHAOS,3.5157,0.0,,79,40,1,7,120,0.661147,2,0.5,14,13,1,7,7,0,1.491039,1.6,0.9,0,2.08713,-0.74648,1.47337,drift,internal,-2.55261,-0.60845,-3.80843,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,13.2326,13.2294,822,0.01742,1,0,1,CHAOS,3.7222,0.0,,79,40,0,5,119,0.684834,2,0.0,25,24,1,18,7,11,1.571499,1.6,0.9,0,2.1832,-0.73599,1.35866,drift,internal,-2.67263,-0.76061,-3.73347,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,13.4437,13.4407,834,0.01802,1,0,1,CHAOS,3.9335,0.0,,79,40,0,6,119,0.686082,2,0.0,25,24,1,18,7,11,1.638711,1.6,0.9,0,2.28925,-0.72601,1.23082,drift,internal,-2.7737,-0.91902,-3.6257,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,13.655,13.6515,846,0.0167,1,0,1,CHAOS,4.1443,0.0,,79,40,0,7,119,0.658222,2,0.0,25,24,1,18,7,11,1.475265,1.6,0.9,0,2.39549,-0.70906,1.0943,drift,internal,-2.86548,-1.05944,-3.54702,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,13.863,13.8567,858,0.01698,1,0,1,CHAOS,4.3495,0.0,,79,40,0,6,119,0.662479,2,0.0,25,24,1,18,7,6,1.519481,1.6,0.9,0,2.45154,-0.674,0.93646,drift,internal,-2.93122,-1.16141,-3.4228,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,14.0663,14.0637,870,0.01725,1,0,1,CHAOS,4.5565,0.0,,79,40,0,6,119,0.678807,2,0.0,25,23,2,18,7,0,1.58881,1.6,0.9,0,2.51149,-0.64549,0.78616,drift,internal,-2.97786,-1.26103,-3.30754,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,14.2804,14.2682,882,0.01675,1,0,1,CHAOS,4.7611,0.0,,79,40,0,7,119,0.677562,2,0.0,25,23,2,18,7,0,1.553765,1.6,0.9,0,2.57606,-0.62472,0.64206,drift,internal,-2.96985,-1.34882,-3.22753,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,14.4922,14.4888,895,0.01686,1,0,1,CHAOS,4.9816,0.0,,79,70,0,37,149,0.740514,2,0.0,24,23,1,18,6,3,2.06222,1.6,0.9,0,2.59995,-0.5875,0.46959,drift,internal,-2.93184,-1.45063,-3.19419,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,14.7081,14.6964,907,0.01691,1,0,1,CHAOS,5.1892,0.0,,79,92,0,58,171,0.76889,2,0.0,24,23,1,18,6,10,2.437781,1.6,0.9,0,2.62867,-0.55069,0.30533,drift,internal,-2.90196,-1.53894,-3.12959,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,14.9355,14.92,920,0.01712,1,0,1,CHAOS,5.4128,0.0,,79,92,0,58,171,0.772648,3,0.0,24,23,1,18,6,10,2.487559,1.6,0.9,0,2.65628,-0.51268,0.12589,drift,internal,-2.89626,-1.64152,-3.08697,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,15.1359,15.1323,932,0.01741,1,0,1,CHAOS,5.6251,0.0,,79,92,0,37,171,0.752116,3,0.0,24,23,1,18,6,10,2.478884,1.6,0.9,0,2.68369,-0.47582,-0.05371,drift,internal,-2.92452,-1.751,-3.05173,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,15.3364,15.3327,943,0.01739,1,0,1,CHAOS,5.8256,0.0,,79,92,0,21,171,0.738636,3,0.0,24,23,1,18,6,10,2.441244,1.6,0.9,0,2.67274,-0.43204,-0.22457,drift,internal,-2.93014,-1.84827,-3.02755,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,15.5466,15.543,955,0.01743,1,0,1,CHAOS,6.0358,0.0,,79,92,0,12,171,0.716649,3,0.0,24,23,1,18,6,10,2.382281,1.6,0.9,0,2.65095,-0.38968,-0.40615,drift,internal,-2.94471,-1.98272,-3.0226,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,15.7542,15.7507,967,0.01665,1,0,1,CHAOS,6.2436,0.0,,79,92,0,8,171,0.709514,3,0.0,23,22,1,17,6,3,2.234386,1.6,0.9,0,2.62238,-0.34767,-0.58269,drift,internal,-2.96372,-2.08471,-2.97289,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,15.9614,15.9573,979,0.01717,1,0,1,CHAOS,6.4501,0.0,,79,92,0,8,171,0.690247,2,0.0,32,31,1,26,6,12,2.266235,1.6,0.9,0,2.59024,-0.29699,-0.75478,drift,internal,-3.02601,-2.18461,-2.93039,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,16.1798,16.1664,991,0.0173,1,0,1,CHAOS,6.6592,0.0,,79,92,0,8,171,0.675128,2,0.0,35,34,1,29,6,15,2.25749,1.6,0.9,0,2.55299,-0.24041,-0.92471,drift,internal,-3.06811,-2.25526,-2.88516,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,16.3918,16.3778,1003,0.01749,1,0,1,CHAOS,6.8706,0.0,,79,92,0,8,171,0.671342,2,0.0,35,34,1,29,6,15,2.290171,1.6,0.9,0,2.4834,-0.17677,-1.08261,drift,internal,-3.10415,-2.36174,-2.83192,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,16.5984,16.5946,1015,0.01776,1,0,1,CHAOS,7.0874,0.0,,79,92,0,8,171,0.656861,3,0.0,35,34,1,29,6,12,2.301527,1.6,0.9,0,2.411,-0.10571,-1.24938,drift,internal,-3.17406,-2.50232,-2.73229,3.15,7.6
20260526-201238-sentence-script-a-cell-sphere-with-many-90bfd7,16.8089,16.8048,1027,0.0164,1,0,1,CHAOS,7.2977,0.0,,79,92,0,7,171,0.647822,3,0.0,35,34,1,29,6,0,2.112864,1.6,0.9,0,2.32839,-0.03695,-1.41111,drift,internal,-3.28333,-2.63697,-2.60552,3.15,7.6
