run_id,frame,elapsed_seconds,simulation_seconds,round_index,ai_enabled,human_override,paused,ai_mode,ai_action,cell_x,cell_y,cell_z,cell_vx,cell_vy,cell_vz,pathogen_x,pathogen_y,pathogen_z,pathogen_vx,pathogen_vy,pathogen_vz,distance,attached,engulfed,digest_complete,wrap_progress,digestion_progress,bacterium_scale,collision_count,attach_count,detach_count,engulf_count,orbit_count,mark_count,spill_count,reset_count,trail_count,enzyme_particle_count,digest_particle_count,stagnation_timer
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2453,40.75528,40.75625,3,1,0,0,artistic_mark,artistic_mark:reset,3.74979,1.05,4.44357,0.0409,0.0,-0.88795,-2.94739,0.86,-8.22645,0.29096,0.0,-0.69474,14.33113,0,0,0,0.0,0.0,1.0,64,2,0,2,0,120,359,2,32,12,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2468,41.00652,41.00749,3,1,0,0,artistic_mark,artistic_mark:reset,3.79145,1.05,4.16178,0.2875,0.0,-1.32256,-2.87591,0.86,-8.43496,0.25501,0.0,-0.93799,14.25242,0,0,0,0.0,0.0,1.0,64,2,0,2,0,137,363,2,49,16,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2483,41.25864,41.25962,3,1,0,0,artistic_mark,artistic_mark:reset,3.90222,1.05,3.77355,0.571,0.0,-1.72213,-2.83627,0.86,-8.68534,0.05347,0.0,-1.03618,14.16443,0,0,0,0.0,0.0,1.0,64,2,0,2,0,153,364,2,65,17,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2498,41.51231,41.51328,3,1,0,0,artistic_mark,artistic_mark:reset,4.08089,1.05,3.28937,0.8073,0.0,-2.05992,-2.86324,0.86,-8.95052,-0.26155,0.0,-1.03655,14.07252,0,0,0,0.0,0.0,1.0,64,2,0,2,0,169,369,2,81,22,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2513,41.7715,41.77248,3,1,0,0,artistic_mark,artistic_mark:reset,4.30964,1.05,2.71833,0.92418,0.0,-2.31151,-2.98344,0.86,-9.21113,-0.6457,0.0,-0.97202,13.98217,0,0,0,0.0,0.0,1.0,64,2,0,2,0,186,373,2,98,26,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2527,42.02596,42.02694,3,1,0,0,artistic_mark,artistic_mark:reset,4.54123,1.05,2.10981,0.87032,0.0,-2.44141,-3.20376,0.86,-9.44186,-1.04432,0.0,-0.86155,13.90776,0,0,0,0.0,0.0,1.0,64,2,0,2,0,201,373,2,113,26,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2542,42.27747,42.27845,3,1,0,0,artistic_mark,artistic_mark:reset,4.73303,1.05,1.49334,0.64191,0.0,-2.43788,-3.51029,0.86,-9.64418,-1.35776,0.0,-0.75953,13.85629,0,0,0,0.0,0.0,1.0,64,2,0,2,0,217,377,2,129,30,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2557,42.53023,42.53121,3,1,0,0,artistic_mark,artistic_mark:reset,4.84621,1.05,0.89371,0.25651,0.0,-2.29328,-3.88712,0.86,-9.82636,-1.5751,0.0,-0.6944,13.82718,0,0,0,0.0,0.0,1.0,64,2,0,2,0,234,377,2,146,29,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2572,42.7811,42.78208,3,1,0,0,artistic_mark,artistic_mark:reset,4.84635,1.05,0.35232,-0.23626,0.0,-2.02183,-4.29348,0.86,-9.99753,-1.63997,0.0,-0.69572,13.80782,0,0,0,0.0,0.0,1.0,64,2,0,2,0,250,381,2,162,32,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2587,43.03557,43.03655,3,1,0,0,artistic_mark,artistic_mark:reset,4.71155,1.05,-0.11349,-0.79022,0.0,-1.65253,-4.70312,0.86,-10.19359,-1.55964,0.0,-0.85777,13.79291,0,0,0,0.0,0.0,1.0,64,2,0,2,0,266,382,2,178,30,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2603,43.29437,43.29535,3,1,0,0,artistic_mark,artistic_mark:reset,4.42963,1.05,-0.48458,-1.34758,0.0,-1.2407,-5.08578,0.86,-10.44551,-1.39077,0.0,-1.08578,13.77546,0,0,0,0.0,0.0,1.0,64,2,0,2,0,284,388,2,196,35,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2619,43.55111,43.55208,3,1,0,0,artistic_mark,artistic_mark:reset,4.01493,1.05,-0.75068,-1.83764,0.0,-0.8674,-5.41076,0.86,-10.76416,-1.14303,0.0,-1.37954,13.75185,0,0,0,0.0,0.0,1.0,64,2,0,2,0,301,399,2,213,45,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2635,43.80835,43.80932,3,1,0,0,artistic_mark,artistic_mark:reset,3.48758,1.05,-0.93384,-2.21638,0.0,-0.59524,-5.66939,0.86,-11.15644,-0.89059,0.0,-1.65921,13.72412,0,0,0,0.0,0.0,1.0,64,2,0,2,0,318,401,2,230,41,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2651,44.07199,44.07296,3,1,0,0,artistic_mark,artistic_mark:reset,2.86736,1.05,-1.0695,-2.44431,0.0,-0.46976,-5.87085,0.86,-11.62812,-0.67214,0.0,-1.88924,13.70551,0,0,0,0.0,0.0,1.0,64,2,0,2,0,336,404,2,240,43,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2666,44.32385,44.32483,3,1,0,0,artistic_mark,artistic_mark:reset,2.24289,1.05,-1.18993,-2.4812,0.0,-0.50926,-6.02531,0.86,-12.12275,-0.56631,0.0,-2.01284,13.70729,0,0,0,0.0,0.0,1.0,64,2,0,2,0,352,407,2,240,44,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2681,44.58248,44.58346,3,1,0,0,artistic_mark,artistic_mark:reset,1.61866,1.05,-1.3445,-2.32428,0.0,-0.69535,-6.17163,0.86,-12.64631,-0.58817,0.0,-2.03069,13.7266,0,0,0,0.0,0.0,1.0,64,2,0,2,0,369,412,2,240,46,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2696,44.84082,44.8418,3,1,0,0,artistic_mark,artistic_mark:reset,1.06113,1.05,-1.5629,-1.98758,0.0,-0.98994,-6.34224,0.86,-13.15983,-0.74458,0.0,-1.938,13.75859,0,0,0,0.0,0.0,1.0,64,2,0,2,0,385,415,2,240,45,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2711,45.0975,45.09847,3,1,0,0,artistic_mark,artistic_mark:reset,0.61263,1.05,-1.86463,-1.52182,0.0,-1.34385,-6.56912,0.86,-13.63966,-1.00816,0.0,-1.80624,13.79234,0,0,0,0.0,0.0,1.0,64,2,0,2,0,401,415,2,240,39,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2726,45.35535,45.35632,3,1,0,0,artistic_mark,artistic_mark:reset,0.29239,1.05,-2.26248,-0.99425,0.0,-1.71685,-6.87515,0.86,-14.08015,-1.34132,0.0,-1.62219,13.82139,0,0,0,0.0,0.0,1.0,64,2,0,2,0,418,417,2,240,39,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2741,45.61419,45.61516,3,1,0,0,artistic_mark,artistic_mark:reset,0.10612,1.05,-2.75652,-0.49004,0.0,-2.07044,-7.26671,0.86,-14.47267,-1.65825,0.0,-1.42432,13.84293,0,0,0,0.0,0.0,1.0,64,2,0,2,0,434,420,2,240,38,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2756,45.879,45.87997,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.04289,1.05,-3.35491,0.00027,0.0,-2.45228,-7.56065,0.86,-14.48241,-0.27214,0.0,1.7433,13.47721,0,0,0,0.0,0.0,1.0,64,2,0,2,7,445,423,2,240,37,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2771,46.14575,46.14673,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.10788,1.05,-4.06771,0.43155,0.0,-2.8551,-7.6737,0.86,-14.07712,-0.55068,0.0,1.33474,12.67838,0,0,0,0.0,0.0,1.0,64,2,0,2,22,449,423,2,240,33,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2786,46.40077,46.40175,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.25709,1.05,-4.8402,0.68805,0.0,-3.12515,-7.84428,0.86,-13.78274,-0.77548,0.0,1.01212,12.06654,0,0,0,0.0,0.0,1.0,64,2,0,2,37,450,423,2,240,32,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2801,46.66096,46.66193,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.44851,1.05,-5.65047,0.75951,0.0,-3.10856,-8.07832,0.86,-13.55559,-1.01053,0.0,0.76865,11.62746,0,0,0,0.0,0.0,1.0,64,2,0,2,52,453,423,2,240,29,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2816,46.9236,46.92458,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.64571,1.05,-6.46747,0.72931,0.0,-3.11578,-8.36871,0.86,-13.37745,-1.19369,0.0,0.61007,11.35815,0,0,0,0.0,0.0,1.0,64,2,0,2,67,455,423,2,240,23,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2831,47.17785,47.17882,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.81847,1.05,-7.26246,0.6262,0.0,-3.13813,-8.69499,0.86,-13.24081,-1.36046,0.0,0.47636,11.23595,0,0,0,0.0,0.0,1.0,64,2,0,2,82,460,423,2,240,21,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2846,47.43173,47.4327,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.95719,1.05,-8.06285,0.46949,0.0,-3.16537,-9.06126,0.86,-13.12783,-1.51368,0.0,0.41369,11.22602,0,0,0,0.0,0.0,1.0,64,2,0,2,97,462,423,2,240,16,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2861,47.69576,47.69674,3,1,0,0,ritual_orbit,ritual_orbit:timer,1.05317,1.05,-8.90216,0.26557,0.0,-3.18896,-9.48298,0.86,-13.02329,-1.65907,0.0,0.38217,11.31345,0,0,0,0.0,0.0,1.0,64,2,0,2,112,465,423,2,240,13,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2875,47.94653,47.94751,3,1,0,0,ritual_orbit,ritual_orbit:timer,1.09063,1.05,-9.70359,0.04564,0.0,-3.19967,-9.91376,0.86,-12.92918,-1.76014,0.0,0.38626,11.4674,0,0,0,0.0,0.0,1.0,64,2,0,2,126,468,423,2,240,8,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2890,48.19943,48.20041,3,1,0,0,ritual_orbit,ritual_orbit:timer,1.07035,1.05,-10.51243,-0.19207,0.0,-3.19423,-10.3682,0.86,-12.82697,-1.82863,0.0,0.433,11.67037,0,0,0,0.0,0.0,1.0,64,2,0,2,141,470,423,2,240,6,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2906,48.45904,48.46002,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.98504,1.05,-11.33856,-0.45282,0.0,-3.1678,-10.62438,0.86,-12.42877,-1.04295,0.0,1.53261,11.6605,0,0,0,0.0,0.0,1.0,64,2,0,2,157,474,423,2,240,6,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2922,48.71604,48.71702,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.83132,1.05,-12.14619,-0.72795,0.0,-3.1161,-10.91648,0.86,-12.04697,-1.20654,0.0,1.45548,11.74823,0,0,0,0.0,0.0,1.0,64,2,0,2,173,475,423,2,240,4,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2938,48.97605,48.97703,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.60293,1.05,-12.94596,-1.01113,0.0,-3.03605,-11.2464,0.86,-11.67015,-1.31224,0.0,1.43411,11.91781,0,0,0,0.0,0.0,1.0,64,2,0,2,189,481,423,2,240,4,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2954,49.23919,49.24017,3,1,0,0,ritual_orbit,ritual_orbit:timer,0.29732,1.05,-13.73025,-1.2925,0.0,-2.92736,-11.60509,0.86,-11.29105,-1.40768,0.0,1.44732,12.14977,0,0,0,0.0,0.0,1.0,64,2,0,2,205,482,423,2,240,3,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2970,49.49687,49.49784,3,1,0,0,ritual_orbit,ritual_orbit:timer,-0.07207,1.05,-14.46712,-1.5556,0.0,-2.79645,-11.97356,0.86,-10.91231,-1.44511,0.0,1.48505,12.42104,0,0,0,0.0,0.0,1.0,64,2,0,2,221,484,423,2,240,2,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2986,49.75181,49.75279,3,1,0,0,ritual_orbit,ritual_orbit:timer,-0.49549,1.05,-14.63012,-1.77634,0.0,1.74581,-12.34731,0.86,-10.53117,-1.47409,0.0,1.50451,12.54062,0,0,0,0.0,0.0,1.0,64,2,0,2,237,485,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3002,50.00959,50.01056,3,1,0,0,ritual_orbit,ritual_orbit:timer,-1.0052,1.05,-14.321,-2.14323,0.0,0.75187,-12.7304,0.86,-10.13845,-1.49696,0.0,1.52931,12.44886,0,0,0,0.0,0.0,1.0,64,2,0,2,253,487,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3017,50.26121,50.26219,3,1,0,0,ritual_orbit,ritual_orbit:timer,-1.58576,1.05,-14.2388,-2.44387,0.0,-0.01638,-13.10908,0.86,-9.74613,-1.50663,0.0,1.58245,12.36815,0,0,0,0.0,0.0,1.0,64,2,0,2,268,490,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3032,50.5167,50.51767,3,1,0,0,careful_stalk,careful_stalk:timer,-2.22967,1.05,-14.22506,-2.57628,0.0,0.15807,-13.51223,0.86,-9.35812,-1.64489,0.0,1.45568,12.28752,0,0,0,0.0,0.0,1.0,64,2,0,2,269,491,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3047,50.7722,50.77317,3,1,0,0,careful_stalk,careful_stalk:timer,-2.90324,1.05,-14.16067,-2.68703,0.0,0.32545,-13.80645,0.86,-8.90718,-0.78061,0.0,1.99903,12.10285,0,0,0,0.0,0.0,1.0,64,2,0,2,269,493,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3062,51.03861,51.03959,3,1,0,0,careful_stalk,careful_stalk:timer,-3.634,1.05,-14.0548,-2.78937,0.0,0.45457,-14.04412,0.86,-8.39564,-0.97857,0.0,1.85766,11.84891,0,0,0,0.0,0.0,1.0,64,2,0,2,269,495,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3082,51.29648,51.29746,3,1,0,0,careful_stalk,careful_stalk:timer,-4.36557,1.05,-13.92354,-2.87811,0.0,0.55583,-14.3192,0.86,-7.92844,-1.14017,0.0,1.76951,11.61964,0,0,0,0.0,0.0,1.0,64,2,0,2,269,496,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3111,51.55244,51.55342,3,1,0,0,careful_stalk,careful_stalk:timer,-5.11241,1.05,-13.76893,-2.95202,0.0,0.64899,-14.62718,0.86,-7.4788,-1.25553,0.0,1.74362,11.40598,0,0,0,0.0,0.0,1.0,64,2,0,2,269,497,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3132,51.81919,51.82016,3,1,0,0,careful_stalk,careful_stalk:timer,-5.90769,1.05,-13.58167,-3.00275,0.0,0.75163,-14.91498,0.86,-6.98776,-0.53681,0.0,2.11114,11.16293,0,0,0,0.0,0.0,1.0,64,2,0,2,269,499,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3147,52.07412,52.0751,3,1,0,0,careful_stalk,careful_stalk:timer,-6.60381,1.05,-13.21562,-2.63124,0.0,1.72324,-15.07585,0.86,-6.46086,-0.70044,0.0,2.04705,10.83523,0,0,0,0.0,0.0,1.0,64,2,0,2,269,501,423,2,240,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3162,52.32922,52.33019,3,1,0,0,careful_stalk,careful_stalk:timer,-7.28446,1.05,-12.78081,-2.69279,0.0,1.69709,-15.27156,0.86,-5.9417,-0.82736,0.0,2.02094,10.51509,0,0,0,0.0,0.0,1.0,64,2,0,2,269,503,423,2,239,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3177,52.59182,52.5928,3,1,0,0,careful_stalk,careful_stalk:timer,-7.99383,1.05,-12.33236,-2.69657,0.0,1.72293,-15.50452,0.86,-5.41404,-0.94213,0.0,2.00234,10.21144,0,0,0,0.0,0.0,1.0,64,2,0,2,269,504,423,2,237,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3192,52.85005,52.85103,3,1,0,0,careful_stalk,careful_stalk:timer,-8.68433,1.05,-11.8785,-2.64863,0.0,1.79576,-15.74949,0.86,-4.89443,-0.2245,0.0,2.2272,9.93446,0,0,0,0.0,0.0,1.0,64,2,0,2,269,505,423,2,234,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3207,53.10453,53.10551,3,1,0,0,careful_stalk,careful_stalk:timer,-9.34763,1.05,-11.40623,-2.56344,0.0,1.91511,-15.83658,0.86,-4.34056,-0.44856,0.0,2.1245,9.59323,0,0,0,0.0,0.0,1.0,64,2,0,2,269,509,423,2,235,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3222,53.35823,53.35921,3,1,0,0,careful_stalk,careful_stalk:timer,-9.98186,1.05,-10.90057,-2.43868,0.0,2.06453,-15.97923,0.86,-3.81281,-0.65178,0.0,2.04397,9.28466,0,0,0,0.0,0.0,1.0,64,2,0,2,269,510,423,2,232,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3237,53.61463,53.6156,3,1,0,0,careful_stalk,careful_stalk:timer,-10.58632,1.05,-10.34901,-2.28311,0.0,2.22775,-16.16791,0.86,-3.29373,0.03421,0.0,2.17596,8.99618,0,0,0,0.0,0.0,1.0,64,2,0,2,269,514,423,2,233,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3252,53.88115,53.88212,3,1,0,0,careful_stalk,careful_stalk:timer,-11.16927,1.05,-9.73096,-2.1005,0.0,2.3979,-16.19471,0.86,-2.72094,-0.23227,0.0,2.12949,8.62529,0,0,0,0.0,0.0,1.0,64,2,0,2,269,516,423,2,231,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3267,54.13937,54.14035,3,1,0,0,careful_stalk,careful_stalk:timer,-11.68629,1.05,-9.09008,-1.91679,0.0,2.55284,-16.28093,0.86,-2.17713,-0.42032,0.0,2.08725,8.30058,0,0,0,0.0,0.0,1.0,64,2,0,2,269,517,423,2,229,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3282,54.39552,54.39649,3,1,0,0,careful_stalk,careful_stalk:timer,-12.15357,1.05,-8.41766,-1.74514,0.0,2.68226,-16.40397,0.86,-1.64461,-0.521,0.0,2.07475,7.99626,0,0,0,0.0,0.0,1.0,64,2,0,2,269,519,423,2,223,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3297,54.65649,54.65747,3,1,0,0,careful_stalk,careful_stalk:timer,-12.58679,1.05,-7.70383,-1.58942,0.0,2.77736,-16.40181,0.86,-1.08498,0.06862,0.0,2.16275,7.6396,0,0,0,0.0,0.0,1.0,64,2,0,2,269,522,423,2,218,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3312,54.91297,54.91395,3,1,0,0,careful_stalk,careful_stalk:timer,-12.97682,1.05,-6.98176,-1.4661,0.0,2.84439,-16.4039,0.86,-0.53118,-0.06536,0.0,2.15781,7.30444,0,0,0,0.0,0.0,1.0,64,2,0,2,269,523,423,2,213,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3327,55.16551,55.16648,3,1,0,0,careful_stalk,careful_stalk:timer,-13.33502,1.05,-6.25741,-1.38306,0.0,2.88568,-16.43545,0.86,0.01694,-0.17884,0.0,2.18671,6.99858,0,0,0,0.0,0.0,1.0,64,2,0,2,269,526,423,2,202,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3342,55.41906,55.42003,3,1,0,0,careful_stalk,careful_stalk:timer,-13.6792,1.05,-5.52267,-1.34148,0.0,2.90524,-16.48968,0.86,0.57639,-0.24817,0.0,2.21207,6.71546,0,0,0,0.0,0.0,1.0,64,2,0,2,269,529,423,2,186,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3357,55.67114,55.67212,3,1,0,0,curious_dip,curious_dip:timer,-14.0034,1.05,-4.78889,-1.21082,0.0,2.94283,-16.39732,0.86,1.12606,0.29878,0.0,2.164,6.38102,0,0,0,0.0,0.0,1.0,64,2,0,2,269,531,423,2,175,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3372,55.92371,55.92469,3,1,0,0,curious_dip,curious_dip:timer,-14.28383,1.05,-4.03131,-1.01986,0.0,3.03313,-16.34295,0.86,1.67526,0.13759,0.0,2.1923,6.06671,0,0,0,0.0,0.0,1.0,64,2,0,2,269,533,423,2,172,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3387,56.1765,56.17747,3,1,0,0,curious_dip,curious_dip:timer,-14.45318,1.05,-3.24177,-0.57301,0.0,3.14828,-16.32882,0.86,2.23551,-0.00248,0.0,2.22649,5.78952,0,0,0,0.0,0.0,1.0,64,2,0,2,269,536,431,2,168,8,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3402,56.43067,56.43165,3,1,0,0,curious_dip,curious_dip:timer,-14.61106,1.05,-2.44393,-0.67681,0.0,3.12761,-16.2044,0.86,2.78294,0.59848,0.0,2.13461,5.46433,0,0,0,0.0,0.0,1.0,64,2,0,2,269,538,431,2,157,8,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3416,56.69382,56.6948,3,1,0,0,curious_dip,curious_dip:timer,-14.72832,1.05,-1.62131,-0.15144,0.0,3.10053,-16.0712,0.86,3.33964,0.43197,0.0,2.08088,5.13949,0,0,0,0.0,0.0,1.0,64,2,0,2,269,539,432,2,153,9,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3431,56.95903,56.96001,3,1,0,0,curious_dip,curious_dip:timer,-14.80878,1.05,-0.83982,-0.41848,0.0,2.8004,-15.97673,0.86,3.88132,0.28252,0.0,2.02624,4.86346,0,0,0,0.0,0.0,1.0,64,2,0,2,269,541,433,2,145,10,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3446,57.21174,57.21271,3,1,0,0,curious_dip,curious_dip:timer,-14.80189,1.05,-0.16727,0.10895,0.0,2.53291,-15.89461,0.86,4.38166,0.86534,0.0,1.80107,4.67834,0,0,0,0.0,0.0,1.0,64,2,0,2,269,543,436,2,134,13,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3461,57.46614,57.46711,3,1,0,0,curious_dip,curious_dip:timer,-14.78819,1.05,0.44737,0.03388,0.0,2.3385,-15.69551,0.86,4.83563,0.69332,0.0,1.77399,4.48109,0,0,0,0.0,0.0,1.0,64,2,0,2,269,546,440,2,127,17,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3476,57.72493,57.72591,3,1,0,0,curious_dip,curious_dip:timer,-14.7725,1.05,1.04624,0.09736,0.0,2.32238,-15.5384,0.86,5.29281,0.54194,0.0,1.76344,4.31508,0,0,0,0.0,0.0,1.0,64,2,0,2,269,548,440,2,110,17,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3491,57.9863,57.98727,3,1,0,0,curious_dip,curious_dip:timer,-14.7356,1.05,1.67744,0.16803,0.0,2.53681,-15.41259,0.86,5.75662,0.42716,0.0,1.80197,4.13498,0,0,0,0.0,0.0,1.0,64,2,0,2,269,549,440,2,102,16,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3506,58.23831,58.23929,3,1,0,0,curious_dip,curious_dip:timer,-14.63622,1.05,2.3563,0.58978,0.0,2.83671,-15.26107,0.86,6.19599,0.98097,0.0,1.59409,3.8902,0,0,0,0.0,0.0,1.0,64,2,0,2,269,550,442,2,94,18,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3521,58.49235,58.49333,3,1,0,0,curious_dip,curious_dip:timer,-14.51768,1.05,3.12403,1.07204,0.0,3.0038,-15.04061,0.86,6.61695,0.78218,0.0,1.71619,3.53185,0,0,0,0.0,0.0,1.0,64,2,0,2,269,552,442,2,88,17,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3535,58.7564,58.75738,3,1,0,0,wrap,wrap:contact,-14.30724,1.05,3.94111,0.5493,0.0,3.1525,-14.85893,0.86,7.08605,0.61349,0.0,1.80777,3.19296,0,0,0,0.0,0.0,1.0,64,2,0,2,269,555,446,2,87,18,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3550,59.01622,59.01719,3,1,0,0,wrap,wrap:contact,-14.07436,1.05,4.73655,1.45067,0.0,2.85933,-14.60329,0.98389,6.67392,0.01806,0.0,0.02293,2.00827,1,0,0,0.25448,0.0,1.0,72,3,0,2,269,558,447,2,84,17,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3565,59.26862,59.26959,3,1,0,0,wrap,wrap:contact,-13.78227,1.05,5.48712,1.2622,0.0,2.94055,-14.60809,1.04312,6.83648,0.0,0.0,0.0,1.58201,1,0,0,0.75802,0.0,1.0,87,3,0,2,269,560,450,2,83,18,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3580,59.52914,59.53012,3,1,0,0,digest,digest:inside,-13.54807,1.05,6.0306,0.5766,0.0,1.09221,-13.13218,0.90241,5.86027,0.0,0.0,0.0,0.44942,0,1,0,1.03973,0.01256,0.98794,95,3,0,3,269,561,466,2,77,32,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,3594,59.7864,59.78737,3,1,0,0,digest,digest:inside,-13.40388,1.05,6.28181,0.54181,0.0,0.89525,-13.03332,0.94339,5.99991,0.0,0.0,0.0,0.4656,0,1,0,1.06546,0.03829,0.96324,95,3,0,3,269,561,468,2,74,32,34,0.0
