run_id,sim_time,round_number,row_type,entity_id,entity_state,x,y,z,vx,vy,vz,radius,opacity,color_r,color_g,color_b,selected,ai_enabled,ai_mode,human_override_active,paused,event_count,free_viruses,bound_viruses,injecting_viruses,endocytosed_viruses,released_viruses,open_receptors,occupied_receptors,used_receptors,marked_receptors,particles_count,loose_genomes_count,active_genomes_count,target_receptor_id,bound_receptor_id,bound_time,genome_length,genome_active,receptor_use_count,receptor_marked,extra
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,nucleus,nucleus,stationary,0.0,0.0,0.0,,,,1.0849755891581458,0.2653970874448253,0.67,0.58,0.95,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,,,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,0,released,-0.2639174136238898,-0.7704978915755368,-1.5607517679398515,0.0,0.0,0.0,0.34,0.18,1.0,0.42,0.42,1,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,10,10,1.6500,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,0:0,vesicle release,-0.028407950871053862,0.029933952152790294,0.04885089419097263,,,,0.035,,1.0,0.78,0.12,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.4739,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,0:1,vesicle release,-0.1233487742744174,-0.017395883245777632,0.14603143875575483,,,,0.035,,0.0,0.9,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.9540,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,1,released,4.000471097421604,1.0440476190476193,1.4609656285674146,0.0,0.0,0.0,0.34,0.28,1.0,0.54,0.7,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,3,3,1.9800,,,,,orbiting=0;injection_started=1;endocytosis_started=0;release_started=0
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,1:0,injected genome,0.10522250712165598,-0.024040197843995546,0.10508645357610445,,,,0.035,,1.0,0.78,0.12,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,5.1014,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,2,released,1.1401917025238553,-0.9217798663734278,0.9887192065596844,0.0,0.0,0.0,0.34,0.18,0.9,0.48,1.0,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,12,12,1.9200,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,2:0,vesicle release,0.15169578356669547,-0.09627706738198283,0.022161956852878868,,,,0.035,,1.0,0.78,0.12,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.4362,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,2:1,vesicle release,0.08150721972480895,0.03687976392371104,-0.07362153552554666,,,,0.035,,0.05,1.0,0.55,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.6882,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,2:2,vesicle release,0.11945753374015267,-0.028086156411129465,0.007056083401480183,,,,0.035,,0.0,0.9,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.3360,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,3,released,-0.04671609648512085,-1.8840545288027954,1.3357119519839917,0.0,0.0,0.0,0.34,0.18,1.0,0.62,0.38,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,18,18,1.9200,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,3:0,vesicle release,-0.06537279403734629,0.013996792576100356,-0.03458544211975377,,,,0.035,,0.05,1.0,0.55,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.8116,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,3:1,vesicle release,-0.0006506447813088706,0.17344453409063304,0.3434038723081575,,,,0.035,,0.0,0.9,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,4.0142,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,4,released,0.012559550577350708,1.7639394826186519,-0.014327353409631692,0.0,0.0,0.0,0.34,0.18,0.65,0.62,1.0,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,7,7,2.1000,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,4:0,vesicle release,-0.04090008743196154,-0.04598444981077662,0.07899492427027373,,,,0.035,,0.65,1.0,0.18,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.8748,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,4:1,vesicle release,0.006312174591994159,0.026419215628271014,-0.04588858017285316,,,,0.035,,0.05,1.0,0.55,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.8147,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,4:2,vesicle release,-0.0009839416858525435,-0.10371791754423729,0.07539969954618743,,,,0.035,,1.0,0.78,0.12,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.6277,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,5,released,-0.4109118795444506,0.7381378746429486,1.5450195608089587,0.0,0.0,0.0,0.34,0.18,1.0,0.42,0.42,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,13,13,0.3600,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,5:0,vesicle release,-0.41215093486675064,0.49462458774748846,0.8954834908663335,,,,0.035,,0.65,1.0,0.18,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.8234,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,5:1,vesicle release,-0.4420181455539596,0.1305334108963215,1.0565507596249442,,,,0.035,,1.0,0.78,0.12,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.8050,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,6,released,1.2367523150112099,0.9489866222623489,-0.8372133565407505,0.0,0.0,0.0,0.34,0.18,1.0,0.54,0.7,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,17,17,0.3300,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,6:0,vesicle release,1.6103919299916474,0.8821276188074016,-0.9000846266201453,,,,0.035,,0.0,0.9,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.4694,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,6:1,vesicle release,0.814161993986304,1.0845929830738215,-0.5404714896082353,,,,0.035,,0.0,0.9,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.5564,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,7,released,1.8672141213453717,3.132142857142857,2.4354501734786957,0.0,0.0,0.0,0.34,0.28,0.9,0.48,1.0,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,8,8,1.4100,,,,,orbiting=0;injection_started=1;endocytosis_started=0;release_started=0
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,7:0,injected genome,-0.01289302165154961,-0.03064394891801496,0.09635947589729263,,,,0.035,,0.0,0.9,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,4.7349,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,8,released,1.6734156390226604,-0.42200910899095656,-0.3753139112140082,0.0,0.0,0.0,0.34,0.18,1.0,0.62,0.38,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,14,14,2.6100,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,8:0,vesicle release,0.18821308902646214,0.18262181821790893,0.2844724130680973,,,,0.035,,0.05,1.0,0.55,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.0557,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,8:1,vesicle release,-0.15123035114500125,0.008511955841899184,-0.24241858877125283,,,,0.035,,0.65,1.0,0.18,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.2313,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,8:2,vesicle release,0.4320595653799264,-0.516777168633521,-0.3996006024983336,,,,0.035,,0.65,1.0,0.18,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.5062,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus,9,released,0.7463705402101881,0.07544638355913007,-1.5978371352233305,0.0,0.0,0.0,0.34,0.18,0.65,0.62,1.0,0,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,16,16,1.3500,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,9:0,vesicle release,-0.09822535903411578,-0.17086757792259435,-0.28284407420830193,,,,0.035,,1.0,0.78,0.12,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.8640,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,9:1,vesicle release,0.0465931384102868,-0.186296556581623,-0.16293038098078444,,,,0.035,,1.0,0.78,0.12,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.7834,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,virus_genome,9:2,vesicle release,-0.2380565916872553,0.016030690410618886,-0.14332524368941546,,,,0.035,,0.65,1.0,0.18,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,3.3925,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,0,branch,0.3014180376825345,0.8022218372566461,0.5325466997326509,,,,0.035,,0.2,0.9200000000000002,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.2723,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,1,branch,0.032153056805892935,0.8878643630768328,0.7310829485839268,,,,0.035,,0.36000000000000004,0.9360000000000002,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.4121,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,2,branch,0.4340243174959199,0.07836067551687798,0.3229371052194365,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,2.0188,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,3,branch,0.13349653672735645,0.954543013330291,0.6059263184508054,,,,0.035,,0.48800000000000004,0.9488000000000001,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.2059,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,4,branch,0.4505206728499199,0.17471437450134933,0.24830599215489932,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.5411,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,5,branch,0.40850038926164456,0.09076456310072693,0.0652720354036488,,,,0.035,,1.0,0.8873600000000001,0.5494400000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.2124,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,6,branch,0.014109593784090258,-0.21317342379265392,0.46397356050924815,,,,0.035,,0.2,0.9200000000000002,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.5267,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,7,branch,-0.002411294209635151,-0.13485058362126315,-0.040713509867618125,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.0746,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,8,branch,-0.019925588382546197,-0.2096449127536595,0.7485054387810541,,,,0.035,,0.36000000000000004,0.9360000000000002,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.6520,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,9,branch,-0.08909224652699066,-0.40713283388034105,0.15727337577474412,,,,0.035,,0.392,1.0,0.7120000000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.3564,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,10,branch,0.024183812500982962,-0.3469030794469755,0.1412704258496692,,,,0.035,,0.5136000000000001,1.0,0.7696000000000003,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1973,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,11,branch,-0.04424420579284816,-0.13723364712566352,0.5887875824850441,,,,0.035,,0.48800000000000004,0.9488000000000001,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.2789,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,12,branch,0.11975118518088673,0.05064143619387755,-0.143915370192736,,,,0.035,,0.2,0.9200000000000002,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.0795,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,13,branch,-0.11666933402534417,0.19700020572159227,-0.057292253171358914,,,,0.035,,0.72,1.0,0.344,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.8142,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,14,branch,-0.04786054744698358,-0.019578176769640167,0.5612591835243249,,,,0.035,,0.5904,0.9590400000000001,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1144,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,15,branch,0.0012067544552656212,-0.1386278331647635,-0.503800810625913,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.0845,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,16,branch,0.24672905781058374,-0.008894172258526997,0.06393194477623235,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.9169,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,17,branch,-0.07153483496665503,0.13351845942645513,-0.06779422344607122,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.0028,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,18,branch,-0.13327335095214515,0.4220958017885581,0.09972634020007562,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.7866,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,19,branch,0.13556514483512896,0.011295641927573472,-0.10385338736105396,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.6017,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,20,branch,0.45593444371798053,-0.12470094704900732,0.3179948063502661,,,,0.035,,0.72,1.0,0.344,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.9272,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,21,branch,-0.11183400597535995,-0.06699998686831923,-0.10720882333758028,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.2960,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,22,branch,-0.1357864386084897,-0.08514227459666902,0.12696715249791507,,,,0.035,,0.2,0.9200000000000002,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.8204,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,23,branch,-0.13962835561623949,0.15278893728265688,-0.29603377005378245,,,,0.035,,0.776,1.0,0.4752,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.2923,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,24,branch,-0.20093723876415154,0.02647468063918277,0.02454984553167653,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.0783,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,25,branch,-0.03842016271943016,0.03617798286759724,0.01094162289039144,,,,0.035,,0.36000000000000004,0.9360000000000002,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.4736,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,26,branch,-0.11890797611553079,-0.3160894988344719,-0.17563765050227279,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.2651,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,27,branch,0.5034273674507973,-0.07849891677529819,0.15932517473235736,,,,0.035,,0.392,1.0,0.7120000000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.3545,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,28,branch,-0.0676115597911359,0.0050080830467582535,0.010195899516434626,,,,0.035,,0.392,1.0,0.7120000000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.3337,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,29,branch,-0.045782928124229134,0.10730498567061897,-0.03876153994364179,,,,0.035,,0.72,1.0,0.344,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.3220,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,30,branch,0.41933630273739375,-0.21235870673031834,-0.38281634957248667,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.4542,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,31,branch,0.3870167989071934,-0.20149643747244736,0.32860217729237934,,,,0.035,,0.72,1.0,0.344,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,1.0413,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,32,branch,0.047881833649080205,-0.010084833814847234,-0.049088342619892325,,,,0.035,,0.5136000000000001,1.0,0.7696000000000003,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1699,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,33,branch,0.35461021870053894,-0.04465822480065239,0.24987956350745433,,,,0.035,,0.776,1.0,0.4752,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.3749,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,34,branch,-0.08305981463962842,-0.1653621820396263,0.05282056805274549,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.4720,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,35,branch,0.410202485046097,-0.09839553845479249,0.1286947814375396,,,,0.035,,0.5136000000000001,1.0,0.7696000000000003,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1001,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,36,branch,0.3874407937531409,-0.19142365535077377,-0.43903323552049206,,,,0.035,,1.0,0.8873600000000001,0.5494400000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1594,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,37,branch,0.01009378036390577,-0.10846586524494134,0.11295990532855055,,,,0.035,,0.48800000000000004,0.9488000000000001,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.2064,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,38,branch,0.35381095772782445,0.01861212255681055,0.4305235255203113,,,,0.035,,0.8208,1.0,0.58016,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1262,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,39,branch,0.3471354353610342,0.02091855307258197,0.4276345949321116,,,,0.035,,0.8566400000000001,1.0,0.664128,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.0635,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,40,branch,0.3144238913743764,0.06477530572871115,0.3761807227323774,,,,0.035,,0.8853120000000001,1.0,0.7313024000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.0751,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,41,branch,0.005671340348170122,-0.039238128126012364,0.06425176935777921,,,,0.035,,0.5904,0.9590400000000001,1.0,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.0848,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,42,branch,0.043464697161657184,0.012303665080547754,0.0072114641668248256,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.5222,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,43,branch,0.09869689285858832,0.08676956037994998,0.19020516998879483,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.3844,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,44,branch,0.33713047445906696,-0.36757913965071437,-0.08693268525007852,,,,0.035,,0.776,1.0,0.4752,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.4536,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,45,branch,-0.09527570367366714,-0.03616712306540129,0.1613520322224728,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.5205,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,46,branch,-0.02398114284229185,-0.028624291201629622,0.0748020916693323,,,,0.035,,1.0,0.8873600000000001,0.5494400000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.2630,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,47,branch,0.44133278405949866,-0.35012392361291145,-0.15577538706681002,,,,0.035,,0.8208,1.0,0.58016,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1846,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,48,branch,0.0613642827262074,0.07502329994010669,0.04123804883064129,,,,0.035,,1.0,0.8873600000000001,0.5494400000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1365,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,49,branch,-0.16357338128128482,0.32094262194057394,0.1591907256741121,,,,0.035,,0.392,1.0,0.7120000000000002,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1733,1,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,loose_genome,50,branch,0.093466248574081,-0.06167376952638304,0.10224293486625201,,,,0.035,,1.0,0.9098880000000003,0.6395520000000001,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,0.1121,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,particle,0,burst_particle,-0.4184495788942732,0.752041550109222,1.54435567002497,0.043249261900695425,0.04753025675680227,0.018589510533473855,0.036622912830153884,0.5091887450951597,0.04,0.9147851601677349,0.9908534349649292,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,,,,,life=1.1281408786516256
20260526-185455-sentence-script-virus-particles-with-spi-772194,32.2200,2,particle,1,burst_particle,-0.5379999476845698,0.9461399251532517,1.6689245345402668,-0.1976515638443546,0.3558902226760122,0.17278976788372216,0.025550798071309225,0.5265146871150506,0.04,0.8473327162620676,0.9175355611544213,,1,endocytosis_wave,0,0,190,0,0,0,0,10,12,0,10,4,60,51,13,,,,,,,,life=1.2462608135896756
