run_id,row_index,timestamp_iso,wall_elapsed_s,configured_run_seconds,round_index,cycle_time,total_duration,current_phase,current_phase_progress,completed,paused,human_speed,ai_speed,combined_speed,current_radius,cell_body_count,parent_visible,parent_pos,parent_radius,parent_opacity,nucleus_visible,nucleus_pos,nucleus_radius,nucleus_opacity,daughter_left_visible,daughter_left_pos,daughter_left_radius,daughter_left_opacity,daughter_right_visible,daughter_right_pos,daughter_right_radius,daughter_right_opacity,cleavage_groove_visible,cleavage_groove_radius,cleavage_groove_opacity,dna_count,duplicated_dna_visible_count,dna_avg_distance_from_cell_center,free_particle_count,attached_particle_count,particle_behavior_counts_json,particle_avg_y,particle_avg_speed,ai_enabled,ai_paused,ai_mode,ai_previous_mode,ai_mode_timer,ai_mode_duration,ai_stagnation_timer,ai_completion_timer,ai_helper_pos,ai_override_timer,clock_pointer_tip_pos
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,333,2026-05-26T19:36:18.856,33.3086,60.0,2,5.25,26.0,G1,0.75,0,0,1.0,1.0,1.0,0.6675,1,1,"-2.55,0.05,0.0",0.6675,0.62,1,"-2.55,0.05,0.0",0.28035,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.158694,5,0,"{""attach"": 5}",-0.063635,0.170612,1,0,OBSERVE,RESET_LOOP,5.2333,6.2879,0.0167,0.0,"1.719778,1.005733,-0.332799",0.0,"3.507413,0.895114,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,334,2026-05-26T19:36:18.958,33.4088,60.0,2,5.35,26.0,G1,0.764286,0,0,1.0,1.0,1.0,0.669738,1,1,"-2.55,0.05,0.0",0.669738,0.62,1,"-2.55,0.05,0.0",0.28129,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.159226,5,0,"{""attach"": 5}",-0.065245,0.170612,1,0,OBSERVE,RESET_LOOP,5.3333,6.2879,0.0667,0.0,"1.826953,1.017754,-0.317916",0.0,"3.526318,0.86933,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,335,2026-05-26T19:36:19.057,33.5091,60.0,2,5.45,26.0,G1,0.778571,0,0,1.0,1.0,1.0,0.671976,1,1,"-2.55,0.05,0.0",0.671976,0.62,1,"-2.55,0.05,0.0",0.28223,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.159758,5,0,"{""attach"": 5}",-0.066855,0.170612,1,0,OBSERVE,RESET_LOOP,5.4333,6.2879,0.0667,0.0,"1.929088,1.030904,-0.302072",0.0,"3.544593,0.843098,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,336,2026-05-26T19:36:19.157,33.6096,60.0,2,5.55,26.0,G1,0.792857,0,0,1.0,1.0,1.0,0.674214,1,1,"-2.55,0.05,0.0",0.674214,0.62,1,"-2.55,0.05,0.0",0.28317,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.16029,5,0,"{""attach"": 5}",-0.068464,0.170612,1,0,OBSERVE,RESET_LOOP,5.5333,6.2879,0.0667,0.0,"2.025869,1.045073,-0.285316",0.0,"3.56223,0.816432,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,337,2026-05-26T19:36:19.258,33.7102,60.0,2,5.65,26.0,G1,0.807143,0,0,1.0,1.0,1.0,0.676452,1,1,"-2.55,0.05,0.0",0.676452,0.62,1,"-2.55,0.05,0.0",0.28411,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.160822,5,0,"{""attach"": 5}",-0.070074,0.170612,1,0,OBSERVE,RESET_LOOP,5.6333,6.2879,0.0667,0.0,"2.117001,1.06014,-0.267699",0.0,"3.579217,0.789347,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,338,2026-05-26T19:36:19.359,33.8108,60.0,2,5.75,26.0,G1,0.821429,0,0,1.0,1.0,1.0,0.67869,1,1,"-2.55,0.05,0.0",0.67869,0.62,1,"-2.55,0.05,0.0",0.28505,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.161354,5,0,"{""attach"": 5}",-0.071684,0.170612,1,0,OBSERVE,RESET_LOOP,5.7333,6.2879,0.0667,0.0,"2.202203,1.075976,-0.249274",0.0,"3.595544,0.761859,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,339,2026-05-26T19:36:19.460,33.9122,60.0,2,5.85,26.0,G1,0.835714,0,0,1.0,1.0,1.0,0.680929,1,1,"-2.55,0.05,0.0",0.680929,0.62,1,"-2.55,0.05,0.0",0.28599,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.161887,4,0,"{""attach"": 4}",0.234366,0.157017,1,0,OBSERVE,RESET_LOOP,5.8333,6.2879,0.0,0.0,"2.281216,1.092445,-0.230095",0.0,"3.611203,0.733985,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,340,2026-05-26T19:36:19.561,34.0129,60.0,2,5.95,26.0,G1,0.85,0,0,1.0,1.0,1.0,0.683167,1,1,"-2.55,0.05,0.0",0.683167,0.62,1,"-2.55,0.05,0.0",0.28693,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.162419,3,0,"{""attach"": 3}",-0.225994,0.144886,1,0,OBSERVE,RESET_LOOP,5.9333,6.2879,0.0333,0.0,"2.353798,1.109404,-0.210222",0.0,"3.626183,0.705741,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,341,2026-05-26T19:36:19.661,34.1135,60.0,2,6.05,26.0,G1,0.864286,0,0,1.0,1.0,1.0,0.685405,1,1,"-2.55,0.05,0.0",0.685405,0.62,1,"-2.55,0.05,0.0",0.28787,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.162951,3,0,"{""attach"": 3}",-0.22138,0.144886,1,0,OBSERVE,RESET_LOOP,6.0333,6.2879,0.0667,0.0,"2.419728,1.126709,-0.189713",0.0,"3.640477,0.677143,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,342,2026-05-26T19:36:19.762,34.2139,60.0,2,6.15,26.0,G1,0.878571,0,0,1.0,1.0,1.0,0.687643,1,1,"-2.55,0.05,0.0",0.687643,0.62,1,"-2.55,0.05,0.0",0.28881,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.163483,3,0,"{""attach"": 3}",-0.216766,0.144886,1,0,OBSERVE,RESET_LOOP,6.1333,6.2879,0.0667,0.0,"2.478805,1.144208,-0.168631",0.0,"3.654075,0.648209,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,343,2026-05-26T19:36:19.862,34.3144,60.0,2,6.25,26.0,G1,0.892857,0,0,1.0,1.0,1.0,0.689881,1,1,"-2.55,0.05,0.0",0.689881,0.62,1,"-2.55,0.05,0.0",0.28975,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.164015,2,0,"{""attach"": 2}",-0.199381,0.118085,1,0,OBSERVE,RESET_LOOP,6.2333,6.2879,0.0667,0.0,"2.530847,1.16175,-0.14704",0.0,"3.66697,0.618954,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,344,2026-05-26T19:36:19.963,34.4152,60.0,2,6.3492,26.0,G1,0.907026,0,0,1.0,0.9758,0.9758,0.692101,1,1,"-2.55,0.05,0.0",0.692101,0.62,1,"-2.55,0.05,0.0",0.290682,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.164543,2,0,"{""attach"": 2}",-0.190909,0.118085,1,0,ORGANIZE,OBSERVE,0.0333,7.5894,0.0667,0.0,"2.737045,1.080103,-0.122915",0.0,"3.679058,0.589638,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,345,2026-05-26T19:36:20.053,34.5036,60.0,2,6.4287,26.0,G1,0.918386,0,0,1.0,0.9406,0.9406,0.693881,1,1,"-2.55,0.05,0.0",0.693881,0.62,1,"-2.55,0.05,0.0",0.29143,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.164966,2,0,"{""attach"": 1, ""organize"": 1}",-0.128472,0.244606,1,0,ORGANIZE,OBSERVE,0.1167,7.5894,0.0167,0.0,"3.000881,0.971444,-0.10375",0.0,"3.68824,0.56593,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,346,2026-05-26T19:36:20.160,34.6119,60.0,2,6.5207,26.0,G1,0.931523,0,0,1.0,0.9055,0.9055,0.695939,1,1,"-2.55,0.05,0.0",0.695939,0.62,1,"-2.55,0.05,0.0",0.292294,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.165455,2,0,"{""organize"": 2}",0.948807,0.369251,1,0,ORGANIZE,OBSERVE,0.2167,7.5894,0.05,0.0,"3.256563,0.89977,-0.084654",0.0,"3.698287,0.538301,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,347,2026-05-26T19:36:20.264,34.7162,60.0,2,6.6095,26.0,G1,0.944214,0,0,1.0,0.8769,0.8769,0.697927,1,1,"-2.55,0.05,0.0",0.697927,0.62,1,"-2.55,0.05,0.0",0.293129,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.165928,4,0,"{""organize"": 4}",0.900435,0.413363,1,0,ORGANIZE,OBSERVE,0.3167,7.5894,0.0,0.0,"3.453287,0.879951,-0.069073",0.0,"3.707409,0.511403,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,348,2026-05-26T19:36:20.351,34.8037,60.0,2,6.6816,26.0,G1,0.954509,0,0,1.0,0.8571,0.8571,0.69954,1,1,"-2.55,0.05,0.0",0.69954,0.62,1,"-2.55,0.05,0.0",0.293807,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.166311,5,0,"{""organize"": 5}",0.877842,0.429549,1,0,ORGANIZE,OBSERVE,0.4,7.5894,0.0167,0.0,"3.577039,0.895,-0.058303",0.0,"3.714382,0.489444,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,349,2026-05-26T19:36:20.461,34.9132,60.0,2,6.7661,26.0,G1,0.966584,0,0,1.0,0.8374,0.8374,0.701432,1,1,"-2.55,0.05,0.0",0.701432,0.62,1,"-2.55,0.05,0.0",0.294601,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.166761,5,0,"{""organize"": 5}",0.853042,0.447127,1,0,ORGANIZE,OBSERVE,0.5,7.5894,0.0,0.0,"3.682267,0.942617,-0.047572",0.0,"3.722073,0.463537,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,350,2026-05-26T19:36:20.553,35.0056,60.0,2,6.8352,26.0,G1,0.976454,0,0,1.0,0.8238,0.8238,0.702978,1,1,"-2.55,0.05,0.0",0.702978,0.62,1,"-2.55,0.05,0.0",0.295251,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.167129,5,0,"{""organize"": 5}",0.830891,0.477283,1,0,ORGANIZE,OBSERVE,0.5833,7.5894,0.0833,0.0,"3.737265,1.001248,-0.040155",0.0,"3.727965,0.442249,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,351,2026-05-26T19:36:20.663,35.1149,60.0,2,6.9167,26.0,G1,0.988106,0,0,1.0,0.8102,0.8102,0.704803,1,1,"-2.55,0.05,0.0",0.704803,0.62,1,"-2.55,0.05,0.0",0.296017,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.167563,5,0,"{""organize"": 5}",0.804116,0.524562,1,0,ORGANIZE,OBSERVE,0.6833,7.5894,0.05,0.0,"3.767819,1.088007,-0.032764",0.0,"3.734462,0.416995,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,352,2026-05-26T19:36:20.764,35.2153,60.0,2,6.9971,26.0,G1,0.999585,0,0,1.0,0.7991,0.7991,0.706602,1,1,"-2.55,0.05,0.0",0.706602,0.62,1,"-2.55,0.05,0.0",0.296773,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.16799,5,0,"{""organize"": 5}",0.777335,0.565179,1,0,ORGANIZE,OBSERVE,0.7833,7.5894,0.0333,0.0,"3.763399,1.186634,-0.026734",0.0,"3.740375,0.391994,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,353,2026-05-26T19:36:20.864,35.3159,60.0,2,7.0765,26.0,S,0.009558,0,0,1.0,0.7901,0.7901,0.708378,1,1,"-2.55,0.05,0.0",0.708378,0.62,1,"-2.55,0.05,0.0",0.297519,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.168412,7,0,"{""organize"": 7}",0.890492,0.51805,1,0,ORGANIZE,OBSERVE,0.8833,7.5894,0.0167,0.0,"3.727563,1.291556,-0.021813",0.0,"3.745738,0.367192,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,354,2026-05-26T19:36:20.948,35.4,60.0,2,7.142,26.0,S,0.017748,0,0,1.0,0.7838,0.7838,0.709844,1,1,"-2.55,0.05,0.0",0.709844,0.62,1,"-2.55,0.05,0.0",0.298135,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,0,0.168761,8,0,"{""organize"": 8}",0.924081,0.524193,1,0,ORGANIZE,OBSERVE,0.9667,7.5894,0.05,0.0,"3.676083,1.380283,-0.018412",0.0,"3.749806,0.346643,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,355,2026-05-26T19:36:21.049,35.5009,60.0,2,7.22,26.0,S,0.027499,0,0,1.0,0.7776,0.7776,0.71159,1,1,"-2.55,0.05,0.0",0.71159,0.62,1,"-2.55,0.05,0.0",0.298868,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,1,0.168184,8,0,"{""organize"": 8}",0.90077,0.55073,1,0,ORGANIZE,OBSERVE,1.0667,7.5894,0.0667,0.0,"3.591069,1.484625,-0.015023",0.0,"3.754225,0.322097,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,356,2026-05-26T19:36:21.153,35.6056,60.0,2,7.2974,26.0,S,0.037181,0,0,1.0,0.7725,0.7725,0.713324,1,1,"-2.55,0.05,0.0",0.713324,0.62,1,"-2.55,0.05,0.0",0.299596,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,1,0.168496,8,0,"{""organize"": 8}",0.875938,0.540107,1,0,ORGANIZE,OBSERVE,1.1667,7.5894,0.0333,0.0,"3.483528,1.583149,-0.012258",0.0,"3.758153,0.297647,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,357,2026-05-26T19:36:21.256,35.7067,60.0,2,7.3745,26.0,S,0.046806,0,0,1.0,0.7684,0.7684,0.715047,1,1,"-2.55,0.05,0.0",0.715047,0.62,1,"-2.55,0.05,0.0",0.30032,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,1,0.168827,9,0,"{""organize"": 9}",0.931991,0.524549,1,0,ORGANIZE,OBSERVE,1.2667,7.5894,0.0,0.0,"3.356369,1.672652,-0.010002",0.0,"3.761604,0.273271,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,358,2026-05-26T19:36:21.359,35.8109,60.0,2,7.4511,26.0,S,0.056386,0,0,1.0,0.765,0.765,0.716762,1,1,"-2.55,0.05,0.0",0.716762,0.62,1,"-2.55,0.05,0.0",0.30104,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,1,0.169179,10,0,"{""organize"": 10}",0.98817,0.534943,1,0,ORGANIZE,OBSERVE,1.3667,7.5894,0.1,0.0,"3.212441,1.750415,-0.008161",0.0,"3.764588,0.248953,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,359,2026-05-26T19:36:21.463,35.9151,60.0,2,7.5274,26.0,S,0.065928,0,0,1.0,0.7622,0.7622,0.718471,1,1,"-2.55,0.05,0.0",0.718471,0.62,1,"-2.55,0.05,0.0",0.301758,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,1,0.16955,11,0,"{""organize"": 11}",1.032557,0.552965,1,0,ORGANIZE,OBSERVE,1.4667,7.5894,0.0167,0.0,"3.054552,1.814159,-0.006659",0.0,"3.767112,0.224679,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,360,2026-05-26T19:36:21.553,36.0052,60.0,2,7.5908,26.0,S,0.073855,0,0,1.0,0.7603,0.7603,0.71989,1,1,"-2.55,0.05,0.0",0.71989,0.62,1,"-2.55,0.05,0.0",0.302354,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,2,0.170579,11,0,"{""organize"": 11}",1.005336,0.585406,1,0,ORGANIZE,OBSERVE,1.55,7.5894,0.0333,0.0,"2.914321,1.855215,-0.005621",0.0,"3.768868,0.204478,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,361,2026-05-26T19:36:21.656,36.1081,60.0,2,7.6668,26.0,S,0.083345,0,0,1.0,0.7584,0.7584,0.721589,1,1,"-2.55,0.05,0.0",0.721589,0.62,1,"-2.55,0.05,0.0",0.303068,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,2,0.171413,11,0,"{""organize"": 11}",0.971157,0.618422,1,0,ORGANIZE,OBSERVE,1.65,7.5894,0.0,0.0,"2.738045,1.888705,-0.004586",0.0,"3.770563,0.180265,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,362,2026-05-26T19:36:21.757,36.2089,60.0,2,7.7425,26.0,S,0.092814,0,0,1.0,0.7569,0.7569,0.723285,1,1,"-2.55,0.05,0.0",0.723285,0.62,1,"-2.55,0.05,0.0",0.30378,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,2,0.172267,11,0,"{""organize"": 11}",0.937107,0.62146,1,0,ORGANIZE,OBSERVE,1.75,7.5894,0.1,0.0,"2.555621,1.903907,-0.003742",0.0,"3.771811,0.156079,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,363,2026-05-26T19:36:21.857,36.3092,60.0,2,7.8181,26.0,S,0.102265,0,0,1.0,0.7556,0.7556,0.724977,1,1,"-2.55,0.05,0.0",0.724977,0.62,1,"-2.55,0.05,0.0",0.30449,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,2,0.173143,12,0,"{""organize"": 12}",0.986015,0.589011,1,0,ORGANIZE,OBSERVE,1.85,7.5894,0.05,0.0,"2.369745,1.900023,-0.003053",0.0,"3.772615,0.131918,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,364,2026-05-26T19:36:21.957,36.4097,60.0,2,7.8936,26.0,S,0.111703,0,0,1.0,0.7546,0.7546,0.726667,1,1,"-2.55,0.05,0.0",0.726667,0.62,1,"-2.55,0.05,0.0",0.3052,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,2,0.174038,13,0,"{""organize"": 13}",1.025165,0.580737,1,0,ORGANIZE,OBSERVE,1.95,7.5894,0.0333,0.0,"2.183065,1.876599,-0.002491",0.0,"3.772977,0.107783,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,365,2026-05-26T19:36:22.058,36.5104,60.0,2,7.969,26.0,S,0.121129,0,0,1.0,0.7537,0.7537,0.728354,1,1,"-2.55,0.05,0.0",0.728354,0.62,1,"-2.55,0.05,0.0",0.305909,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,2,0.174955,13,0,"{""organize"": 13}",0.994529,0.606921,1,0,ORGANIZE,OBSERVE,2.05,7.5894,0.0,0.0,"1.998163,1.833511,-0.002033",0.0,"3.772899,0.083674,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,366,2026-05-26T19:36:22.163,36.6156,60.0,2,8.0444,26.0,S,0.130545,0,0,1.0,0.753,0.753,0.73004,1,1,"-2.55,0.05,0.0",0.73004,0.62,1,"-2.55,0.05,0.0",0.306617,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,3,0.17161,13,0,"{""organize"": 13}",0.964373,0.640202,1,0,ORGANIZE,OBSERVE,2.15,7.5894,0.1,0.0,"1.817541,1.770946,-0.001659",0.0,"3.772383,0.059595,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,367,2026-05-26T19:36:22.264,36.7165,60.0,2,8.1196,26.0,S,0.139954,0,0,1.0,0.7525,0.7525,0.731725,1,1,"-2.55,0.05,0.0",0.731725,0.62,1,"-2.55,0.05,0.0",0.307325,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,3,0.172557,15,0,"{""organize"": 15}",1.038179,0.628304,1,0,ORGANIZE,OBSERVE,2.25,7.5894,0.0,0.0,"1.6436,1.689388,-0.001353",0.0,"3.771429,0.035549,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,368,2026-05-26T19:36:22.348,36.8007,60.0,2,8.1823,26.0,S,0.14779,0,0,1.0,0.7521,0.7521,0.733128,1,1,"-2.55,0.05,0.0",0.733128,0.62,1,"-2.55,0.05,0.0",0.307914,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,3,0.17338,15,0,"{""organize"": 15}",1.013762,0.654654,1,0,ORGANIZE,OBSERVE,2.3333,7.5894,0.0167,0.0,"1.505402,1.607459,-0.001142",0.0,"3.770301,0.015539,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,369,2026-05-26T19:36:22.450,36.9018,60.0,2,8.2575,26.0,S,0.157188,0,0,1.0,0.7517,0.7517,0.734811,1,1,"-2.55,0.05,0.0",0.734811,0.62,1,"-2.55,0.05,0.0",0.308621,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,3,0.174407,15,0,"{""organize"": 15}",0.984577,0.684634,1,0,ORGANIZE,OBSERVE,2.4333,7.5894,0.1167,0.0,"1.34953,1.493254,-0.000932",0.0,"3.768549,-0.008435,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,370,2026-05-26T19:36:22.555,37.0072,60.0,2,8.3327,26.0,S,0.166582,0,0,1.0,0.7514,0.7514,0.736493,1,1,"-2.55,0.05,0.0",0.736493,0.62,1,"-2.55,0.05,0.0",0.309327,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,3,0.175476,15,0,"{""organize"": 15}",0.955617,0.712587,1,0,ORGANIZE,OBSERVE,2.5333,7.5894,0.0833,0.0,"1.206418,1.362886,-0.000761",0.0,"3.766362,-0.032363,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,371,2026-05-26T19:36:22.656,37.1083,60.0,2,8.4078,26.0,S,0.175973,0,0,1.0,0.7511,0.7511,0.738174,1,1,"-2.55,0.05,0.0",0.738174,0.62,1,"-2.55,0.05,0.0",0.310033,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,4,0.179054,16,0,"{""organize"": 16}",0.949798,0.713703,1,0,ORGANIZE,OBSERVE,2.6333,7.5894,0.05,0.0,"1.077897,1.217805,-0.000621",0.0,"3.763742,-0.056238,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,372,2026-05-26T19:36:22.757,37.2093,60.0,2,8.4829,26.0,S,0.18536,0,0,1.0,0.7509,0.7509,0.739855,1,1,"-2.55,0.05,0.0",0.739855,0.62,1,"-2.55,0.05,0.0",0.310739,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,4,0.180425,16,0,"{""organize"": 16}",0.921613,0.730303,1,0,ORGANIZE,OBSERVE,2.7333,7.5894,0.0167,0.0,"0.9656,1.059663,-0.000506",0.0,"3.76069,-0.080054,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,373,2026-05-26T19:36:22.857,37.3095,60.0,2,8.558,26.0,S,0.194746,0,0,1.0,0.7508,0.7508,0.741535,1,1,"-2.55,0.05,0.0",0.741535,0.62,1,"-2.55,0.05,0.0",0.311445,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,4,0.18184,18,0,"{""organize"": 18}",0.896287,0.688374,1,0,ORGANIZE,OBSERVE,2.8333,7.5894,0.0167,0.0,"0.870953,0.890289,-0.000413",0.0,"3.757208,-0.103805,0.0"
20260526-193544-sentence-script-a-single-cell-sphere-gra-d3516f,374,2026-05-26T19:36:22.958,37.4102,60.0,2,8.633,26.0,S,0.204129,0,0,1.0,0.7506,0.7506,0.743216,1,1,"-2.55,0.05,0.0",0.743216,0.62,1,"-2.55,0.05,0.0",0.312151,0.25,0,"-2.55,0.05,0.0",0.05,0.0,0,"-2.55,0.05,0.0",0.05,0.0,0,0.3025,0.0,12,4,0.183297,18,0,"{""organize"": 18}",0.87044,0.700577,1,0,ORGANIZE,OBSERVE,2.9333,7.5894,0.0833,0.0,"0.795152,0.711662,-0.000337",0.0,"3.753296,-0.127484,0.0"
