csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_number,phase,paused,ai_enabled,manual_override,ai_mode,ai_mode_timer,ai_stagnation_timer,ai_reset_wait,pending_reset,selected_scavenger_index,cleared_count,body_count,free_body_count,marked_body_count,captured_body_count,bleb_count,particle_count,scavenger_count,visual_count,avg_body_speed,avg_body_radius,avg_scavenger_speed,main_cell_radius,main_cell_fragmented,name,source,state,marked,captured_by,dead,x,y,z,vx,vy,vz,radius,age,life,max_life,engulfed_count,wrap_timer,target_body_id,opacity
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.7,13.65,2262,bleb,bleb_16,bleb,2,blebbing,False,True,False,ARTISTIC,2.28333333333333,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6349903934552922,1.4382545173576602,False,,,attached,,,False,0.22823225903101552,1.2186231957701583,0.9858330225822501,,,,0.26469587316328624,2.0166666666666644,,,,,,0.4574789262235092
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.7,13.65,2262,bleb,bleb_17,bleb,2,blebbing,False,True,False,ARTISTIC,2.28333333333333,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6349903934552922,1.4382545173576602,False,,,attached,,,False,-1.27994901862106,-0.9367510367068909,-0.34062534208541784,,,,0.33438130067691113,1.7666666666666653,,,,,,0.40224940814548416
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.7,13.65,2262,bleb,bleb_18,bleb,2,blebbing,False,True,False,ARTISTIC,2.28333333333333,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6349903934552922,1.4382545173576602,False,,,attached,,,False,0.20592534265232743,-1.3137839537441731,0.9419762951883748,,,,0.3479613630385084,1.2166666666666672,,,,,,0.41286363512554747
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.7,13.65,2262,bleb,bleb_19,bleb,2,blebbing,False,True,False,ARTISTIC,2.28333333333333,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6349903934552922,1.4382545173576602,False,,,attached,,,False,1.2285192926873698,0.9478436387853726,-0.140575223073761,,,,0.21728939407806122,0.8166666666666675,,,,,,0.5058245435087773
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.7,13.65,2262,bleb,bleb_20,bleb,2,blebbing,False,True,False,ARTISTIC,2.28333333333333,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6349903934552922,1.4382545173576602,False,,,attached,,,False,-0.9853674348473271,-0.6858106439269991,-1.0622928608954285,,,,0.29931250684214095,0.4833333333333333,,,,,,0.5397900564730512
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.7,13.65,2262,bleb,bleb_21,bleb,2,blebbing,False,True,False,ARTISTIC,2.28333333333333,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6349903934552922,1.4382545173576602,False,,,attached,,,False,1.5091621032681137,0.0861719707116914,0.07549896596271821,,,,0.13679795079599047,0.03333333333333333,,,,,,0.46825196291409427
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,summary,apoptosis_scene,summary,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,main_cell,main_cell,cell,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,blebbing,,,False,0.0,0.0,0.0,,,,1.4409849054963346,,,,,,,0.28
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,scavenger,scavenger_0,scavenger,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,active,,,,-0.5441627381521925,0.1663897140612915,-1.226754510520014,0.5095246221727248,-0.0017273066991189531,0.42202064929769756,0.8327867056550299,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,scavenger,scavenger_1,scavenger,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,active,,,,0.617690815228643,-0.3519833581505854,1.8315971517552512,-0.6752206479590495,0.13799088152926225,-0.359545312371093,0.8561201033264355,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,scavenger,scavenger_2,scavenger,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,active,,,,-1.2177923740289682,-0.17623900483127358,-0.4448492322162736,0.3881896630090316,-0.189713232116376,-0.12602781732526305,0.8830206601064561,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_0,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.2756471060509116,0.15799340685144211,0.90606854196319,,,,0.2393579308137269,8.766666666666682,,,,,,0.5312117435329637
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_1,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.6081765962393102,0.379799543367941,0.07275261811870018,,,,0.3871315530136489,8.283333333333324,,,,,,0.5015139459531709
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_2,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-0.9498100938728525,1.1241730958462426,-0.8036709089783051,,,,0.4283764383021222,7.733333333333311,,,,,,0.38667468021621765
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_3,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,0.7937019699803759,-0.899916368543328,1.1094924622044493,,,,0.3511708272932996,7.416666666666646,,,,,,0.3926599361668239
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_4,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-0.6509205955454925,0.7956667888996355,1.3259773523115286,,,,0.4301310456026316,7.09999999999998,,,,,,0.45849197533334346
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_5,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.1456005623105718,0.48764776984066976,0.9938488166141863,,,,0.2758625068575717,6.6166666666666485,,,,,,0.5396666987745421
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_6,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.4567107039458,-0.10316636103610516,0.725744830830539,,,,0.3449592458029532,6.349999999999983,,,,,,0.5193275595341011
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_7,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,0.5805024720736988,1.4381339355435832,0.21618709401327554,,,,0.22663290316310172,5.833333333333318,,,,,,0.404526525253562
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_8,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,0.6287183797483492,1.405572509399953,-0.3717216988665121,,,,0.25944500919663244,5.416666666666653,,,,,,0.38930421826686357
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_9,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-0.16278615446309583,1.632493464093206,0.3267330776534724,,,,0.42149693337994387,5.033333333333321,,,,,,0.4683551307510601
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_10,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-0.5357775002987647,-1.5216353824055555,-0.2137519119615555,,,,0.33822461372637197,4.616666666666656,,,,,,0.5387850814027676
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_11,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-0.48706462868036543,1.3322212396266153,-0.8756019203177311,,,,0.4108429110074618,4.383333333333323,,,,,,0.5282506880240017
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_12,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.5296282619108825,-0.6111358155436626,0.25642802967692807,,,,0.41070015291383377,3.9166666666666576,,,,,,0.4270359161152841
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_13,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.105985542615723,0.45102514372890046,-1.125946651113984,,,,0.3638431578671208,3.4166666666666594,,,,,,0.3864374186751056
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_14,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-0.4675150875396049,-1.0898135894243643,-1.1202143271326832,,,,0.34589648769233156,3.049999999999994,,,,,,0.4575826048974637
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_15,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,0.04537843001515622,-1.595212586929735,-0.18885566892148123,,,,0.30178600754987034,2.5666666666666624,,,,,,0.5395786018338407
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_16,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,0.19229413353385066,1.1964878949677336,1.025182217606513,,,,0.2654205276776517,2.1333333333333306,,,,,,0.4859346451082856
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_17,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-1.275679691109353,-0.941433572580789,-0.3604098343407497,,,,0.3362093767887172,1.8833333333333315,,,,,,0.4255740587519815
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_18,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,0.19361728376209844,-1.3297901285112248,0.9330978250768225,,,,0.3544803787210536,1.3333333333333335,,,,,,0.39304161560966466
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_19,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.244116637051076,0.9404539791439069,-0.12450469700698841,,,,0.22393284461705934,0.9333333333333346,,,,,,0.47965736152542365
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_20,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,-1.0254990925515508,-0.6607222876371346,-1.058006424571234,,,,0.31601420839908245,0.6000000000000002,,,,,,0.5366777026463131
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.8167,13.7667,2269,bleb,bleb_21,bleb,2,blebbing,False,True,False,ARTISTIC,2.3999999999999964,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6296678321882813,1.4409849054963346,False,,,attached,,,False,1.528004607131806,0.10225668942105673,0.09940067532875069,,,,0.16995373330215552,0.15,,,,,,0.4958738241156508
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,summary,apoptosis_scene,summary,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,main_cell,main_cell,cell,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,blebbing,,,False,0.0,0.0,0.0,,,,1.4561903623772334,,,,,,,0.28
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,scavenger,scavenger_0,scavenger,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,active,,,,-0.4836171962023743,0.1673451428093483,-1.1747498036481154,0.4939886289584246,0.015461878878561965,0.43652782991287803,0.8369434442148765,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,scavenger,scavenger_1,scavenger,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,active,,,,0.5372144404823228,-0.33559491863323077,1.7859384048609732,-0.6582561182511047,0.13364267545482317,-0.39118202766629057,0.8638245779023188,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,scavenger,scavenger_2,scavenger,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,active,,,,-1.1712584874377001,-0.20003507551662464,-0.45760859069736415,0.3824634293035591,-0.20219214896572532,-0.09097497477605047,0.8871894123043138,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_0,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.2865685712739823,0.18335540468226347,0.9124506138503505,,,,0.23935793714039816,8.883333333333354,,,,,,0.5137063246281619
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_1,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.618168256351168,0.40965122975851964,0.026151145816485574,,,,0.38713168560653993,8.399999999999997,,,,,,0.5230254686421468
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_2,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-0.9200731942786603,1.1331053012214778,-0.8561199515423435,,,,0.42837681931908383,7.849999999999977,,,,,,0.402737555108862
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_3,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,0.8081205962988602,-0.8942195116031079,1.1258855145279618,,,,0.35117118297964306,7.533333333333312,,,,,,0.3817344476633269
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_4,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-0.5963084644712517,0.8106361696316572,1.3615997737025642,,,,0.4301318701722365,7.216666666666646,,,,,,0.43028787576801447
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_5,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.1518277265962744,0.5525197219706054,0.9768043863667284,,,,0.27586331159562544,6.733333333333315,,,,,,0.5319317147175947
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_6,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.4897400981898294,-0.045851026709714124,0.6988521661272007,,,,0.34496145420708507,6.466666666666649,,,,,,0.534479060262716
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_7,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,0.5721060528820666,1.4608815531498454,0.19693918043725264,,,,0.22663354010719924,5.949999999999984,,,,,,0.42851115456363065
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_8,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,0.6523921673842379,1.4129057501121731,-0.36731197233365964,,,,0.25944690220491395,5.533333333333319,,,,,,0.38062844535498674
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_9,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-0.17334579249279947,1.6478816539648466,0.3229126280474817,,,,0.42151562974362394,5.149999999999987,,,,,,0.43966273960569047
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_10,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-0.49157883632576255,-1.5498303662357866,-0.2334703912822342,,,,0.33825463514861154,4.733333333333322,,,,,,0.5287738695698787
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_11,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-0.45799678434007457,1.365463486953697,-0.8693586296656676,,,,0.4108987472817228,4.499999999999989,,,,,,0.5386028273500003
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_12,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.54029061034034,-0.6431488593296805,0.21109827615997526,,,,0.41079335556041535,4.033333333333324,,,,,,0.4549603567366479
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_13,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.09672310793103,0.4505200355546356,-1.1571101914706474,,,,0.36399731437765614,3.5333333333333257,,,,,,0.3800713613168045
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_14,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-0.4766565576725512,-1.1178109189000256,-1.1111545171637394,,,,0.34623046402180346,3.1666666666666603,,,,,,0.42944523062603057
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_15,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-0.002784559382586902,-1.6129148153553694,-0.17740832709869714,,,,0.30225656949037005,2.6833333333333287,,,,,,0.5315289672433806
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_16,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,0.2535793876771657,1.18260625881688,1.0518132691602604,,,,0.2660274922070757,2.249999999999997,,,,,,0.511034856637343
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_17,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-1.2785152151427326,-0.9670419592890214,-0.3557855982961207,,,,0.3377405579722437,1.9999999999999978,,,,,,0.4533528477745997
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_18,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,0.18009646264885876,-1.381722155585869,0.8918950638355392,,,,0.35994065145464654,1.4499999999999997,,,,,,0.38188288608331983
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_19,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.2545164399424071,0.9624416813428152,-0.06951282152990763,,,,0.2294973429403556,1.0500000000000012,,,,,,0.4509468472189487
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_20,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,-1.0517974526390736,-0.6318322518544214,-1.0847902500947486,,,,0.3300034132203184,0.7166666666666672,,,,,,0.5236445423394763
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,37.9333,13.8833,2276,bleb,bleb_21,bleb,2,blebbing,False,True,False,ARTISTIC,2.5166666666666626,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.626261427881433,1.4561903623772334,False,,,attached,,,False,1.5617079294187164,0.08371561674434447,0.06520142382231779,,,,0.1977247380052256,0.26666666666666666,,,,,,0.5188542151835219
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,38.05,14.0,2283,summary,apoptosis_scene,summary,2,blebbing,False,True,False,ARTISTIC,2.633333333333329,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6247028681158114,1.4770413420182174,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,38.05,14.0,2283,main_cell,main_cell,cell,2,blebbing,False,True,False,ARTISTIC,2.633333333333329,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6247028681158114,1.4770413420182174,False,,,blebbing,,,False,0.0,0.0,0.0,,,,1.4770413420182174,,,,,,,0.28
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,38.05,14.0,2283,scavenger,scavenger_0,scavenger,2,blebbing,False,True,False,ARTISTIC,2.633333333333329,0,0.0,False,0,0,0,0,0,0,22,0,3,99,0.0,0.0,0.6247028681158114,1.4770413420182174,False,,,active,,,,-0.42508724637055284,0.1705446335642876,-1.1208610021533745,0.4764073572551221,0.03506915020933509,0.45290554877757605,0.8426107771621983,,,,0,0,,0.36
