run_id,time_seconds,frame,row_type,object_id,object_kind,round_number,ai_enabled,ai_mode,ai_mode_time,ai_stagnant,ai_completed,boundary_mode,paused,predator_speed_multiplier,active_prey_count,caught_this_round,total_caught,marks_count,particles_count,x,y,z,vx,vy,vz,speed,forward_x,forward_y,forward_z,caught,captor,caught_timer,fear,orbit_radius,max_speed,nearest_predator_distance,nearest_prey_distance,coral_radius,coral_height,mark_intensity,mark_life,particle_life,extra
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,23,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.68902,-6.65944,-1.33228,1.31296,-1.19352,-0.12546,1.77879,,,,False,,0.0,0.17662,2.19048,3.455,6.34945,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,24,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-5.58548,6.16446,8.42505,0.86189,0.81498,1.22146,1.70265,,,,False,,0.0,0,1.65273,3.011,11.68624,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,25,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.05074,1.7374,0.51315,0.94326,1.51328,1.08697,2.08836,,,,False,,0.0,0.66798,2.08141,3.49416,2.59088,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,26,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,8.03896,5.22243,4.17516,0.04101,0.7749,1.88478,2.03826,,,,False,,0.0,0,1.08535,3.88415,9.3644,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,27,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,1.81891,2.67556,-2.99333,-0.45092,-0.56174,-1.55243,1.71141,,,,False,,0.0,0.44943,2.03037,3.16624,4.24563,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,28,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.75297,0.36687,8.02686,-0.61229,0.88676,2.09431,2.35528,,,,False,,0.0,0,1.42191,3.43106,8.71735,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,29,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.69953,-0.47987,-0.53996,-0.05776,-2.02517,-0.79727,2.17722,,,,False,,0.0,0.69969,1.73513,3.78719,2.31736,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,30,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-7.21683,1.8573,-5.57125,-0.2505,1.5097,-1.5742,2.19546,,,,False,,0.0,0,1.89021,3.0003,7.72592,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,31,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-10.14419,4.50337,7.14619,1.10913,0.40561,1.92128,2.25522,,,,False,,0.0,0,1.36251,3.71624,12.43566,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,32,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,12.29279,5.08263,4.20006,-1.21875,1.10429,1.23242,2.05515,,,,False,,0.0,0,1.67296,3.81213,12.05159,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,33,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,12.6617,-6.98749,-2.08322,1.194,-0.53766,0.90541,1.59201,,,,False,,0.0,0,2.0215,3.6635,11.29302,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,34,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,4.23977,-3.23129,0.70989,-0.99905,-0.87104,-0.65803,1.47981,,,,False,,0.0,0.59033,1.99776,3.49783,3.15374,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,35,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,12.52294,-3.22337,7.60174,2.26876,0.38766,0.41275,2.33836,,,,False,,0.0,0,1.99297,3.57611,12.94332,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,36,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,9.00524,3.64249,-6.96388,-0.94406,-1.25749,0.62483,1.69202,,,,False,,0.0,0,2.06269,3.24079,9.37578,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,37,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,3.25869,5.46287,3.68756,0.73051,0.9016,1.40404,1.8215,,,,False,,0.0,0,1.06636,3.81914,7.91785,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,38,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-6.26522,-0.72937,-8.04842,1.19031,1.1512,-1.03933,1.95508,,,,False,,0.0,0,1.93634,3.42692,8.79763,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,39,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-11.67032,4.98191,-5.14901,-0.21279,-1.02012,1.25473,1.63104,,,,False,,0.0,0,1.66488,3.89719,12.13734,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,40,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-12.67415,-4.77726,-3.9308,0.06012,1.68134,0.38083,1.72498,,,,False,,0.0,0,1.19733,3.20836,12.52287,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,41,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-13.00381,3.88126,2.9857,-1.0279,-0.91687,1.12531,1.77864,,,,False,,0.0,0,1.99984,3.79896,12.61445,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,42,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,4.79466,1.89911,-8.40186,1.47506,0.49149,1.19709,1.96224,,,,False,,0.0,0,1.81587,3.87195,7.96084,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,43,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,11.56754,-6.88627,-6.42029,1.24425,0.90261,-1.44933,2.11268,,,,False,,0.0,0,1.25655,3.04644,11.58686,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,44,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-12.46846,5.4287,-7.54607,-1.52926,0.03536,-0.05499,1.53066,,,,False,,0.0,0,1.34716,3.70799,14.00308,,,,,,,
