run_id,wall_elapsed_s,sim_time_s,frame,round_number,paused,ai_enabled,ai_mode,ai_quiet_timer,ai_stable_timer,ai_mode_timer,ai_mode_duration,ai_completion_delay,ai_attractor_strength,ai_cursor_x,ai_cursor_y,ai_cursor_z,cell_count,stem_count,neural_blue_count,muscle_rose_count,epithelial_green_count,blood_amber_count,differentiated_count,completion_fraction,frontier_count,signal_count,free_signal_count,attached_signal_count,branch_count,decoration_count,avg_exposure,max_exposure,avg_neighbors,avg_signal_speed,avg_signal_age,type_balance_score,dominant_type,resetting,csv_path
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,43.7951,42.9,2574,1,0,1,RESETTING,-0.0167,2.0333,2.0333,2.8,2.05,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,182,182,0,91,2,0.31471,1.55186,2.30476,0.57373,11.88324,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,43.9956,43.0833,2585,1,0,1,RESETTING,-0.0167,2.2167,2.2167,2.8,2.2333,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,182,182,0,91,2,0.31466,1.55186,2.30476,0.56688,12.06658,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,44.2142,43.2833,2597,1,0,1,RESETTING,-0.0167,2.4167,2.4167,2.8,2.4333,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,183,183,0,91,2,0.31461,1.55186,2.30476,0.56874,12.20046,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,44.4136,43.4667,2608,1,0,1,RESETTING,-0.0167,2.6,2.6,2.8,2.6167,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,184,184,0,91,2,0.31457,1.55186,2.30476,0.57437,12.31694,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,44.632,0.0,2620,2,0,1,SEED,0.5,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,105,105,0,0,0,0,0,0.0,0,10,8,2,0,2,0.0,0.0,2.11429,0.63536,0.01667,0.0,none,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,44.8409,0.2667,2636,2,0,1,SEED,0.2333,0.2667,0.2667,2.8,0.0,0.2,0.31977,0.13371,0.59335,105,105,0,0,0,0,0,0.0,0,10,9,1,0,2,0.00059,0.22067,2.11429,0.6336,0.28333,0.0,none,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,45.05,0.6,2656,2,0,1,SEED,-0.0167,0.6,0.6,2.8,0.0,0.2,0.02181,0.44109,0.7997,105,105,0,0,0,0,0,0.0,0,15,12,3,0,3,0.00189,0.48675,2.11429,0.63507,0.44444,0.0,none,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,45.257,0.9,2674,2,0,1,SEED,-0.0167,0.9,0.9,2.8,0.0,0.2,-0.2155,0.48048,0.77043,105,105,0,0,0,0,0,0.0,0,17,11,6,0,4,0.00553,0.81214,2.11429,0.63037,0.65882,0.0,none,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,45.4587,1.1,2686,2,0,1,SEED,-0.0167,1.1,1.1,2.8,0.0,0.2,-0.34457,0.54786,0.63979,105,104,1,0,0,0,1,0.00952,2,21,14,7,0,5,0.00784,1.26335,2.11429,0.59533,0.69524,0.0,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,45.6626,1.3,2698,2,0,1,SEED,-0.0167,0.1833,1.3,2.8,0.0,0.2,-0.3906,0.50759,0.4032,105,104,1,0,0,0,1,0.00952,2,21,14,7,0,5,0.00975,1.26335,2.11429,0.55661,0.89524,0.0,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,45.8679,1.5,2710,2,0,1,SEED,-0.0167,0.3833,1.5,2.8,0.0,0.2,-0.17735,0.3092,0.16288,105,104,1,0,0,0,1,0.00952,2,24,13,11,0,5,0.01204,1.26335,2.11429,0.56787,0.96042,0.0,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,46.0737,1.7,2722,2,0,1,SEED,-0.0167,0.1167,1.7,2.8,0.0,0.2,-0.70281,0.48057,0.38218,105,103,1,0,1,0,2,0.01905,3,29,19,10,0,6,0.01461,1.26335,2.11429,0.51984,0.98333,0.0,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,46.2801,1.9,2734,2,0,1,SEED,-0.0167,0.3167,1.9,2.8,0.0,0.2,-0.76473,0.45661,0.23493,105,103,1,0,1,0,2,0.01905,3,34,21,13,0,6,0.01687,1.26335,2.11429,0.53682,1.01667,0.0,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,46.4811,2.1,2746,2,0,1,SEED,-0.0167,0.5167,2.1,2.8,0.0,0.2,-0.75788,0.30224,0.15034,105,103,1,0,1,0,2,0.01905,3,34,19,15,0,6,0.0203,1.26335,2.11429,0.52482,1.21667,0.0,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,46.6849,2.3,2758,2,0,1,SEED,-0.0167,0.1667,2.3,2.8,0.0,0.2,-0.57806,0.16819,0.21595,105,102,1,1,1,0,3,0.02857,4,40,25,15,1,6,0.02464,1.28642,2.11429,0.47028,1.23167,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,46.8908,2.5,2770,2,0,1,SEED,-0.0167,0.1167,2.5,2.8,0.0,0.2,-0.60451,0.03876,0.12473,105,101,1,1,2,0,4,0.0381,5,49,34,15,1,7,0.02846,1.49949,2.11429,0.42885,1.1881,0.5,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,47.1023,2.7,2782,2,0,1,SEED,-0.0167,0.3167,2.7,2.8,0.0,0.2,-0.70132,0.27865,-0.3849,105,101,1,1,2,0,4,0.0381,5,49,34,15,1,7,0.03266,1.49949,2.11429,0.42346,1.3881,0.5,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,47.3109,2.9,2794,2,0,1,WRAP,-0.0167,0.1667,0.0833,9.8277,0.0,0.08,-3.22997,1.11291,-1.06174,105,100,1,2,2,0,5,0.04762,8,54,38,16,1,6,0.03602,1.49949,2.11429,0.40191,1.45648,0.4,muscle_rose,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,47.5163,3.1,2806,2,0,1,WRAP,-0.0167,0.3667,0.2833,9.8277,0.0,0.08,-2.9877,1.03243,-1.62284,105,100,1,2,2,0,5,0.04762,8,54,40,14,1,6,0.0388,1.49949,2.11429,0.38329,1.65648,0.4,muscle_rose,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,47.7237,3.3,2818,2,0,1,WRAP,-0.0167,0.5667,0.4833,9.8277,0.0,0.08,-2.6489,0.93946,-2.13151,105,100,1,2,2,0,5,0.04762,8,54,41,13,1,5,0.04188,1.49949,2.11429,0.36443,1.85648,0.4,muscle_rose,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,47.9332,3.5,2830,2,0,1,WRAP,-0.0167,0.1667,0.6833,9.8277,0.0,0.08,-2.2245,0.83514,-2.57131,105,99,2,2,2,0,6,0.05714,10,61,48,13,1,5,0.04372,1.49949,2.11429,0.35905,1.84098,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,48.1354,3.6833,2841,2,0,1,WRAP,-0.0167,0.35,0.8667,9.8277,0.0,0.08,-1.77194,0.73061,-2.90176,105,99,2,2,2,0,6,0.05714,10,61,50,11,1,4,0.04571,1.49949,2.11429,0.35169,2.02432,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,48.339,3.8833,2853,2,0,1,WRAP,-0.0167,0.15,1.0667,9.8277,0.0,0.08,-1.22381,0.60816,-3.17211,105,97,3,2,3,0,8,0.07619,15,70,60,10,2,6,0.04798,1.49949,2.11429,0.34472,1.94881,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,48.5486,4.1,2866,2,0,1,WRAP,-0.0167,0.1333,1.2833,9.8277,0.0,0.08,-0.58597,0.46725,-3.34913,105,96,4,2,3,0,9,0.08571,16,76,65,11,3,6,0.04973,1.49949,2.11429,0.32311,2.00636,0.44444,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,48.76,4.3167,2879,2,0,1,WRAP,-0.0167,0.1,1.5,9.8277,0.0,0.08,0.07409,0.31971,-3.39919,105,95,5,2,3,0,10,0.09524,18,81,69,12,3,7,0.05191,1.49949,2.11429,0.32027,2.09362,0.4,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,48.9693,4.5333,2892,2,0,1,WRAP,-0.0167,0.3167,1.7167,9.8277,0.0,0.08,0.73133,0.16764,-3.32041,105,95,5,2,3,0,10,0.09524,18,81,71,10,3,6,0.05449,1.49949,2.11429,0.3147,2.31029,0.4,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,49.1788,4.75,2905,2,0,1,WRAP,-0.0167,0.5333,1.9333,9.8277,0.0,0.08,1.36086,0.01319,-3.11578,105,95,5,2,3,0,10,0.09524,18,82,72,10,3,6,0.05734,1.49949,2.11429,0.31381,2.49675,0.4,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,49.3822,4.95,2917,2,0,1,WRAP,-0.0167,0.0167,2.1333,9.8277,0.0,0.08,1.89669,-0.12959,-2.8218,105,94,6,2,3,0,11,0.10476,19,88,79,9,4,6,0.05995,1.49949,2.11429,0.30602,2.51515,0.36364,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,49.5894,5.15,2929,2,0,1,WRAP,-0.0167,0.1,2.3333,9.8277,0.0,0.08,2.37123,-0.27081,-2.43665,105,93,6,3,3,0,12,0.11429,19,95,87,8,5,5,0.06223,1.49949,2.11429,0.29413,2.52386,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,49.8035,5.35,2941,2,0,1,WRAP,-0.0167,0.3,2.5333,9.8277,0.0,0.08,2.76915,-0.40875,-1.97276,105,93,6,3,3,0,12,0.11429,19,96,88,8,5,5,0.06376,1.49949,2.11429,0.29667,2.69601,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,50.0038,5.5333,2952,2,0,1,WRAP,-0.0167,0.0167,2.7167,9.8277,0.0,0.08,3.05557,-0.5309,-1.49113,105,91,7,3,4,0,14,0.13333,21,105,96,9,7,6,0.06565,1.49949,2.11429,0.30392,2.63794,0.42857,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,50.2064,5.7167,2963,2,0,1,WRAP,-0.0167,0.15,2.9,9.8277,0.0,0.08,3.259,-0.64766,-0.96899,105,90,8,3,4,0,15,0.14286,20,109,100,9,8,7,0.06729,1.49949,2.11429,0.30692,2.72355,0.4,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,50.4142,5.9,2974,2,0,1,WRAP,-0.0167,0.3333,3.0833,9.8277,0.0,0.08,3.37389,-0.75783,-0.42054,105,90,8,3,4,0,15,0.14286,20,109,104,5,8,7,0.06824,1.49949,2.11429,0.30879,2.90688,0.4,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,50.6198,6.1167,2987,2,0,1,WRAP,-0.0167,0.0167,3.3,9.8277,0.0,0.08,3.39144,-0.87803,0.24118,105,89,8,4,4,0,16,0.15238,20,115,110,5,9,7,0.06936,1.49949,2.11429,0.30041,2.96333,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,50.8375,6.3333,3000,2,0,1,WRAP,-0.0167,0.2333,3.5167,9.8277,0.0,0.08,3.28043,-0.98578,0.89376,105,89,8,4,4,0,16,0.15238,20,115,110,5,9,6,0.07207,1.49949,2.11429,0.29584,3.18,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,51.0488,6.55,3013,2,0,1,WRAP,-0.0167,0.45,3.7333,9.8277,0.0,0.08,3.04507,-1.07954,1.51245,105,89,8,4,4,0,16,0.15238,20,116,110,6,9,6,0.0738,1.49949,2.11429,0.29528,3.36796,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,51.2488,6.75,3025,2,0,1,WRAP,-0.0167,0.65,3.9333,9.8277,0.0,0.08,2.7251,-1.15253,2.03318,105,89,8,4,4,0,16,0.15238,20,116,111,5,9,3,0.07558,1.49949,2.11429,0.28662,3.56796,0.5,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,51.4532,6.95,3037,2,0,1,WRAP,-0.0167,0.05,4.1333,9.8277,0.0,0.08,2.31708,-1.21158,2.4882,105,88,8,5,4,0,17,0.1619,22,120,116,4,10,4,0.07647,1.49949,2.11429,0.29047,3.645,0.47059,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,51.6656,7.15,3049,2,0,1,WRAP,-0.0167,0.15,4.3333,9.8277,0.0,0.08,1.83418,-1.25599,2.86283,105,87,9,5,4,0,18,0.17143,23,126,122,4,11,5,0.07676,1.49949,2.11429,0.29449,3.66958,0.44444,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,51.8804,7.35,3061,2,0,1,WRAP,-0.0167,0.35,4.5333,9.8277,0.0,0.08,1.29202,-1.28522,3.14495,105,87,9,5,4,0,18,0.17143,23,127,124,3,11,4,0.07724,1.49949,2.11429,0.29648,3.83963,0.44444,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,52.0843,7.5333,3072,2,0,1,WRAP,-0.0167,0.1167,4.7167,9.8277,0.0,0.08,0.7579,-1.29837,3.31445,105,86,10,5,4,0,19,0.18095,23,131,127,4,12,5,0.07756,1.49949,2.11429,0.30227,3.9042,0.42105,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,52.2998,7.7333,3084,2,0,1,WRAP,-0.0167,0.0,4.9167,9.8277,0.0,0.08,0.15227,-1.29767,3.39659,105,85,11,5,4,0,20,0.19048,23,135,131,4,13,6,0.07813,1.49949,2.11429,0.30535,3.98309,0.4,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,52.518,7.9333,3096,2,0,1,WRAP,-0.0167,0.2,5.1167,9.8277,0.0,0.08,-0.45828,-1.28128,3.36897,105,84,12,5,4,0,21,0.2,23,138,133,5,14,7,0.0785,1.49949,2.11429,0.30527,4.09251,0.35714,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,52.7297,8.1667,3110,2,0,1,WRAP,-0.0167,0.2167,5.35,9.8277,0.0,0.08,-1.15051,-1.24262,3.19943,105,84,12,5,4,0,21,0.2,23,138,135,3,14,5,0.07916,1.49949,2.11429,0.30648,4.32585,0.35714,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,52.9399,8.4,3124,2,0,1,WRAP,-0.0167,0.45,5.5833,9.8277,0.0,0.08,-1.79218,-1.18352,2.88931,105,84,12,5,4,0,21,0.2,23,139,136,3,14,5,0.07992,1.49949,2.11429,0.30493,4.52794,0.35714,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,53.1494,8.6333,3138,2,0,1,WRAP,-0.0167,0.1,5.8167,9.8277,0.0,0.08,-2.35511,-1.10495,2.45223,105,83,12,5,5,0,22,0.20952,25,146,136,10,15,5,0.08212,1.49949,2.11429,0.30558,4.5395,0.40909,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,53.3537,8.85,3151,2,0,1,WRAP,-0.0167,0.1,6.0333,9.8277,0.0,0.08,-2.78564,-1.01569,1.94941,105,82,12,5,6,0,23,0.21905,26,152,142,10,16,6,0.08537,1.49949,2.11429,0.30968,4.57368,0.43478,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,53.5616,9.05,3163,2,0,1,WRAP,-0.0167,0.3,6.2333,9.8277,0.0,0.08,-3.08964,-0.92047,1.41921,105,82,12,5,6,0,23,0.21905,26,153,142,11,16,5,0.08858,1.49949,2.11429,0.31826,4.74303,0.43478,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,53.7743,9.25,3175,2,0,1,WRAP,-0.0167,0.5,6.4333,9.8277,0.0,0.08,-3.2938,-0.81413,0.84314,105,82,12,5,6,0,23,0.21905,26,153,143,10,16,4,0.09278,1.49949,2.11429,0.32114,4.94303,0.43478,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,53.9911,9.45,3187,2,0,1,WRAP,-0.0167,0.7,6.6333,9.8277,0.0,0.08,-3.39153,-0.69795,0.23983,105,82,12,5,6,0,23,0.21905,26,154,146,8,16,4,0.09558,1.49949,2.11429,0.3288,5.11028,0.43478,neural_blue,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
