run_id,time,round,row_type,object_id,object_name,state,ai_enabled,ai_mode,paused,flow_speed,delivered_round,total_delivered,active_vesicles,incoming_count,attached_count,transfer_count,outgoing_count,particle_count,membrane_mark_count,selected_vesicle_id,x,y,z,vx,vy,vz,radius,progress,cis_index,s,age,stall_time,target_x,target_y,target_z,cargo_x,cargo_y,cargo_z,color_r,color_g,color_b,opacity,life,max_life,cisterna_index,cisterna_y,receptor_index,membrane_x,drone_x,drone_y,drone_z,stagnation_time,completion_time
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,vesicle,12,vesicle_12,transfer,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,1.6170811367167435,-2.1240858637772204,0.05608592964007242,-1.7936491321346657,0.03221231623966162,-0.12450243810065577,0.11861709878711284,0.8951793167377604,0,0.8951793167377604,8.144996147155762,0.7815848922729492,-3.18,-2.0153781244992355,-0.038037791972231214,1.6479853868565093,-2.1279320498312893,0.03587200980865946,0.21484303601706253,0.92,0.720313927965875,0.88,,,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,vesicle,13,vesicle_13,transfer,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,1.1446811083582722,-2.0085163608719556,0.41764679140598154,-1.7739182719140825,-0.041908858950287065,-0.24102561416474802,0.13498939942338273,0.7780226108643783,0,0.7780226108643783,7.596821050643921,0.7815848922729492,-3.18,-2.1542682905692083,-0.08909336238287724,1.1126822220660662,-2.045604874693184,0.4382330291765386,0.20331864334813732,0.9020793259200586,0.7665932167406866,0.88,,,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,0,particle_0,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.3229434547717784,-2.0411677433142295,-0.12054344385574041,-0.0863004518220361,0.10261956839519884,-0.2024570856487704,0.026006432397731347,,,,,,,,,,,,1.0,0.6,0.3,0.016869141084051152,0.0179840551745577,0.799568947447507,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,1,particle_1,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.3086562622739804,-2.2535023936897938,0.23083982421925625,-0.14998250678003672,-0.12341519394042931,-0.1425958246497099,0.03785187862318833,,,,,,,,,,,,1.0,0.6,0.3,0.015492295283107175,0.01648525109015042,0.7980701433630997,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,2,particle_2,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.7100675455334011,-1.4313855916671203,0.10042654358744924,0.0016289276405670335,-0.06277121988695285,0.09335902589002613,0.02129611385090387,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.017889703403819707,0.013119115829467787,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,3,particle_3,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.7451029103919613,-1.308088117665834,-0.06744913156221229,-0.05188582110795542,0.12555943883870313,-0.16306258161687281,0.027508762471616897,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.017889703403819707,0.013119115829467787,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,4,particle_4,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.6547844723272291,-1.4032350405608125,0.11759109646868254,0.1402789127624187,-0.027236041298951026,0.13281377657510107,0.03157928960112284,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.04210663708773528,0.030878200531005873,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,5,particle_5,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.686706467492913,-1.3845415215584902,0.08485383269058328,0.08951022708547195,0.002494098859868244,0.0807484891127331,0.030840200275980518,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.04210663708773528,0.030878200531005873,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,6,particle_6,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.2284880171868535,-1.491695207802785,0.12044821883175402,-0.050278892593527476,-0.11323170247564453,0.15949137975322822,0.040828736223506544,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.06658366376703437,0.04882802009582521,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,7,particle_7,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.2032762404738873,-1.4178440383585393,-0.06959031590604894,-0.008466587849971808,0.00924628222278238,-0.1556767743177776,0.0403244571127548,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.06658366376703437,0.04882802009582521,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,8,particle_8,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.7683491735671353,-1.3273890051666177,-0.04085263147383131,0.030354614618739926,0.08821385202740736,-0.13071118533118403,0.035116752232379665,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.06658366376703437,0.04882802009582521,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,9,particle_9,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.8458463600991775,-1.3853094796883882,-0.05415723506184964,-0.09817008306270009,-0.00784397678678038,-0.15277611736861305,0.02310283469510542,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.06658366376703437,0.04882802009582521,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,10,particle_10,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.2904598286258353,-2.056475839204166,0.16036880344158858,-0.08822761078005248,-0.03859575027210571,0.08892391898673256,0.036371024066920866,,,,,,,,,,,,0.22742151800853128,0.92,0.6951569639829375,0.06658366376703437,0.04882802009582521,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,11,particle_11,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.346493778041029,-2.0675457879802406,0.2032512172824082,0.004701522918334987,-0.05695463378080788,0.16004197528498296,0.0315504360250527,,,,,,,,,,,,0.22742151800853128,0.92,0.6951569639829375,0.06658366376703437,0.04882802009582521,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,12,particle_12,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.215602696881965,-1.3589954103154858,-0.05554124243953736,0.04099857013212892,0.09875415791764683,-0.13888797883235832,0.0289907999278438,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.09599205363880506,0.07039417266845704,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,13,particle_13,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.1745655251160023,-1.3672101113356114,0.06414301245653722,0.11268621038770958,0.08440393576061371,0.07018787703262319,0.030833068662242287,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.09599205363880506,0.07039417266845704,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,14,particle_14,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.6109974026393488,-1.4472759786168035,-0.0018369194988646594,0.020565555868291292,-0.05653957758361021,-0.17778184050502036,0.03062690365562515,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.09599205363880506,0.07039417266845704,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,15,particle_15,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.5347319343954076,-1.353643860366513,0.04183747578376645,0.1537933397559149,0.10702592463411457,-0.10148724702628284,0.03873515705856376,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.09599205363880506,0.07039417266845704,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,16,particle_16,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.2497812214596025,-1.3567353496984487,-0.05651651154999217,0.05625233331189432,0.09967253555713657,-0.15218329003331105,0.03963523836173266,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.1255405686118386,0.09206308364868165,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,17,particle_17,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.2229997807410686,-1.4134866639787644,0.07224165935390059,0.10564381208070955,-0.004990666241366728,0.08527803743403824,0.04067574855224076,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.1255405686118386,0.09206308364868165,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,18,particle_18,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.1348296027419718,-1.3889504795543992,0.07121707477043347,-0.12440628542014831,-0.12142516248946982,-0.11237855093783004,0.038659404054428664,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.1255405686118386,0.09206308364868165,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,19,particle_19,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.114341820147104,-1.2572644358405256,0.1923396220824111,-0.08662184022582488,0.1214358732778092,0.11100083282490923,0.026601755684255612,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.1255405686118386,0.09206308364868165,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,20,particle_20,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.1761511492117376,-2.122734041795946,-0.026268964099764085,-0.02467602506904497,0.10036217842873628,-0.1604344225681436,0.024498294175219665,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.15246832154013895,0.11181010246276857,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,21,particle_21,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.2059588472244136,-2.1484699257308506,0.11204597173826955,0.0331912275224675,0.050399752759579794,0.10808364031328674,0.03777279588964662,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.15246832154013895,0.11181010246276857,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,22,particle_22,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.2920924425454081,-1.3537103092832843,-0.01790055599246633,0.16919808588210866,0.08975514384620037,-0.094324455695695,0.019939508440345255,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.17967567443847657,0.13176216125488283,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,23,particle_23,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.4520190219403724,-1.3775831623437784,-0.004101651756783655,-0.15844576867920773,0.040846490727329064,-0.06605444460932089,0.032856010559480786,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.17967567443847657,0.13176216125488283,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,24,particle_24,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.5132624745534544,-1.367010296611404,0.05813319642849867,-0.2206444609534374,0.052326591272142814,0.07660483123994155,0.028347055382763282,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.22740294716574933,0.16676216125488286,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,25,particle_25,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.4686279224613434,-1.415331128080371,0.008350212437847488,-0.11953979406671195,-0.057128110082933135,-0.036161888197837624,0.031710685364919895,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.22740294716574933,0.16676216125488286,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,26,particle_26,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.909494732054311,-1.3507587760490027,0.04141670193032609,0.22393010477816336,-0.010899009954604175,0.017063599210052426,0.04129533969673548,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.22740294716574933,0.16676216125488286,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,27,particle_27,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.9443802046544245,-1.3848692472581154,0.06313444928536988,0.1449087206463865,-0.08816488733653798,0.06625790068596842,0.01995130114410328,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.22740294716574933,0.16676216125488286,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,28,particle_28,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.0573873553710564,-2.1610100995855426,0.08862839030924752,-0.10666519358531863,0.025821011449094718,0.10503645910340298,0.04052652591306778,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.22740294716574933,0.16676216125488286,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,29,particle_29,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.142689586983929,-2.2017206196811965,0.018580078810350436,0.08655851557425316,-0.06639507183459822,-0.053634589851189074,0.04034869684059566,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.22740294716574933,0.16676216125488286,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,30,particle_30,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.1284052399183224,-2.1587590801077474,-0.01398233960374285,0.13172077110035227,0.033113985846154215,-0.1259512109213067,0.021462446959164102,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.257056474685669,0.18850808143615727,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,31,particle_31,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,2.0303939522604755,-2.1381087421265423,0.10555436133435345,-0.10563834455624638,0.08312400079810628,0.16353713579058826,0.036209165386151314,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.257056474685669,0.18850808143615727,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,32,particle_32,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.4498334474963168,-1.3906652780050466,0.029799548363977486,0.13631143690637434,-0.030228576067459566,0.010320045963648095,0.028717160521447804,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,33,particle_33,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.5076680090889396,-1.391088629033168,0.07103569437617292,-0.012920801439781969,-0.031320961308964314,0.11672289921798608,0.03220253468086889,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,34,particle_34,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.080084350025446,-1.3047677327728666,-0.04924982353524647,0.011746795715032737,0.07428105127112386,-0.20448151772542272,0.037078750378621655,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,35,particle_35,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.120929111228012,-1.3462612322300322,-0.011955880371982594,-0.0936461556815376,-0.03278585872681939,-0.10825084765982508,0.027877149711841808,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,36,particle_36,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.2219923508080073,-1.2734616719409875,0.15133613502432214,0.187226341514007,0.022343216113882954,0.050999335412281625,0.04039663558090636,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,37,particle_37,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.2596413954081442,-1.2994602453481967,0.18364334234489293,0.09007939265584655,-0.04474167562772876,0.13436258275774218,0.040904955186128224,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,38,particle_38,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,1.9696078696114436,-2.208514672230967,-0.004017580235588512,-0.1895679599064517,-0.09611059804568398,-0.08744807243685968,0.017119963516307374,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,39,particle_39,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,1.9860588031197353,-2.205896048231312,0.03569795831080776,-0.147119127189109,-0.08935368470365636,0.015031112175092879,0.029917906414555284,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.2838203690268777,0.208134937286377,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,40,particle_40,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.5258444911854245,-1.3391884141076247,-0.051433372639544686,0.032163738607862626,0.10395664821839924,-0.2255791115380443,0.027868588219607533,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3134508132934571,0.2298639297485352,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,41,particle_41,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.49531844167333,-1.3297022963295368,0.05550025845778163,0.11698797665088606,0.13031619114562507,0.0715626386714211,0.03848865104508406,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3134508132934571,0.2298639297485352,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,42,particle_42,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.1654002790631126,-1.2956748081494476,0.051114392202842876,-0.11462789552780973,0.0899402820413807,0.041481181163808986,0.03335006545601415,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3134508132934571,0.2298639297485352,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,43,particle_43,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.1097200827283205,-1.3502888899174117,0.093201926613396,0.04009340983839796,-0.06181855824194913,0.15843188702144953,0.024026518737491398,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3134508132934571,0.2298639297485352,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,44,particle_44,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,1.9842267212375917,-2.1442132265134237,-0.013994647258544442,-0.08018846137331849,0.07145348445287857,-0.12231121292283242,0.02363763343829221,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.3134508132934571,0.2298639297485352,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,45,particle_45,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,1.973549763642221,-2.206957757931211,-0.002902913646638609,-0.10985704958307567,-0.10289783692500586,-0.09149006615658127,0.02209001126904408,,,,,,,,,,,,0.2233700367761015,0.92,0.703259926447797,0.3134508132934571,0.2298639297485352,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,46,particle_46,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.9092818536225584,-1.3629984681094054,0.051482027696022496,0.15429840762327335,0.007508488102691088,-0.10391795068435909,0.031059573770654707,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3403473550623114,0.24958806037902836,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,47,particle_47,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.9940928267719837,-1.387534887394314,0.014359491296817198,-0.09876970006217722,-0.06570591997712921,-0.21468816932669588,0.02085999616702377,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3403473550623114,0.24958806037902836,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,48,particle_48,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.318911723710474,-1.3179812176744672,0.15639544227557806,0.16301097742061926,-0.1536612149898912,0.0567705366191533,0.030835868004143712,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3403473550623114,0.24958806037902836,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,49,particle_49,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.4164648082169586,-1.2592445530423892,0.091943197532098,-0.12807841323451608,0.021603565240917277,-0.13554900656749,0.029701912119589398,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.3403473550623114,0.24958806037902836,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,50,particle_50,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.9684634387301083,-1.3912614065860884,0.09989367946317958,0.10023847752226811,-0.10810690961942925,0.05914762170108412,0.038805012396425066,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.36675687269731005,0.2689550399780274,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,51,particle_51,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.968871454822947,-1.3279000892818524,0.128304307901741,0.09892737334565349,0.09549605901719015,0.15044130903318634,0.03320225960203176,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.36675687269731005,0.2689550399780274,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,52,particle_52,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.7674274082753918,-1.3377178141417336,-0.1515535900648659,-0.10636201682462638,-0.12916998986452272,-0.17148285072398897,0.022705001232070032,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.36675687269731005,0.2689550399780274,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,53,particle_53,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.6927638106303387,-1.2868888415724058,-0.15121434381152699,0.13355929126040197,0.03416199482533106,-0.1703927290658958,0.03681859203759916,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.36675687269731005,0.2689550399780274,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,54,particle_54,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.675913279282502,-1.3475092639102753,0.049613027926938544,-0.09464628487467965,0.05707360912927331,0.06519863521200504,0.028921093076739752,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.395683765411377,0.2901680946350098,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,55,particle_55,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.6791132546022702,-1.3582123882264499,0.006865699112563781,-0.10585924744844323,0.019569028503856046,-0.08459133196768702,0.033620046219402615,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.395683765411377,0.2901680946350098,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,56,particle_56,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.3917363811978074,-1.2753640226041583,0.14061083189287574,0.1970981602913808,-0.08796362094040128,-0.008774521257335022,0.04017873425272339,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.395683765411377,0.2901680946350098,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,57,particle_57,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.4416974648576324,-1.2629162916074224,0.1992756256691147,0.022030634688462038,-0.044345802723986125,0.19679148200112515,0.01809839944787772,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.395683765411377,0.2901680946350098,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,58,particle_58,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.131119761819405,-1.3182792308685576,0.1026897345999121,-0.21626921382195163,0.09590602453654784,0.07615108567795797,0.02793364268018247,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.4234418652274392,0.3105240345001221,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,59,particle_59,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-2.051432441804429,-1.3678118354659805,0.047739505561944486,0.08907186898050212,-0.09389003233875387,-0.1344038988734429,0.030799650030231947,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.4234418652274392,0.3105240345001221,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,60,particle_60,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.7752193977737645,-1.2660433999173015,-0.10793640268516756,0.1529308732987607,0.09644389280471821,-0.049677061180871444,0.02480171178130653,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.4234418652274392,0.3105240345001221,0.55,,,,,,,,,
20260526-184203-sentence-script-stacked-curved-golgi-cis-772602,12.0195,1,particle,61,particle_61,active,True,destructive,False,1.52215,0,0,14,0,1,13,0,85,0,0,-1.766729921370519,-1.300811579658346,-0.048955611293622685,0.18546033867550646,-0.036778728400332174,0.1763219899185422,0.03726031522996118,,,,,,,,,,,,0.24000000000000005,0.92,0.6699999999999999,0.4234418652274392,0.3105240345001221,0.55,,,,,,,,,
