run_id,sample_index,recording_time_seconds,frame,round_index,simulation_time_seconds,progress,stage,paused,ai_enabled,ai_mode,ai_override,ai_mode_timer,ai_stagnation_time,speed_modifier,human_speed_bias,ai_noise,pull_bias,constriction_bias,drift_bias,complete_timer,chromosome_separation,attachment_ratio,particle_count,marker_count,wrapper_count,daughter_distance,entity_type,entity_id,entity_part,x,y,z,vx,vy,vz,radius,visible,left_attached,right_attached,connector_visible,notes
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,226,22.600000,1356,1,22.600000,1.000000,Division complete,0,1,CELEBRATE,0,4.066667,2.966667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.700000,5.766847,0.833333,54,0,2,5.617951,vesicle_particle,52,particle,-2.652480,-0.254319,0.140202,0.273914,-0.445136,0.245396,0.044108,1,,,,life=7.667
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,226,22.600000,1356,1,22.600000,1.000000,Division complete,0,1,CELEBRATE,0,4.066667,2.966667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.700000,5.766847,0.833333,54,0,2,5.617951,vesicle_particle,53,particle,-2.928240,-0.035193,0.045513,-0.187685,-0.055383,0.071624,0.044108,1,,,,life=7.667
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,226,22.600000,1356,1,22.600000,1.000000,Division complete,0,1,CELEBRATE,0,4.066667,2.966667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.700000,5.766847,0.833333,54,0,2,5.617951,membrane_wrapper,0,ring,-2.808975,-0.021284,0.000000,,,,1.486110,1,,,,life=4.667
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,226,22.600000,1356,1,22.600000,1.000000,Division complete,0,1,CELEBRATE,0,4.066667,2.966667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.700000,5.766847,0.833333,54,0,2,5.617951,membrane_wrapper,1,ring,2.808975,0.056614,0.000000,,,,1.448633,1,,,,life=4.667
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,simulation,global,summary,,,,,,,,,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,cell,single,cell_body,0.000000,0.000000,0.000000,,,,2.375000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,cell,single,membrane,0.000000,0.000000,0.000000,,,,2.425000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,cell,left_daughter,body,-2.808975,0.000000,0.000000,,,,1.420000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,cell,right_daughter,body,2.808975,0.000000,0.000000,,,,1.420000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,nucleus,left,body,-2.808975,0.000000,0.000000,,,,0.860000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,nucleus,right,body,2.808975,0.000000,0.000000,,,,0.860000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,spindle_pole,left,pole,-1.720000,0.000000,0.000000,,,,0.137536,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,spindle_pole,right,pole,1.720000,0.000000,0.000000,,,,0.105391,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,cleavage_ring,main,ring,0.000000,0.000000,0.000000,,,,0.200000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,bridge,main,cytokinetic_bridge,-0.160000,0.000000,0.000000,,,,0.140000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,0,left_chromatid,-2.709882,0.153134,-0.020192,,,,0.149823,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,0,right_chromatid,2.737499,0.048630,-0.028628,,,,0.130786,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,1,left_chromatid,-2.824043,0.140776,0.168441,,,,0.134768,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,1,right_chromatid,2.798420,0.064582,0.106465,,,,0.131139,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,2,left_chromatid,-2.813299,0.024148,0.131142,,,,0.129121,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,2,right_chromatid,2.861042,0.067216,0.149080,,,,0.144236,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,3,left_chromatid,-3.004661,0.010419,0.348360,,,,0.138073,1,0,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,3,right_chromatid,2.911126,-0.080908,0.209609,,,,0.158035,1,0,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,4,left_chromatid,-2.929428,-0.229435,0.132059,,,,0.153393,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,4,right_chromatid,2.837319,-0.268231,0.191048,,,,0.159850,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,5,left_chromatid,-2.859819,-0.229957,-0.131474,,,,0.160997,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,5,right_chromatid,2.918971,-0.300211,-0.149578,,,,0.148012,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,6,left_chromatid,-2.893281,-0.058548,-0.145334,,,,0.153893,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,6,right_chromatid,2.889543,-0.083149,-0.096171,,,,0.133404,1,1,1,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,7,left_chromatid,-2.828367,-0.005841,-0.203763,,,,0.138613,1,1,0,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,7,right_chromatid,3.114397,-0.017514,-0.360873,,,,0.129458,1,1,0,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,8,left_chromatid,-2.922530,0.166698,-0.182497,,,,0.129205,1,1,0,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,chromosome,8,right_chromatid,2.936901,0.249180,-0.203761,,,,0.139801,1,1,0,0,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,0,particle,1.381922,0.091668,-0.003795,-0.000000,0.000000,-0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,1,particle,-1.383613,0.069247,-0.091900,-0.000000,0.000000,-0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,2,particle,-1.386213,-0.013308,-0.143076,-0.000000,-0.000000,-0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,3,particle,1.379819,-0.046717,0.015144,-0.000000,-0.000000,0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,4,particle,1.380413,0.039753,0.050281,-0.000000,0.000000,0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,5,particle,-1.381322,-0.046664,0.067288,0.000000,-0.000000,0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,6,particle,1.424063,0.356254,-0.000066,0.000000,0.000000,-0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,7,particle,-1.383212,-0.109968,0.002591,0.000000,-0.000000,0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,8,particle,-1.382178,-0.080939,0.050972,0.000000,-0.000000,0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,9,particle,1.382479,-0.088338,-0.046949,-0.000000,-0.000000,-0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,10,particle,1.463534,0.259907,0.408823,0.000000,0.000000,0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,11,particle,1.380190,-0.058926,-0.000111,-0.000000,-0.000000,-0.000000,0.032120,1,,,,life=2.383
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,12,particle,1.379958,-0.003495,-0.052889,0.000000,-0.000000,-0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,13,particle,1.382622,0.038913,0.094350,-0.000000,0.000000,0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,14,particle,-1.414558,-0.083752,-0.305754,-0.000000,-0.000000,-0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,15,particle,1.397684,0.194280,0.124145,-0.000000,0.000000,0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,16,particle,1.390231,-0.178261,0.016907,-0.000000,-0.000000,0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,17,particle,1.381321,0.070774,0.041157,0.000000,0.000000,0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,18,particle,-1.380155,-0.049252,-0.030782,-0.000000,-0.000000,-0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,19,particle,-1.404173,0.252760,-0.086855,0.000000,0.000000,-0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,20,particle,-1.389104,0.168790,-0.019368,-0.000000,0.000000,-0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,21,particle,-1.381255,0.080284,0.008231,-0.000000,0.000000,0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,22,particle,-1.381936,0.023435,0.088936,-0.000000,0.000000,0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,23,particle,-1.393964,0.185930,-0.089853,-0.000000,0.000000,-0.000000,0.033802,1,,,,life=3.233
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,24,particle,-2.862326,0.680089,0.137179,-0.009773,0.122569,0.024723,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,25,particle,-1.991541,-0.549652,0.904302,-0.133901,0.089941,-0.147973,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,26,particle,-3.177896,-0.547974,-0.624961,-0.061468,-0.091085,-0.103882,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,27,particle,-2.770013,0.284545,-0.409792,0.006721,0.050210,-0.072311,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,28,particle,-3.336309,0.488887,-0.063561,-0.097796,0.090516,-0.011768,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,29,particle,-2.629402,-1.134023,0.072282,0.035117,-0.222857,0.014205,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,30,particle,-3.012074,-0.138443,-0.687537,-0.040629,-0.027576,-0.136947,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,31,particle,-2.024084,-0.784276,0.628376,0.141644,-0.141691,0.113525,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,32,particle,-2.932801,1.171644,-0.718868,0.019881,-0.189450,0.116238,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,33,particle,-2.512527,-0.443470,-1.019240,0.060201,-0.090324,-0.207593,0.037734,1,,,,life=5.067
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,34,particle,1.455599,-0.123270,0.384080,0.035527,-0.050518,0.157402,0.040675,1,,,,life=6.317
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,35,particle,-1.581550,0.169290,0.206219,-0.094855,0.068991,0.084041,0.040675,1,,,,life=6.317
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,36,particle,-1.545148,0.091769,0.121994,-0.077550,0.028691,0.038141,0.040675,1,,,,life=6.317
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,227,22.700000,1362,1,22.700000,1.000000,Division complete,0,1,CELEBRATE,0,4.166667,3.066667,0.925000,1.000000,0.042959,1.000001,1.000000,1.215164,2.800000,5.754503,0.833333,54,0,2,5.617951,vesicle_particle,37,particle,1.449109,0.409307,-0.160500,0.030658,0.091465,-0.035866,0.040675,1,,,,life=6.317
