run_id,row_index,wall_elapsed_s,sim_elapsed_s,frame,round,paused,trails_enabled,ai_enabled,ai_mode,ai_time_in_mode_s,ai_stagnant_time_s,ai_completion_time_s,ai_human_override_s,ion_count,inside_count,outside_count,inside_fraction,outside_fraction,open_channel_count,closed_channel_count,total_crossings,attached_ion_count,marked_ion_count,avg_ion_speed,max_ion_speed,mean_radius,mean_inside_radius,mean_outside_radius,global_pressure_bias,global_swirl_strength,electric_field_x,electric_field_y,electric_field_z,channel_open_pattern,channel_attached_counts,wand_x,wand_y,wand_z,sample_note
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,176,19.168368,21.78,1089,1,0,1,1,CAREFUL,9.76,0,0,0.0,64,19,45,0.296875,0.703125,4,6,643,0,15,0.364772,2.934351,3.739258,0.279849,5.199898,-0.42,0.06,0.00524,-0.024445,0.0,1111000000,0;0;2;5;3;2;3;3;0;1,-1.057115,6.119616,0.703779,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,177,19.269764,21.9,1095,1,0,1,1,CAREFUL,9.88,0,0,0.0,64,19,45,0.296875,0.703125,4,6,653,0,15,0.356582,2.934352,3.742112,0.279944,5.203916,-0.42,0.06,0.002276,-0.024896,0.0,1111000000,0;0;2;5;3;2;3;3;0;1,-1.335677,6.057218,0.767191,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,178,19.380553,22.02,1101,1,0,1,1,CAREFUL,10.0,0,0,0.0,64,19,45,0.296875,0.703125,4,6,662,0,15,0.346578,2.8,3.739459,0.279106,5.200497,-0.42,0.06,-0.000721,-0.02499,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-1.623459,5.98288,0.795002,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,179,19.492538,22.16,1108,1,0,1,1,CAREFUL,10.14,0,0,0.0,64,19,45,0.296875,0.703125,4,6,674,0,15,0.351396,2.932467,3.734753,0.277997,5.194272,-0.42,0.06,-0.004201,-0.024644,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-1.965414,5.88126,0.7813,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,180,19.596949,22.28,1114,1,0,1,1,CAREFUL,10.26,0,0,0.0,64,19,45,0.296875,0.703125,4,6,685,0,15,0.362802,2.93435,3.73243,0.277788,5.191057,-0.42,0.06,-0.007121,-0.023964,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-2.259089,5.781588,0.729558,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,181,19.700674,22.4,1120,1,0,1,1,CAREFUL,10.38,0,0,0.0,64,19,45,0.296875,0.703125,4,6,695,0,15,0.372149,2.934357,3.726738,0.277287,5.183173,-0.42,0.06,-0.009939,-0.022939,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-2.548887,5.67052,0.640993,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,182,19.804419,22.52,1126,1,0,1,1,CAREFUL,10.5,0,0,0.0,64,19,45,0.296875,0.703125,4,6,704,0,15,0.375493,2.8,3.718106,0.275764,5.171539,-0.42,0.06,-0.012614,-0.021585,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-2.83067,5.548276,0.51618,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,183,19.908197,22.64,1132,1,0,1,1,CAREFUL,10.62,0,0,0.0,64,19,45,0.296875,0.703125,4,6,716,0,15,0.388514,2.934358,3.712218,0.275212,5.163399,-0.42,0.06,-0.015107,-0.019919,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-3.100386,5.415096,0.356147,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,184,20.011604,22.76,1138,1,0,1,1,CAREFUL,10.74,0,0,0.0,64,19,45,0.296875,0.703125,4,6,727,0,15,0.401482,2.93435,3.701401,0.27384,5.148593,-0.42,0.06,-0.017383,-0.017968,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-3.354123,5.271242,0.162368,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,185,20.114492,22.88,1144,1,0,1,1,CAREFUL,10.86,0,0,0.0,64,19,45,0.296875,0.703125,4,6,737,0,16,0.408835,2.8,3.69338,0.272976,5.137551,-0.42,0.06,-0.019409,-0.015758,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-3.58815,5.116999,-0.063263,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,186,20.215574,23.0,1150,1,0,1,1,CAREFUL,10.98,0,0,0.0,64,19,45,0.296875,0.703125,4,6,750,0,16,0.42003,2.934366,3.693875,0.271593,5.138839,-0.42,0.06,-0.021156,-0.013321,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-3.798967,4.95267,-0.318448,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,187,20.3189,23.12,1156,1,0,1,1,CAREFUL,11.1,0,0,0.0,64,19,45,0.296875,0.703125,4,6,761,0,16,0.411188,2.932657,3.698086,0.270313,5.145369,-0.42,0.06,-0.022598,-0.010692,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-3.983349,4.778579,-0.600514,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,188,20.42208,23.24,1162,1,0,1,1,CAREFUL,11.22,0,0,0.0,64,19,45,0.296875,0.703125,4,6,772,0,16,0.401999,2.8,3.699585,0.269644,5.147782,-0.42,0.06,-0.023716,-0.00791,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.13838,4.595069,-0.906449,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,189,20.52716,23.36,1168,1,0,1,1,CAREFUL,11.34,0,0,0.0,64,19,45,0.296875,0.703125,4,6,786,0,16,0.40279,2.934357,3.701893,0.269032,5.151323,-0.42,0.06,-0.024492,-0.005014,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.261496,4.402502,-1.232933,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,190,20.629178,23.48,1174,1,0,1,1,CAREFUL,11.46,0,0,0.0,64,19,45,0.296875,0.703125,4,6,799,0,17,0.401309,2.93384,3.700688,0.268413,5.149871,-0.42,0.06,-0.024916,-0.002046,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.350511,4.201258,-1.576383,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,191,20.732417,23.6,1180,1,0,1,1,CAREFUL,11.58,0,0,0.0,64,19,45,0.296875,0.703125,4,6,815,0,17,0.409377,2.934356,3.70199,0.268831,5.151546,-0.42,0.06,-0.024982,0.000951,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.403647,3.991733,-1.932994,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,192,20.836032,23.72,1186,1,0,1,1,CAREFUL,11.7,0,0,0.0,64,19,45,0.296875,0.703125,4,6,830,0,17,0.416123,2.934364,3.697524,0.268521,5.145326,-0.42,0.06,-0.024688,0.003935,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.419553,3.77434,-2.298786,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,193,20.938991,23.84,1192,1,0,1,1,CAREFUL,11.82,0,0,0.0,64,19,45,0.296875,0.703125,4,6,846,0,17,0.423138,2.93419,3.692287,0.267704,5.138222,-0.42,0.06,-0.02404,0.006862,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.397325,3.549507,-2.66965,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,194,21.044009,23.96,1198,1,0,1,1,CAREFUL,11.94,0,0,0.0,64,19,45,0.296875,0.703125,4,6,863,0,17,0.439953,2.934352,3.688991,0.267673,5.133548,-0.42,0.06,-0.023045,0.009691,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.336517,3.317679,-3.041403,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,195,21.147164,24.08,1204,1,0,1,1,CAREFUL,12.06,0,0,0.0,64,19,45,0.296875,0.703125,4,6,879,0,17,0.447645,2.934346,3.683232,0.267387,5.125478,-0.42,0.06,-0.02172,0.01238,0.0,1110100000,0;0;2;5;3;2;3;3;0;1,-4.237143,3.079311,-3.409833,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,196,21.248141,24.2,1210,1,0,1,1,CAREFUL,12.18,0,0,0.0,64,21,43,0.328125,0.671875,4,6,892,2,17,0.359452,2.934259,3.525663,0.266275,5.117456,-0.42,0.06,-0.020081,0.014891,0.0,1010100100,0;2;2;5;3;2;3;3;0;1,-4.099684,2.834873,-3.770754,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,197,21.349302,24.32,1216,1,0,1,1,CAREFUL,12.3,0,0,0.0,64,21,43,0.328125,0.671875,4,6,899,2,17,0.366402,2.93411,3.522369,0.268157,5.111636,-0.42,0.06,-0.018154,0.017188,0.0,1010100100,0;2;2;5;3;2;3;3;0;1,-3.925074,2.584849,-4.120055,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,198,21.450877,24.44,1222,1,0,1,1,CAREFUL,12.42,0,0,0.0,64,21,43,0.328125,0.671875,4,6,905,2,17,0.362106,2.8,3.519477,0.266454,5.108163,-0.42,0.06,-0.015966,0.019237,0.0,1010100100,0;2;2;5;3;2;3;3;0;1,-3.714696,2.329729,-4.453751,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,199,21.552847,24.56,1228,1,0,1,1,CAREFUL,12.54,0,0,0.0,64,21,43,0.328125,0.671875,4,6,912,2,17,0.365024,2.934241,3.520485,0.263621,5.111047,-0.42,0.06,-0.013548,0.02101,0.0,1010100100,0;2;2;5;3;2;3;3;0;1,-3.470362,2.070017,-4.768031,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,200,21.656791,24.68,1234,1,0,1,1,CAREFUL,12.66,0,0,0.0,64,21,43,0.328125,0.671875,4,6,919,2,17,0.359975,2.930888,3.530002,0.262597,5.125711,-0.42,0.06,-0.010936,0.022481,0.0,1010100100,0;2;2;5;3;2;3;3;0;1,-3.194292,1.806225,-5.059303,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,201,21.758147,24.8,1240,1,0,1,1,CAREFUL,12.78,0,0,0.0,64,21,43,0.328125,0.671875,4,6,925,1,17,0.346825,2.8,3.543549,0.263879,5.145248,-0.42,0.06,-0.008166,0.023629,0.0,1010100100,0;2;2;5;3;2;3;3;0;1,-2.88909,1.538873,-5.32424,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,202,21.869118,24.92,1246,1,0,1,1,CAREFUL,12.9,0,0,0.0,64,21,43,0.328125,0.671875,4,6,933,0,17,0.344932,2.934255,3.559946,0.282019,5.160794,-0.42,0.06,-0.005279,0.024436,0.0,1010100100,0;2;2;5;3;2;3;3;0;1,-2.557706,1.268488,-5.559818,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,203,21.983873,25.06,1253,1,0,1,1,CAREFUL,13.04,0,0,0.0,64,21,43,0.328125,0.671875,4,6,940,0,17,0.331055,2.934256,3.572353,0.284357,5.178119,-0.42,0.06,-0.001817,0.024934,0.0,0010110100,0;2;2;5;3;2;3;3;0;1,-2.142376,0.949917,-5.793996,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,204,22.088436,25.18,1259,1,0,1,1,CAREFUL,13.16,0,0,0.0,64,21,43,0.328125,0.671875,4,6,947,0,17,0.32181,2.933498,3.579366,0.285211,5.18814,-0.42,0.06,0.001181,0.024972,0.0,0010110100,0;2;2;5;3;2;3;3;0;1,-1.765837,0.674794,-5.957262,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,205,22.191327,25.3,1265,1,0,1,1,CAREFUL,13.28,0,0,0.0,64,21,43,0.328125,0.671875,4,6,953,0,17,0.31263,2.8,3.583057,0.284546,5.193958,-0.42,0.06,0.004162,0.024651,0.0,0010110100,0;2;2;5;3;2;3;3;0;1,-1.374349,0.398342,-6.083994,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,206,22.292428,25.42,1271,1,0,1,1,CAREFUL,13.4,0,0,0.0,64,21,43,0.328125,0.671875,4,6,960,0,17,0.31579,2.934272,3.583047,0.28397,5.194224,-0.42,0.06,0.007083,0.023976,0.0,0010110100,0;2;2;5;3;2;3;3;0;1,-0.971898,0.121105,-6.172783,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,207,22.393616,25.54,1277,1,0,1,1,CAREFUL,13.52,0,0,0.0,64,21,43,0.328125,0.671875,4,6,967,0,17,0.320109,2.93138,3.582515,0.283472,5.193676,-0.42,0.06,0.009902,0.022955,0.0,0010110100,0;2;2;5;3;2;3;3;0;1,-0.562604,-0.156371,-6.222662,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,208,22.495069,25.66,1283,1,0,1,1,CAREFUL,13.64,0,0,0.0,64,21,43,0.328125,0.671875,4,6,973,0,17,0.324962,2.8,3.583878,0.282861,5.196003,-0.42,0.06,0.012579,0.021605,0.0,0010110100,0;2;2;5;3;2;3;3;0;1,-0.150665,-0.433539,-6.233125,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,209,22.596481,25.78,1289,1,0,1,1,CAREFUL,13.76,0,0,0.0,64,21,43,0.328125,0.671875,4,6,982,0,17,0.335614,2.934302,3.584858,0.282319,5.197725,-0.42,0.06,0.015075,0.019943,0.0,0010110100,0;2;2;5;3;2;3;3;0;1,0.259689,-0.709853,-6.204125,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,210,22.70626,25.9,1295,1,0,1,1,CAREFUL,13.88,0,0,0.0,64,22,42,0.34375,0.65625,4,6,986,1,18,0.294535,2.8,3.504296,0.279389,5.193533,-0.42,0.06,0.017354,0.017995,0.0,0010010101,0;2;2;5;4;2;3;3;0;1,0.664249,-0.984767,-6.136082,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,211,22.821657,26.04,1302,1,0,1,1,CAREFUL,14.02,0,0,0.0,64,22,42,0.34375,0.65625,4,6,991,1,18,0.304566,2.925798,3.498677,0.280014,5.184644,-0.42,0.06,0.019695,0.015398,0.0,0010010101,0;2;2;5;4;2;3;3;0;1,1.1234,-1.303009,-6.008547,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,212,22.923993,26.16,1308,1,0,1,1,CAREFUL,14.14,0,0,0.0,64,22,42,0.34375,0.65625,4,6,996,0,18,0.316281,2.8,3.495304,0.285631,5.176561,-0.42,0.06,0.021397,0.012929,0.0,0010010101,0;2;2;5;4;2;3;3;0;1,1.50138,-1.573038,-5.859514,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,213,23.029376,26.28,1314,1,0,1,1,CAREFUL,14.26,0,0,0.0,64,23,41,0.359375,0.640625,4,6,1002,1,18,0.312986,2.926543,3.43055,0.288041,5.193422,-0.42,0.06,0.022791,0.010275,0.0,0010010101,0;2;2;5;4;2;4;3;0;1,1.860948,-1.839967,-5.675728,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,214,23.131138,26.4,1320,1,0,1,1,CAREFUL,14.38,0,0,0.0,64,23,41,0.359375,0.640625,4,6,1007,1,18,0.304442,2.8,3.437861,0.285701,5.206145,-0.42,0.06,0.023857,0.007472,0.0,0010010101,0;2;2;5;4;2;4;3;0;1,2.198517,-2.103268,-5.459422,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,215,23.232718,26.52,1326,1,0,1,1,CAREFUL,14.5,0,0,0.0,64,23,41,0.359375,0.640625,4,6,1012,1,18,0.296367,2.8,3.441925,0.283413,5.213773,-0.42,0.06,0.02458,0.004563,0.0,0010010101,0;2;2;5;4;2;4;3;0;1,2.510766,-2.362425,-5.213205,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,216,23.335517,26.64,1332,1,0,1,1,CAREFUL,14.62,0,0,0.0,64,23,41,0.359375,0.640625,4,6,1019,0,18,0.301446,2.932365,3.44693,0.288129,5.21894,-0.42,0.06,0.02495,0.001587,0.0,0010010101,0;2;2;5;4;2;4;3;0;1,2.794683,-2.616924,-4.940036,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,217,23.435565,26.76,1338,1,0,1,1,CAREFUL,14.74,0,0,0.0,64,24,40,0.375,0.625,4,6,1025,1,18,0.25087,2.931659,3.377312,0.294169,5.227198,-0.42,0.06,0.02496,-0.001411,0.0,0000010111,0;2;3;5;4;2;4;3;0;1,3.047599,-2.866266,-4.643184,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,218,23.537682,26.88,1344,1,0,1,1,CAREFUL,14.86,0,0,0.0,64,24,40,0.375,0.625,4,6,1028,1,18,0.249483,2.8,3.376534,0.295551,5.225124,-0.42,0.06,0.024612,-0.004389,0.0,0000010111,0;2;3;5;4;2;4;3;0;1,3.267222,-3.109958,-4.32619,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,219,23.641956,27.0,1350,1,0,1,1,CAREFUL,14.98,0,0,0.0,64,24,40,0.375,0.625,4,6,1031,1,18,0.251149,2.8,3.377111,0.295744,5.225932,-0.42,0.06,0.023909,-0.007303,0.0,0000010111,0;2;3;5;4;2;4;3;0;1,3.451662,-3.347521,-3.992822,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,220,23.746139,27.12,1356,1,0,1,1,CAREFUL,15.1,0,0,0.0,64,24,40,0.375,0.625,4,6,1035,0,18,0.260918,2.932911,3.377649,0.298324,5.225244,-0.42,0.06,0.022863,-0.010113,0.0,0000010111,0;2;3;5;4;2;4;3;0;1,3.599458,-3.578485,-3.647033,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,221,23.850507,27.24,1362,1,0,1,1,CAREFUL,15.22,0,0,0.0,64,24,40,0.375,0.625,4,6,1038,0,18,0.263384,2.8,3.375533,0.3011,5.220193,-0.42,0.06,0.021488,-0.012777,0.0,0000010111,0;2;3;5;4;2;4;3;0;1,3.709589,-3.802396,-3.292906,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,222,23.953986,27.36,1368,1,0,1,1,CAREFUL,15.34,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1042,1,18,0.264489,2.934322,3.296954,0.299527,5.218381,-0.42,0.06,0.019804,-0.015258,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.781493,-4.018812,-2.934613,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,223,24.058711,27.48,1374,1,0,1,1,CAREFUL,15.46,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1045,1,18,0.269288,2.931478,3.294046,0.298683,5.21415,-0.42,0.06,0.017835,-0.017519,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.815069,-4.227308,-2.576358,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,224,24.162344,27.6,1380,1,0,1,1,CAREFUL,15.58,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1048,1,18,0.270838,2.8,3.288043,0.297171,5.205268,-0.42,0.06,0.015609,-0.019528,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.810678,-4.42747,-2.222328,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,225,24.262913,27.72,1386,1,0,1,1,CAREFUL,15.7,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1052,1,18,0.277783,2.934306,3.281473,0.295999,5.195239,-0.42,0.06,0.013159,-0.021256,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.76914,-4.618907,-1.876641,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,226,24.363912,27.84,1392,1,0,1,1,CAREFUL,15.82,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1055,1,18,0.281945,2.929364,3.27883,0.295569,5.191177,-0.42,0.06,0.01052,-0.022679,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.691725,-4.801239,-1.5433,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,227,24.466583,27.96,1398,1,0,1,1,CAREFUL,15.94,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1058,0,18,0.282456,2.8,3.285176,0.302911,5.196884,-0.42,0.06,0.00773,-0.023775,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.580131,-4.974108,-1.226137,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,228,24.570429,28.08,1404,1,0,1,1,CAREFUL,16.06,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1062,0,18,0.274745,2.931653,3.292287,0.303483,5.208187,-0.42,0.06,0.004828,-0.024529,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.436472,-5.137172,-0.928774,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,229,24.674102,28.2,1410,1,0,1,1,CAREFUL,16.18,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1065,0,18,0.269799,2.929177,3.293895,0.30313,5.211053,-0.42,0.06,0.001857,-0.024931,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.263243,-5.290111,-0.654575,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,230,24.779079,28.32,1416,1,0,1,1,CAREFUL,16.3,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1068,0,18,0.260304,2.8,3.295865,0.301868,5.215094,-0.42,0.06,-0.001141,-0.024974,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,3.063295,-5.432623,-0.406605,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,231,24.881338,28.44,1422,1,0,1,1,CAREFUL,16.42,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1072,0,18,0.258669,2.932703,3.296324,0.300793,5.216536,-0.42,0.06,-0.004123,-0.024658,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,2.839798,-5.564428,-0.187595,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,232,24.984818,28.56,1428,1,0,1,1,CAREFUL,16.54,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1075,0,18,0.254187,2.8,3.295414,0.300764,5.215061,-0.42,0.06,-0.007045,-0.023987,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,2.596203,-5.685264,9.5e-05,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,233,25.089413,28.68,1434,1,0,1,1,CAREFUL,16.66,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1078,0,18,0.25692,2.8,3.293355,0.30092,5.211583,-0.42,0.06,-0.009866,-0.022971,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,2.336199,-5.794895,0.1545,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,234,25.191466,28.8,1440,1,0,1,1,CAREFUL,16.78,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1082,0,18,0.263902,2.926876,3.295349,0.300818,5.21492,-0.42,0.06,-0.012545,-0.021625,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,2.063665,-5.893103,0.274074,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,235,25.293559,28.92,1446,1,0,1,1,CAREFUL,16.9,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1085,0,18,0.262787,2.8,3.293192,0.299942,5.211942,-0.42,0.06,-0.015043,-0.019967,0.0,0000010111,0;2;3;6;4;2;4;3;0;1,1.78263,-5.979697,0.357715,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,236,25.397638,29.04,1452,1,0,1,1,CAREFUL,17.02,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1086,0,18,0.265455,2.694658,3.291047,0.29902,5.209012,-0.42,0.06,-0.017325,-0.018023,0.0,0000001111,0;2;3;6;4;2;4;3;0;1,1.497213,-6.054504,0.40477,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,237,25.499788,29.16,1458,1,0,1,1,CAREFUL,17.14,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1086,0,18,0.269261,2.51662,3.291098,0.298311,5.209551,-0.42,0.06,-0.019358,-0.015819,0.0,0000001111,0;2;3;6;4;2;4;3;0;1,1.211584,-6.117377,0.415047,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,238,25.602908,29.28,1464,1,0,1,1,CAREFUL,17.26,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1086,0,18,0.273038,2.350211,3.289238,0.297318,5.207135,-0.42,0.06,-0.021113,-0.013388,0.0,0000001111,0;2;3;6;4;2;4;3;0;1,0.929903,-6.168193,0.38882,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,239,25.70736,29.4,1470,1,0,1,1,CAREFUL,17.38,0,0,0.0,64,25,39,0.390625,0.609375,4,6,1086,0,18,0.276823,2.193883,3.287745,0.296627,5.205129,-0.42,0.06,-0.022564,-0.010764,0.0,0000001111,0;2;3;6;4;2;4;3;0;1,0.656274,-6.206851,0.326817,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,240,25.809322,29.52,1476,1,0,1,1,CAREFUL,17.5,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,1,18,0.272484,2.046055,3.219746,0.29492,5.220942,-0.42,0.06,-0.02369,-0.007986,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,0.394696,-6.233275,0.23022,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,241,25.912472,29.64,1482,1,0,1,1,CAREFUL,17.62,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,1,18,0.266315,1.907528,3.223893,0.295701,5.227392,-0.42,0.06,-0.024476,-0.005092,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,0.14901,-6.247413,0.100644,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,242,26.017409,29.76,1488,1,0,1,1,CAREFUL,17.74,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,1,18,0.258658,1.769618,3.231044,0.294873,5.240003,-0.42,0.06,-0.024909,-0.002126,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,-0.077146,-6.249237,-0.059878,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,243,26.119761,29.88,1494,1,0,1,1,CAREFUL,17.86,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,0,18,0.254504,1.629462,3.238922,0.298774,5.250602,-0.42,0.06,-0.024985,0.000872,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,-0.280381,-6.238744,-0.248924,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,244,26.224166,30.0,1500,1,0,1,1,CAREFUL,17.98,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,0,18,0.24774,1.518944,3.240994,0.29919,5.253807,-0.42,0.06,-0.024701,0.003856,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,-0.457594,-6.215954,-0.46371,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,245,26.328167,30.12,1506,1,0,1,1,CAREFUL,18.1,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,0,18,0.240897,1.404741,3.243904,0.299259,5.258661,-0.42,0.06,-0.024062,0.006786,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,-0.606012,-6.180912,-0.701128,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,246,26.440934,30.26,1513,1,0,1,1,CAREFUL,18.24,0,0,0.0,64,26,38,0.40625,0.59375,4,6,1086,0,18,0.240126,1.271736,3.242832,0.29919,5.256903,-0.42,0.06,-0.022879,0.010077,0.0,0000001111,0;2;4;6;4;2;4;3;0;1,-0.739573,-6.124638,-1.002168,running
