wall_elapsed_s,sample_index,sim_time_s,round_index,paused,ai_enabled,ai_mode,ai_stagnant_time_s,ai_manual_override_s,receptor_count,active_receptor_count,bound_receptor_count,ready_receptor_count,ligand_count,specific_ligand_count,nonspecific_ligand_count,free_ligand_count,free_specific_ligand_count,free_nonspecific_ligand_count,bound_ligand_count,avg_free_ligand_speed,signal_count,messenger_count,membrane_mark_count,delivered_count,round_goal,delivery_fraction,nucleus_opacity,nucleus_core_radius,first_free_ligand_x,first_free_ligand_y,first_free_ligand_z,first_free_ligand_speed,first_ready_receptor_x,first_ready_receptor_y,first_ready_receptor_z
57.364003,274,26.260612,3,0,1,OBSERVE,0.0,-0.000737,30,11,11,17,53,35,18,42,24,18,11,0.12074,34,323,2,99,39,2.538462,0.74,0.934499,-3.006247,0.147027,2.976432,1.209661,-4.79699,-0.149218,0.03
57.567866,275,26.465284,3,0,1,OBSERVE,0.0,-0.000737,30,11,11,17,53,35,18,42,24,18,11,0.11197,33,315,2,100,39,2.564103,0.74,0.94224,-2.919386,0.06279,3.168418,1.019468,-4.79699,-0.149218,0.03
57.784793,276,26.682493,3,0,1,OBSERVE,0.0,-0.000737,30,11,11,17,53,35,18,42,24,18,11,0.099366,30,315,2,103,39,2.641026,0.74,0.951989,-2.841773,-0.011147,3.338443,0.845059,-4.79699,-0.149218,0.03
57.988398,277,26.88595,3,0,1,OBSERVE,0.0,-0.000737,30,11,11,17,53,35,18,42,24,18,11,0.088976,27,317,2,106,39,2.717949,0.74,0.959912,-2.779327,-0.064412,3.470122,0.689351,-4.79699,-0.149218,0.03
58.202928,278,27.099696,3,0,1,OBSERVE,0.0,-0.000737,30,10,10,17,53,35,18,43,25,18,10,0.109734,26,309,2,107,39,2.74359,0.74,0.964553,-2.729683,-0.105201,3.58477,0.562558,-4.79699,-0.149218,0.03
58.414772,279,27.312568,3,0,1,OBSERVE,0.0,-0.000737,30,9,9,17,53,35,18,44,26,18,9,0.146622,24,308,1,109,39,2.794872,0.74,0.964074,-2.685547,-0.139009,3.679616,0.48021,-4.79699,-0.149218,0.03
58.617193,280,27.514617,3,0,1,OBSERVE,0.0,-0.000737,30,9,9,17,53,35,18,44,26,18,9,0.1307,23,304,1,110,39,2.820513,0.74,0.959021,-2.64856,-0.170062,3.752681,0.393977,-4.79699,-0.149218,0.03
58.834254,281,27.732107,3,0,1,OBSERVE,0.0,-0.000737,30,8,8,18,53,35,18,45,27,18,8,0.148345,22,294,1,111,39,2.846154,0.74,0.95017,-2.61918,-0.196425,3.816567,0.311692,-4.79699,-0.149218,0.03
59.056881,282,27.948342,3,0,1,OBSERVE,0.0,-0.000737,30,8,8,18,53,35,18,45,27,18,8,0.130783,19,289,1,114,39,2.923077,0.74,0.940539,-2.59299,-0.220749,3.869266,0.278242,-4.79699,-0.149218,0.03
59.273871,283,28.171754,3,0,1,OBSERVE,0.0,-0.000737,30,6,6,19,53,35,18,47,29,18,6,0.195338,16,285,1,117,39,3.0,0.74,0.93287,-2.570919,-0.244158,3.917671,0.223738,-4.79699,-0.149218,0.03
59.503492,284,28.381453,3,0,1,OBSERVE,0.0,-0.000737,30,6,6,19,53,35,18,47,29,18,6,0.169763,14,283,1,119,39,3.051282,0.74,0.930011,-2.556898,-0.260628,3.954224,0.194471,-4.79699,-0.149218,0.03
59.708535,285,28.605046,3,0,1,OBSERVE,0.0,-0.000737,30,7,7,18,53,35,18,46,28,18,7,0.151755,20,281,1,119,39,3.051282,0.74,0.932542,-2.542978,-0.272867,3.985318,0.147268,1.700473,-0.234971,0.03
59.922186,286,28.818756,3,0,1,OBSERVE,0.0,-0.000737,30,5,5,18,53,35,18,48,30,18,5,0.228144,18,275,1,121,39,3.102564,0.74,0.939583,-2.533332,-0.2818,4.010459,0.137224,1.700473,-0.234971,0.03
60.029825,287,28.908027,3,0,1,OBSERVE,0.0,-0.000737,30,5,5,18,53,35,18,48,30,18,5,0.209389,17,269,1,122,39,3.128205,0.74,0.943385,-2.528534,-0.285137,4.019971,0.116779,1.700473,-0.234971,0.03
