csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_number,paused,last_reset_reason,ai_enabled,ai_paused,ai_mode,ai_previous_mode,ai_mode_time,ai_stagnation_time,ai_completion_time,manual_override_remaining,selected_index,selected_cargo,lysosome_count,cargo_count,active_cargo_count,fused_cargo_count,spilled_cargo_count,particle_count,in_cargo_particle_count,free_particle_count,degrading_particle_count,dead_particle_count,effect_count,dynamic_visual_count,digest_total,avg_cargo_speed,nearest_fusion_gap,name,state,kind,target_name,lysosome_name,x,y,z,vx,vy,vz,radius,base_radius,age,life,ttl,opacity,cargo_active,cargo_fused,cargo_spilled,cargo_marked,cargo_ai_attached,cargo_particle_count,cargo_alive_particle_count,orbit_phase,spin,hue,lysosome_digest_count,lysosome_glow_timer,particle_state,particle_dead,particle_radius0
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_13,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 2,,3.16976894291478,-2.7617899171961224,0.5195947478259064,0.0,0.0,0.0,0.07440596097870573,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.07440596097870573
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_14,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 2,,3.0255264833097932,-2.8680009234932164,0.5021809855526361,0.0,0.0,0.0,0.0811396443850667,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.0811396443850667
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_15,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 2,,3.320758275726569,-2.9474464198108223,0.47810226561866775,0.0,0.0,0.0,0.09284730580491515,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.09284730580491515
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_16,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 2,,3.1980386269740113,-2.5948585613748736,0.4800425609207129,0.0,0.0,0.0,0.08812174866274602,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.08812174866274602
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_17,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.010542003750503556,4.323000532944499,-2.6720614217717737,0.0,0.0,0.0,0.0785581934750055,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.0785581934750055
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_18,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,0.07664165647453945,4.035277615395224,-2.7021284502739604,0.0,0.0,0.0,0.0676439043406754,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.0676439043406754
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_19,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.3164811668472254,4.224604829917031,-2.3506401498191747,0.0,0.0,0.0,0.05944706236143979,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.05944706236143979
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_20,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.29311074807499743,4.239423325164803,-2.643500178540176,0.0,0.0,0.0,0.06061457616555489,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.06061457616555489
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_21,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.23802074957172925,4.246575278771806,-2.5688510832099167,0.0,0.0,0.0,0.059329779364968624,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.059329779364968624
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_22,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.17771756459175703,4.102920309153482,-2.461361940637819,0.0,0.0,0.0,0.08984269011368812,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.08984269011368812
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_23,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.2253186384937726,4.138979853031824,-2.496713118721097,0.0,0.0,0.0,0.07594739119499994,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.07594739119499994
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_24,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.2879374902856078,4.018289442978547,-2.654035048770273,0.0,0.0,0.0,0.06901946886276637,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.06901946886276637
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_25,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 3,,-0.1869165586315354,4.132344160797042,-2.7137584176382408,0.0,0.0,0.0,0.06781986883379665,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.06781986883379665
